sent_id	character	component_n	stroke_n
train-s993	企	2	6
train-s993	业	1	5
train-s994	台	2	5
train-s994	湾	6	12
train-s994	亦	4	6
train-s994	有	2	6
train-s994	多	2	6
train-s994	个	2	3
train-s994	建	2	8
train-s994	筑	4	12
train-s994	物	3	8
train-s994	以	2	4
train-s994	时	2	7
train-s994	报	2	7
train-s994	广	1	3
train-s994	场	2	6
train-s994	为	1	4
train-s994	名	2	6
train-s995	韩	2	12
train-s995	康	2	11
train-s995	子	1	3
train-s995	魏	3	17
train-s995	桓	4	10
train-s995	子	1	3
train-s995	两	1	7
train-s995	人	1	2
train-s995	听	2	7
train-s995	闻	2	9
train-s995	此	2	6
train-s995	语	3	9
train-s995	非	1	8
train-s995	常	2	11
train-s995	恐	4	10
train-s995	慌	4	12
train-s995	互	1	4
train-s995	作	2	7
train-s995	暗	2	13
train-s995	号	2	6
train-s995	因	2	6
train-s995	为	1	4
train-s995	魏	3	17
train-s995	氏	1	4
train-s995	的	3	8
train-s995	安	2	6
train-s995	邑	1	7
train-s995	城	3	9
train-s995	韩	2	12
train-s995	氏	1	4
train-s995	的	3	8
train-s995	平	1	5
train-s995	阳	2	6
train-s995	城	3	9
train-s995	都	3	10
train-s995	有	2	6
train-s995	可	2	5
train-s995	能	2	10
train-s995	是	2	9
train-s995	智	3	12
train-s995	伯	2	7
train-s995	下	1	3
train-s995	一	1	1
train-s995	个	2	3
train-s995	水	1	4
train-s995	攻	2	7
train-s995	的	3	8
train-s995	对	2	5
train-s995	象	2	11
train-s996	一	1	1
train-s996	方	1	4
train-s996	面	1	9
train-s996	两	1	7
train-s996	国	2	8
train-s996	长	1	4
train-s996	期	3	12
train-s996	通	3	10
train-s996	婚	3	11
train-s996	成	2	6
train-s996	语	3	9
train-s996	秦	2	10
train-s996	晋	2	10
train-s996	之	1	3
train-s996	好	2	6
train-s996	就	4	12
train-s996	是	2	9
train-s996	形	3	7
train-s996	容	2	9
train-s996	双	2	4
train-s996	方	1	4
train-s996	的	3	8
train-s996	联	5	12
train-s996	姻	3	9
train-s997	到	3	8
train-s997	春	2	9
train-s997	秋	2	9
train-s997	后	2	6
train-s997	期	3	12
train-s997	晋	2	10
train-s997	国	2	8
train-s997	内	1	4
train-s997	部	3	10
train-s997	的	3	8
train-s997	斗	1	4
train-s997	争	2	6
train-s997	激	3	16
train-s997	烈	3	10
train-s997	无	1	4
train-s997	暇	3	13
train-s997	对	2	5
train-s997	外	2	5
train-s997	争	2	6
train-s997	霸	2	21
train-s997	便	2	9
train-s997	与	2	3
train-s997	楚	3	13
train-s997	国	2	8
train-s997	签	4	13
train-s997	订	2	4
train-s997	第	3	11
train-s997	二	1	2
train-s997	次	2	6
train-s997	弭	2	9
train-s997	兵	2	7
train-s997	之	1	3
train-s997	盟	3	13
train-s997	自	1	6
train-s997	此	2	6
train-s997	退	2	9
train-s997	出	2	5
train-s997	争	2	6
train-s997	霸	2	21
train-s997	的	3	8
train-s997	舞	3	14
train-s997	台	2	5
train-s998	清	2	11
train-s998	朝	2	12
train-s998	光	3	6
train-s998	绪	3	11
train-s998	元	2	4
train-s998	年	1	6
train-s998	年	1	6
train-s998	他	2	5
train-s998	获	3	10
train-s998	荐	3	9
train-s998	入	1	2
train-s998	三	1	3
train-s998	原	2	10
train-s998	宏	3	7
train-s998	道	2	14
train-s998	书	1	4
train-s998	院	4	9
train-s998	后	2	6
train-s998	中	1	4
train-s998	举	3	9
train-s998	人	1	2
train-s998	光	3	6
train-s998	绪	3	11
train-s998	三	1	3
train-s998	年	1	6
train-s998	年	1	6
train-s998	中	1	4
train-s998	进	2	7
train-s998	士	1	3
train-s999	如	2	6
train-s999	果	1	8
train-s999	由	1	5
train-s999	于	1	3
train-s999	船	3	11
train-s999	体	2	7
train-s999	晃	4	10
train-s999	动	3	6
train-s999	导	2	6
train-s999	致	3	10
train-s999	的	3	8
train-s999	恶	2	10
train-s999	心	1	4
train-s999	感	4	13
train-s999	觉	2	9
train-s999	没	3	7
train-s999	有	2	6
train-s999	被	2	10
train-s999	缓	5	12
train-s999	解	2	13
train-s999	患	2	11
train-s999	者	2	8
train-s999	就	4	12
train-s999	会	3	6
train-s999	频	3	13
train-s999	繁	4	17
train-s999	地	2	6
train-s999	呕	3	7
train-s999	吐	2	6
train-s1000	为	1	4
train-s1000	了	1	2
train-s1000	将	3	9
train-s1000	来	1	7
train-s1000	大	1	3
train-s1000	学	2	8
train-s1000	发	3	5
train-s1000	展	2	10
train-s1000	的	3	8
train-s1000	需	2	14
train-s1000	要	2	9
train-s1000	大	1	3
train-s1000	学	2	8
train-s1000	于	1	3
train-s1000	年	1	6
train-s1000	月	1	4
train-s1000	接	3	11
train-s1000	受	2	8
train-s1000	晨	2	11
train-s1000	兴	2	6
train-s1000	基	3	11
train-s1000	金	1	8
train-s1000	及	1	3
train-s1000	晨	2	11
train-s1000	兴	2	6
train-s1000	教	3	11
train-s1000	育	3	8
train-s1000	基	3	11
train-s1000	金	1	8
train-s1000	捐	3	10
train-s1000	助	2	7
train-s1000	港	4	12
train-s1000	币	2	4
train-s1000	一	1	1
train-s1000	亿	2	3
train-s1000	元	2	4
train-s1000	成	2	6
train-s1000	立	1	5
train-s1000	晨	2	11
train-s1000	兴	2	6
train-s1000	书	1	4
train-s1000	院	4	9
train-s1001	在	2	6
train-s1001	伦	3	6
train-s1001	理	3	11
train-s1001	上	1	3
train-s1001	普	3	12
train-s1001	世	1	5
train-s1001	性	2	8
train-s1001	就	4	12
train-s1001	是	2	9
train-s1001	指	3	9
train-s1001	能	2	10
train-s1001	够	4	11
train-s1001	应	3	7
train-s1001	用	1	5
train-s1001	在	2	6
train-s1001	所	2	8
train-s1001	有	2	6
train-s1001	人	1	2
train-s1001	身	1	7
train-s1001	上	1	3
train-s1001	的	3	8
train-s1001	价	3	6
train-s1001	值	3	10
train-s1001	观	2	6
train-s1001	或	2	8
train-s1001	事	1	8
train-s1001	物	3	8
train-s1002	该	4	8
train-s1002	市	2	5
train-s1002	镇	4	15
train-s1002	总	4	9
train-s1002	面	1	9
train-s1002	积	3	10
train-s1002	平	1	5
train-s1002	方	1	4
train-s1002	公	2	4
train-s1002	里	2	7
train-s1002	年	1	6
train-s1002	时	2	7
train-s1002	的	3	8
train-s1002	人	1	2
train-s1002	口	1	3
train-s1002	为	1	4
train-s1002	人	1	2
train-s1003	它	2	5
train-s1003	的	3	8
train-s1003	独	2	9
train-s1003	特	3	10
train-s1003	之	1	3
train-s1003	处	2	5
train-s1003	在	2	6
train-s1003	于	1	3
train-s1003	其	2	8
train-s1003	高	4	10
train-s1003	耸	3	10
train-s1003	的	3	8
train-s1003	尖	2	6
train-s1003	顶	2	8
train-s1003	建	2	8
train-s1003	筑	4	12
train-s1003	印	2	5
train-s1003	度	2	9
train-s1003	教	3	11
train-s1003	建	2	8
train-s1003	筑	4	12
train-s1003	的	3	8
train-s1003	典	2	8
train-s1003	型	4	9
train-s1003	风	1	4
train-s1003	格	3	10
train-s1003	和	2	8
train-s1003	高	4	10
train-s1003	达	2	6
train-s1003	米	1	6
train-s1003	的	3	8
train-s1003	中	1	4
train-s1003	心	1	4
train-s1003	建	2	8
train-s1003	筑	4	12
train-s1004	该	4	8
train-s1004	建	2	8
train-s1004	筑	4	12
train-s1004	的	3	8
train-s1004	很	2	9
train-s1004	多	2	6
train-s1004	原	2	10
train-s1004	始	3	8
train-s1004	石	1	5
train-s1004	材	2	7
train-s1004	时	2	7
train-s1004	常	2	11
train-s1004	被	2	10
train-s1004	盗	3	11
train-s1004	用	1	5
train-s1004	于	1	3
train-s1004	远	3	7
train-s1004	处	2	5
train-s1004	的	3	8
train-s1004	建	2	8
train-s1004	筑	4	12
train-s1005	湖	4	12
train-s1005	名	2	6
train-s1005	为	1	4
train-s1005	毛	1	4
train-s1005	利	2	7
train-s1005	语	3	9
train-s1005	意	2	13
train-s1005	为	1	4
train-s1005	聚	3	14
train-s1005	集	2	12
train-s1005	的	3	8
train-s1005	水	1	4
train-s1006	新	3	12
train-s1006	修	3	9
train-s1006	订	2	4
train-s1006	本	1	5
train-s1006	有	2	6
train-s1006	首	1	9
train-s1006	诗	3	8
train-s1006	歌	5	14
train-s1006	篇	3	15
train-s1006	诗	3	8
train-s1006	篇	3	15
train-s1006	并	4	6
train-s1006	在	2	6
train-s1006	索	2	10
train-s1006	引	2	4
train-s1006	上	1	3
train-s1006	有	2	6
train-s1006	经	2	8
train-s1006	文	1	4
train-s1006	分	2	4
train-s1006	题	3	15
train-s1006	祷	3	11
train-s1006	文	1	4
train-s1006	标	2	9
train-s1006	题	3	15
train-s1006	礼	2	5
train-s1006	仪	2	5
train-s1006	节	2	5
train-s1006	庆	2	6
train-s1006	版	3	8
train-s1006	权	2	6
train-s1006	所	2	8
train-s1006	有	2	6
train-s1006	者	2	8
train-s1006	等	3	12
train-s1006	不	1	4
train-s1006	同	2	6
train-s1006	索	2	10
train-s1006	引	2	4
train-s1007	年	1	6
train-s1007	奥	2	12
train-s1007	地	2	6
train-s1007	利	2	7
train-s1007	的	3	8
train-s1007	一	1	1
train-s1007	支	2	4
train-s1007	也	1	3
train-s1007	叫	2	5
train-s1007	的	3	8
train-s1007	乐	1	5
train-s1007	队	2	4
train-s1007	发	3	5
train-s1007	布	2	5
train-s1007	了	1	2
train-s1007	一	1	1
train-s1007	张	2	7
train-s1007	同	2	6
train-s1007	名	2	6
train-s1007	的	3	8
train-s1007	专	1	4
train-s1007	辑	3	13
train-s1007	取	2	8
train-s1007	得	2	11
train-s1007	了	1	2
train-s1007	巨	1	4
train-s1007	大	1	3
train-s1007	的	3	8
train-s1007	成	2	6
train-s1007	功	2	5
train-s1008	亚	1	6
train-s1008	当	2	6
train-s1008	曾	3	12
train-s1008	访	2	6
train-s1008	问	2	6
train-s1008	过	2	6
train-s1008	佛	2	7
train-s1008	罗	2	8
train-s1008	伦	3	6
train-s1008	萨	4	11
train-s1008	和	2	8
train-s1008	威	3	9
train-s1008	尼	2	5
train-s1008	斯	3	12
train-s1008	他	2	5
train-s1008	在	2	6
train-s1008	那	2	6
train-s1008	里	2	7
train-s1008	看	2	9
train-s1008	到	3	8
train-s1008	老	1	6
train-s1008	桥	4	10
train-s1008	和	2	8
train-s1008	里	2	7
train-s1008	奥	2	12
train-s1008	多	2	6
train-s1008	桥	4	10
train-s1009	桥	4	10
train-s1009	上	1	3
train-s1009	的	3	8
train-s1009	商	3	11
train-s1009	店	3	8
train-s1009	包	2	5
train-s1009	括	2	9
train-s1009	花	3	7
train-s1009	店	3	8
train-s1009	老	1	6
train-s1009	地	2	6
train-s1009	图	3	8
train-s1009	店	3	8
train-s1009	和	2	8
train-s1009	果	1	8
train-s1009	汁	2	6
train-s1009	吧	2	7
train-s1010	根	2	10
train-s1010	据	4	11
train-s1010	年	1	6
train-s1010	美	2	9
train-s1010	国	2	8
train-s1010	人	1	2
train-s1010	口	1	3
train-s1010	普	3	12
train-s1010	查	3	9
train-s1010	该	4	8
train-s1010	市	2	5
train-s1010	有	2	6
train-s1010	人	1	2
train-s1010	口	1	3
train-s1010	人	1	2
train-s1011	该	4	8
train-s1011	市	2	5
train-s1011	镇	4	15
train-s1011	总	4	9
train-s1011	面	1	9
train-s1011	积	3	10
train-s1011	平	1	5
train-s1011	方	1	4
train-s1011	公	2	4
train-s1011	里	2	7
train-s1011	年	1	6
train-s1011	时	2	7
train-s1011	的	3	8
train-s1011	人	1	2
train-s1011	口	1	3
train-s1011	为	1	4
train-s1011	人	1	2
train-s1012	目	1	5
train-s1012	前	3	9
train-s1012	在	2	6
train-s1012	恐	4	10
train-s1012	龙	1	8
train-s1012	里	2	7
train-s1012	只	2	5
train-s1012	有	2	6
train-s1012	普	3	12
train-s1012	尔	2	5
train-s1012	塔	4	12
train-s1012	龙	1	8
train-s1012	有	2	6
train-s1012	这	2	7
train-s1012	种	2	9
train-s1012	高	4	10
train-s1012	度	2	9
train-s1012	特	3	10
train-s1012	化	2	4
train-s1012	的	3	8
train-s1012	宽	3	10
train-s1012	颈	2	11
train-s1012	部	3	10
train-s1013	普	3	12
train-s1013	通	3	10
train-s1013	门	1	3
train-s1013	诊	2	7
train-s1013	是	2	9
train-s1013	相	2	9
train-s1013	对	2	5
train-s1013	专	1	4
train-s1013	家	2	10
train-s1013	门	1	3
train-s1013	诊	2	7
train-s1013	而	1	6
train-s1013	言	1	7
train-s1013	是	2	9
train-s1013	由	1	5
train-s1013	主	2	5
train-s1013	治	3	8
train-s1013	医	2	7
train-s1013	师	3	6
train-s1013	坐	3	7
train-s1013	诊	2	7
train-s1013	的	3	8
train-s1013	门	1	3
train-s1013	诊	2	7
train-s1013	也	1	3
train-s1013	有	2	6
train-s1013	的	3	8
train-s1013	医	2	7
train-s1013	院	4	9
train-s1013	由	1	5
train-s1013	高	4	10
train-s1013	年	1	6
train-s1013	资	3	10
train-s1013	住	3	7
train-s1013	院	4	9
train-s1013	医	2	7
train-s1013	师	3	6
train-s1013	便	2	9
train-s1013	可	2	5
train-s1013	坐	3	7
train-s1013	诊	2	7
train-s1013	的	3	8
train-s1013	门	1	3
train-s1013	诊	2	7
train-s1014	年	1	6
train-s1014	专	1	4
train-s1014	门	1	3
train-s1014	培	3	11
train-s1014	养	3	9
train-s1014	陶	3	10
train-s1014	瓷	3	10
train-s1014	人	1	2
train-s1014	才	1	3
train-s1014	的	3	8
train-s1014	陶	3	10
train-s1014	瓷	3	10
train-s1014	学	2	8
train-s1014	院	4	9
train-s1014	在	2	6
train-s1014	景	4	12
train-s1014	德	2	15
train-s1014	镇	4	15
train-s1014	成	2	6
train-s1014	立	1	5
train-s1015	明	2	8
train-s1015	朝	2	12
train-s1015	是	2	9
train-s1015	自	1	6
train-s1015	古	2	5
train-s1015	以	2	4
train-s1015	来	1	7
train-s1015	景	4	12
train-s1015	德	2	15
train-s1015	镇	4	15
train-s1015	瓷	3	10
train-s1015	器	2	16
train-s1015	生	1	5
train-s1015	产	2	6
train-s1015	呈	2	7
train-s1015	现	2	8
train-s1015	盛	3	11
train-s1015	事	1	8
train-s1015	阶	3	6
train-s1015	段	3	9
train-s1015	的	3	8
train-s1015	开	2	4
train-s1015	始	3	8
train-s1015	制	2	8
train-s1015	瓷	3	10
train-s1015	技	3	7
train-s1015	术	2	5
train-s1015	和	2	8
train-s1015	瓷	3	10
train-s1015	器	2	16
train-s1015	品	3	9
train-s1015	种	2	9
train-s1015	均	3	7
train-s1015	比	1	4
train-s1015	以	2	4
train-s1015	前	3	9
train-s1015	各	2	6
train-s1015	朝	2	12
train-s1015	代	2	5
train-s1015	愈	4	13
train-s1015	加	2	5
train-s1015	高	4	10
train-s1015	超	4	12
train-s1015	和	2	8
train-s1015	繁	4	17
train-s1015	多	2	6
train-s1015	专	1	4
train-s1015	门	1	3
train-s1015	为	1	4
train-s1015	朝	2	12
train-s1015	廷	2	6
train-s1015	制	2	8
train-s1015	作	2	7
train-s1015	瓷	3	10
train-s1015	器	2	16
train-s1015	的	3	8
train-s1015	景	4	12
train-s1015	德	2	15
train-s1015	镇	4	15
train-s1015	御	3	12
train-s1015	窑	3	11
train-s1015	厂	1	2
train-s1015	就	4	12
train-s1015	是	2	9
train-s1015	明	2	8
train-s1015	代	2	5
train-s1015	设	3	6
train-s1015	立	1	5
train-s1015	的	3	8
train-s1016	晴	2	12
train-s1016	神	2	9
train-s1016	星	2	9
train-s1016	是	2	9
train-s1016	编	3	12
train-s1016	号	2	6
train-s1016	的	3	8
train-s1016	小	1	3
train-s1016	行	3	6
train-s1016	星	2	9
train-s1016	位	2	7
train-s1016	于	1	3
train-s1016	小	1	3
train-s1016	行	3	6
train-s1016	星	2	9
train-s1016	带	3	9
train-s1017	年	1	6
train-s1017	月	1	4
train-s1017	日	1	4
train-s1017	香	2	9
train-s1017	港	4	12
train-s1017	电	1	5
train-s1017	台	2	5
train-s1017	公	2	4
train-s1017	布	2	5
train-s1017	新	3	12
train-s1017	一	1	1
train-s1017	季	2	8
train-s1017	电	1	5
train-s1017	视	2	8
train-s1017	节	2	5
train-s1017	目	1	5
train-s1017	欣	2	8
train-s1017	赏	2	12
train-s1017	指	3	9
train-s1017	数	3	13
train-s1017	调	3	10
train-s1017	查	3	9
train-s1017	第	3	11
train-s1017	三	1	3
train-s1017	阶	3	6
train-s1017	段	3	9
train-s1017	结	3	9
train-s1017	果	1	8
train-s1017	智	3	12
train-s1017	趣	4	15
train-s1017	大	1	3
train-s1017	本	1	5
train-s1017	营	3	11
train-s1017	在	2	6
train-s1017	第	3	11
train-s1017	三	1	3
train-s1017	阶	3	6
train-s1017	段	3	9
train-s1017	电	1	5
train-s1017	视	2	8
train-s1017	节	2	5
train-s1017	目	1	5
train-s1017	欣	2	8
train-s1017	赏	2	12
train-s1017	指	3	9
train-s1017	数	3	13
train-s1017	调	3	10
train-s1017	查	3	9
train-s1017	荣	2	9
train-s1017	获	3	10
train-s1017	欣	2	8
train-s1017	赏	2	12
train-s1017	指	3	9
train-s1017	数	3	13
train-s1017	排	2	11
train-s1017	名	2	6
train-s1017	第	3	11
train-s1017	二	1	2
train-s1017	名	2	6
train-s1018	刘	2	6
train-s1018	邦	2	6
train-s1018	在	2	6
train-s1018	汉	2	5
train-s1018	中	1	4
train-s1018	养	3	9
train-s1018	精	2	14
train-s1018	蓄	3	13
train-s1018	锐	3	12
train-s1018	后	2	6
train-s1018	就	4	12
train-s1018	派	2	9
train-s1018	大	1	3
train-s1018	将	3	9
train-s1018	韩	2	12
train-s1018	信	2	9
train-s1018	进	2	7
train-s1018	攻	2	7
train-s1018	关	4	6
train-s1018	中	1	4
train-s1018	的	3	8
train-s1018	三	1	3
train-s1018	秦	2	10
train-s1018	王	1	4
train-s1019	假	3	11
train-s1019	使	2	8
train-s1019	暗	2	13
train-s1019	物	3	8
train-s1019	质	3	8
train-s1019	是	2	9
train-s1019	马	1	3
train-s1019	约	3	6
train-s1019	拉	2	8
train-s1019	那	2	6
train-s1019	粒	2	11
train-s1019	子	1	3
train-s1019	则	2	6
train-s1019	两	1	7
train-s1019	个	2	3
train-s1019	暗	2	13
train-s1019	物	3	8
train-s1019	质	3	8
train-s1019	对	2	5
train-s1019	撞	4	15
train-s1019	会	3	6
train-s1019	湮	3	12
train-s1019	灭	2	5
train-s1019	产	2	6
train-s1019	生	1	5
train-s1019	伽	3	7
train-s1019	马	1	3
train-s1019	射	2	10
train-s1019	线	2	8
train-s1019	或	2	8
train-s1019	正	2	5
train-s1019	负	2	6
train-s1019	粒	2	11
train-s1019	子	1	3
train-s1019	对	2	5
train-s1020	为	1	4
train-s1020	了	1	2
train-s1020	维	2	11
train-s1020	持	3	9
train-s1020	暮	4	14
train-s1020	光	3	6
train-s1020	之	1	3
train-s1020	城	3	9
train-s1020	破	2	10
train-s1020	晓	3	10
train-s1020	的	3	8
train-s1020	上	1	3
train-s1020	集	2	12
train-s1020	与	2	3
train-s1020	下	1	3
train-s1020	集	2	12
train-s1020	在	2	6
train-s1020	合	2	6
train-s1020	理	3	11
train-s1020	的	3	8
train-s1020	预	2	10
train-s1020	算	3	14
train-s1020	之	1	3
train-s1020	内	1	4
train-s1020	即	2	7
train-s1020	使	2	8
train-s1020	大	1	3
train-s1020	大	1	3
train-s1020	超	4	12
train-s1020	越	3	12
train-s1020	了	1	2
train-s1020	系	2	7
train-s1020	列	2	6
train-s1020	中	1	4
train-s1020	的	3	8
train-s1020	前	3	9
train-s1020	几	1	2
train-s1020	辑	3	13
train-s1020	电	1	5
train-s1020	影	5	15
train-s1020	中	1	4
train-s1020	很	2	9
train-s1020	多	2	6
train-s1020	情	2	11
train-s1020	节	2	5
train-s1020	在	2	6
train-s1020	美	2	9
train-s1020	国	2	8
train-s1020	路	3	13
train-s1020	易	3	8
train-s1020	斯	3	12
train-s1020	安	2	6
train-s1020	那	2	6
train-s1020	州	1	6
train-s1020	拍	2	8
train-s1020	摄	4	13
train-s1021	他	2	5
train-s1021	生	1	5
train-s1021	前	3	9
train-s1021	的	3	8
train-s1021	兴	2	6
train-s1021	趣	4	15
train-s1021	包	2	5
train-s1021	括	2	9
train-s1021	马	1	3
train-s1021	球	2	11
train-s1021	划	2	6
train-s1021	艇	3	12
train-s1021	和	2	8
train-s1021	西	1	6
train-s1021	洋	2	9
train-s1021	象	2	11
train-s1021	棋	3	12
train-s1021	曾	3	12
train-s1021	经	2	8
train-s1021	是	2	9
train-s1021	伦	3	6
train-s1021	敦	4	12
train-s1021	旅	2	10
train-s1021	行	3	6
train-s1021	者	2	8
train-s1021	会	3	6
train-s1021	和	2	8
train-s1021	西	1	6
train-s1021	印	2	5
train-s1021	度	2	9
train-s1021	会	3	6
train-s1021	等	3	12
train-s1021	绅	2	8
train-s1021	士	1	3
train-s1021	会	3	6
train-s1021	所	2	8
train-s1021	的	3	8
train-s1021	会	3	6
train-s1021	员	2	7
train-s1022	在	2	6
train-s1022	年	1	6
train-s1022	初	2	7
train-s1022	富	3	12
train-s1022	特	3	10
train-s1022	表	2	8
train-s1022	态	3	8
train-s1022	未	1	5
train-s1022	能	2	10
train-s1022	与	2	3
train-s1022	希	3	7
train-s1022	腊	4	12
train-s1022	社	2	7
train-s1022	群	3	13
train-s1022	就	4	12
train-s1022	设	3	6
train-s1022	立	1	5
train-s1022	责	2	8
train-s1022	任	3	6
train-s1022	政	3	9
train-s1022	府	3	8
train-s1022	一	1	1
train-s1022	事	1	8
train-s1022	达	2	6
train-s1022	成	2	6
train-s1022	共	2	6
train-s1022	识	3	7
train-s1022	促	3	9
train-s1022	使	2	8
train-s1022	英	2	8
train-s1022	政	3	9
train-s1022	府	3	8
train-s1022	自	1	6
train-s1022	行	3	6
train-s1022	研	3	9
train-s1022	究	3	7
train-s1022	塞	2	13
train-s1022	普	3	12
train-s1022	勒	2	11
train-s1022	斯	3	12
train-s1022	的	3	8
train-s1022	前	3	9
train-s1022	途	3	10
train-s1022	问	2	6
train-s1022	题	3	15
train-s1023	虽	2	9
train-s1023	然	2	12
train-s1023	如	2	6
train-s1023	此	2	6
train-s1023	富	3	12
train-s1023	特	3	10
train-s1023	在	2	6
train-s1023	年	1	6
train-s1023	再	2	6
train-s1023	获	3	10
train-s1023	联	5	12
train-s1023	合	2	6
train-s1023	国	2	8
train-s1023	秘	2	10
train-s1023	书	1	4
train-s1023	处	2	5
train-s1023	聘	3	13
train-s1023	任	3	6
train-s1023	为	1	4
train-s1023	联	5	12
train-s1023	合	2	6
train-s1023	国	2	8
train-s1023	特	3	10
train-s1023	别	3	7
train-s1023	基	3	11
train-s1023	金	1	8
train-s1023	顾	3	10
train-s1023	问	2	6
train-s1023	负	2	6
train-s1023	责	2	8
train-s1023	联	5	12
train-s1023	络	3	9
train-s1023	各	2	6
train-s1023	个	2	3
train-s1023	新	3	12
train-s1023	兴	2	6
train-s1023	独	2	9
train-s1023	立	1	5
train-s1023	国	2	8
train-s1023	家	2	10
train-s1023	研	3	9
train-s1023	究	3	7
train-s1023	动	3	6
train-s1023	用	1	5
train-s1023	基	3	11
train-s1023	金	1	8
train-s1023	协	2	6
train-s1023	助	2	7
train-s1023	推	2	11
train-s1023	动	3	6
train-s1023	这	2	7
train-s1023	些	3	8
train-s1023	国	2	8
train-s1023	家	2	10
train-s1023	的	3	8
train-s1023	经	2	8
train-s1023	济	2	9
train-s1023	发	3	5
train-s1023	展	2	10
train-s1024	é	0	0
train-s1024	专	1	4
train-s1024	栏	4	9
train-s1024	介	2	4
train-s1024	绍	3	8
train-s1024	科	2	9
train-s1024	学	2	8
train-s1024	研	3	9
train-s1024	究	3	7
train-s1024	领	4	11
train-s1024	域	3	11
train-s1024	的	3	8
train-s1024	著	3	11
train-s1024	名	2	6
train-s1024	人	1	2
train-s1024	物	3	8
train-s1024	和	2	8
train-s1024	活	2	9
train-s1024	动	3	6
train-s1025	法	3	8
train-s1025	向	2	6
train-s1025	量	4	12
train-s1025	有	2	6
train-s1025	时	2	7
train-s1025	也	1	3
train-s1025	称	3	10
train-s1025	为	1	4
train-s1025	曲	1	6
train-s1025	率	1	11
train-s1025	向	2	6
train-s1025	量	4	12
train-s1025	表	2	8
train-s1025	明	2	8
train-s1025	曲	1	6
train-s1025	线	2	8
train-s1025	和	2	8
train-s1025	一	1	1
train-s1025	条	2	7
train-s1025	直	2	8
train-s1025	线	2	8
train-s1025	的	3	8
train-s1025	偏	3	11
train-s1025	离	2	10
train-s1025	程	3	12
train-s1025	度	2	9
train-s1026	在	2	6
train-s1026	年	1	6
train-s1026	凯	3	8
train-s1026	文	1	4
train-s1026	帕	2	8
train-s1026	迪	2	8
train-s1026	恩	3	10
train-s1026	提	3	12
train-s1026	出	2	5
train-s1026	不	1	4
train-s1026	同	2	6
train-s1026	意	2	13
train-s1026	见	1	4
train-s1026	认	2	4
train-s1026	为	1	4
train-s1026	曲	1	6
train-s1026	颌	3	12
train-s1026	形	3	7
train-s1026	翼	4	17
train-s1026	龙	1	8
train-s1026	可	2	5
train-s1026	以	2	4
train-s1026	采	2	8
train-s1026	二	1	2
train-s1026	足	2	7
train-s1026	四	1	5
train-s1026	足	2	7
train-s1026	方	1	4
train-s1026	式	2	6
train-s1026	的	3	8
train-s1026	步	2	7
train-s1026	态	3	8
train-s1027	这	2	7
train-s1027	是	2	9
train-s1027	一	1	1
train-s1027	个	2	3
train-s1027	仅	2	4
train-s1027	有	2	6
train-s1027	泳	2	8
train-s1027	屋	3	9
train-s1027	的	3	8
train-s1027	泳	2	8
train-s1027	滩	3	13
train-s1027	敬	4	12
train-s1027	请	2	10
train-s1027	留	2	10
train-s1027	意	2	13
train-s1028	年	1	6
train-s1028	秋	2	9
train-s1028	高	4	10
train-s1028	丽	5	7
train-s1028	从	2	4
train-s1028	曷	4	9
train-s1028	懒	4	16
train-s1028	甸	2	7
train-s1028	撤	2	15
train-s1028	军	2	6
train-s1028	尹	1	4
train-s1028	瓘	0	0
train-s1028	后	2	6
train-s1028	被	2	10
train-s1028	撤	2	15
train-s1028	职	3	11
train-s1028	并	4	6
train-s1028	入	1	2
train-s1028	狱	3	9
train-s1029	有	2	6
train-s1029	些	3	8
train-s1029	出	2	5
train-s1029	版	3	8
train-s1029	社	2	7
train-s1029	及	1	3
train-s1029	零	4	13
train-s1029	售	2	11
train-s1029	书	1	4
train-s1029	本	1	5
train-s1029	的	3	8
train-s1029	书	1	4
train-s1029	店	3	8
train-s1029	亦	4	6
train-s1029	以	2	4
train-s1029	书	1	4
train-s1029	房	2	8
train-s1029	为	1	4
train-s1029	名	2	6
train-s1029	例	3	8
train-s1029	如	2	6
train-s1029	日	1	4
train-s1029	本	1	5
train-s1029	的	3	8
train-s1029	竹	1	6
train-s1029	书	1	4
train-s1029	房	2	8
train-s1030	女	1	3
train-s1030	主	2	5
train-s1030	角	1	7
train-s1030	周	2	8
train-s1030	迅	3	16
train-s1030	凭	4	8
train-s1030	借	4	10
train-s1030	此	2	6
train-s1030	片	1	4
train-s1030	获	3	10
train-s1030	得	2	11
train-s1030	年	1	6
train-s1030	亚	1	6
train-s1030	洲	2	9
train-s1030	电	1	5
train-s1030	影	5	15
train-s1030	大	1	3
train-s1030	奖	3	9
train-s1030	及	1	3
train-s1030	第	3	11
train-s1030	届	2	8
train-s1030	中	1	4
train-s1030	国	2	8
train-s1030	电	1	5
train-s1030	影	5	15
train-s1030	金	1	8
train-s1030	鸡	2	7
train-s1030	奖	3	9
train-s1030	最	3	12
train-s1030	佳	3	8
train-s1030	女	1	3
train-s1030	主	2	5
train-s1030	角	1	7
train-s1030	等	3	12
train-s1030	奖	3	9
train-s1030	项	2	9
train-s1031	曹	2	11
train-s1031	春	2	9
train-s1031	耕	2	10
train-s1031	中	1	4
train-s1031	华	3	6
train-s1031	人	1	2
train-s1031	民	1	5
train-s1031	共	2	6
