sent_id	word_char	character_token_n	stroke_n
train-s343	视	1	8
train-s343	主角	2	12
train-s343	为	1	4
train-s343	劲敌	2	17
train-s343	以	1	4
train-s343	做	1	11
train-s343	为	1	4
train-s343	激励	2	23
train-s343	自己	2	9
train-s343	的	1	8
train-s343	力量	2	14
train-s344	岛蚺	2	18
train-s344	是	1	9
train-s344	模里西斯	4	39
train-s344	的	1	8
train-s344	地方	2	10
train-s344	特有	2	16
train-s344	种	1	9
train-s344	因	1	6
train-s344	此	1	6
train-s344	只	1	5
train-s344	分布	2	9
train-s344	于	1	3
train-s344	当地	2	12
train-s344	一带	2	10
train-s345	战斗	2	13
train-s345	末	1	5
train-s345	了	1	2
train-s345	日	1	4
train-s345	军	1	6
train-s345	攻下	2	10
train-s345	崞县	2	18
train-s345	原平	2	15
train-s345	两	1	7
train-s345	地	1	6
train-s346	二	1	2
train-s346	者	1	8
train-s346	在	1	6
train-s346	立场	2	11
train-s346	上	1	3
train-s346	有	1	6
train-s346	着	1	11
train-s346	不	1	4
train-s346	可	1	5
train-s346	调和	2	18
train-s346	的	1	8
train-s346	矛盾	2	14
train-s347	出世	2	10
train-s347	与	1	3
train-s347	入世	2	7
train-s347	两	1	7
train-s347	种	1	9
train-s347	价值	2	16
train-s347	观	1	6
train-s347	在	1	6
train-s347	当时	2	13
train-s347	世人	2	7
train-s347	的	1	8
train-s347	思想	2	22
train-s347	中	1	4
train-s347	博弈	2	21
train-s348	其间	2	15
train-s348	嵩祝	2	22
train-s348	寺	1	6
train-s348	遭	1	14
train-s348	八	1	2
train-s348	国	1	8
train-s348	联军	2	18
train-s348	公开	2	8
train-s348	抢劫	2	22
train-s348	受到	2	16
train-s348	严重	2	16
train-s348	损失	2	15
train-s349	民国	2	13
train-s349	时期	2	19
train-s349	的	1	8
train-s349	测绘	2	18
train-s349	图	1	8
train-s349	中	1	4
train-s349	该	1	8
train-s349	区域	2	15
train-s349	的	1	8
train-s349	临时	2	16
train-s349	建筑	2	20
train-s349	已	1	3
train-s349	全部	2	16
train-s349	拆除	2	17
train-s349	形成	2	13
train-s349	了	1	2
train-s349	边界	2	14
train-s349	整齐	2	22
train-s349	的	1	8
train-s349	寺前	2	15
train-s349	小	1	3
train-s349	广场	2	9
train-s350	川边	2	8
train-s350	郡	1	9
train-s350	是	1	9
train-s350	日本	2	9
train-s350	鹿儿	2	13
train-s350	岛	1	7
train-s350	县	1	7
train-s350	辖下	2	17
train-s350	的	1	8
train-s350	一	1	1
train-s350	个	1	3
train-s350	郡	1	9
train-s350	已	1	3
train-s350	于	1	3
train-s350	年	1	6
train-s350	月	1	4
train-s350	日	1	4
train-s350	因	1	6
train-s350	辖下	2	17
train-s350	两	1	7
train-s350	町	1	7
train-s350	合并	2	12
train-s350	为	1	4
train-s350	南	1	9
train-s350	九州	2	8
train-s350	市	1	5
train-s350	后	1	6
train-s350	无	1	4
train-s350	管辖	2	28
train-s350	町村	2	14
train-s350	而	1	6
train-s350	废除	2	17
train-s351	但是	2	16
train-s351	土地	2	9
train-s351	集中	2	16
train-s351	后	1	6
train-s351	可以	2	9
train-s351	进行	2	13
train-s351	彻底	2	15
train-s351	的	1	8
train-s351	技术	2	12
train-s351	改良	2	14
train-s351	生产	2	11
train-s351	更多	2	13
train-s351	的	1	8
train-s351	粮食	2	22
train-s351	供养	2	17
train-s351	更多	2	13
train-s351	的	1	8
train-s351	人口	2	5
train-s351	尤其	2	11
train-s351	是	1	9
train-s351	可以	2	9
train-s351	为	1	4
train-s351	纺织	2	15
train-s351	工业	2	8
train-s351	生产	2	11
train-s351	大量	2	15
train-s351	的	1	8
train-s351	羊毛	2	10
train-s352	工会	2	9
train-s352	大厦	2	15
train-s352	又	1	2
train-s352	称	1	10
train-s352	联盟	2	25
train-s352	宫	1	9
train-s352	是	1	9
train-s352	一	1	1
train-s352	座	1	10
train-s352	俄罗斯	3	29
train-s352	莫斯科	3	31
train-s352	的	1	8
train-s352	历史	2	9
train-s352	建筑	2	20
train-s353	召唤	2	15
train-s353	工程	2	15
train-s353	师	1	6
train-s353	之	1	3
train-s353	仪式	2	11
train-s353	是	1	9
train-s353	一	1	1
train-s353	个	1	3
train-s353	不	1	4
train-s353	对外	2	10
train-s353	公开	2	8
train-s353	的	1	8
train-s353	内部	2	14
train-s353	仪式	2	11
train-s354	年	1	6
train-s354	月	1	4
train-s354	日	1	4
train-s354	工党	2	13
train-s354	正式	2	11
train-s354	成立	2	11
train-s355	这样	2	17
train-s355	顺应	2	16
train-s355	民心	2	9
train-s355	有利	2	13
train-s355	于	1	3
train-s355	百废待举	4	32
train-s355	恢复	2	18
train-s355	元气	2	8
train-s355	实行	2	14
train-s355	切实	2	12
train-s355	有效	2	16
train-s355	的	1	8
train-s355	管理	2	25
train-s356	在	1	6
train-s356	电脑	2	15
train-s356	科学	2	17
train-s356	里面	2	16
train-s356	左	1	5
train-s356	递归	2	15
train-s356	是	1	9
train-s356	一	1	1
train-s356	种	1	9
train-s356	递归	2	15
train-s356	的	1	8
train-s356	特殊	2	20
train-s356	状况	2	13
train-s357	年	1	6
train-s357	巩	1	6
train-s357	晓彬	2	21
train-s357	以	1	4
train-s357	岁	1	6
train-s357	的	1	8
train-s357	年龄	2	19
train-s357	再次	2	12
train-s357	被	1	10
train-s357	征招	2	16
train-s357	入	1	2
train-s357	国家	2	18
train-s357	队	1	4
train-s357	参加	2	13
train-s357	了	1	2
train-s357	世锦	2	18
train-s357	赛	1	14
train-s357	和	1	8
train-s357	亚运	2	13
train-s357	会	1	6
train-s358	巴克特里亚	5	34
train-s358	马尔吉阿纳	5	28
train-s358	文明	2	12
train-s358	体	1	7
train-s358	的	1	8
train-s358	遗址	2	19
train-s358	是	1	9
train-s358	由	1	5
train-s358	苏联	2	19
train-s358	考古	2	11
train-s358	学	1	8
train-s358	家	1	10
train-s358	维克托	3	24
train-s358	萨瑞阿尼迪	5	44
train-s358	在	1	6
train-s358	年	1	6
train-s358	发现	2	13
train-s358	并	1	6
train-s358	予	1	4
train-s358	以	1	4
train-s358	命名	2	14
train-s359	巴列斯特尔	5	37
train-s359	镇	1	15
train-s359	是	1	9
train-s359	阿根廷	3	23
train-s359	的	1	8
train-s359	城镇	2	24
train-s359	位	1	7
train-s359	于	1	3
train-s359	该国	2	16
train-s359	东北	2	10
train-s359	部	1	10
train-s359	由	1	5
train-s359	布宜诺斯艾利斯	7	59
train-s359	省	1	9
train-s359	负责	2	14
train-s359	管辖	2	28
train-s359	始建	2	16
train-s359	于	1	3
train-s359	年	1	6
train-s359	月	1	4
train-s359	日	1	4
train-s359	海拔	2	18
train-s359	高度	2	19
train-s359	米	1	6
train-s359	大量	2	15
train-s359	来	1	7
train-s359	自	1	6
train-s359	德国	2	23
train-s359	的	1	8
train-s359	移民	2	16
train-s359	在	1	6
train-s359	二十	2	4
train-s359	世纪	2	11
train-s359	初期	2	19
train-s359	定居	2	16
train-s359	该镇	2	23
train-s359	年	1	6
train-s359	人口	2	5
train-s360	年	1	6
train-s360	卡巴雷罗	4	37
train-s360	转投	2	15
train-s360	阿根廷	3	23
train-s360	乙级	2	7
train-s360	球队	2	15
train-s360	布朗	2	15
train-s360	上将	2	12
train-s361	民国	2	13
train-s361	时期	2	19
train-s361	的	1	8
train-s361	巴哈伊	3	19
train-s361	又	1	2
train-s361	被	1	10
train-s361	称	1	10
train-s361	为	1	4
train-s361	大同	2	9
train-s361	教	1	11
train-s361	因为	2	10
train-s361	其	1	8
train-s361	基本	2	16
train-s361	教义	2	14
train-s361	里	1	7
train-s361	有	1	6
train-s361	世界	2	14
train-s361	大同	2	9
train-s361	的	1	8
train-s361	主张	2	12
train-s362	守斋	2	16
train-s362	是	1	9
train-s362	巴哈伊	3	19
train-s362	个人	2	5
train-s362	的	1	8
train-s362	义务	2	8
train-s362	所有	2	14
train-s362	年	1	6
train-s362	满	1	13
train-s362	周岁	2	14
train-s362	小	1	3
train-s362	于	1	3
train-s362	周岁	2	14
train-s362	的	1	8
train-s362	巴哈伊	3	19
train-s362	均	1	7
train-s362	须	1	9
train-s362	履行	2	21
train-s363	在	1	6
train-s363	巴格达	3	20
train-s363	时期	2	19
train-s363	的	1	8
train-s363	后期	2	18
train-s363	他	1	5
train-s363	的	1	8
train-s363	著作	2	18
train-s363	更多	2	13
train-s363	地	1	6
train-s363	出现	2	13
train-s363	了	1	2
train-s363	暗示	2	18
train-s363	自己	2	9
train-s363	是	1	9
train-s363	那	1	6
train-s363	个	1	3
train-s363	弥赛亚	3	28
train-s363	的	1	8
train-s363	角色	2	13
train-s364	巴哈欧拉	4	29
train-s364	从	1	4
train-s364	苏莱曼尼亚	5	39
train-s364	的	1	8
train-s364	山区	2	12
train-s364	回到	2	14
train-s364	巴格达	3	20
train-s364	后	1	6
train-s364	停留	2	21
train-s364	了	1	2
train-s364	七	1	2
train-s364	年	1	6
train-s364	他	1	5
train-s364	没有	2	13
train-s364	公开	2	8
train-s364	巴孛许诺	4	27
train-s364	的	1	8
train-s364	上帝	2	12
train-s364	的	1	8
train-s364	显圣	2	14
train-s364	者	1	8
train-s364	的	1	8
train-s364	地位	2	13
train-s365	巴哈欧拉	4	29
train-s365	的	1	8
train-s365	声明	2	15
train-s365	威胁	2	17
train-s365	了	1	2
train-s365	米尔扎	3	15
train-s365	叶海亚	3	21
train-s365	宗教	2	19
train-s365	领袖	2	21
train-s365	的	1	8
train-s365	地位	2	13
train-s365	因为	2	10
train-s365	如果	2	14
train-s365	上帝	2	12
train-s365	将	1	9
train-s365	要	1	9
train-s365	显圣	2	14
train-s365	的	1	8
train-s365	祂	1	0
train-s365	出现	2	13
train-s365	创立	2	11
train-s365	一	1	1
train-s365	个	1	3
train-s365	新	1	12
train-s365	的	1	8
train-s365	宗教	2	19
train-s365	那么	2	9
train-s365	巴比	2	8
train-s365	社团	2	13
train-s365	的	1	8
train-s365	领导	2	17
train-s365	人	1	2
train-s365	就	1	12
train-s365	毫无	2	15
train-s365	意义	2	16
train-s365	了	1	2
train-s366	米尔扎	3	15
train-s366	叶海亚	3	21
train-s366	的	1	8
train-s366	这些	2	15
train-s366	行为	2	10
train-s366	让	1	5
train-s366	很多	2	15
train-s366	人	1	2
train-s366	离开	2	14
train-s366	了	1	2
train-s366	信仰	2	15
train-s366	也	1	3
train-s366	让	1	5
train-s366	信仰	2	15
train-s366	的	1	8
train-s366	敌对	2	15
train-s366	者	1	8
train-s366	得	1	11
train-s366	以	1	4
train-s366	继续	2	21
train-s366	迫害	2	18
train-s367	年	1	6
train-s367	联合	2	18
train-s367	各部	2	16
train-s367	共	1	6
train-s367	数万	2	16
train-s367	人	1	2
train-s367	攻入	2	9
train-s367	沈阳	2	13
train-s367	等	1	12
train-s367	地	1	6
train-s367	被	1	10
train-s367	明	1	8
train-s367	将	1	9
train-s367	李	1	7
train-s367	成梁	2	17
train-s367	击败	2	13
train-s367	八百余	3	15
train-s367	人	1	2
train-s367	战死	2	15
train-s368	公元	2	8
train-s368	前	1	9
train-s368	世纪	2	11
train-s368	巴	1	4
train-s368	的	1	8
train-s368	军队	2	10
train-s368	作	1	7
train-s368	为	1	4
train-s368	前锋	2	21
train-s368	加入	2	7
train-s368	了	1	2
train-s368	周	1	8
train-s368	武王	2	12
train-s368	伐	1	6
train-s368	纣	1	6
train-s368	的	1	8
train-s368	战争	2	15
train-s369	主要	2	14
train-s369	民族	2	16
train-s369	语言	2	16
train-s369	有	1	6
train-s369	旁遮普	3	36
train-s369	语	1	9
train-s369	信德	2	24
train-s369	语	1	9
train-s369	普什图	3	24
train-s369	语	1	9
train-s369	和	1	8
train-s369	俾路支	3	27
train-s369	语	1	9
train-s369	等	1	12
train-s370	总理	2	20
train-s370	由	1	5
train-s370	国民	2	13
train-s370	大会	2	9
train-s370	全体	2	13
train-s370	议员	2	12
train-s370	选出	2	14
train-s370	国民	2	13
train-s370	大会	2	9
train-s370	成员	2	13
train-s370	又是	2	11
train-s370	由	1	5
train-s370	人民	2	7
train-s370	投票	2	18
train-s370	选出	2	14
train-s370	的	1	8
train-s371	第二	2	13
train-s371	次	1	6
train-s371	世界	2	14
train-s371	大战	2	12
train-s371	期间	2	19
train-s371	该	1	8
train-s371	海峡	2	19
train-s371	在	1	6
train-s371	年	1	6
train-s371	月	1	4
train-s371	发生	2	10
train-s371	战斗	2	13
train-s372	巴塞	2	17
train-s372	单	1	8
train-s372	簧	1	17
train-s372	管	1	14
train-s372	于	1	3
train-s372	年	1	6
train-s372	由	1	5
train-s372	维也纳	3	21
train-s372	宫廷	2	15
train-s372	乐师	2	11
train-s372	西奥多	3	24
train-s372	洛兹	2	18
train-s372	所	1	8
train-s372	研发	2	14
train-s373	下列	2	9
train-s373	标示	2	14
train-s373	时间	2	14
train-s373	为	1	4
train-s373	欧洲	2	17
train-s373	中部	2	14
train-s373	时间	2	14
train-s374	幼鱼	2	13
train-s374	有	1	6
train-s374	行	1	6
train-s374	直间	2	15
train-s374	逐渐	2	21
train-s374	会	1	6
train-s374	变成	2	14
train-s374	斑点	2	21
train-s374	并	1	6
train-s374	最终	2	20
train-s374	消失	2	15
train-s375	一些	2	9
train-s375	旅游	2	22
train-s375	公司	2	9
train-s375	提供	2	20
train-s375	了	1	2
train-s375	乘	1	10
train-s375	巴士	2	7
train-s375	有	1	6
train-s375	天窗	2	16
train-s375	徒步	2	17
train-s375	和	1	8
train-s375	乘船	2	21
train-s375	的	1	8
train-s375	环岛	2	15
train-s375	旅行	2	16
train-s376	自	1	6
train-s376	巴斯	2	16
train-s376	水疗	2	11
train-s376	浴场	2	16
train-s376	建成	2	14
train-s376	后	1	6
train-s376	巴斯	2	16
train-s376	成	1	6
train-s376	为	1	4
train-s376	了	1	2
train-s376	英国	2	16
train-s376	唯一	2	12
train-s376	向	1	6
train-s376	游客	2	21
train-s376	开放	2	12
train-s376	天然	2	16
train-s376	温泉	2	21
train-s376	洗浴	2	19
train-s376	的	1	8
train-s376	城市	2	14
train-s376	力图	2	10
train-s376	找回	2	13
train-s376	其	1	8
train-s376	历史	2	9
train-s376	地位	2	13
train-s377	在	1	6
train-s377	第二	2	13
train-s377	次	1	6
train-s377	世界	2	14
train-s377	大战	2	12
train-s377	伦敦	2	18
train-s377	城	1	9
train-s377	特别	2	17
train-s377	是	1	9
train-s377	克里波门	4	25
train-s377	区	1	4
train-s377	遭到	2	22
train-s377	猛烈	2	21
train-s377	轰炸	2	17
train-s377	以致	2	14
train-s377	于	1	3
train-s377	在	1	6
train-s377	战争	2	15
train-s377	结束	2	16
train-s377	时	1	7
train-s377	这里	2	14
train-s377	原有	2	16
train-s377	的	1	8
train-s377	建筑	2	20
train-s377	物	1	8
train-s377	几乎	2	8
train-s377	无	1	4
train-s377	一	1	1
train-s377	幸免	2	15
train-s378	这	1	7
train-s378	进	1	7
train-s378	一	1	1
train-s378	步	1	7
train-s378	证明	2	15
train-s378	了	1	2
train-s378	这	1	7
train-s378	个	1	3
train-s378	染色	2	15
train-s378	较深	2	21
train-s378	的	1	8
train-s378	小体	2	10
train-s378	和	1	8
train-s378	性别	2	15
train-s378	有关	2	12
train-s379	南斯拉夫	4	33
train-s379	在	1	6
train-s379	年	1	6
train-s379	战争	2	15
train-s379	结束	2	16
train-s379	时	1	7
train-s379	获	1	10
train-s379	独立	2	14
train-s380	最近	2	19
train-s380	的	1	8
train-s380	方言	2	11
train-s380	发展	2	15
train-s380	包括	2	14
train-s380	施瓦本	3	18
train-s380	方言	2	11
train-s380	的	1	8
train-s380	一些	2	9
train-s380	特征	2	18
train-s380	向	1	6
train-s380	海布隆	3	26
train-s380	和	1	8
train-s380	施韦比施哈尔	6	40
train-s380	方向	2	10
train-s380	发展	2	15
train-s381	巴纳德	3	26
train-s381	星系	2	16
train-s381	在	1	6
train-s381	年	1	6
train-s381	由	1	5
train-s381	美	1	9
train-s381	籍	1	20
train-s381	天文	2	8
train-s381	学	1	8
train-s381	家	1	10
train-s381	爱德华	3	31
train-s381	爱默生	3	31
train-s381	巴纳德	3	26
train-s381	发现	2	13
train-s381	并	1	6
train-s381	因	1	6
train-s381	此	1	6
train-s381	得名	2	17
train-s382	巴纳巴	3	15
train-s382	岛	1	7
train-s382	最高	2	22
train-s382	点	1	9
train-s382	海拔	2	18
train-s382	米	1	6
train-s382	也是	2	12
train-s382	吉里巴斯	4	29
train-s382	的	1	8
train-s382	海拔	2	18
train-s382	最高	2	22
train-s382	点	1	9
train-s383	但	1	7
train-s383	他	1	5
train-s383	表示	2	13
train-s383	必须	2	14
train-s383	由	1	5
train-s383	议会	2	11
train-s383	党团	2	16
train-s383	决定	2	14
train-s384	巴罗尔	3	17
train-s384	有	1	6
train-s384	两	1	7
train-s384	颗	1	14
train-s384	眼睛	2	24
train-s384	其中	2	12
train-s384	一	1	1
train-s384	颗	1	14
train-s384	一直	2	9
train-s384	紧闭	2	16
train-s384	着	1	11
train-s384	看	1	9
train-s384	不	1	4
train-s384	见	1	4
train-s384	其	1	8
train-s384	眼球	2	22
train-s384	据说	2	20
train-s384	要	1	9
train-s384	合	1	6
train-s384	四	1	5
train-s384	个	1	3
train-s384	壮汉	2	11
train-s384	之	1	3
train-s384	力	1	2
train-s384	方	1	4
train-s384	能	1	10
train-s384	将	1	9
train-s384	之	1	3
train-s384	打开	2	9
train-s385	其间	2	15
train-s385	年	1	6
train-s385	月	1	4
train-s385	日	1	4
train-s385	巴英额	3	27
train-s385	获授	2	21
train-s385	将军	2	15
train-s385	府	1	8
train-s385	恪威	2	18
train-s385	将军	2	15
train-s386	巴莫鳄	3	31
train-s386	的	1	8
train-s386	身长	2	11
train-s386	可	1	5
train-s386	达	1	6
train-s386	到	1	8
train-s386	公尺	2	8
train-s387	早	1	12
train-s387	在	1	6
train-s387	年	1	6
train-s387	前	1	9
train-s387	巴西	2	10
train-s387	就	1	12
train-s387	有	1	6
train-s387	半	1	5
train-s387	游牧	2	20
train-s387	民族	2	16
train-s387	聚居	2	22
train-s387	分布	2	9
train-s387	于	1	3
train-s387	亚马逊	3	18
train-s387	河	1	8
train-s387	一	1	1
train-s387	带	1	9
train-s387	森林	2	20
train-s387	他们	2	10
train-s387	主要	2	14
train-s387	是	1	9
train-s387	从事	2	12
train-s387	耕作	2	17
train-s387	活动	2	15
train-s387	并且	2	11
train-s387	每	1	7
train-s387	隔	1	12
train-s387	一	1	1
train-s387	段	1	9
train-s387	时间	2	14
train-s387	迁徙	2	17
train-s388	巴诺	2	14
train-s388	书店	2	12
train-s388	是	1	9
train-s388	某个	2	12
train-s388	儿童	2	14
train-s388	暑期	2	24
train-s388	阅读	2	20
train-s388	项目	2	14
train-s388	的	1	8
train-s388	赞助	2	23
train-s388	商	1	11
train-s388	每年	2	13
train-s388	把	1	7
train-s388	册	1	5
train-s388	书	1	4
train-s388	交到	2	14
train-s388	儿童	2	14
train-s388	手中	2	8
train-s389	字母	2	11
train-s389	分	1	4
train-s389	为	1	4
train-s389	母音	2	14
train-s389	及	1	3
train-s389	辅音	2	20
train-s389	二	1	2
train-s389	大	1	3
train-s389	部分	2	14
train-s390	巴赛	2	18
train-s390	语	1	9
train-s390	基本	2	16
train-s390	上	1	3
train-s390	有	1	6
train-s390	个	1	3
train-s390	母音	2	14
train-s390	字母	2	11
train-s390	个	1	3
train-s390	辅音	2	20
train-s390	字母	2	11
train-s390	个	1	3
train-s390	声门	2	10
train-s390	塞音	2	22
train-s390	符号	2	17
train-s391	此外	2	11
train-s391	艾伦	2	11
train-s391	还	1	7
train-s391	发明	2	13
train-s391	了	1	2
train-s391	能够	2	21
train-s391	进行	2	13
train-s391	时间	2	14
train-s391	旅行	2	16
train-s391	的	1	8
train-s391	宇宙	2	14
train-s391	跑步	2	19
train-s391	机	1	6
train-s391	他	1	5
train-s391	经常	2	19
train-s391	喜欢	2	18
train-s391	做	1	11
train-s391	这	1	7
train-s391	件	1	6
train-s391	事	1	8
train-s392	另外	2	10
train-s392	还	1	7
train-s392	有	1	6
train-s392	两	1	7
train-s392	间	1	7
train-s392	配有	2	16
train-s392	法	1	8
train-s392	语	1	9
train-s392	解说	2	22
train-s392	的	1	8
train-s392	电影	2	20
train-s392	放映	2	17
train-s392	室	1	9
train-s392	专门	2	7
train-s392	放映	2	17
train-s392	一些	2	9
train-s392	反映	2	13
train-s392	巴黎	2	19
train-s392	历史	2	9
train-s392	变迁	2	14
train-s392	的	1	8
train-s392	资料	2	20
train-s392	片	1	4
train-s393	巴黎	2	19
train-s393	和会	2	14
train-s393	引起	2	14
train-s393	中国	2	12
train-s393	人民	2	7
train-s393	抗议	2	12
train-s393	爆发	2	24
train-s393	五四	2	9
train-s393	运动	2	13
train-s394	该片	2	12
train-s394	讲述	2	14
train-s394	一	1	1
train-s394	个	1	3
train-s394	中国	2	12
train-s394	富	1	12
train-s394	二	1	2
train-s394	代	1	5
train-s394	马	1	3
train-s394	小顺	2	12
train-s394	和	1	8
train-s394	法国	2	16
train-s394	美女	2	12
train-s394	情爱	2	21
train-s394	诗人	2	10
train-s394	艾玛	2	12
train-s394	之间	2	10
train-s394	的	1	8
train-s394	姐弟	2	15
train-s394	恋	1	10
train-s394	爱情	2	21
train-s394	故事	2	17
train-s395	同年	2	12
train-s395	月	1	4
train-s395	日	1	4
train-s395	线路	2	21
train-s395	向	1	6
train-s395	西	1	6
train-s395	延长	2	10
train-s395	至	1	6
train-s395	奥特伊	3	28
train-s396	以上	2	7
train-s396	车站	2	14
train-s396	和	1	8
train-s396	城镇	2	24
train-s396	中	1	4
train-s396	文	1	4
train-s396	名	1	6
train-s396	并非	2	14
train-s396	官方	2	12
train-s396	译名	2	13
train-s396	年	1	6
train-s396	月	1	4
train-s396	日	1	4
train-s396	同意	2	19
train-s396	了	1	2
train-s396	电车	2	9
train-s396	号	1	6
train-s396	线	1	8
train-s396	南延	2	15
train-s396	段	1	9
train-s396	的	1	8
train-s396	计划	2	10
train-s396	概要	2	22
train-s396	该	1	8
train-s396	南延	2	15
train-s396	段	1	9
train-s396	共计	2	10
train-s396	公里	2	11
train-s396	包括	2	14
train-s396	个	1	3
train-s396	新	1	12
train-s396	车站	2	14
train-s396	延长	2	10
train-s396	到	1	8
train-s396	于维西	3	20
train-s396	车站	2	14
train-s397	此	1	6
train-s397	路网	2	19
train-s397	于	1	3
train-s397	至	1	6
train-s397	年	1	6
train-s397	在	1	6
train-s397	巴黎	2	19
train-s397	营运	2	18
train-s397	在	1	6
train-s397	凡尔赛	3	22
train-s397	则	1	6
train-s397	一直	2	9
train-s397	营运	2	18
train-s397	至	1	6
train-s397	年	1	6
train-s398	酒店	2	18
train-s398	成	1	6
train-s398	为	1	4
train-s398	众多	2	12
train-s398	社会	2	13
train-s398	名流	2	16
train-s398	富商	2	23
train-s398	聚集	2	26
train-s398	的	1	8
train-s398	场所	2	14
train-s399	首	1	9
train-s399	字母	2	11
train-s399	代表	2	13
train-s399	本班	2	15
train-s399	列车	2	10
train-s399	的	1	8
train-s399	终点	2	17
train-s399	站	1	10
train-s399	后	1	6
train-s399	三	1	3
train-s399	位	1	7
train-s399	字母	2	11
train-s399	代表	2	13
train-s399	本班	2	15
train-s399	列车	2	10
train-s399	停靠	2	26
train-s399	的	1	8
train-s399	车站	2	14
train-s399	组成	2	14
train-s399	的	1	8
train-s399	字母	2	11
train-s399	序列	2	13
train-s399	要	1	9
train-s399	便	1	9
train-s399	于	1	3
train-s399	发音	2	14
train-s400	作品	2	16
train-s400	主要	2	14
train-s400	塑造	2	23
train-s400	了	1	2
train-s400	布伯	2	12
train-s400	和	1	8
train-s400	雷王	2	17
train-s400	这	1	7
train-s400	两	1	7
train-s400	个	1	3
train-s400	对立	2	10
train-s400	的	1	8
train-s400	人物	2	10
train-s400	形象	2	18
train-s401	爪	1	4
train-s401	为	1	4
train-s401	粉红	2	16
train-s401	色	1	6
train-s401	喙	1	12
train-s401	根部	2	20
train-s401	为	1	4
train-s401	黑色	2	18
train-s401	喙端	2	26
train-s401	渐变	2	19
train-s401	为	1	4
train-s401	苍白	2	12
train-s401	色	1	6
train-s402	年	1	6
train-s402	月	1	4
train-s402	日	1	4
train-s402	上	1	3
train-s402	伏塔	2	18
train-s402	成	1	6
train-s402	为	1	4
train-s402	法兰西	3	19
train-s402	共同	2	12
train-s402	体	1	7
train-s402	中	1	4
train-s402	的	1	8
train-s402	自治	2	14
train-s402	共和	2	14
train-s402	国	1	8
train-s403	其中	2	12
train-s403	北京	2	13
train-s403	流派	2	19
train-s403	完全	2	13
train-s403	沿袭	2	19
train-s403	了	1	2
train-s403	清代	2	16
train-s403	善扑	2	17
train-s403	营	1	11
train-s403	的	1	8
train-s403	布库	2	12
train-s403	技法	2	15
train-s404	历史	2	9
train-s404	上	1	3
train-s404	较为	2	14
train-s404	知名	2	14
train-s404	的	1	8
train-s404	布库	2	12
train-s404	有	1	6
train-s404	大	1	3
train-s404	五	1	4
train-s404	格	1	10
train-s404	海秀	2	17
train-s404	大	1	3
train-s404	祥子	2	13
train-s404	和	1	8
train-s404	小	1	3
train-s404	布库	2	12
train-s404	等等	2	24
train-s405	现在	2	14
train-s405	其	1	8
train-s405	商业	2	16
train-s405	和	1	8
train-s405	工业	2	8
train-s405	均	1	7
train-s405	有	1	6
train-s405	巨大	2	7
train-s405	发展	2	15
train-s405	许多	2	12
train-s405	纪念	2	14
train-s405	性	1	8
train-s405	建筑	2	20
train-s405	物	1	8
train-s405	值得	2	21
train-s405	驻足	2	15
train-s406	霍普	2	28
train-s406	在	1	6
train-s406	小	1	3
train-s406	联盟	2	25
train-s406	的	1	8
train-s406	四	1	5
train-s406	个	1	3
train-s406	赛季	2	22
train-s406	表现	2	16
train-s406	出色	2	11
train-s407	霍普	2	28
train-s407	曾	1	12
train-s407	就读	2	22
train-s407	于	1	3
train-s407	沃思	2	16
train-s407	堡	1	12
train-s407	的	1	8
train-s407	博斯维尔	4	40
train-s407	高中	2	14
train-s407	当时	2	13
train-s407	他	1	5
train-s407	的	1	8
train-s407	学校	2	18
train-s407	棒球	2	21
train-s407	队	1	4
train-s407	中	1	4
train-s407	充当	2	12
train-s407	一	1	1
train-s407	垒	1	9
train-s407	手	1	4
train-s407	和	1	8
train-s407	投手	2	11
train-s408	湖泊	2	20
train-s408	呈	1	7
train-s408	圆形	2	17
train-s408	直径	2	16
train-s408	约	1	6
train-s408	公里	2	11
train-s408	面积	2	19
train-s408	约	1	6
train-s408	平方公里	4	20
train-s408	最大	2	15
train-s408	深度	2	20
train-s408	米	1	6
train-s409	他	1	5
train-s409	于	1	3
train-s409	年	1	6
train-s409	出生	2	10
train-s409	在	1	6
train-s409	布拉格	3	23
train-s409	年	1	6
train-s409	当	1	6
train-s409	他	1	5
train-s409	父亲	2	13
train-s409	去世	2	10
train-s409	时	1	7
train-s409	成	1	6
train-s409	为	1	4
train-s409	波希米亚	4	27
train-s409	国王	2	12
train-s410	它	1	5
train-s410	的	1	8
train-s410	一	1	1
train-s410	级	1	6
train-s410	流域	2	21
train-s410	为	1	4
train-s410	内流	2	14
train-s410	区	1	4
train-s410	诸河	2	18
train-s410	二	1	2
train-s410	级	1	6
train-s410	流域	2	21
train-s410	为	1	4
train-s410	呼伦贝尔	4	23
train-s410	内流	2	14
train-s410	区	1	4
train-s411	布氏奇非鲫	5	40
train-s411	为	1	4
train-s411	辐鳍鱼	3	39
train-s411	纲	1	7
train-s411	鲈形	2	20
train-s411	目	1	5
train-s411	隆头鱼	3	24
train-s411	亚目	2	11
train-s411	慈鲷	2	29
train-s411	科	1	9
train-s411	的	1	8
train-s411	其中	2	12
train-s411	一	1	1
train-s411	种	1	9
train-s411	分布	2	9
train-s411	于	1	3
train-s411	非洲	2	17
train-s411	坦干伊喀	4	29
train-s411	湖	1	12
train-s411	流域	2	21
train-s411	为	1	4
