sent_id	clause_text	lds_n	word_n
train-s1197	签订+年+1898+清+俄+条约+旅+大+租地+	6	9
train-s1214	获颁+年+1998+林+佐民+勋章+加拿大+员佐+	5	8
train-s1215	届满+任期+的+他+于+日+年+2010+月+5+11+	6	11
train-s1218	出身+林+向滋+人+省+直隶+府+天津+县+天津+人物+清朝+政治+同+进士+	8	15
train-s1243	发生+期间+比赛+她+常常+和+者+参赛+金美+麦当劳+冲突+	6	11
train-s1251	逝世+夏+年+1986+总+越共+中央+书记+黎笋+	4	9
train-s1255	是+柯+培元+人+胶州+人物+名+一+清朝+政治+	6	10
train-s1258	续约+协定+美+菲+军事+基地+不+再+	6	8
train-s1281	都+贵宾+每位+享受+将+座椅+的+舒适+	3	8
train-s1282	获得+日+月+5+21+贺特+以+总+进球+个+25+奖+英乙+彪马+金靴+Purma+Golden+Boot+	10	18
train-s1288	完工+厂+该+木材+在+不久+后+建立+矿场+格林布希+个+第一+	6	12
train-s1293	了+年+1987+洛加尼斯+拍摄+为+杂志+Playgirl+裸照+杂志+	5	10
train-s1311	是+梅塔拉+Methala+城镇+的+印度+喀拉拉邦+县+Thrissur+个+一+	6	11
train-s1313	展出+型+轿车+首次+于+车展+2009+北+美+	7	9
train-s1325	解散+月+年+2007+6+组织+	3	6
train-s1328	来+它们+通过+分化+遗传+性+和+表型+可塑+适应+环境+不同+	8	12
train-s1341	才+蓉蓉+这+知道+身份+的+张+啸林+真实+	5	9
train-s1343	是+直至+现在+斐济+仍+站+的+洋+太平+地区+中转+	6	11
train-s1357	是+大厦+横滨+地标+现时+的+日本+全+第二+高+摩天+大楼+	7	12
train-s1378	邻近+广场+车站+巴黎+圣拉扎尔+站+和+的+巴黎+地铁+线+号+3+欧罗巴+	8	14
train-s1388	为+落差+的+湖+塞马+湖+与+拉多加+69+米+	5	10
train-s1393	下设+会+学生+会议+级+部长+处+和+秘书+机构+个+两+	5	12
train-s1399	出身+武+颂扬+人+省+甘肃+秦州+州+直隶+人物+清朝+政治+同+进士+	8	14
train-s1425	都+历史+的+词+个+这+意义+用法+和+很多+	3	10
train-s1451	相同+结构+的+它+晶体+与+结构+的+食盐+晶体+	6	10
train-s1457	还+另外+水塔+分成+水塔+一般+水塔+跟+冷却+	5	9
train-s1462	是+公主+永宁+太祖+中国+代+五+国+十+后周+的+郭+威+第五+女+	9	15
train-s1465	是+马里奥+的+永远+Mario+Forever+游戏+款+一+非+的+性+商业+马里奥+同人+	7	15
train-s1499	也+她+被+临时+安葬+在+身旁+其+丈夫+	4	9
train-s1512	为+评+大学+柏林+洪堡+把+论文+篇+这+等级+最高+特优+	6	12
train-s1521	为+此后+将+成+他们+主角+的+地区+该+	5	9
train-s1526	是+旅游+来源+的+目前+第二+大+经济+	5	8
train-s1536	被+为+评+学校+单位+全国+群众+体育+先进+单位+全国+学校+艺术+教育+先进+	12	15
train-s1548	为+从此+成+巴纳夫+顾问+的+王室+家庭+	5	8
train-s1573	是+公园+波士顿+起点+的+波士顿+路+之+自由+南端+	4	10
train-s1579	穿过+在+尽头+的+公园+部+东南+步道+的+森林+公园+步道+系统+核心+野木+向+方向+西北+公园+	12	19
train-s1582	在+产地+的+物种+该+模式+安汶+印度尼西亚+	3	8
train-s1583	然而+并+阿道夫+弗里德里希+过+未+实际+就职+	6	8
train-s1585	订购+日+同年+月+12+29+航空+美国+大陆+787+架+10+	6	12
train-s1606	了+其中+香侬+帕搏+Sharon+Papa+做到+警长+助理+	5	9
train-s1616	为+年+1697+年+至+1777+曾+作+洛雷托+首府+的+省+加利福尼亚+	7	13
train-s1633	接受+学院+每年+生+名+200余+中国+政府+金+奖学+留学+	7	11
train-s1644	是+统计+海关+海关+依法+数据+的+对+贸易+进出口+货物+统计+	7	12
train-s1648	在+产地+的+物种+该+模式+山+海南+五指+	4	9
train-s1650	在+将+设+基地+的+新华+航空+营运+机场+北京+首都+国际+	8	12
train-s1653	了+人+西班牙+已经+建立+至+世纪+16+在+岛上+城市+座+15+	7	13
train-s1654	是+代数+完全+海廷+核心+的+无点+学+拓扑+	4	9
train-s1665	发表+游戏+于+Comic+的+夏季+年+2010+Market+78+	5	10
train-s1667	是+线+整个+海岸+部分+的+圣彼得堡+一+	4	8
train-s1680	亦+命名+车站+适应+与+等级+的+线路+相+	4	9
train-s1682	会+于+期间+进行+比赛+足球+线道+侧+最内+条+三+将+关闭+	5	13
train-s1695	都+在+古+语+英+字母+þ+ð+和+可以+表示+清+音+齿擦+浊+或+音+齿擦+	8	18
train-s1700	是+转角+街+温坡+街+与+威格莫尔+地+的+年+1879+案+诉+斯特奇斯+布里奇曼+发生+	8	16
train-s1701	但+是+堂+城西+仍+街上+的+最大+物+建筑+	5	10
train-s1706	名+渭州+中国+古代+区划+行政+	4	6
train-s1728	为+科+溪鳉+科+的+纲+辐鳍鱼+目+鲤齿+其中+一+	5	11
train-s1730	便+为+成+M1912+温彻斯特+在+不久+以后+推出+武器+的+美国+军队+制式+	8	14
train-s1747	也+国+联合+组织+及+各+国际+都+了+采用+字+简化+	7	12
train-s1756	摘下+另外+他+曾+银牌+的+东+亚+会+运动+会+和+世界+生+大学+运动+	11	16
train-s1768	下辖+镇+潭西+社区+潭阳+村+潭西+村+东山+村+崎头+村+长安+村+崔陂+村+潭东+村+深溪+村+溪美+村+恢丰+村+深港+村+铁炉+村+上埔+村+新埔+	15	31
train-s1769	是+海军+澳洲+皇家+分支+的+澳大利亚+军+国防+海军+	5	10
train-s1777	有+版+第二+新闻+次要+社会+资讯+以及+生活+	5	9
train-s1781	出版+年+2010+灯谜+杨+基平+达濠+书+一+	5	9
train-s1788	为+人次+的+2011+年度+日+1+平均+上下车+28,169+人+	6	11
train-s1800	被+为+评+状况+的+物种+该+保护+濒危+	5	9
train-s1805	于+属+宝殿+该庙+大雄+建筑+的+典型+藏+汉+式+混合+	6	12
train-s1818	被+年+2012+为+评+僧人+的+该寺+旦增+僧尼+西藏+区+自治+爱国+守法+先进+	9	16
train-s1827	不是+能级+的+能级+最小+态+的+系统+这+量子+0+	3	11
train-s1839	自+来+热罗姆+凯维埃尔+蓬拉贝+的+法国+布列塔尼+	4	8
train-s1856	结婚+年+1776+华林+与+玛丽+奥斯威尔+	4	7
train-s1860	为+根据+统计+的+2005+年度+人数+的+该站+上下车+每日+347+人+	7	13
train-s1874	有+口径+物镜+与+本领+的+镜+望远+分辨+关系+的+直接+	6	12
train-s1877	了+他+进行+于+年+1908+个展+首次+	5	8
train-s1880	了+船+号+伽利略+太空+进行+对+特瓦史塔+研究+的+数+年+	6	12
train-s1881	被+至+外借+在+日+年+2008+月+8+14+杜利华+卡臣+车士打菲特+季+一+	9	15
train-s1886	为+面积+其+大约+5.24+平方英里+平方公里+13.56+	4	8
train-s1906	是+一+新+之+呼和浩特+八+景+	6	7
train-s1931	也是+王+铭铭+人+的+门修斯+误译+事件+年+1998+当事+	7	11
train-s1932	出身+王+麒+字+埜堂+人+县+陕西+宝鸡+人物+明朝+政治+进士+	7	13
train-s1940	是+其中+小+行星+170+Maria+170+星+小+的+行星+该族+代表+	8	13
train-s1941	发行+年+2008+专辑+玛丽特+拉森+张+第二+个人+The+Chase+	5	11
train-s1950	是+金罗斯+珀斯+Perth+and+Kinross+一+之+英国+苏格兰+个+32+级+一+区+行政+	7	16
train-s1954	了+这里+生长+破坏+与+形成+平衡+种+一+	5	9
train-s1979	为+变+由+此+精度+中心+差分+公式+由+阶+2+阶+4+	8	13
train-s1982	过+家+中国+著名+指挥+邵+恩+曾+指挥+作品+的+莱夫斯+	6	12
train-s1983	转投+月+年+1932+8+陈+骏业+政府+国民+	5	9
train-s1986	拥有+目前+瑞典+业+的+自己+航空+业+核工+汽车+业+制造+工业+的+先进+军事+业+以及+的+全球+领先+电讯+能力+和+医药+研究+	15	26
train-s1993	被+为+认定+纯净+的+道格拉斯+危险+与+书+一+文本+的+社会+学+人类+重要+	8	16
train-s1995	达上+文明+的+印加+帝国+在+时代+的+他+统治+顶峰+	6	11
train-s1998	分布+本鱼+于+溪流+的+非洲+象牙+海岸+东部+西部+及+迦纳+森林+	9	13
train-s2002	出身+甘+焘+人+省+江西+府+南昌+县+奉新+人物+清朝+政治+进士+	7	14
train-s2003	举行+日+年+2003+月+7+18+新+旗+巴尔虎+左+仪式+庙+甘珠尔+开光+	9	15
train-s2054	具有+人+一些+的+高等+登丹+更+睿智+力+识别+能力+及+的+偶然+预言+	8	15
train-s2070	是+白+约翰+期间+到+由+年代+1920+二战+士+的+英国+差会+圣+公会+CMS+中国+传教+	12	18
train-s2071	结婚+首领+他们+乌宗哈珊+与+公主+东+罗马+帝国+	6	9
train-s2085	是+力+的+主要+劳动+居民+的+岛上+名+12+男性+	5	11
train-s2111	全称+隧道+山+真武+隧道+渝+黔+高速+公路+重庆+绕城+高速+线+环+二+山+真武+	10	17
train-s2116	是+真相+一+之+小说+倪+匡+笔下+科幻+卫+斯理+系列+	5	12
train-s2134	具有+重建+的+此桥+对于+发展+的+西班牙+意义+的+重要+经济+	6	12
train-s2137	为+已+成+村+的+今天+石牌+部分+的+市+广州+中心+新+城区+一+	8	15
train-s2138	主持+年+2001+石+琼璘+论坛+中央+台+电视+新+世纪+科技+	7	12
train-s2167	被+另外+部+第三+了+找出+镜头+一些+穿帮+	5	9
train-s2173	适用+机+台+这+照相+尤其+于+照相+肖像+	4	9
train-s2174	是+这+她+亮相+的+在+界+日本+艺能+首次+	6	10
train-s2176	死亡+日+月+5+14+人员+站+福岛+核电+名+一+抢险+突然+	7	13
train-s2177	承认+首相+日本+菅+直人+英勇+的+他们+	3	8
train-s2188	也是+同时+他+长+的+秋山+国际+贸易+股份+有限+公司+董事+	9	12
train-s2228	起源+大学+一些+中国+著名+于+学校+教会+	4	8
train-s2231	为+其中+4:00+北京+时间+每天+8:00+12:00+21:00+和+时段+主要+新闻+	8	13
train-s2236	成立+前身+的+它+厂+南京+机床+修理+于+年+1969+	6	11
train-s2239	然而+是+在+方面+其他+星+中子+和+核+的+真正+原子+很+不+一样+的+	11	16
train-s2253	队+中华+台北+男子+篮球+代表+是+目前+总+教练+许+晋哲+	8	12
train-s2280	贯穿+公路+环岛+西线+高速+铁路+和+粤+海+境内+县+临高+	8	12
train-s2316	是+线+九龙+巴士+244X+路线+的+香港+条+一+取消+已+巴士+	7	13
train-s2322	推动+目前+中国+已经+直选+乡长+	4	6
train-s2332	有+因+此+工艺+大多+对于+设计+的+器+反应+要求+具体+	6	12
train-s2336	看重+唯有+驸马+都尉+郑+颢+很+他+	3	8
train-s2350	为+年+1998+更名+公司+该+电铁+的+现今+京王+	4	10
train-s2357	为+成+本+的+亚历山大+馆+图书+手抄+版本+的+希腊+世界+标准+	6	13
train-s2368	是+耶路撒冷+为+称+穆斯林+古都斯+圣地+的+三+大+闪米特+教+神+一+共同+	9	15
train-s2379	都+版+所有+Linux+发行+设定+预先+布局+的+独特+键盘+	6	11
train-s2401	是+科特+考夫卡+Kurt+Koffka+位+一+德国+家+学+格式塔+心理+	7	12
train-s2407	了+人+许多+秘鲁+华+离开+在+年代+世纪+20+60+70+和+秘鲁+	10	14
train-s2412	为+幼体+则+更深+颜色+一般+色+灰棕+棕褐+或+	6	10
train-s2421	变+日+武德+年+九+月+6+4+之+门+玄武+亦+程+知节+参与+其中+	7	16
train-s2435	而且+能+弹簧+空气+比起+弹簧+的+传统+制+金属+较+吸收+震荡+许多+的+细小+回弹+	9	17
train-s2436	出现+此后+内部+东+突厥+分裂+	3	6
train-s2437	亦+国+轴心+被+事情+的+相似+困扰+	3	8
train-s2441	成立+年+1240+大+立陶宛+公国+	3	6
train-s2443	占领+月+年+1919+4+波兰+维尔纽斯+	3	7
train-s2448	了+在+出现+在+前期+公元+世纪+1+军团+第一+前线+河+莱茵+	5	13
train-s2450	便+至于+来源+的+称号+个+这+具体+明确+不+太+了+	7	12
train-s2453	了+年+1844+他们+占领+省+的+旁遮普+南面+信德+	6	10
train-s2458	为+茧+第一+电影+的+1989+年+香港+	4	8
train-s2473	公布+名单+奖+本届+金鸡+提名+已+于+日+年+2009+月+9+8+	9	14
train-s2476	举行+节+届+第64+威尼斯+国际+电影+于+日+年+2007+月+8+29+日+至+月+9+8+	12	19
train-s2480	在+产地+的+物种+该+模式+新加坡+	2	7
train-s2485	引发+不久+香港+因+工潮+暴动+大+的+规模+六七+	7	10
train-s2506	为+目前+市长+米兰+Giuliano+Pisapia+	2	6
train-s2509	维持+在+期间+破产+重整+公司+将+运作+正常+	6	9
train-s2530	也是+城+红木+公司+著名+电脑+器+与+电视+游乐+游戏+软体+设计+的+艺电+Electronic+Arts+公司+总部+全球+地+所+在+	14	23
train-s2539	了+他+准备+为+自己+出路+条+四+小说+电影+动画+漫画+	4	12
train-s2561	通车+月+年+1972+8+隧道+红磡+海底+	4	8
train-s2599	是+在+年代+的+躁动+1960+他+一+之+成员+的+密歇根+日报+管理+会+委员+	8	16
train-s2603	了+他+受到+在+期间+此+照料+的+母亲+妹妹+和+悉心+	8	12
train-s2605	为+年+1612+结+他+与+伊丽莎白+德宏德特+Elisabeth+de+Hondt+夫妻+	6	12
train-s2611	也+使用+的+奈米+技术+存在+风险+学+社会+	3	9
train-s2623	于+始+培养+的+最早+细胞+室+实验+性+常态+动物+年代+1950+	5	13
train-s2643	担任+他+从+年+1991+年+到+1997+总督+	6	9
train-s2653	获得+年+1937+他+奖+诺贝尔+和平+	4	7
train-s2662	是+罗柔+人+无锡+人物+名+一+明朝+政治+	6	9
train-s2664	还+他+任+先后+委员+届+第五+届+第六+届+第七+全国+政协+	7	13
train-s2667	召开+日+年+1986+月+10+24+中央+中国+民主+同盟+会+他+周年+90+诞辰+纪念+	10	17
train-s2672	上市+信托+置富+产业+于+日+年+2003+月+8+12+于+所+新加坡+交易+	10	15
train-s2685	也是+此外+Sportsnet+商+的+加拿大+冰球+联盟+全国+转播+	7	10
train-s2686	插图+的+大+部分+儿童+文学+作品+的+他+都是+画+昆丁+布雷克+Quentin+Blake+的+	8	16
train-s2687	但是+保持+根据+说法+的+特雷格罗恩+达尔+仍旧+与+朋友+人+犹太+私下+友谊+	8	14
train-s2688	是+露西+达尔+家+的+洛杉矶+个+一+剧作+	5	9
train-s2705	会+法案+多数+大+送入+一+之+国会+院+两+其中+	4	11
train-s2718	加入+州+乔治亚+于+日+年+1788+月+1+2+政府+联邦+	7	12
train-s2722	于+有别+口音+地区+该+的+语+英+城市+南部+美国+部+和+东北+	6	14
train-s2728	接近+地区+个+这+两+在+方面+许多+其实+与+部+美国+中西+更+较为+	10	15
train-s2743	是+妹+美女+恐龙+作品+的+楠桂+日本+漫画+	5	9
train-s2746	到达+年+1806+人+欧洲+首次+边+河+条+这+	4	10
train-s2758	接掌+不久+去世+翁+明昌+子+其+翁+大铭+集团+华隆+	5	11
train-s2762	也+同时+水库+翡翠+了+淹没+栖地+的+乌来杜鹃+唯一+野外+	6	11
train-s2763	成立+台+翡翠+1+于+年+1984+	5	7
train-s2766	于+毁+建筑+绝大+部份+战斗+年+1856+军+太平+的+与+军+清+乡团+	7	15
train-s2780	设有+校舍+礼堂+课室+间+6+房间+及+间+4+教员+宿舍+	6	12
train-s2789	教导+老师+的+莉拉+莉拉+剑术+魔法+礼仪+和+	3	9
train-s2791	是+根据+会章+的+会+学生+学生+全校+会员+的+会+学生+当然+	5	13
train-s2793	也是+圣训+一+之+依据+的+沙里亚+法规+	3	8
train-s2794	是+圣赫勒拿岛戴胜+种+的+洋+大西+岛+圣赫勒拿+特有+	4	9
train-s2800	被+根据+分类+的+WHO+肉瘤+分成+种+大概+100多+	5	10
train-s2808	变得+于+年+2003+表现+的+阪神+虎棒+球队+意外+地+强劲+	6	12
train-s2819	被+月+年+1394+年+陈+光泰+七+十一+为+授+黎+元澄+判寺事+的+寺+上林+	8	17
train-s2830	任+月+翌年+3+他+大臣+出使+日本+	5	8
train-s2835	入+年+1917+胡+毓枫+中学+南开+	4	7
train-s2843	是+此陵+陵墓+的+子+之+人+莫卧儿+帝国+创始+巴卑尔+君主+帝国+代+第二+胡马雍+皇妃+及+其+	10	19
train-s2845	即+台湾+在+时代+治+日+引进+栽培+试种+	5	9
train-s2855	有+房屋+这些+临时+大多+只+层+两+层+又或+一+	7	11
train-s2865	攻击+期间+竞争+党+国民+新党+与+互相+	4	8
train-s2882	为+年+1992+评定+处+古物+古迹+办事+将+警署+湾仔+建筑+级+第三+历史+	9	15
train-s2888	被+年+2011+者+两+列入+单位+省+浙江+文物+保护+	5	11
train-s2901	进入+轨迹+的+号+伽利略+运行+次+两+带+小+行星+	5	11
train-s2913	了+年+2001+她+参加+节+Mamaia+音乐+	5	8
train-s2927	也是+同时+航空+芬兰+一+之+始发+客户+的+型+MD-11+飞机+	6	12
train-s2933	为+品种+的+最+常见+香蕉+的+属+芭蕉+	3	9
train-s2938	向+东侧+的+郡+花坮+南侧+和+海+朝鲜+东+海+日本+	5	12
train-s2951	被+群+建筑+年+1860+联军+英+法+烧毁+	5	9
train-s2960	则+于+只+属+物种+的+其他+种+的+模式+种+两+其中+一+	7	14
train-s2996	效力+法格拿+现+IPark+K+联赛+球队+釜山+	6	8
train-s3008	进入+他+通过+阿尔及尔+西班牙+和+军中+的+亨利+吉拉德+将军+	7	11
train-s3010	担任+战后+他+曾+大使+国+多+开罗+年+1950+1954+至+北约+年+1954+华盛顿+1955+1956+到+波恩+和+1956+1958+到+	14	24
train-s3013	通往+街+条+这+从+城门+市场+Spittel+	4	8
train-s3038	于+收录+版本+室+录音+王+靖雯+	2	7
train-s3052	到+扩张+巴巴克+长子+及+的+他+沙普尔+将+势力+的+他们+波西斯+整个+	7	14
train-s3073	完+刚+参加+董+洁+庆典+部队+驻+港+的+三+周年+	7	12
train-s3092	则+可以+暂时+在+留+皇冠+铁钉+蒙扎+	5	8
train-s3103	也+蓓天翼龙+出现+在+节目+的+2003+年+电视+霸王+海底+Sea+Monsters+	6	13
train-s3138	出任+日+年间+中华+民国+年+1920+月+9+4+苏+毓芳+监督+关+山海+	8	15
train-s3142	有+航空+苏里南+曾经+飞机+以下+	3	6
train-s3163	但是+可能+轨道+36A+座+蛇夫+36B+或+座+蛇夫+的+稳定+层+最外+稳定+不+超过+单位+1.5+天文+	10	20
train-s3191	才+战争+宋+夏+到+一直+年+1044+平息+	5	9
train-s3206	是+公主+西河+公主+唐朝+皇帝+中国+唐朝+代+第十+顺宗+唐+之+李+诵+女+	10	16
train-s3241	被+均+为+视+度母+绿+度母+与+白+化身+的+观世音+菩萨+	7	13
train-s3255	篇+訄书+著+章+太炎+凡+63+	5	7
train-s3300	被+为+誉+梦鸽+韩+红+谭+晶+许+飞+大+李+双江+四+弟子+关门+女+	10	17
train-s3314	也+它+可能+预防+症+的+严重+流感+并发+	4	9
train-s3321	也+猫头鹰+的+大+会+捕食+猫头鹰+的+种属+其他+小+体型+	4	12
train-s3342	授予+大学+女王+于+月+年+2001+5+总统+前任+美国+柯林顿+学位+荣誉+法学+博士+	10	16
train-s3355	诗人+费尔南多+德+埃雷拉+Fernando+de+Herrera+文艺+复兴+时期+欧洲+	6	11
train-s3364	长孙+贾+兰+人物+梦+红楼+子+之+贾+珠+李+与+纨+之+贾+政+长子+	8	17
train-s3366	赢得+他+在+月+年+2003+6+为+法国+杯+会+联合+	7	12
train-s3368	但是+暴死+马黑麻+苏丹+于+年+1403+	5	7
train-s3369	了+终于+卡萨诺瓦+重新+回到+在+日+年+1774+月+9+3+故乡+威尼斯+	9	14
train-s3381	了+政府+胡佛+发布+在+方面+外交+于+年+1930+录+克拉克+备忘+	8	13
train-s3385	毕业+于+专业+湖南+省委+党校+经济+管理+	6	8
train-s3389	是+赵+符桐+人+清朝+人物+名+一+清朝+政治+	6	10
train-s3407	了+雨水+最少+淹浸+房屋+间+40+	4	7
train-s3416	出身+赵+于敏+人+山西+县+长治+人物+明朝+政治+进士+	6	11
train-s3420	出身+赵+时举+人+府+潮州+县+饶平+人物+明朝+政治+进士+	6	12
train-s3427	也+另外+孙+正平+过+客串+因为+原因+一些+主持+次+几+	8	12
train-s3452	到+一直+覆盖+范围+的+AEG+模型+从+手枪+的+简单+步枪+步枪+突击+枪+冲锋+轻+重+机枪+	10	19
train-s3506	辖有+该镇+会+道墟+居委+会+肖金+居委+村+国庆+村+茅家+村+积山+村+长娄+村+云里+村+沥泗+村+杜浦+村+称海+村+联江+村+汇联+村+肖金+村+东桑+村+大湖+村+五四+村+韩浜+村+钱上+村+沽渚+村+庙桥+新+村+民主+村+中联+新+村+里港+村+江协+村+联浦+新+村+屯南+	29	59
train-s3521	出席+夜+晚+日+月+2+3+农历+除夕+邓+小平+晚会+的+上海+迎+猴年+新春+	9	17
train-s3525	获得+自+此+家族+邦达仓+承认+社会+	3	7
train-s3533	担任+在+年+2007+年+及+2008+他+更+评判+的+赛+新秀+歌唱+大赛+温哥华+选拔+初赛+准+及+决赛+	14	21
train-s3554	带来+风格+其+的+独特+为+他+美誉+的+剧场+简约+炼金+术士+	7	13
train-s3556	成立+年+1969+会+届+第一+学生+	3	7
train-s3560	可能+墓+山+牛首+郑+和+是+冢+衣冠+	4	9
train-s3568	攻打+秋天+当年+郑国+随同+庄王+楚+一起+盟友+的+陈国+晋国+及+宋国+	8	14
train-s3573	落入+大权+朝廷+再次+手里+氏+藤原+	3	7
train-s3584	于+原来+属+区域+所+宫+重华+在+所+明朝+乾西+五+	7	12
train-s3604	是+期间+二战+研究+主要+领域+和+应用+军事+领域+	6	10
train-s3621	为+时常+用+器+种+这+共振+参考+的+震荡+电路+频率+	7	12
train-s3654	如下+由+此+年第+的+一+周期+每+年+30+闰年+	5	11
train-s3661	了+副+伊犁+局+农垦+党委+书记+副+局长+马+骥+担任+组长+一八+二+火灾+善后+处理+小组+	10	19
train-s3666	是+郡+伍德+Wood+County+Texas+郡+的+美国+州+德克萨斯+部+东北+个+一+	6	15
train-s3671	使用+香港+台湾+和+目前+主要+字+繁体+字+和+传承+	7	11
train-s3674	就+伯恩哈德+在+童年+显现+心+他+的+极度+好奇+力+创造+力+和+想像+	9	15
train-s3687	命名+学校+以+大儒+明朝+王+阳明+	4	7
train-s3703	但+还是+人+两+了+离+在+年+2000+婚+	6	10
train-s3711	还+此外+政府+州+资助+学院+所+17+社区+	4	9
train-s3712	是+社群+的+最早+穆斯林+人+保加尔+	3	7
train-s3719	转投+年+2012+佩佐拉诺+球队+联赛+墨西哥+足球+升级+联赛+次级+内卡萨+	7	12
train-s3722	夺得+年+2003+保罗费雷拉+替+波图+冠军+葡超+杯+葡萄牙+冠军+以及+欧洲+杯+足协+	10	15
train-s3728	传达+雕塑+这些+的+五彩缤纷+信息+一些+的+重要+共处+文化+各种+和平+宽容+信任+和+互相+	8	17
train-s3738	甚至+可以+进行+对+机+号+1+3+补给+空中+	6	10
train-s3741	是+傅+之铨+人+泾阳+陕西+人物+名+一+清朝+政治+	6	11
train-s3746	任+傅+文政+人+县+台湾+苗栗+曾+议员+省+台湾+	5	11
train-s3766	为+分+牧场+牧场+官+牧场+与+私人+	4	8
train-s3768	是+起源+的+它+运作+和+完全+谜+个+一+	4	10
train-s3775	会+在+节+光棍+天+这+光棍+部分+选择+方式+的+各式各样+庆祝+	6	13
train-s3785	然而+有些+这+与+目标+仍+差异+	4	7
train-s3786	了+年+1929+他+游历+与+艾丽卡+非+北+	5	9
train-s3792	被+年+2007+为+评+古城+克基拉+组织+国+联合+教科文+遗产+世界+	6	13
train-s3822	欣赏+先生+杰+很+表现+的+雅丽逊+	3	7
train-s3824	沦陷+日+月+8+29+县城+彰化+	3	7
train-s3844	了+国会+美国+特别+通过+为+此+法案+年+1992+中国+学生+保护+	8	13
train-s3845	被+日+年+2012+月+3+20+为+公布+遗址+朝+六+建康+都城+单位+批+第四+市+南京+文物+保护+	12	21
train-s3860	也+时期+法国+大+革命+统治+的+罗伯斯庇尔+恐怖+了+受到+称许+的+者+主义+共产+	7	16
train-s3863	辖有+当时+区+的+州+关东+个+5+行政+总共+乡+个+20+会+个+51+村+个+1786+	8	19
train-s3871	而+则是+湖+阿尔巴诺+个+一+的+古老+口+火山+	5	10
train-s3885	介绍+部分+本+指标+一些+的+最+常见+	4	8
train-s3907	被+在+安葬+她+公园+的+加州+普拉赛思+森林+草坪+纪念+	8	11
train-s3924	又+此后+年+1993+刘+志平+出任+代表+大会+届+第八+全国+人民+代表+	8	14
train-s3926	为+年+1999+成+刘+永好+大+的+民生+银行+第一+股东+	6	12
train-s3934	于+位+城+利奥波德+中心+布达佩斯+	2	6
train-s3937	通车+线路+的+利维夫+条+第一+有轨+电车+于+日+年+1880+月+5+5+	7	15
train-s3939	自+出+装饰+内部+手+之+当时+的+最+知名+波兰+家+艺术+	6	13
train-s3940	象征+雕像+的+建筑+顶部+尊+三+大型+青铜+荣耀+诗歌+音乐+和+	6	13
train-s3942	引进+工业+织布+于+年+1579+	2	6
train-s3951	是+这里+大学+所+两+著名+世界+的+哈佛+大学+学院+和+州+麻萨诸塞+理工+地+所+在+	11	18
train-s3952	迥异+过程+的+中国+发展+戏剧+与+戏剧+西方+	5	9
train-s3958	是+帝+的+国+三+时期+蜀汉+昭烈+刘+备+后人+的+中山+靖王+	7	14
train-s3964	还+后来+他+任+理事+东亚+会+协进+常务+	5	9
train-s3966	冲出+刘+惠鸣+已+把+艺术+剧+粤+香港+	5	9
train-s3969	包含+属+剑羚+Oryx+剑羚+种+四+	3	7
train-s3977	于+原+居+人+加喜特+中部+札格罗斯+山脉+	5	8
train-s3978	为+风格+这+一+新+的+以后+王国+巴比伦+王朝+和+阿契美尼德+所+继承+	7	14
