sent_id	clause_text	lds_n	word_n
train-s1251	逝世+夏+年+1986+书记+越共+中央+总+黎笋+	5	9
train-s1255	人物+柯+培元+人+胶州+是+名+一+清朝+政治+	6	10
train-s1258	续约+协定+美+菲+军事+基地+不+再+	6	8
train-s1281	享受+贵宾+每位+都+将+座椅+舒适+的+	5	8
train-s1282	获得+日+月+5+21+贺特+进球+以+个+25+总+奖+英乙+彪马+金靴+Purma+Golden+Boot+	10	18
train-s1288	完工+厂+该+木材+不久+在+建立+矿场+格林布希+个+第一+后+	6	12
train-s1293	拍摄+年+1987+洛加尼斯+杂志+为+Playgirl+了+裸照+杂志+	5	10
train-s1311	城镇+梅塔拉+Methala+是+县+印度+喀拉拉邦+Thrissur+的+个+一+	6	11
train-s1313	展出+型+轿车+首次+车展+于+2009+北+美+	6	9
train-s1325	解散+月+年+2007+6+组织+	3	6
train-s1328	适应+它们+分化+通过+遗传+性+和+表型+可塑+来+环境+不同+	8	12
train-s1341	知道+蓉蓉+这+才+身份+张+啸林+的+真实+	6	9
train-s1343	站+现在+直至+斐济+仍+是+地区+洋+太平+的+中转+	6	11
train-s1357	大楼+大厦+横滨+地标+是+现时+高+日本+全+第二+的+摩天+	7	12
train-s1378	邻近+广场+车站+巴黎+圣拉扎尔+站+和+线+巴黎+地铁+号+3+的+欧罗巴+	8	14
train-s1388	米+落差+湖+塞马+湖+与+拉多加+的+为+69+	7	10
train-s1393	下设+会+学生+会议+级+部长+处+和+秘书+机构+个+两+	5	12
train-s1399	出身+武+颂扬+人+省+甘肃+秦州+州+直隶+人物+清朝+政治+进士+同+	7	14
train-s1425	很多+历史+词+个+这+的+意义+用法+和+都+	4	10
train-s1451	相同+结构+它+的+晶体+结构+与+食盐+的+晶体+	5	10
train-s1457	分成+另外+水塔+还+水塔+一般+水塔+跟+冷却+	6	9
train-s1462	女+公主+永宁+是+太祖+中国+代+五+国+十+后周+郭+威+的+第五+	8	15
train-s1465	游戏+马里奥+永远+的+Mario+Forever+是+款+一+性+非+商业+的+马里奥+同人+	8	15
train-s1499	安葬+她+也+被+临时+身旁+在+其+丈夫+	7	9
train-s1512	评+大学+柏林+洪堡+论文+把+篇+这+为+等级+最高+特优+	5	12
train-s1521	成+此后+他们+将+为+主角+地区+该+的+	5	9
train-s1526	来源+旅游+是+目前+的+第二+大+经济+	6	8
train-s1536	评+学校+被+为+单位+全国+群众+体育+先进+单位+全国+学校+艺术+教育+先进+	11	15
train-s1548	成+巴纳夫+从此+为+顾问+家庭+王室+的+	4	8
train-s1573	起点+公园+波士顿+是+路+波士顿+自由+之+的+南端+	6	10
train-s1579	穿过+尽头+在+部+公园+东南+的+步道+系统+森林+公园+步道+的+核心+野木+方向+向+西北+公园+	11	19
train-s1582	在+产地+物种+该+的+模式+安汶+印度尼西亚+	3	8
train-s1583	就职+然而+阿道夫+弗里德里希+并+未+实际+过+	5	8
train-s1585	订购+日+同年+月+12+29+航空+美国+大陆+787+架+10+	6	12
train-s1606	做到+其中+香侬+帕搏+Sharon+Papa+了+警长+助理+	5	9
train-s1616	作+年+1697+年+至+1777+洛雷托+曾+为+首府+省+加利福尼亚+的+	7	13
train-s1633	接受+学院+每年+生+名+200余+中国+政府+金+奖学+留学+	7	11
train-s1644	数据+统计+海关+是+海关+依法+对+贸易+进出口+货物+的+统计+	9	12
train-s1648	在+产地+物种+该+的+模式+山+海南+五指+	4	9
train-s1650	设+基地+航空+新华+的+营运+将+在+机场+北京+首都+国际+	6	12
train-s1653	建立+世纪+至+16+人+西班牙+已经+岛上+在+了+城市+座+15+	6	13
train-s1654	核心+代数+完全+海廷+是+学+无点+拓扑+的+	6	9
train-s1665	发表+游戏+Comic+于+夏季+年+2010+的+Market+78+	6	10
train-s1667	部分+线+整个+海岸+是+圣彼得堡+的+一+	5	8
train-s1680	适应+命名+车站+亦+等级+与+线路+的+相+	6	9
train-s1682	关闭+期间+于+进行+比赛+足球+线道+侧+最内+条+三+将+会+	6	13
train-s1695	表示+语+在+古+英+字母+þ+ð+和+都+可以+音+清+齿擦+音+或+浊+齿擦+	12	18
train-s1700	地+转角+街+温坡+街+与+威格莫尔+是+案+年+1879+诉+斯特奇斯+布里奇曼+的+发生+	9	16
train-s1701	物+但+堂+城西+仍+是+街上+最大+的+建筑+	7	10
train-s1706	名+渭州+中国+古代+区划+行政+	4	6
train-s1728	科+科+溪鳉+为+目+纲+辐鳍鱼+鲤齿+的+其中+一+	6	11
train-s1730	成+M1912+温彻斯特+不久+在+推出+以后+便+为+武器+军队+美国+的+制式+	7	14
train-s1747	采用+国+联合+组织+及+各+国际+也+都+了+字+简化+	7	12
train-s1756	摘下+另外+他+曾+银牌+会+东+亚+运动+会+和+世界+生+大学+运动+的+	12	16
train-s1768	下辖+镇+潭西+社区+潭阳+村+潭西+村+东山+村+崎头+村+长安+村+崔陂+村+潭东+村+深溪+村+溪美+村+恢丰+村+深港+村+铁炉+村+上埔+村+新埔+	15	31
train-s1769	分支+海军+澳洲+皇家+是+军+澳大利亚+国防+的+海军+	6	10
train-s1777	有+版+第二+新闻+次要+社会+资讯+以及+生活+	5	9
train-s1781	出版+年+2010+灯谜+杨+基平+达濠+书+一+	5	9
train-s1788	人+人次+年度+2011+的+日+1+平均+上下车+为+28,169+	6	11
train-s1800	评+状况+物种+该+的+保护+被+为+濒危+	4	9
train-s1805	属+宝殿+该庙+大雄+于+建筑+典型+的+藏+汉+式+混合+	6	12
train-s1818	评+年+2012+僧人+该寺+的+旦增+被+为+僧尼+西藏+区+自治+爱国+守法+先进+	9	16
train-s1827	0+能级+态+系统+这+的+能级+最小+量子+的+不是+	5	11
train-s1839	来+热罗姆+凯维埃尔+自+蓬拉贝+布列塔尼+法国+的+	4	8
train-s1856	结婚+年+1776+华林+玛丽+与+奥斯威尔+	4	7
train-s1860	人+统计+根据+年度+2005+的+人数+该站+的+上下车+为+每日+347+	8	13
train-s1874	有+口径+物镜+本领+与+镜+望远+的+分辨+关系+直接+的+	6	12
train-s1877	进行+他+年+于+1908+了+个展+首次+	4	8
train-s1880	进行+船+号+伽利略+太空+特瓦史塔+对+了+研究+年+数+的+	5	12
train-s1881	外借+日+在+年+2008+月+8+14+杜利华+卡臣+被+至+车士打菲特+季+一+	8	15
train-s1886	平方英里+面积+其+大约+为+5.24+平方公里+13.56+	5	8
train-s1906	一+是+景+新+呼和浩特+八+之+	5	7
train-s1931	人+王+铭铭+也是+事件+年+1998+门修斯+误译+的+当事+	6	11
train-s1932	出身+王+麒+字+埜堂+人+县+陕西+宝鸡+人物+明朝+政治+进士+	7	13
train-s1940	星+其中+行星+小+170+Maria+170+是+行星+该族+小+的+代表+	7	13
train-s1941	发行+年+2008+专辑+玛丽特+拉森+张+第二+个人+The+Chase+	5	11
train-s1950	一+金罗斯+珀斯+Perth+and+Kinross+是+区+英国+苏格兰+个+32+级+一+行政+之+	9	16
train-s1954	形成+这里+生长+破坏+与+了+平衡+种+一+	5	9
train-s1979	变+此+由+精度+中心+差分+公式+阶+由+2+为+阶+4+	7	13
train-s1982	指挥+家+中国+著名+指挥+邵+恩+曾+过+作品+莱夫斯+的+	6	12
train-s1983	转投+月+年+1932+8+陈+骏业+政府+国民+	5	9
train-s1986	拥有+目前+瑞典+业+自己+的+航空+业+核工+汽车+业+制造+工业+先进+的+军事+业+以及+领先+全球+的+电讯+能力+和+医药+研究+	15	26
train-s1993	认定+纯净+道格拉斯+的+危险+与+书+一+被+为+文本+学+社会+人类+的+重要+	8	16
train-s1995	达上+文明+帝国+印加+的+时代+在+他+的+统治+顶峰+	5	11
train-s1998	分布+本鱼+溪流+于+东部+非洲+象牙+海岸+西部+及+迦纳+的+森林+	9	13
train-s2002	出身+甘+焘+人+省+江西+府+南昌+县+奉新+人物+清朝+政治+进士+	7	14
train-s2003	举行+日+年+2003+月+7+18+旗+新+巴尔虎+左+仪式+庙+甘珠尔+开光+	8	15
train-s2054	具有+人+一些+高等+的+登丹+更+睿智+力+识别+能力+及+偶然+的+预言+	8	15
train-s2070	士+白+约翰+是+期间+到+年代+由+1920+二战+差会+英国+公会+圣+CMS+的+中国+传教+	10	18
train-s2071	结婚+首领+他们+乌宗哈珊+公主+与+东+罗马+帝国+	5	9
train-s2085	居民+力+主要+的+劳动+是+岛上+的+名+12+男性+	6	11
train-s2111	全称+隧道+山+真武+隧道+渝+黔+高速+公路+重庆+绕城+高速+线+环+二+山+真武+	10	17
train-s2116	一+真相+是+系列+小说+倪+匡+笔下+科幻+卫+斯理+之+	7	12
train-s2134	具有+重建+此桥+的+发展+对于+西班牙+的+意义+重要+的+经济+	7	12
train-s2137	成+村+今天+的+石牌+已+为+部分+中心+市+广州+城区+新+的+一+	6	15
train-s2138	主持+年+2001+石+琼璘+论坛+中央+台+电视+世纪+新+科技+	7	12
train-s2167	找出+另外+部+第三+被+了+镜头+一些+穿帮+	5	9
train-s2173	适用+机+台+这+照相+尤其+照相+于+肖像+	5	9
train-s2174	亮相+这+是+她+在+界+日本+艺能+的+首次+	8	10
train-s2176	死亡+日+月+5+14+人员+站+福岛+核电+名+一+抢险+突然+	7	13
train-s2177	承认+首相+日本+菅+直人+英勇+他们+的+	4	8
train-s2188	长+同时+他+也是+公司+秋山+国际+贸易+股份+有限+的+董事+	9	12
train-s2228	起源+大学+一些+中国+著名+学校+于+教会+	5	8
train-s2231	时段+其中+4:00+北京+时间+每天+8:00+12:00+21:00+和+为+主要+新闻+	9	13
train-s2236	成立+前身+它+的+厂+南京+机床+修理+年+于+1969+	8	11
train-s2239	一样+然而+方面+在+其他+星+中子+核+和+真正+的+原子+是+很+不+的+	10	16
train-s2253	队+中华+台北+男子+篮球+代表+许+目前+教练+总+是+晋哲+	8	12
train-s2280	贯穿+公路+环岛+西线+高速+铁路+和+粤+海+境内+县+临高+	8	12
train-s2316	路线+线+九龙+巴士+244X+是+香港+的+条+一+取消+已+巴士+	8	13
train-s2322	推动+目前+中国+已经+直选+乡长+	4	6
train-s2332	有+此+因+工艺+大多+设计+对于+器+反应+的+要求+具体+	6	12
train-s2336	看重+驸马+唯有+都尉+郑+颢+很+他+	3	8
train-s2350	更名+年+1998+公司+该+为+电铁+现今+的+京王+	4	10
train-s2357	成+本+馆+亚历山大+图书+的+手抄+为+版本+世界+希腊+的+标准+	5	13
train-s2368	圣地+耶路撒冷+称+穆斯林+为+古都斯+是+教+三+大+闪米特+神+一+的+共同+	9	15
train-s2379	设定+版+所有+Linux+发行+都+预先+布局+独特+的+键盘+	7	11
train-s2401	家+科特+考夫卡+Kurt+Koffka+是+位+一+德国+学+格式塔+心理+	7	12
train-s2407	离开+人+许多+秘鲁+华+年代+在+世纪+20+60+70+和+了+秘鲁+	9	14
train-s2412	色+幼体+更深+则+颜色+一般+为+灰棕+棕褐+或+	8	10
train-s2421	变+日+武德+年+九+月+6+4+门+玄武+之+参与+程+知节+亦+其中+	8	16
train-s2435	吸收+而且+弹簧+空气+弹簧+比起+传统+的+制+金属+较+能+震荡+许多+细小+的+回弹+	10	17
train-s2436	出现+此后+内部+东+突厥+分裂+	3	6
train-s2437	困扰+国+轴心+亦+被+事情+相似+的+	5	8
train-s2441	成立+年+1240+公国+立陶宛+大+	3	6
train-s2443	占领+月+年+1919+4+波兰+维尔纽斯+	3	7
train-s2448	出现+前期+在+公元+世纪+1+军团+第一+在+了+前线+河+莱茵+	6	13
train-s2450	明确+来源+至于+称号+个+这+的+具体+便+不+太+了+	6	12
train-s2453	占领+年+1844+他们+了+省+南面+旁遮普+的+信德+	4	10
train-s2458	电影+茧+第一+为+年+1989+的+香港+	4	8
train-s2473	公布+名单+奖+本届+金鸡+提名+已+日+于+年+2009+月+9+8+	8	14
train-s2476	举行+节+届+第64+威尼斯+国际+电影+日+于+年+2007+月+8+29+日+至+月+9+8+	12	19
train-s2480	在+产地+物种+该+的+模式+新加坡+	2	7
train-s2485	引发+不久+香港+工潮+因+暴动+规模+大+的+六七+	5	10
train-s2506	Giuliano+目前+市长+米兰+为+Pisapia+	3	6
train-s2509	维持+期间+在+破产+重整+公司+将+运作+正常+	6	9
train-s2530	地+城+红木+也是+公司+著名+电脑+器+与+电视+游乐+游戏+软体+设计+公司+艺电+Electronic+Arts+的+总部+全球+在+所+	14	23
train-s2539	准备+他+自己+为+了+出路+条+四+小说+电影+动画+漫画+	5	12
train-s2561	通车+月+年+1972+8+隧道+红磡+海底+	4	8
train-s2599	一+年代+在+躁动+的+1960+他+是+成员+会+密歇根+日报+管理+委员+的+之+	11	16
train-s2603	受到+期间+在+此+他+了+照料+母亲+妹妹+和+的+悉心+	7	12
train-s2605	结+年+1612+他+伊丽莎白+与+德宏德特+Elisabeth+de+Hondt+为+夫妻+	7	12
train-s2611	存在+使用+技术+奈米+的+也+风险+学+社会+	4	9
train-s2623	始+培养+最早+的+细胞+室+实验+性+常态+动物+于+年代+1950+	5	13
train-s2643	担任+他+年+从+1991+年+到+1997+总督+	6	9
train-s2653	获得+年+1937+他+奖+诺贝尔+和平+	4	7
train-s2662	人物+罗柔+人+无锡+是+名+一+明朝+政治+	6	9
train-s2664	任+他+还+先后+委员+届+第五+届+第六+届+第七+全国+政协+	8	13
train-s2667	召开+日+年+1986+月+10+24+中央+中国+民主+同盟+会+他+周年+90+诞辰+纪念+	10	17
train-s2672	上市+信托+置富+产业+日+于+年+2003+月+8+12+所+于+新加坡+交易+	9	15
train-s2685	商+此外+Sportsnet+也是+联盟+加拿大+冰球+的+全国+转播+	7	10
train-s2686	插图+作品+他+的+部分+大+儿童+文学+的+都是+画+昆丁+布雷克+Quentin+Blake+的+	8	16
train-s2687	保持+但是+说法+根据+特雷格罗恩+的+达尔+仍旧+朋友+与+人+犹太+私下+友谊+	9	14
train-s2688	家+露西+达尔+是+洛杉矶+的+个+一+剧作+	5	9
train-s2705	送入+法案+多数+大+会+一+其中+国会+院+两+之+	5	11
train-s2718	加入+州+乔治亚+日+于+年+1788+月+1+2+政府+联邦+	6	12
train-s2722	有别+口音+地区+该+语+英+的+于+城市+南部+美国+部+和+东北+	7	14
train-s2728	接近+地区+个+这+两+方面+在+许多+其实+部+与+美国+中西+更+较为+	10	15
train-s2743	作品+妹+美女+恐龙+是+楠桂+的+日本+漫画+	6	9
train-s2746	到达+年+1806+人+欧洲+首次+边+河+条+这+	4	10
train-s2758	接掌+不久+去世+翁+明昌+子+其+翁+大铭+集团+华隆+	5	11
train-s2762	淹没+同时+水库+翡翠+也+了+栖地+乌来杜鹃+的+唯一+野外+	6	11
train-s2763	成立+台+翡翠+1+年+于+1984+	4	7
train-s2766	毁+建筑+绝大+部份+于+战斗+年+1856+军+太平+与+军+清+乡团+的+	8	15
train-s2780	设有+校舍+礼堂+课室+间+6+房间+及+间+4+教员+宿舍+	6	12
train-s2789	教导+老师+莉拉+的+莉拉+剑术+魔法+礼仪+和+	4	9
train-s2791	会员+会章+根据+会+学生+的+学生+全校+是+会+学生+的+当然+	7	13
train-s2793	一+圣训+也是+依据+法规+沙里亚+的+之+	5	8
train-s2794	种+圣赫勒拿岛戴胜+是+岛+洋+大西+圣赫勒拿+的+特有+	5	9
train-s2800	分成+分类+根据+WHO+的+肉瘤+被+种+大概+100多+	7	10
train-s2808	强劲+年+于+2003+表现+球队+阪神+虎棒+的+变得+意外+地+	8	12
train-s2819	授+月+年+1394+年+陈+光泰+七+十一+黎+元澄+被+为+判寺事+寺+上林+的+	8	17
train-s2830	任+月+翌年+3+他+大臣+出使+日本+	5	8
train-s2835	入+年+1917+胡+毓枫+中学+南开+	4	7
train-s2843	陵墓+此陵+是+子+巴卑尔+人+莫卧儿+帝国+创始+之+君主+帝国+代+第二+胡马雍+皇妃+及+其+的+	12	19
train-s2845	引进+台湾+时代+在+治+日+即+栽培+试种+	5	9
train-s2855	有+房屋+这些+临时+大多+只+层+两+层+又或+一+	7	11
train-s2865	攻击+期间+竞争+党+国民+新党+与+互相+	4	8
train-s2882	评定+年+1992+处+古物+古迹+办事+警署+将+湾仔+为+建筑+级+第三+历史+	8	15
train-s2888	列入+年+2011+者+两+被+单位+省+浙江+文物+保护+	6	11
train-s2901	进入+轨迹+号+伽利略+的+运行+次+两+带+行星+小+	4	11
train-s2913	参加+年+2001+她+了+节+Mamaia+音乐+	4	8
train-s2927	一+同时+航空+芬兰+也是+客户+飞机+型+MD-11+的+始发+之+	6	12
train-s2933	香蕉+品种+常见+最+的+为+属+芭蕉+的+	5	9
train-s2938	向+东侧+郡+花坮+的+南侧+和+海+朝鲜+东+海+日本+	6	12
train-s2951	烧毁+群+建筑+年+1860+被+联军+英+法+	5	9
train-s2960	属+物种+其他+的+则+只+于+种+模式+种+两+的+其中+一+	7	14
train-s2996	效力+法格拿+现+IPark+K+联赛+球队+釜山+	6	8
train-s3008	进入+他+阿尔及尔+通过+西班牙+和+军中+将军+亨利+吉拉德+的+	7	11
train-s3010	担任+战后+他+曾+大使+国+多+开罗+年+1950+1954+至+北约+年+1954+华盛顿+1955+1956+到+波恩+和+1956+1958+到+	14	24
train-s3013	通往+街+条+这+城门+从+市场+Spittel+	3	8
train-s3038	收录+版本+室+录音+于+王+靖雯+	2	7
train-s3052	扩张+巴巴克+长子+及+他+的+沙普尔+势力+将+他们+的+到+波西斯+整个+	8	14
train-s3073	参加+董+洁+刚+完+庆典+部队+驻+港+周年+三+的+	6	12
train-s3092	留+皇冠+铁钉+则+暂时+可以+在+蒙扎+	5	8
train-s3103	出现+蓓天翼龙+也+节目+在+年+2003+的+电视+霸王+海底+Sea+Monsters+	7	13
train-s3138	出任+日+年间+中华+民国+年+1920+月+9+4+苏+毓芳+监督+关+山海+	8	15
train-s3142	有+航空+苏里南+曾经+飞机+以下+	3	6
train-s3163	超过+但是+轨道+36A+座+蛇夫+36B+或+座+蛇夫+稳定+的+层+最外+稳定+可能+不+单位+1.5+天文+	11	20
train-s3191	平息+战争+宋+夏+年+一直+到+1044+才+	6	9
train-s3206	女+公主+西河+公主+唐朝+是+皇帝+中国+唐朝+代+第十+顺宗+唐+李+诵+之+	9	16
train-s3241	视+度母+绿+度母+与+白+均+被+为+化身+菩萨+观世音+的+	7	13
train-s3255	篇+訄书+著+章+太炎+凡+63+	5	7
train-s3300	誉+梦鸽+韩+红+谭+晶+许+飞+被+为+弟子+李+双江+四+大+关门+女+	10	17
train-s3314	预防+它+也+可能+症+严重+的+流感+并发+	6	9
train-s3321	捕食+猫头鹰+大+的+也+会+猫头鹰+种属+其他+体型+小+的+	7	12
train-s3342	授予+大学+女王+月+于+年+2001+5+总统+前任+美国+柯林顿+学位+荣誉+法学+博士+	9	16
train-s3355	诗人+费尔南多+德+埃雷拉+Fernando+de+Herrera+文艺+复兴+时期+欧洲+	8	11
train-s3364	长孙+贾+兰+人物+梦+红楼+子+贾+珠+李+与+纨+之+贾+政+之+长子+	9	17
train-s3366	赢得+他+月+在+年+2003+6+法国+为+杯+会+联合+	6	12
train-s3368	暴死+但是+马黑麻+苏丹+年+于+1403+	4	7
train-s3369	回到+终于+日+在+年+1774+月+9+3+卡萨诺瓦+重新+了+故乡+威尼斯+	8	14
train-s3381	发布+方面+在+外交+政府+胡佛+年+于+1930+了+录+克拉克+备忘+	7	13
train-s3385	毕业+专业+于+湖南+省委+党校+经济+管理+	7	8
train-s3389	人物+赵+符桐+人+清朝+是+名+一+清朝+政治+	6	10
train-s3407	淹浸+雨水+最少+了+房屋+间+40+	3	7
train-s3416	出身+赵+于敏+人+山西+县+长治+人物+明朝+政治+进士+	6	11
train-s3420	出身+赵+时举+人+府+潮州+县+饶平+人物+明朝+政治+进士+	6	12
train-s3427	客串+另外+孙+正平+也+原因+因为+一些+过+主持+次+几+	7	12
train-s3452	覆盖+范围+AEG+的+模型+手枪+从+简单+的+枪+冲锋+步枪+步枪+突击+一直+到+机枪+轻+重+	11	19
train-s3506	辖有+该镇+会+道墟+居委+会+肖金+居委+村+国庆+村+茅家+村+积山+村+长娄+村+云里+村+沥泗+村+杜浦+村+称海+村+联江+村+汇联+村+肖金+村+东桑+村+大湖+村+五四+村+韩浜+村+钱上+村+沽渚+村+庙桥+村+新+民主+村+中联+村+新+里港+村+江协+村+联浦+村+新+屯南+	32	59
train-s3521	出席+夜+晚+日+月+2+3+农历+除夕+邓+小平+晚会+上海+的+迎+猴年+新春+	9	17
train-s3525	获得+此+自+家族+邦达仓+承认+社会+	3	7
train-s3533	担任+年+在+2007+年+及+2008+他+更+评判+初赛+赛+新秀+歌唱+大赛+温哥华+选拔+决赛+及+准+的+	15	21
train-s3554	带来+风格+其+独特+的+他+为+美誉+术士+剧场+简约+炼金+的+	7	13
train-s3556	成立+年+1969+会+届+第一+学生+	3	7
train-s3560	冢+墓+山+牛首+郑+和+可能+是+衣冠+	6	9
train-s3568	攻打+秋天+当年+郑国+庄王+随同+楚+一起+盟友+陈国+晋国+及+的+宋国+	9	14
train-s3573	落入+大权+朝廷+再次+手里+氏+藤原+	3	7
train-s3584	属+区域+在+宫+重华+所+原来+于+所+明朝+乾西+五+	6	12
train-s3604	领域+期间+二战+研究+主要+领域+和+应用+是+军事+	6	10
train-s3621	用+器+种+这+共振+时常+为+参考+电路+震荡+的+频率+	5	12
train-s3654	如下+此+由+年第+周期+每+一+年+30+的+闰年+	5	11
train-s3661	担任+书记+伊犁+局+农垦+党委+副+局长+副+马+骥+了+组长+一八+二+火灾+善后+处理+小组+	12	19
train-s3666	郡+郡+伍德+Wood+County+Texas+是+部+美国+州+德克萨斯+东北+的+个+一+	7	15
train-s3671	使用+香港+台湾+和+目前+主要+字+繁体+字+和+传承+	7	11
train-s3674	显现+伯恩哈德+童年+在+就+心+他+极度+的+好奇+力+创造+力+和+想像+	9	15
train-s3687	命名+学校+大儒+以+明朝+王+阳明+	4	7
train-s3703	离+但+年+在+2000+人+两+还是+了+婚+	6	10
train-s3711	资助+此外+政府+州+还+学院+所+17+社区+	5	9
train-s3712	人+社群+最早+的+穆斯林+是+保加尔+	4	7
train-s3719	转投+年+2012+佩佐拉诺+球队+联赛+墨西哥+足球+升级+联赛+次级+内卡萨+	7	12
train-s3722	夺得+年+2003+保罗费雷拉+波图+替+冠军+葡超+杯+葡萄牙+冠军+以及+欧洲+杯+足协+	9	15
train-s3728	传达+雕塑+这些+五彩缤纷+的+信息+一些+重要+的+共处+文化+各种+和平+宽容+信任+和+互相+	10	17
train-s3738	进行+甚至+可以+机+对+号+1+3+补给+空中+	6	10
train-s3741	人物+傅+之铨+人+泾阳+陕西+是+名+一+清朝+政治+	6	11
train-s3746	任+傅+文政+人+县+台湾+苗栗+曾+议员+省+台湾+	5	11
train-s3766	分+牧场+为+牧场+官+牧场+与+私人+	4	8
train-s3768	谜+起源+它+的+运作+和+完全+是+个+一+	6	10
train-s3775	选择+节+在+光棍+天+这+光棍+部分+会+方式+各式各样+的+庆祝+	7	13
train-s3785	有些+然而+这+目标+与+仍+差异+	4	7
train-s3786	游历+年+1929+他+艾丽卡+与+了+非+北+	4	9
train-s3792	评+年+2007+古城+克基拉+被+组织+国+联合+教科文+为+遗产+世界+	6	13
train-s3822	欣赏+先生+杰+很+表现+雅丽逊+的+	4	7
train-s3824	沦陷+日+月+8+29+县城+彰化+	3	7
train-s3844	通过+国会+美国+此+为+特别+了+法案+年+1992+中国+学生+保护+	7	13
train-s3845	公布+日+年+2012+月+3+20+遗址+朝+六+建康+都城+被+为+单位+批+第四+市+南京+文物+保护+	11	21
train-s3860	受到+时期+法国+革命+大+统治+罗伯斯庇尔+的+恐怖+也+了+称许+者+主义+共产+的+	7	16
train-s3863	辖有+当时+区+州+关东+的+个+5+行政+总共+乡+个+20+会+个+51+村+个+1786+	8	19
train-s3871	口+而+湖+阿尔巴诺+则是+个+一+古老+的+火山+	6	10
train-s3885	介绍+部分+本+指标+一些+常见+最+的+	4	8
train-s3907	安葬+她+被+在+公园+普拉赛思+加州+的+森林+草坪+纪念+	6	11
train-s3924	出任+此后+年+1993+刘+志平+又+代表+大会+届+第八+全国+人民+代表+	8	14
train-s3926	成+年+1999+刘+永好+为+股东+银行+民生+的+第一+大+	6	12
train-s3934	位+城+利奥波德+于+中心+布达佩斯+	2	6
train-s3937	通车+线路+利维夫+的+条+第一+有轨+电车+日+于+年+1880+月+5+5+	8	15
train-s3939	出+装饰+内部+自+手+家+当时+知名+最+的+波兰+艺术+之+	6	13
train-s3940	象征+雕像+顶部+建筑+的+尊+三+大型+青铜+荣耀+诗歌+音乐+和+	5	13
train-s3942	引进+工业+织布+年+于+1579+	3	6
train-s3951	地+这里+是+大学+所+两+著名+世界+大学+哈佛+学院+和+州+麻萨诸塞+理工+的+在+所+	10	18
train-s3952	迥异+过程+中国+的+发展+戏剧+戏剧+与+西方+	4	9
train-s3958	后人+帝+时期+国+三+的+蜀汉+昭烈+刘+备+是+靖王+中山+的+	6	14
train-s3964	任+后来+他+还+理事+东亚+会+协进+常务+	6	9
train-s3966	冲出+刘+惠鸣+已+艺术+把+剧+粤+香港+	4	9
train-s3969	包含+属+剑羚+Oryx+剑羚+种+四+	3	7
train-s3977	居+人+加喜特+原+于+中部+札格罗斯+山脉+	4	8
train-s3978	继承+风格+这+一+为+王国+以后+的+新+巴比伦+王朝+和+阿契美尼德+所+	9	14

