sent_id	character	component_n	stroke_n
n01038021	是	2	9
n01038021	像	3	13
n01038021	巴	1	4
n01038021	西	1	6
n01038021	南	2	9
n01038021	非	1	8
n01038021	印	2	5
n01038021	度	2	9
n01038021	和	2	8
n01038021	中	1	4
n01038021	国	2	8
n01038021	等	3	12
n01038021	大	1	3
n01038021	型	4	9
n01038021	新	3	12
n01038021	兴	2	6
n01038021	排	2	11
n01038021	放	2	8
n01038021	国	2	8
n01038021	家	2	10
n01038021	逐	2	10
n01038021	渐	3	11
n01038021	担	3	8
n01038021	负	2	6
n01038021	起	3	10
n01038021	了	1	2
n01038021	减	4	11
n01038021	少	2	4
n01038021	温	3	12
n01038021	室	3	9
n01038021	气	3	4
n01038021	体	2	7
n01038021	排	2	11
n01038021	放	2	8
n01038021	中	1	4
n01038021	的	3	8
n01038021	责	2	8
n01038021	任	3	6
n01038021	说	3	9
n01038025	他	2	5
n01038025	也	1	3
n01038025	可	2	5
n01038025	以	2	4
n01038025	等	3	12
n01038025	到	3	8
n01038025	他	2	5
n01038025	的	3	8
n01038025	第	3	11
n01038025	一	1	1
n01038025	个	2	3
n01038025	任	3	6
n01038025	期	3	12
n01038025	结	3	9
n01038025	束	1	7
n01038025	时	2	7
n01038025	运	3	7
n01038025	用	1	5
n01038025	巴	1	4
n01038025	黎	4	15
n01038025	协	2	6
n01038025	定	2	8
n01038025	中	1	4
n01038025	的	3	8
n01038025	条	2	7
n01038025	款	2	12
n01038025	退	2	9
n01038025	出	2	5
n01038025	协	2	6
n01038025	议	2	5
n01039013	与	2	3
n01039013	此	2	6
n01039013	同	2	6
n01039013	时	2	7
n01039013	克	3	7
n01039013	林	2	8
n01039013	顿	2	10
n01039013	和	2	8
n01039013	盟	3	13
n01039013	友	2	4
n01039013	们	2	5
n01039013	正	2	5
n01039013	努	3	7
n01039013	力	1	2
n01039013	让	2	5
n01039013	特	3	10
n01039013	朗	3	10
n01039013	普	3	12
n01039013	立	1	5
n01039013	于	1	3
n01039013	聚	3	14
n01039013	光	3	6
n01039013	灯	2	6
n01039013	下	1	3
n01039013	指	3	9
n01039013	责	2	8
n01039013	他	2	5
n01039013	蔑	3	14
n01039013	视	2	8
n01039013	女	1	3
n01039013	性	2	8
n01039013	和	2	8
n01039013	少	2	4
n01039013	数	3	13
n01039013	族	2	11
n01039013	裔	3	13
n01039013	且	1	5
n01039013	他	2	5
n01039013	的	3	8
n01039013	性	2	8
n01039013	情	2	11
n01039013	使	2	8
n01039013	他	2	5
n01039013	无	1	4
n01039013	法	3	8
n01039013	胜	2	9
n01039013	任	3	6
n01039018	这	2	7
n01039018	不	1	4
n01039018	是	2	9
n01039018	我	1	7
n01039018	们	2	5
n01039018	的	3	8
n01039018	国	2	8
n01039018	家	2	10
n01039018	所	2	8
n01039018	需	2	14
n01039018	要	2	9
n01039018	的	3	8
n01039018	兄	2	5
n01039018	弟	4	7
n01039018	们	2	5
n01039039	特	3	10
n01039039	朗	3	10
n01039039	普	3	12
n01039039	的	3	8
n01039039	妻	2	8
n01039039	子	1	3
n01039039	梅	3	11
n01039039	拉	2	8
n01039039	尼	2	5
n01039039	亚	1	6
n01039039	特	3	10
n01039039	朗	3	10
n01039039	普	3	12
n01039039	自	1	6
n01039039	七	1	2
n01039039	月	1	4
n01039039	的	3	8
n01039039	共	2	6
n01039039	和	2	8
n01039039	党	2	10
n01039039	全	2	6
n01039039	国	2	8
n01039039	代	2	5
n01039039	表	2	8
n01039039	大	1	3
n01039039	会	3	6
n01039039	以	2	4
n01039039	来	1	7
n01039039	首	1	9
n01039039	次	2	6
n01039039	亮	4	9
n01039039	相	2	9
n01039039	于	1	3
n01039039	活	2	9
n01039039	动	3	6
n01039039	中	1	4
n01040028	像	3	13
n01040028	一	1	1
n01040028	样	2	10
n01040028	的	3	8
n01040028	学	2	8
n01040028	生	1	5
n01040028	已	1	3
n01040028	经	2	8
n01040028	在	2	6
n01040028	学	2	8
n01040028	校	3	10
n01040028	与	2	3
n01040028	辅	2	11
n01040028	导	2	6
n01040028	员	2	7
n01040028	会	3	6
n01040028	面	1	9
n01040028	谈	3	10
n01040028	论	3	6
n01040028	发	3	5
n01040028	生	1	5
n01040028	了	1	2
n01040028	什	2	4
n01040028	么	2	3
n01040028	事	1	8
n01040028	但	3	7
n01040028	她	2	6
n01040028	说	3	9
n01040028	最	3	12
n01040028	大	1	3
n01040028	安	2	6
n01040028	慰	3	15
n01040028	是	2	9
n01040028	可	2	5
n01040028	以	2	4
n01040028	见	1	4
n01040028	到	3	8
n01040028	她	2	6
n01040028	的	3	8
n01040028	朋	2	8
n01040028	友	2	4
n01040028	们	2	5
n01041006	这	2	7
n01041006	对	2	5
n01041006	受	2	8
n01041006	疼	3	10
n01041006	痛	3	12
n01041006	折	2	7
n01041006	磨	4	16
n01041006	的	3	8
n01041006	病	3	10
n01041006	人	1	2
n01041006	来	1	7
n01041006	说	3	9
n01041006	是	2	9
n01041006	一	1	1
n01041006	场	2	6
n01041006	灾	2	7
n01041006	难	2	10
n01041006	在	2	6
n01041006	周	2	8
n01041006	四	1	5
n01041006	接	3	11
n01041006	受	2	8
n01041006	采	2	8
n01041006	访	2	6
n01041006	时	2	7
n01041006	对	2	5
n01041006	新	3	12
n01041006	闻	2	9
n01041006	说	3	9
n01041018	梅	3	11
n01041018	尔	2	5
n01041018	里	2	7
n01041018	斯	3	12
n01041018	说	3	9
n01041018	医	2	7
n01041018	生	1	5
n01041018	没	3	7
n01041018	有	2	6
n01041018	这	2	7
n01041018	些	3	8
n01041018	工	1	3
n01041018	具	2	8
n01041018	他	2	5
n01041018	们	2	5
n01041018	只	2	5
n01041018	有	2	6
n01041018	处	2	5
n01041018	方	1	4
n01041018	笺	2	11
n01041018	和	2	8
n01041018	疫	3	9
n01041018	苗	2	8
n01042004	在	2	6
n01042004	有	2	6
n01042004	人	1	2
n01042004	就	4	12
n01042004	有	2	6
n01042004	关	4	6
n01042004	人	1	2
n01042004	员	2	7
n01042004	与	2	3
n01042004	原	2	10
n01042004	住	3	7
n01042004	民	1	5
n01042004	进	2	7
n01042004	行	3	6
n01042004	互	1	4
n01042004	动	3	6
n01042004	一	1	1
n01042004	事	1	8
n01042004	提	3	12
n01042004	出	2	5
n01042004	令	3	5
n01042004	人	1	2
n01042004	担	3	8
n01042004	忧	2	7
n01042004	的	3	8
n01042004	问	2	6
n01042004	题	3	15
n01042004	后	2	6
n01042004	安	2	6
n01042004	大	1	3
n01042004	略	3	11
n01042004	省	3	9
n01042004	警	5	19
n01042004	方	1	4
n01042004	独	2	9
n01042004	立	1	5
n01042004	审	2	8
n01042004	查	3	9
n01042004	主	2	5
n01042004	任	3	6
n01042004	格	3	10
n01042004	里	2	7
n01042004	迈	2	6
n01042004	科	2	9
n01042004	内	1	4
n01042004	尔	2	5
n01042004	里	2	7
n01042004	订	2	4
n01042004	立	1	5
n01042004	了	1	2
n01042004	本	1	5
n01042004	周	2	8
n01042004	要	2	9
n01042004	检	4	11
n01042004	讨	2	5
n01042004	的	3	8
n01042004	事	1	8
n01042004	项	2	9
n01042008	该	4	8
n01042008	覆	4	18
n01042008	核	4	10
n01042008	还	2	7
n01042008	在	2	6
n01042008	调	3	10
n01042008	查	3	9
n01042008	据	4	11
n01042008	称	3	10
n01042008	来	1	7
n01042008	自	1	6
n01042008	安	2	6
n01042008	大	1	3
n01042008	略	3	11
n01042008	省	3	9
n01042008	北	2	5
n01042008	部	3	10
n01042008	城	3	9
n01042008	市	2	5
n01042008	的	3	8
n01042008	警	5	19
n01042008	官	2	8
n01042008	九	1	2
n01042008	月	1	4
n01042008	在	2	6
n01042008	上	1	3
n01042008	煽	3	14
n01042008	动	3	6
n01042008	性	2	8
n01042008	的	3	8
n01042008	言	1	7
n01042008	论	3	6
n01043005	高	4	10
n01043005	管	3	14
n01043005	们	2	5
n01043005	也	1	3
n01043005	收	2	6
n01043005	到	3	8
n01043005	因	2	6
n01043005	其	2	8
n01043005	成	2	6
n01043005	功	2	5
n01043005	或	2	8
n01043005	超	4	12
n01043005	出	2	5
n01043005	预	2	10
n01043005	期	3	12
n01043005	的	3	8
n01043005	所	2	8
n01043005	谓	3	11
n01043005	绩	3	11
n01043005	效	3	10
n01043005	工	1	3
n01043005	资	3	10
n01043005	共	2	6
n01043005	享	3	8
n01043005	万	1	3
n01043005	每	2	7
n01043005	人	1	2
n01043005	平	1	5
n01043005	均	3	7
n01043005	大	1	3
n01043005	约	3	6
n01043005	元	2	4
n01043014	它	2	5
n01043014	的	3	8
n01043014	年	1	6
n01043014	度	2	9
n01043014	预	2	10
n01043014	算	3	14
n01043014	超	4	12
n01043014	过	2	6
n01043014	十	1	2
n01043014	四	1	5
n01043014	亿	2	3
n01043014	美	2	9
n01043014	元	2	4
n01043014	员	2	7
n01043014	工	1	3
n01043014	超	4	12
n01043014	过	2	6
n01043014	人	1	2
n01043025	联	5	12
n01043025	邦	2	6
n01043025	政	3	9
n01043025	府	3	8
n01043025	主	2	5
n01043025	动	3	6
n01043025	报	2	7
n01043025	告	2	7
n01043025	每	2	7
n01043025	个	2	3
n01043025	部	3	10
n01043025	门	1	3
n01043025	的	3	8
n01043025	总	4	9
n01043025	绩	3	11
n01043025	效	3	10
n01043025	工	1	3
n01043025	资	3	10
n01043025	和	2	8
n01043025	奖	3	9
n01043025	金	1	8
n01043025	水	1	4
n01043025	平	1	5
n01043025	但	3	7
n01043025	最	3	12
n01043025	新	3	12
n01043025	的	3	8
n01043025	网	1	6
n01043025	上	1	3
n01043025	信	2	9
n01043025	息	2	10
n01043025	发	3	5
n01043025	布	2	5
n01043025	是	2	9
n01043025	过	2	6
n01043025	时	2	7
n01043025	两	1	7
n01043025	年	1	6
n01043025	了	1	2
n01043027	绩	3	11
n01043027	效	3	10
n01043027	工	1	3
n01043027	资	3	10
n01043027	和	2	8
n01043027	奖	3	9
n01043027	金	1	8
n01043027	总	4	9
n01043027	额	4	15
n01043027	是	2	9
n01043027	万	1	3
n01043027	美	2	9
n01043027	元	2	4
n01043027	差	2	9
n01043027	不	1	4
n01043027	多	2	6
n01043027	和	2	8
n01043027	年	1	6
n01043027	一	1	1
n01043027	样	2	10
n01043027	的	3	8
n01043027	水	1	4
n01043027	平	1	5
n01044004	于	1	3
n01044004	年	1	6
n01044004	至	2	6
n01044004	年	1	6
n01044004	间	2	7
n01044004	领	4	11
n01044004	导	2	6
n01044004	委	2	8
n01044004	员	2	7
n01044004	会	3	6
n01044004	调	3	10
n01044004	查	3	9
n01044004	联	5	12
n01044004	邦	2	6
n01044004	赞	5	16
n01044004	助	2	7
n01044004	丑	1	4
n01044004	闻	2	9
n01044004	的	3	8
n01044004	戈	1	4
n01044004	梅	3	11
n01044004	里	2	7
n01044004	表	2	8
n01044004	示	1	5
n01044004	这	2	7
n01044004	些	3	8
n01044004	机	2	6
n01044004	构	3	8
n01044004	对	2	5
n01044004	于	1	3
n01044004	帮	3	9
n01044004	助	2	7
n01044004	恢	3	9
n01044004	复	2	9
n01044004	公	2	4
n01044004	众	3	6
n01044004	对	2	5
n01044004	法	3	8
n01044004	治	3	8
n01044004	的	3	8
n01044004	信	2	9
n01044004	心	1	4
n01044004	是	2	9
n01044004	必	1	5
n01044004	不	1	4
n01044004	可	2	5
n01044004	少	2	4
n01044004	的	3	8
n01044009	在	2	6
n01044009	过	2	6
n01044009	去	2	5
n01044009	的	3	8
n01044009	两	1	7
n01044009	天	2	4
n01044009	内	1	4
n01044009	这	2	7
n01044009	导	2	6
n01044009	致	3	10
n01044009	至	2	6
n01044009	少	2	4
n01044009	另	2	5
n01044009	外	2	5
n01044009	六	2	4
n01044009	名	2	6
n01044009	魁	2	13
n01044009	北	2	5
n01044009	克	3	7
n01044009	省	3	9
n01044009	记	2	5
n01044009	者	2	8
n01044009	被	2	10
n01044009	当	2	6
n01044009	做	4	11
n01044009	了	1	2
n01044009	省	3	9
n01044009	警	5	19
n01044009	察	3	14
n01044009	监	2	10
n01044009	视	2	8
n01044009	行	3	6
n01044009	动	3	6
n01044009	的	3	8
n01044009	目	1	5
n01044009	标	2	9
n01044009	这	2	7
n01044009	件	2	6
n01044009	事	1	8
n01044009	被	2	10
n01044009	揭	5	12
n01044009	发	3	5
n01045010	不	1	4
n01045010	应	3	7
n01045010	该	4	8
n01045010	因	2	6
n01045010	为	1	4
n01045010	他	2	5
n01045010	们	2	5
n01045010	给	3	9
n01045010	政	3	9
n01045010	治	3	8
n01045010	家	2	10
n01045010	和	2	8
n01045010	政	3	9
n01045010	党	2	10
n01045010	提	3	12
n01045010	供	3	8
n01045010	财	2	7
n01045010	务	2	5
n01045010	的	3	8
n01045010	捐	3	10
n01045010	助	2	7
n01045010	而	1	6
n01045010	有	2	6
n01045010	给	3	9
n01045010	予	1	4
n01045010	这	2	7
n01045010	些	3	8
n01045010	个	2	3
n01045010	人	1	2
n01045010	或	2	8
n01045010	组	2	8
n01045010	织	3	8
n01045010	优	2	6
n01045010	先	2	6
n01045010	进	2	7
n01045010	入	1	2
n01045010	政	3	9
n01045010	府	3	8
n01045010	的	3	8
n01045010	权	2	6
n01045010	利	2	7
n01045010	或	2	8
n01045010	是	2	9
n01045010	明	2	8
n01045010	显	2	9
n01045010	的	3	8
n01045010	进	2	7
n01045010	入	1	2
n01045010	优	2	6
n01045010	先	2	6
n01045010	权	2	6
n01045010	指	3	9
n01045010	南	2	9
n01045010	上	1	3
n01045010	这	2	7
n01045010	样	2	10
n01045010	写	3	5
n01045010	道	2	14
n01045035	法	3	8
n01045035	官	2	8
n01045035	在	2	6
n01045035	达	2	6
n01045035	菲	2	11
n01045035	的	3	8
n01045035	欺	3	12
n01045035	诈	2	8
n01045035	和	2	8
n01045035	违	2	7
n01045035	反	2	4
n01045035	信	2	9
n01045035	托	3	6
n01045035	庭	3	9
n01045035	审	2	8
n01045035	中	1	4
n01045035	洗	3	9
n01045035	清	2	11
n01045035	了	1	2
n01045035	达	2	6
n01045035	菲	2	11
n01045035	的	3	8
n01045035	所	2	8
n01045035	有	2	6
n01045035	指	3	9
n01045035	控	4	11
n01045035	并	4	6
n01045035	裁	2	12
n01045035	定	2	8
n01045035	它	2	5
n01045035	们	2	5
n01045035	符	3	11
n01045035	合	2	6
n01045035	参	2	8
n01045035	议	2	5
n01045035	院	4	9
n01045035	的	3	8
n01045035	规	2	8
n01045035	定	2	8
n01046003	现	2	8
n01046003	在	2	6
n01046003	手	1	4
n01046003	机	2	6
n01046003	远	3	7
n01046003	不	1	4
n01046003	止	1	4
n01046003	是	2	9
n01046003	电	1	5
n01046003	话	2	8
n01046036	的	3	8
n01046036	无	1	4
n01046036	限	2	8
n01046036	数	3	13
n01046036	据	4	11
n01046036	用	1	5
n01046036	户	1	4
n01046036	上	1	3
n01046036	个	2	3
n01046036	月	1	4
n01046036	报	2	7
n01046036	导	2	6
n01046036	说	3	9
n01046036	它	2	5
n01046036	棒	3	10
n01046036	极	2	7
n01046036	了	1	2
n01046057	他	2	5
n01046057	还	2	7
n01046057	指	3	9
n01046057	出	2	5
n01046057	最	3	12
n01046057	近	2	7
n01046057	推	2	11
n01046057	出	2	5
n01046057	了	1	2
n01046057	一	1	1
n01046057	个	2	3
n01046057	新	3	12
n01046057	的	3	8
n01046057	应	3	7
n01046057	用	1	5
n01046057	工	1	3
n01046057	具	2	8
n01046057	可	2	5
n01046057	以	2	4
n01046057	帮	3	9
n01046057	助	2	7
n01046057	客	3	9
n01046057	户	1	4
n01046057	监	2	10
n01046057	控	4	11
n01046057	其	2	8
n01046057	数	3	13
n01046057	据	4	11
n01046057	使	2	8
n01046057	用	1	5
n01046057	量	4	12
n01047048	这	2	7
n01047048	就	4	12
n01047048	是	2	9
n01047048	为	1	4
n01047048	什	2	4
n01047048	么	2	3
n01047048	我	1	7
n01047048	们	2	5
n01047048	会	3	6
n01047048	不	1	4
n01047048	断	3	11
n01047048	回	2	6
n01047048	来	1	7
n01047048	争	2	6
n01047048	取	2	8
n01047048	更	1	7
n01047048	多	2	6
n01048008	这	2	7
n01048008	些	3	8
n01048008	预	2	10
n01048008	测	3	9
n01048008	与	2	3
n01048008	完	3	7
n01048008	工	1	3
n01048008	进	2	7
n01048008	入	1	2
n01048008	租	2	10
n01048008	赁	4	10
n01048008	市	2	5
n01048008	场	2	6
n01048008	的	3	8
n01048008	新	3	12
n01048008	公	2	4
n01048008	寓	3	12
n01048008	的	3	8
n01048008	比	1	4
n01048008	例	3	8
n01048008	一	1	1
n01048008	致	3	10
n01048008	说	3	9
n01048008	明	2	8
n01048008	了	1	2
n01048008	国	2	8
n01048008	内	1	4
n01048008	的	3	8
n01048008	投	3	7
n01048008	资	3	10
n01048008	人	1	2
n01048008	在	2	6
n01048008	大	1	3
n01048008	多	2	6
n01048008	伦	3	6
n01048008	多	2	6
n01048008	市	2	5
n01048008	房	2	8
n01048008	地	2	6
n01048008	产	2	6
n01048008	市	2	5
n01048008	场	2	6
n01048008	上	1	3
n01048008	的	3	8
n01048008	重	1	9
n01048008	要	2	9
n01048008	作	2	7
n01048008	用	1	5
n01049022	这	2	7
n01049022	一	1	1
n01049022	品	3	9
n01049022	种	2	9
n01049022	可	2	5
n01049022	以	2	4
n01049022	缓	5	12
n01049022	解	2	13
n01049022	背	3	9
n01049022	部	3	10
n01049022	疼	3	10
n01049022	痛	3	12
n01049022	这	2	7
n01049022	一	1	1
n01049022	品	3	9
n01049022	种	2	9
n01049022	可	2	5
n01049022	以	2	4
n01049022	缓	5	12
n01049022	解	2	13
n01049022	恶	2	10
n01049022	心	1	4
n01049022	这	2	7
n01049022	种	2	9
n01049022	产	2	6
n01049022	品	3	9
n01049022	能	2	10
n01049022	帮	3	9
n01049022	助	2	7
n01049022	您	4	11
n01049022	在	2	6
n01049022	夜	3	8
n01049022	晚	3	11
n01049022	入	1	2
n01049022	睡	2	13
n01049022	来	1	7
n01049022	自	1	6
n01049022	位	2	7
n01049022	于	1	3
n01049022	科	2	9
n01049022	罗	2	8
n01049022	拉	2	8
n01049022	多	2	6
n01049022	州	1	6
n01049022	丹	1	4
n01049022	佛	2	7
n01049022	市	2	5
n01049022	的	3	8
n01049022	公	2	4
n01049022	司	2	5
n01049022	总	4	9
n01049022	部	3	10
n01049022	的	3	8
n01049022	说	3	9
n01049022	在	2	6
n01049022	那	2	6
n01049022	里	2	7
n01049022	大	1	3
n01049022	麻	3	11
n01049022	是	2	9
n01049022	可	2	5
n01049022	以	2	4
n01049022	合	2	6
n01049022	法	3	8
n01049022	出	2	5
n01049022	售	2	11
n01049022	的	3	8
n01049033	但	3	7
n01049033	是	2	9
n01049033	如	2	6
n01049033	果	1	8
n01049033	没	3	7
n01049033	有	2	6
n01049033	法	3	8
n01049033	律	2	9
n01049033	框	3	10
n01049033	架	3	9
n01049033	靠	3	15
n01049033	着	2	11
n01049033	大	1	3
n01049033	麻	3	11
n01049033	作	2	7
n01049033	为	1	4
n01049033	一	1	1
n01049033	种	2	9
n01049033	能	2	10
n01049033	缓	5	12
n01049033	解	2	13
n01049033	情	2	11
n01049033	绪	3	11
n01049033	的	3	8
n01049033	民	1	5
n01049033	间	2	7
n01049033	的	3	8
n01049033	疗	2	7
n01049033	法	3	8
n01049033	的	3	8
n01049033	这	2	7
n01049033	个	2	3
n01049033	草	3	19
n01049033	根	2	10
n01049033	的	3	8
n01049033	起	3	10
n01049033	源	3	13
n01049033	那	2	6
n01049033	么	2	3
n01049033	公	2	4
n01049033	司	2	5
n01049033	就	4	12
n01049033	只	2	5
n01049033	能	2	10
n01049033	猜	2	11
n01049033	测	3	9
n01050006	铁	3	10
n01050006	是	2	9
n01050006	人	1	2
n01050006	体	2	7
n01050006	生	1	5
n01050006	产	2	6
n01050006	血	2	6
n01050006	红	2	6
n01050006	蛋	2	11
n01050006	白	1	5
n01050006	所	2	8
n01050006	必	1	5
n01050006	须	2	9
n01050006	的	3	8
n01050006	元	2	4
n01050006	素	2	10
n01050006	红	2	6
n01050006	细	2	8
n01050006	胞	3	9
n01050006	中	1	4
n01050006	的	3	8
n01050006	蛋	2	11
n01050006	白	1	5
n01050006	质	3	8
n01050006	负	2	6
n01050006	责	2	8
n01050006	将	3	9
n01050006	氧	4	10
n01050006	气	3	4
n01050006	传	2	6
n01050006	送	5	9
n01050006	给	3	9
n01050006	身	1	7
n01050006	体	2	7
n01050006	中	1	4
n01050006	的	3	8
n01050006	各	2	6
n01050006	个	2	3
n01050006	组	2	8
n01050006	织	3	8
n01050009	目	1	5
n01050009	前	3	9
n01050009	的	3	8
n01050009	等	3	12
n01050009	候	3	10
n01050009	时	2	7
n01050009	间	2	7
n01050009	为	1	4
n01050009	周	2	8
n01050014	有	2	6
n01050014	可	2	5
n01050014	能	2	10
n01050014	有	2	6
n01050014	正	2	5
n01050014	常	2	11
n01050014	的	3	8
n01050014	血	2	6
n01050014	红	2	6
n01050014	蛋	2	11
n01050014	白	1	5
n01050014	水	1	4
n01050014	平	1	5
n01050014	但	3	7
n01050014	总	4	9
n01050014	体	2	7
n01050014	的	3	8
n01050014	铁	3	10
n01050014	储	4	12
n01050014	备	2	8
n01050014	却	3	7
n01050014	偏	3	11
n01050014	低	3	7
n01050014	加	2	5
n01050014	拿	3	10
n01050014	大	1	3
n01050014	血	2	6
n01050014	液	4	11
n01050014	服	2	8
n01050014	务	2	5
n01050014	说	3	9
n01050019	新	3	12
n01050019	的	3	8
n01050019	铁	3	10
n01050019	元	2	4
n01050019	素	2	10
n01050019	指	3	9
n01050019	导	2	6
n01050019	方	1	4
n01050019	针	2	7
n01050019	意	2	13
n01050019	味	2	8
n01050019	着	2	11
n01050019	需	2	14
n01050019	要	2	9
n01050019	更	1	7
n01050019	多	2	6
n01050019	的	3	8
n01050019	捐	3	10
n01050019	献	3	13
n01050019	者	2	8
n01051004	当	2	6
n01051004	德	2	15
n01051004	克	3	7
n01051004	萨	4	11
n01051004	斯	3	12
n01051004	州	1	6
n01051004	的	3	8
n01051004	准	2	10
n01051004	妈	2	6
n01051004	妈	2	6
n01051004	被	2	10
n01051004	告	2	7
n01051004	知	2	8
n01051004	她	2	6
n01051004	的	3	8
n01051004	未	1	5
n01051004	出	2	5
n01051004	生	1	5
n01051004	的	3	8
n01051004	孩	4	9
n01051004	子	1	3
n01051004	具	2	8
n01051004	有	2	6
n01051004	一	1	1
n01051004	种	2	9
n01051004	罕	2	7
n01051004	见	1	4
n01051004	的	3	8
n01051004	情	2	11
n01051004	况	3	7
n01051004	需	2	14
n01051004	要	2	9
n01051004	手	1	4
n01051004	术	2	5
n01051004	才	1	3
n01051004	能	2	10
n01051004	存	2	6
n01051004	活	2	9
n01051004	下	1	3
n01051004	来	1	7
n01051004	时	2	7
n01051004	原	2	10
n01051004	本	1	5
n01051004	例	3	8
n01051004	行	3	6
n01051004	的	3	8
n01051004	超	4	12
n01051004	声	2	7
n01051004	波	2	8
n01051004	检	4	11
n01051004	测	3	9
n01051004	变	5	8
n01051004	得	2	11
n01051004	复	2	9
n01051004	杂	2	6
n01051004	起	3	10
n01051004	来	1	7
n01051006	骶	4	14
n01051006	尾	2	7
n01051006	部	3	10
n01051006	畸	4	13
n01051006	胎	3	9
n01051006	瘤	3	15
n01051006	是	2	9
n01051006	一	1	1
n01051006	种	2	9
n01051006	在	2	6
n01051006	出	2	5
n01051006	生	1	5
n01051006	前	3	9
n01051006	从	2	4
n01051006	宝	2	8
n01051006	宝	2	8
n01051006	的	3	8
n01051006	尾	2	7
n01051006	骨	2	9
n01051006	长	1	4
n01051006	出	2	5
n01051006	来	1	7
n01051006	的	3	8
n01051006	肿	2	8
n01051006	瘤	3	15
n01051007	它	2	5
n01051007	是	2	9
n01051007	在	2	6
n01051007	婴	3	11
n01051007	儿	1	2
n01051007	中	1	4
n01051007	发	3	5
n01051007	现	2	8
n01051007	的	3	8
n01051007	最	3	12
n01051007	常	2	11
n01051007	见	1	4
n01051007	的	3	8
n01051007	肿	2	8
n01051007	瘤	3	15
n01051007	发	3	5
n01051007	生	1	5
n01051007	率	1	11
n01051007	为	1	4
n01051007	分	2	4
n01051007	之	1	3
n01051007	一	1	1
n01052004	她	2	6
n01052004	已	1	3
n01052004	经	2	8
n01052004	岁	2	6
n01052004	高	4	10
n01052004	龄	6	13
n01052006	他	2	5
n01052006	形	3	7
n01052006	容	2	9
n01052006	她	2	6
n01052006	为	1	4
n01052006	一	1	1
n01052006	个	2	3
n01052006	无	1	4
n01052006	以	2	4
n01052006	伦	3	6
n01052006	比	1	4
n01052006	的	3	8
n01052006	而	1	6
n01052006	且	1	5
n01052006	博	3	12
n01052006	爱	3	10
n01052006	善	3	12
n01052006	良	2	7
n01052006	的	3	8
n01052006	用	1	5
n01052006	她	2	6
n01052006	的	3	8
n01052006	故	3	9
n01052006	事	1	8
n01052006	在	2	6
n01052006	文	1	4
n01052006	坛	3	7
n01052006	留	2	10
n01052006	下	1	3
n01052006	了	1	2
n01052006	光	3	6
n01052006	辉	5	12
n01052006	的	3	8
n01052006	印	2	5
n01052006	记	2	5
n01052006	的	3	8
n01052006	女	1	3
n01052006	性	2	8
n01053008	有	2	6
n01053008	些	3	8
n01053008	人	1	2
n01053008	懂	3	15
n01053008	了	1	2
n01053008	是	2	9
n01053008	其	2	8
n01053008	中	1	4
n01053008	之	1	3
n01053008	一	1	1
n01053008	在	2	6
n01053008	最	3	12
n01053008	近	2	7
n01053008	的	3	8
n01053008	访	2	6
n01053008	谈	3	10
n01053008	中	1	4
n01053008	说	3	9
n01053008	道	2	14
n01053036	在	2	6
n01053036	刚	3	6
n01053036	满	2	13
n01053036	岁	2	6
n01053036	时	2	7
n01053036	她	2	6
n01053036	是	2	9
n01053036	反	2	4
n01053036	对	2	5
n01053036	欺	3	12
n01053036	凌	4	10
n01053036	行	3	6
n01053036	动	3	6
n01053036	强	3	12
n01053036	而	1	6
n01053036	有	2	6
n01053036	力	1	2
n01053036	的	3	8
n01053036	呼	2	8
n01053036	吁	2	6
n01053036	者	2	8
n01053036	也	1	3
n01053036	是	2	9
n01053036	帮	3	9
n01053036	助	2	7
n01053036	女	1	3
n01053036	孩	4	9
n01053036	们	2	5
n01053036	拥	2	8
n01053036	抱	3	8
n01053036	自	1	6
n01053036	身	1	7
n01053036	审	2	8
n01053036	美	2	9
n01053036	标	2	9
n01053036	准	2	10
n01053036	的	3	8
n01053036	积	3	10
n01053036	极	2	7
n01053036	分	2	4
n01053036	子	1	3
n01053041	她	2	6
n01053041	的	3	8
n01053041	呼	2	8
n01053041	声	2	7
n01053041	传	2	6
n01053041	遍	3	12
n01053041	了	1	2
n01053041	世	1	5
n01053041	界	3	9
n01053041	说	3	9
n01054011	一	1	1
n01054011	旦	2	5
n01054011	官	2	8
n01054011	方	1	4
n01054011	的	3	8
n01054011	派	2	9
n01054011	对	2	5
n01054011	照	4	13
n01054011	片	1	4
n01054011	被	2	10
n01054011	发	3	5
n01054011	布	2	5
n01054011	社	2	7
n01054011	交	2	6
n01054011	媒	3	12
n01054011	体	2	7
n01054011	就	4	12
n01054011	会	3	6
n01054011	发	3	5
n01054011	表	2	8
n01054011	评	2	7
n01054011	论	3	6
n01054011	而	1	6
n01054011	且	1	5
n01054011	它	2	5
n01054011	们	2	5
n01054011	都	3	10
n01054011	是	2	9
n01054011	不	1	4
n01054011	太	2	4
n01054011	受	2	8
n01054011	欢	2	6
n01054011	迎	3	7
n01054011	的	3	8
n01054017	包	2	5
n01054017	括	2	9
n01054017	土	1	3
n01054017	著	3	11
n01054017	群	3	13
n01054017	体	2	7
n01054017	在	2	6
n01054017	内	1	4
n01054017	的	3	8
n01054017	许	3	6
n01054017	多	2	6
n01054017	人	1	2
n01054017	都	3	10
n01054017	认	2	4
n01054017	为	1	4
n01054017	他	2	5
n01054017	们	2	5
n01054017	轻	2	9
