sent_id	word_sound	upos	character_token_n	sound_n
A110005	['k#', 'ye']	v	2	4
A110005	['ɥæn', 'y#']	v	2	5
A110005	['zi', 'ben']	n	2	5
A110005	['$ui', 'jia']	v	2	6
A110005	['yi', 'xiaŋ']	n	2	6
A110006	['ke', 'guan']	a	2	6
A110006	['li', 'rwən']	n	2	6
A110007	['jjəŋ', 'yiŋ', 'bu', '$an']	l	4	12
A110007	['qi', 'yu']	r	2	4
A110007	['ku#', 'su']	a	2	5
A110007	['$e', 'jiu']	vn	2	5
A110007	['huan', 'd#']	vn	2	6
A110007	['fu', 'dan']	n	2	5
A110007	['w#', 'neŋ']	v	2	5
A110007	['z#', 'wan']	t	2	5
A110008	['pu', 'tian']	nz	2	6
A110008	['fu', '$uaŋ']	n	2	6
A110008	['zuo', 'teŋ', '$oŋ', 'liaŋ']	nr	4	13
A110008	['xiaŋ', 'daŋ']	d	2	7
A110008	['wan', 'b#']	a	2	5
A110008	['h#', 'w#']	s	2	4
A110008	['xiaŋ', '$a', 'wu', 'ji']	l	4	10
A110009	['fen', 'bie']	d	2	6
A110010	['wu', 'xi']	ns	2	4
A110010	['hua', 'm#']	nz	2	5
A110010	['taŋ', 'guo']	n	2	6
A110010	['tan', '$u#']	a	2	6
A110010	['doŋ', 'nan', 'ya']	ns	3	8
A110010	['xiaŋ', 'bi']	v	2	6
A110010	['w#', 'zi']	n	2	4
A110010	['fa', 'gui']	n	2	5
A110010	['coŋ', '$oŋ']	d	2	6
A110010	['$#', 'yi']	v	2	4
A110011	['fa', 'bi#']	v	2	5
A110011	['xiaŋ', 'si']	a	2	6
A110012	['gui', 'goŋ']	v	2	6
A110013	['ɥæn', 'goŋ']	n	2	6
A110013	['man', 'yi']	v	2	5
A110014	['da', '$oŋ']	nz	2	5
A110014	['ma', 'djəŋ', 'bwo', 'si', 'te']	nr	5	13
A110014	['qin', 'l#']	an	2	5
A110014	['tan', '$eŋ']	a	2	6
A110014	['$oŋ', 'faŋ']	n	2	6
A110014	['lian', 'baŋ', 'de', 'guo']	ns	4	12
A110015	['he', 'zi', 'qi', 'ye']	n	4	8
A110015	['saŋ', 'ta', 'na']	nz	3	7
A110015	['ji#', '$e']	n	2	5
A110015	['fa', 'doŋ', 'ji']	n	3	7
A110018	['du', 'li', 'zi', '$u']	l	4	8
A110018	['guan', 'li']	vn	2	6
A110019	['w#', 'bu']	f	2	4
A110019	['$eŋ', 'fu', 'bu', 'men']	n	4	10
A110019	['qian', '$i']	vn	2	6
A110019	['gan', 'yu']	vn	2	5
A110020	['l#', 'hua']	v	2	5
A110020	['h#', 'hui']	v	2	5
A110021	['toŋ', 'li']	vn	2	5
A110021	['jia', 'teŋ', 'ji', '$eŋ']	nr	4	11
A110022	['liu', 'li']	a	2	5
A110022	['han', 'yu']	nz	2	5
A110022	['nan', 'toŋ']	ns	2	6
A110022	['li', 'waŋ']	nz	2	5
A110022	['guan', 'bi']	v	2	6
A110022	['t#', 'wan']	ns	2	5
A110022	['nan', '$#', 'xian']	ns	3	9
A110022	['fen', '$aŋ']	n	2	6
A110024	['dan', '$en']	n	2	6
A110024	['$eŋ', 'di']	n	2	5
A110024	['yan', 'an']	ns	2	5
A110024	['tie', 'lu']	n	2	5
A110025	['$oŋ', 'yoŋ']	nr	2	6
A110025	['fa', 'li']	nr	2	4
A110026	['pu', 'gui']	v	2	5
A110027	['xi', 'xun']	n	2	5
A110027	['$wən', 'feŋ']	n	2	7
A110027	['yiŋ', 'l#']	v	2	5
A110027	['man', '$an', 'bian', 'ye']	i	4	12
A110027	['bian', 'p#']	n	2	6
A110027	['yan', 'hua']	n	2	6
A110027	['toŋ', 'xiaŋ']	v	2	7
A110027	['c#', 'deŋ']	n	2	5
A110027	['guaŋ', 'maŋ']	n	2	7
A110027	['b#', 'ta', '$an']	n	3	7
A110028	['liaŋ', 'dian']	t	2	8
A110028	['tie', 'd#', 'bu']	nt	3	7
A110028	['sen', 'm#']	nr	2	5
A110028	['yoŋ', 'fu']	nr	2	5
A110028	['xia', 'xi', '$eŋ']	ns	3	8
A110028	['bwo', 'xjəŋ']	nr	2	7
A110028	['feŋ', 'nian']	n	2	7
A110028	['rui', 'xue']	n	2	6
A110028	['quan', '$aŋ']	n	2	7
A110028	['xi', 'yan']	nr	2	5
A110028	['luo', '$uan']	n	2	7
A110028	['b#', 'li']	ns	2	4
A110028	['pi', '#']	n	2	3
A110028	['n#', 'ran', 'ji', '$e']	l	4	9
A110028	['bin']	nr	1	3
A110028	['c#', 'zoŋ', 't#']	n	3	7
A110028	['tu', 'bu']	n	2	4
A110028	['feŋ', 'di']	n	2	5
A110028	['xuan', 'g#']	v	2	6
A110029	['huo', '$e']	n	2	5
A110029	['da', 'jie', 'xi#', 'xiaŋ']	i	4	12
A110029	['bi#', 'yu']	n	2	5
A110030	['gu#', '$aŋ']	n	2	6
A110030	['xia', 'b#']	ns	2	5
A110030	['ru', '$en']	nr	2	5
A110030	['fu', 'yu']	a	2	4
A110031	['jin', 'ku#']	d	2	6
A110031	['jian', '$eŋ']	v	2	7
A110031	['z#', 'ri']	d	2	4
A110031	['g#', 'bian']	v	2	6
A110031	['luo', 'h#']	a	2	5
A110031	['mian', 'm#']	n	2	6
A110032	['yaŋ', 'ge', 'dui']	n	3	8
A110032	['pian', 'pian', 'qi', 'wu']	i	4	12
A110032	['xi', 'yan', 'xian']	j	3	9
A110032	['doŋ', 'yoŋ']	v	2	6
A110032	['$#', '$aŋ']	n	2	5
A110032	['ji', 'jin']	n	2	5
A110033	['qjəŋ', 'dian']	n	2	8
A110033	['tui', 'xiaŋ']	v	2	7
A110033	['g#', '$#']	n	2	4
A110034	['y#', 'doŋ']	n	2	5
A110034	['jian', '$u']	v	2	6
A110034	['xiaŋ', 'qian']	v	2	8
A110034	['$a', 'se']	n	2	4
A110034	['k#', 'faŋ']	vn	2	5
A110035	['doŋ', 'qjəŋ']	v	2	7
A110035	['te']	ag	1	2
A110035	['gan', '$#', 'li']	n	3	7
A110036	['$wən', 'qiu']	n	2	7
A110036	['$oŋ', 'da']	a	2	5
A110036	['tie', 'yi', 'ju']	j	3	7
A110037	['xiaŋ', 'feŋ']	v	2	7
A110037	['huan', 'ku#']	a	2	7
A110037	['gu', 'dian']	n	2	6
A110037	['qi', 'pan']	vn	2	5
A110038	['duo', 'mu']	a	2	5
A110038	['guaŋ', 'c#']	n	2	6
A110039	['roŋ', '$eŋ']	ns	2	6
A110039	['yu', 'min']	n	2	5
A110039	['kua', 'guo']	d	2	6
A110039	['gan', 'ji']	v	2	5
A110039	['beŋ']	v	1	3
A110039	['z#', '$i']	n	2	4
A110040	['ɥe', '$i']	nr	2	4
A110041	['bu', 'l#']	vn	2	4
A110041	['can', '$uo']	n	2	6
A110042	['yu', 'ye']	n	2	4
A110042	['ma', 'li']	q	2	4
A110042	['yu', '$uan']	n	2	6
A110042	['$uaŋ', 'z#']	v	2	6
A110043	['gui', 'l#']	v	2	5
A110043	['d#', 'hui']	v	2	5
A110044	['haŋ', 'ci']	n	2	5
A110044	['daŋ', 'ri']	t	2	5
A110044	['zui', 'g#', 'jia']	n	3	8
A110044	['qiaŋ', 'g#', 'yi', 'koŋ']	l	4	11
A110045	['$i', 'ci']	d	2	4
A110045	['$uaŋ', 'hui']	vn	2	7
A110045	['mjəŋ', 'xjəŋ']	n	2	8
A110045	['yun', 'xi#']	v	2	6
A110045	['xian', 'huo']	a	2	7
A110045	['h#', '$an', 'pin']	n	3	8
A110046	['ɥæn', '$e', '$oŋ', 'yaŋ']	l	4	11
A110046	['xi#', 'qi', 'ye']	n	3	7
A110046	['$#', '$uaŋ']	vn	2	6
A110047	['leŋ', 'doŋ']	vn	2	6
A110047	['yu', 'xia']	n	2	5
A110047	['$eŋ', 'meŋ', 'h#', 'xian']	l	4	12
A110048	['pin', 'qjəŋ']	v	2	7
A110048	['$uan', 'jia']	n	2	7
A110048	['b#', 'xian']	v	2	6
A110048	['yun', '$u', '$uan']	n	3	9
A110048	['$eŋ', 'de']	v	2	5
A110048	['h#', 'guan', 'zoŋ', '$u']	n	4	11
A110048	['te', 'xu']	v	2	4
A110048	['h#', 'xian']	n	2	6
A110048	['huo', 'beŋ', 'luan', 'ti#']	l	4	13
A110048	['he', 'twən']	n	2	6
A110048	['jjəŋ', 't#', 'h#', 'laŋ']	i	4	11
A110048	['xia', 'guan']	ns	2	7
A110049	['meŋ', 'xiaŋ']	n	2	7
A110049	['h#', 'tu']	n	2	4
A110049	['haŋ', 'xian']	n	2	7
A110049	['ɥæn', 'ɥæn', 'bu', 'duan']	i	4	12
A110051	['yi', 'dan']	d	2	5
A110051	['si', 'waŋ']	v	2	5
A110052	['p#', 'ɥæn']	v	2	5
A110052	['ɥæn', 'haŋ']	v	2	6
A110052	['yaŋ', 'fan']	v	2	6
A110052	['fa', 'doŋ']	v	2	5
A110052	['$uan', '$i']	n	2	6
A110052	['qiaŋ', 'yun']	v	2	7
A110053	['da', 'nian', '$u', 'yi']	t	4	10
A110053	['bwo', 'yu']	n	2	5
A110053	['tuo', 'xi#']	v	2	6
A110054	['huan', 'du']	v	2	6
A110054	['$wən', 'jie']	t	2	7
A110054	['xin', '$uaŋ']	n	2	7
A110054	['$u', 'h#']	vn	2	4
A110055	['yi', '$i', 'jian']	t	3	8
A110055	['$#', 'ri']	nz	2	4
A110055	['$uan', 'm#']	n	2	6
A110055	['jie', 'lian']	d	2	7
A110055	['gua', 'mu', 'xiaŋ', 'kan']	i	4	12
A110055	['zan', 'yu']	vn	2	5
A110056	['guo', 'ge']	n	2	5
A110057	['dui', 'd#']	v	2	5
A110058	['$uaŋ', 'y#']	v	2	6
A110058	['ri', 'ben', 'h#']	ns	3	7
A110058	['taŋ', 'ruo']	c	2	6
A110058	['wan', 'hui']	v	2	6
A110058	['duan', 'ran']	d	2	7
A110058	['fan', 'haŋ']	v	2	6
A110059	['hui', 'ma', 'qiaŋ']	n	3	9
A110059	['g#', 'jie']	v	2	5
A110059	['y#', 'duan']	n	2	6
A110059	['xi#', 'suan', 'pan']	n	3	10
A110059	['wan', 'wan']	m	2	6
A110060	['ze', 'guo']	nr	2	5
A110060	['wu', 'han']	ns	2	5
A110060	['w#', 'ran']	d	2	5
A110060	['da', 'jiaŋ']	n	2	6
A110062	['$aŋ', 'jiaŋ']	ns	2	7
A110062	['han', 'k#']	ns	2	5
A110062	['jiaŋ', 'han']	ns	2	7
A110064	['da', 'xun']	n	2	5
A110065	['ljəŋ', '$en']	t	2	7
A110065	['tu', 'pwo']	v	2	5
A110065	['jjəŋ', 'jie', 'xian']	n	3	11
A110065	['ma', 't#']	n	2	4
A110065	['$a', 'k#']	n	2	4
A110066	['bin', 'jiaŋ']	nz	2	7
A110066	['goŋ', 'ɥæn']	n	2	6
A110066	['ji', 'nian', 'b#']	n	3	8
A110067	['b#', 'yu']	n	2	4
A110067	['ti', 'ci']	v	2	4
A110067	['$oŋ', '$ua']	v	2	6
A110067	['yi', 'jiu', 'wu', 'si', 'nian']	t	5	13
A110068	['$aŋ', 'du']	n	2	5
A110068	['bi#', 'g#']	n	2	5
A110069	['qi', 'wu']	m	2	4
A110069	['tu', 'ti']	n	2	4
A110069	['g#', 'jian']	v	2	6
A110069	['gaŋ', 'jin']	n	2	6
A110069	['faŋ', '$ui']	v	2	6
A110070	['loŋ', 'waŋ', 'mi#']	n	3	9
A110070	['guan', 'ce', 'dian']	n	3	10
A110070	['hwən', 'njəŋ', 'tu']	n	3	10
A110070	['qiaŋ', '$aŋ']	s	2	7
A110070	['bi#', '$i', 'p#']	n	3	7
A110071	['da', 'yaŋ', 'jie']	ns	3	8
A110071	['h#', 'se']	n	2	4
A110071	['min', 'guo']	n	2	6
A110071	['$ui', 'huaŋ']	n	2	7
A110072	['c#', 'neŋ']	v	2	5
A110072	['an', 'ju', 'le', 'ye']	i	4	8
A110073	['$oŋ', 'goŋ']	j	2	6
A110073	['yun', 'f#']	nr	2	5
A110073	['wu', 'han', '$i']	ns	3	7
A110073	['b#', 'jiaŋ']	nr	2	6
A110073	['m#', 'yu']	vd	2	4
A110073	['xun', '$a']	v	2	5
A110073	['nan', 'b#']	f	2	5
A110073	['liaŋ', 'an']	n	2	6
A110074	['pjəŋ', '$aŋ']	n	2	7
A110074	['b#', 'wan']	m	2	5
A110076	['ji', 'ke']	v	2	4
A110077	['ba', 'pu', 'jie']	ns	3	7
A110077	['li', 'xue']	nr	2	5
A110079	['w#', 'ti']	n	2	4
A110079	['wu', 'hui', 'ti']	ns	3	7
A110079	['gu', 'jia', 't#']	ns	3	7
A110079	['xian', 'goŋ']	n	2	7
A110079	['xian', 'duan']	n	2	8
A110079	['fen', '$an']	vn	2	6
A110079	['jia', 'gu']	vn	2	5
A120001	['$#', 'ye']	n	2	4
A120001	['$i', 'wan']	m	2	5
A120002	['$i', 'laŋ']	nr	2	5
A120002	['ji', '$#']	nr	2	4
A120003	['huaŋ', 'yan', '$aŋ', 'tan']	ns	4	13
A120003	['$ui', 'ku']	n	2	5
A120003	['w#', 'wen']	v	2	5
A120003	['xjəŋ', 'guan']	nr	2	8
A120004	['$u', 'gan']	n	2	5
A120004	['jin', 'wo']	v	2	5
A120004	['xiaŋ', 'cwən']	n	2	8
A120004	['qi', 'xioŋ']	v	2	6
A120004	['bu', 'ran']	c	2	5
A120005	['qi', 'bu', '$eŋ', '$eŋ']	i	4	10
A120006	['t#', 'tuo', 'qu']	ns	3	7
A120006	['b#', 'yaŋ', '$en']	ns	3	8
A120006	['xin', 'jian', 'cwən']	ns	3	11
A120007	['ta', 'jia']	r	2	5
A120007	['bu', 'roŋ', 'fen', '$uo']	i	4	11
A120007	['an', 'dwən']	v	2	6
A120007	['deŋ', 'p#']	n	2	5
A120007	['huan', 'g#']	v	2	6
A120008	['$eŋ', 'zuo']	v	2	6
A120008	['xiaŋ', 'pi', 'tjəŋ']	n	3	10
A120009	['tian', 'li']	nr	2	6
A120009	['t#', 'feŋ']	n	2	5
A120009	['re', 'd#']	n	2	4
A120009	['feŋ', 'b#']	n	2	5
A120009	['qin', 'xi']	vn	2	5
A120010	['ɥæn', 'xian']	b	2	7
A120010	['wo', 'ye']	n	2	4
A120010	['waŋ', 'yaŋ']	n	2	6
A120010	['$ui', '$aŋ']	s	2	6
A120010	['haŋ', 'd#']	n	2	5
A120010	['pian', 'pian']	q	2	8
A120010	['lu', '$u']	v	2	4
A120010	['di', 'wa', 'di']	n	3	6
A120010	['ji', 'cwən']	v	2	6
A120010	['li', 'faŋ', 'mi']	q	3	7
A120010	['xiaŋ', 'daŋ', 'yu']	v	3	9
A120010	['$ui', 'liaŋ']	n	2	7
A120011	['lin', '$i']	b	2	5
A120011	['mian', 'se']	n	2	6
A120011	['kwən', 'juan']	an	2	8
A120011	['qu', '$aŋ']	n	2	5
A120011	['weŋ']	nr	1	3
A120011	['h#', 'ljəŋ']	nr	2	6
A120011	['di#', 'yun']	vn	2	6
A120012	['quan', 'qu']	n	2	6
A120013	['jie', 'er', 'lian', 'san']	i	4	12
A120013	['hoŋ', 'z#']	n	2	5
A120013	['bu', '$eŋ']	v	2	5
A120013	['noŋ', 'jia']	n	2	6
A120013	['xian', 'ru']	v	2	6
A120013	['duan', '$ui']	v	2	7
A120014	['ba', 'faŋ', '$i', 'ɥæn']	l	4	10
A120015	['qi', 'tjəŋ']	n	2	6
A120015	['huaŋ', 'yan', '$i']	ns	3	9
A120015	['xioŋ', 'di']	n	2	6
A120016	['b#', 'maŋ', 'maŋ']	z	3	8
A120016	['$ui', 'mian']	n	2	7
A120016	['yi', 's#', 's#']	m	3	6
A120016	['bwo', 'li', 'gaŋ']	n	3	8
A120016	['mu', 'ban']	n	2	5
A120016	['yun', 'z#']	v	2	5
A120016	['$#', 'y#']	n	2	4
A120017	['ljəŋ', '$i']	ns	2	6
A120017	['duan', 'liaŋ']	v	2	8
A120018	['xi#', '$uan']	n	2	7
A120018	['$en', 'jin']	n	2	6
A120018	['$a', 'c#']	n	2	4
A120018	['ji', 'y#']	n	2	4
A120018	['da', 'mi']	n	2	4
A120019	['t#', 'tuo', '$en']	ns	3	8
A120019	['$an', 'djəŋ']	n	2	7
A120019	['koŋ', 't#']	v	2	5
A120019	['bi#', 'ji']	n	2	5
A120019	['haŋ', 'koŋ', 'bjəŋ']	n	3	10
A120019	['m#', 'bu']	r	2	4
A120019	['$i', '$eŋ', 'f#', 'ji']	n	4	9
A120021	['ben', 'zi']	n	2	5
A120021	['ge', 'faŋ']	r	2	5
A120021	['juan', 'zeŋ']	v	2	7
A120021	['zoŋ', 'zi']	n	2	5
A120022	['mian', 'ti#']	n	2	7
A120023	['$#', 'qian', 'cwən']	ns	3	10
A120023	['g#', '$u']	s	2	4
A120023	['$u', 'doŋ']	ad	2	5
A120024	['lin', 'li']	n	2	5
A120024	['hu', '$u']	v	2	4
A120025	['zuo', 'wan']	t	2	6
A120025	['fa', 'g#']	v	2	4
A120025	['xia', 'jiaŋ']	v	2	7
A120026	['liu', 'd#']	v	2	5
A120026	['xia', 'ci']	t	2	5
A120026	['$en', 'yi']	v	2	5
A120026	['ren', 'da']	j	2	5
A120026	['$aŋ', 'w#', 'hui']	j	3	8
A120026	['gui', 'hua']	n	2	6
A120026	['ti#', 'li']	n	2	5
A120029	['$aŋ', '$wən', '$i']	ns	3	9
A120029	['xiu', 'g#', 'g#']	n	3	7
A120031	['yi', 'ti']	n	2	4
A120031	['ben', 'ci']	r	2	5
A120031	['ɥæn', 'ze']	n	2	5
A120031	['$u', 'ti#']	d	2	5
A120031	['xiu', 'g#']	v	2	5
A120031	['w#', 'tuo']	v	2	5
A120031	['hui', 'b#']	vn	2	5
A120031	['ti', 'qjəŋ']	v	2	6
A120031	['pi', '$wən']	v	2	6
A120031	['ge', 'w#']	r	2	4
A120032	['guaŋ', '$i']	nr	2	6
A120032	['na', '$u']	v	2	4
A120034	['hua', 'yin']	n	2	6
A120034	['mu', 'swən']	nr	2	6
A120035	['c#', '$u#']	ad	2	5
A120037	['ji', 'ran']	c	2	5
A120038	['$aŋ', 'y#']	nr	2	5
A120038	['fa', 'yan']	v	2	5
A120038	['ju', 'li']	n	2	4
A120038	['b#', 'qjəŋ']	v	2	6
A120039	['lie', 'xi']	v	2	5
A120040	['xiaŋ', 'fan']	v	2	7
A120040	['wen', 'zi']	n	2	5
A120040	['yu', 'fa']	n	2	4
A120040	['$u', 'fa']	vn	2	4
A120040	['ti#', 'kuan']	n	2	7
A120041	['d#', 'ti']	v	2	4
A120041	['quan', 'ti']	n	2	6
A120042	['fan', 'fan']	v	2	6
A120043	['faŋ', 'qi']	v	2	5
A120043	['$u', '$aŋ']	n	2	5
A120043	['bu', 'yu']	v	2	4
A120045	['da', 'ji']	v	2	4
A120047	['zwən', '$oŋ']	v	2	7
A120048	['qia', 'qia']	d	2	6
A120048	['$uo', 'mjəŋ']	v	2	7
A120048	['yan', 'su', 'xjəŋ']	n	3	9
A120050	['$aŋ', 'an']	ns	2	5
A120050	['tian', 't#']	s	2	6
A120050	['noŋ', 'ji']	n	2	5
A120050	['qiu', 'bwo']	v	2	6
A120052	['jin', 'qiu']	t	2	6
A120052	['$i', 'ɥe']	t	2	4
A120052	['ɥæn', 'ye']	n	2	5
A120054	['$aŋ', 'an', 'xian']	ns	3	9
A120054	['ji', 'yaŋ', 'xiaŋ']	ns	3	9
A120054	['waŋ', 'si', 'cwən']	ns	3	9
A120054	['jin', '$u']	s	2	5
A120055	['tian', 'jian']	s	2	8
A120056	['xi#', 'si', 'lwən']	n	3	9
A120056	['ti#', 'bwo']	n	2	6
A120056	['bwo', '$oŋ']	v	2	6
A120058	['waŋ', 'si', '$en']	ns	3	8
A120058	['li', 'w#']	n	2	4
A120058	['$uan', 'ye', 'hu']	n	3	8
A120059	['zuo', 'ye']	v	2	5
A120059	['dan', 'du']	b	2	5
A120059	['he', 'suan']	vn	2	6
A120059	['ɥæn', 'lu']	n	2	5
A120059	['noŋ', 'hu']	n	2	5
A120059	['geŋ', '$oŋ']	v	2	6
A120059	['liaŋ', 'quan', 'qi', 'm#']	i	4	12
A120060	['xi', 'an']	ns	2	4
A120060	['qi', 'fa']	vn	2	4
A120061	['noŋ', 'mu']	j	2	5
A120061	['noŋ', 'ye']	n	2	5
A120061	['ke', '$aŋ']	n	2	5
A120061	['$aŋ', 'bin']	nr	2	6
A120061	['noŋ', 'yoŋ']	b	2	6
A120062	['jie', 'dui']	v	2	6
A120062	['tie', 'niu']	n	2	6
A120062	['feŋ', 'mi']	v	2	5
A120063	['jin', 'du']	n	2	5
A120063	['waŋ', 'nian']	t	2	7
A120063	['ti', 'qian']	v	2	6
A120063	['ji', 'geŋ']	vn	2	5
A120063	['f#', 'yoŋ']	n	2	5
A120064	['ji', 'nian', 'taŋ']	n	3	9
A120066	['ji', 'nian', 'ri']	n	3	8
A120067	['xjəŋ', 'z#']	v	2	6
A120067	['tian', 'an', 'men']	ns	3	9
A120067	['$en', 'paŋ']	s	2	6
A120067	['yi', 'gu', 'gu']	m	3	6
A120068	['kuan', 'kuo']	a	2	7
A120068	['m#', 'koŋ']	n	2	5
A120068	['han', 'leŋ']	an	2	6
A120068	['hui', 'ru']	v	2	5
A120068	['re', 'liu']	n	2	5
A120069	['an', 'qjəŋ']	nr	2	6
A120069	['xin', 'yu']	nr	2	5
A120069	['zuo', 'xiaŋ']	n	2	7
A120069	['hua', 'lan']	n	2	6
A120069	['jjəŋ', 'mwo']	v	2	7
A120070	['ljəŋ', 'hua']	nr	2	7
A120070	['jjəŋ', 'qjəŋ']	nr	2	8
A120071	['duan', 'd#']	n	2	6
A120071	['$en', 'qie']	ad	2	6
A120071	['jjəŋ', '#']	v	2	5
A120072	['zuo', 'ce']	f	2	5
A120072	['haŋ', 'koŋ']	n	2	6
A120072	['haŋ', 'tian']	n	2	7
A120072	['xian', 'hoŋ']	z	2	7
A120072	['qian', 'gu']	n	2	6
A120073	['mi', 'mi', 'ma', 'ma']	z	4	8
A120073	['yin', 'qi#']	nr	2	6
A120073	['gui', 'xjəŋ']	nr	2	7
A120074	['ze', 'tan']	nr	2	5
A120074	['lie', '$i']	n	2	5
A120074	['lu', '$eŋ']	nr	2	5
A120074	['xie', 'toŋ']	v	2	6
A120074	['mian', 'hu#']	v	2	7
A120075	['mwo', '#']	v	2	4
A120076	['$oŋ', 'yaŋ', 'dian', '$i', 't#']	n	5	14
A120076	['$eŋ', 'da', 'zoŋ', 'yi']	nz	4	10
A120076	['jie', 'mu']	n	2	5
A120076	['xioŋ', 'feŋ']	n	2	7
A120076	['$u', 'fa', 'jia']	n	3	7
A120077	['zi', 'bwo']	ns	2	5
A120078	['fu', 'se']	n	2	4
A120078	['peŋ', 'y#']	n	2	5
A120078	['jiu', 'jiu']	d	2	6
A120079	['pi', 'fu']	n	2	4
A120079	['yi', 'roŋ']	n	2	5
A120079	['da', 'ren']	n	2	5
A120079	['$uan', '$u']	v	2	6
A120080	['ku', 'qi']	v	2	4
A120081	['$uan', 't#']	v	2	6
A120081	['b#', 'fa']	n	2	4
A120081	['jiaŋ', 'xi']	ns	2	6
A120082	['te', 'di']	d	2	4
A120082	['d#', 'zi']	n	2	4
A120083	['hui', 't#']	v	2	5
A120083	['yi', 'yan']	m	2	5
A120084	['hoŋ', 'guaŋ', 'man', 'mian']	l	4	14
A120084	['fu', 'g#']	v	2	4
A120084	['nu', 'faŋ']	v	2	5
A120084	['jun', 'zi', 'lan']	n	3	8
A120084	['pi#']	v	1	3
A120085	['fu', 'fu']	n	2	4
A120085	['$uo', 'hua']	v	2	6
A120086	['qi', 'qi', 'ha', 'er', '$i']	ns	5	10
A120086	['$ui', '$an']	n	2	6
A120086	['de', 'xiaŋ']	nr	2	6
A120086	['qi', 'qi', 'ha', 'er']	ns	4	8
A120086	['qjəŋ', 'd#']	ns	2	6
A130002	['guan', 'sen']	nr	2	7
A130003	['guaŋ', '$#']	ns	2	6
A130003	['fu', '$#']	ns	2	4
A130004	['jia', 'ku#']	v	2	6
A130004	['yiŋ', 'tan']	ns	2	6
A130004	['xioŋ']	nr	1	4
A130004	['yun', 'qjəŋ']	nr	2	7
A130004	['daŋ', '$i', 'bu']	n	3	7
A130004	['luu', 'ke']	n	2	5
A130004	['k#', '$ui']	n	2	5
A130006	['$wən', 'yun']	j	2	7
A130006	['xi#', '$an']	n	2	6
A130006	['toŋ', 'd#']	n	2	5
A130006	['geŋ', 'se']	v	2	5
A130006	['zen']	r	1	3
A130018	['pi', 'juan']	a	2	6
A130018	['tjəŋ', 'k#']	v	2	6
A130019	['t#', 'xiaŋ']	vn	2	6
A130020	['$ui', 'guan']	n	2	7
A130020	['$#', 'tui', '$e']	n	3	7
A130021	['xian', 'k#']	v	2	6
A130021	['re', 'qi']	n	2	4
A130022	['ye', 'mu']	n	2	4
A130022	['$an', '$an']	z	2	6
A130022	['fa', 'guaŋ']	v	2	6
A130023	['$u#', 'xian']	d	2	7
A130023	['xin', 'xian']	a	2	7
A130024	['goŋ', 'ju']	n	2	5
A130024	['taŋ', 'ci']	n	2	5
A130024	['$a', 'gaŋ']	n	2	5
A130024	['jun', 'yoŋ']	b	2	6
A130024	['$ui', 'hu']	n	2	5
A130024	['pi', 'jiu']	n	2	5
A130024	['ke', 'k#', 'ke', 'le']	nz	4	8
A130025	['yi', 'pjəŋ', 'pjəŋ']	m	3	10
A130026	['l#', '$#']	n	2	4
A130026	['xian', '$#']	a	2	6
A130026	['k#', 'jjəŋ']	n	2	6
A130026	['pi', 'jiu', 'pjəŋ']	n	3	9
A130026	['ke', 'le']	nz	2	4
A130029	['daŋ', 'bjəŋ']	v	2	7
A130029	['xian', 'yi']	b	2	6
A130029	['jun', 'nian']	nr	2	7
A130030	['kan', 'b#']	v	2	5
A130030	['duan', 'djəŋ']	v	2	8
A130030	['suo', 'yi']	c	2	5
A130031	['guaŋ', 'doŋ']	ns	2	7
A130035	['d#', '$ui']	v	2	5
A130035	['xioŋ', 'qian']	s	2	8
A130035	['ke', 'yun', 'ɥæn']	n	3	8
A130035	['xioŋ', '$aŋ']	n	2	7
A130036	['yan', 'li']	n	2	5
A130037	['di', 'que']	d	2	5
A130037	['tjəŋ', 'ju', 'ji']	b	3	8
A130037	['li', 'xiu']	vn	2	5
A130037	['yu', 'qjəŋ']	nr	2	6
A130038	['$i', 'bu']	n	2	4
A130038	['li', 'tui', 'xiu']	vn	3	8
A130039	['ke', 'yun']	n	2	5
A130041	['nian', '$i', 'yi', 'g#']	l	4	10
A130041	['zi', 'ɥæn']	v	2	5
A130041	['qiaŋ', 'qiu']	v	2	7
A130042	['tan', 'qin']	v	2	6
A130042	['$oŋ', 'bjəŋ']	n	2	7
A130042	['qjəŋ', 'jia']	v	2	7
A130044	['$uan', 'suo']	v	2	7
A130044	['hua', 'lin']	nr	2	6
A130045	['$uan', 'wen']	nr	2	7
A130045	['tian', 'tian']	d	2	8
A130046	['l#', 'xiaŋ']	nr	2	6
A130046	['d#', 't#']	vd	2	4
A130047	['yi', 'lie', 'lie']	m	3	8
A130047	['ke', '$e']	n	2	4
A130048	['gan', 'lin']	n	2	6
A130048	['h#', '#']	n	2	3
A130049	['wu', 'mjəŋ']	b	2	6
A130049	['$an', '$aŋ']	s	2	6
A130050	['xian', 'qin']	nr	2	7
A130051	['t#', 'xjəŋ', '$an']	ns	3	9
A130051	['toŋ', 'ye', '$en']	ns	3	8
A130051	['ju', 'ji']	v	2	4
A130051	['he', 'nan']	ns	2	5
A130051	['an', 'yaŋ', '$i']	ns	3	7
A130051	['y#', 'xiu']	a	2	5
A130051	['zi', 'doŋ']	d	2	5
A130051	['$i', 'xia']	nr	2	5
A130051	['$eŋ', '$eŋ', 'fu']	n	3	8
A130051	['su', 'jie']	a	2	5
