sent_id	clause_text	lds_n	word_n
898	宣誓+未+的+	1	3
898	参加+主席+规则+根据+议事+法例+和+相关+议员+任何+能+不+会议+正式+发言+和+	10	16
899	来+主席+那么+我+问题+下+一+个+了+	6	9
900	议事+	1	1
900	订+条+规则+第十二+会议+任期+每+届+的+首+次+明+	7	12
901	一+	1	1
901	议事+本+	1	2
901	宣誓+式+宗教+式+或+非宗教+	4	6
901	作+会议+在+立法会+任期+每+届+首+次+上+议员+须+规定+按照+条+规则+第一+的+宣誓+式+宗教+式+或+非宗教+	16	24
902	二+	1	1
902	出席+会议+的+	2	3
902	包括+我+	1	2
902	作+在+议员+所有+宣誓+式+宗教+式+非宗教+或+后+	8	11
902	议事+	1	1
902	选举+主席+立法会+的+	2	4
902	规定+条+按照+规则+本+第四+的+	5	7
902	进行+须+程序+选举+主席+立法会+的+	4	7
903	涉及+主席+这里+问题+次序+先后+的+	4	7
904	完成+我们+尚+未+程序+款+第一+的+	5	8
904	出席+会议+这+次+的+	4	5
904	进行+即+议员+所有+宣誓+	3	5
905	进入+试问+怎+能+程序+款+第二+	5	7
905	选举+主席+立法会+的+	3	4
906	问题+这+是+严重+很+的+规程+	4	7
907	容许+既然+我+已+议员+其他+	4	6
907	就座+	1	1
907	作出+便+不+会+决定+	4	5
907	容许+不+议员+的+	2	4
907	发言+	1	1
908	让+我+会+他+	2	4
908	发言+	1	1
909	确认+如果+你+	2	3
909	会议+这+是+一+个+正式+	4	6
909	做+你+这样+	2	3
909	违反+主席+严重+了+规定+第一+条+规则+议事+的+	6	10
910	希望+我+	1	2
910	考虑+你+重新+	2	3
911	认为+我+	1	2
911	改选+要+主席+	1	3
912	和应+我+谢伟俊+议员+	1	4
913	称职+他+不+	2	3
914	改选+要+主席+	1	3
915	提出+你+可以+质疑+	2	4
915	作+但+我+已+了+决定+	4	6
916	确认+选举+经过+的+	1	4
916	议员+议员+在席+是+	3	4
916	宣誓+虽然+他+未+	3	4
916	容许+但+我+会+他+	3	5
916	发言+	1	1
917	有+你+可以+决定+你+的+	4	6
918	知道+但+我+想+	3	4
918	建基于+决定+你+的+是否+	3	5
918	认为+你+	1	2
918	宣誓+议员+有关+是否+应该+正式+	4	6
919	认为+如果+你+	2	3
919	有效+宣誓+他+的+	2	4
919	准许+而+他+	1	3
919	发言+	1	1
919	为+此+以+基础+	1	4
919	作出+你+可+决定+	3	4
920	同意+如果+你+	2	3
920	合理+宣誓+有关+不+	2	4
920	合法+和+不+	2	3
920	做+这样+	1	2
920	违反+但+你+便+严重+了+条+规则+第一+	6	9
920	议事+	1	1
921	作+即使+议员+任何+未曾+宣誓+最后+	4	7
921	具+他+仍+资格+议员+的+	4	6
921	是+这+	1	2
921	言+身份+就+其+而+	3	5
922	说+当然+你+可以+	3	4
922	宣誓+他+尚+未+	3	4
922	议员+尚+未+是+	3	4
923	是+但+问题+	2	3
923	宣誓+你+刚才+尚+未+	4	5
923	容许+我+已+你+	2	4
923	就座+	1	1
924	解释+你+又+如何+呢+	3	5
925	宣布+当+你+	2	3
925	进入+阶段+第二+	2	3
925	选举+主席+的+	2	3
925	确认+主席+便+已+	3	4
925	完成+了+仪式+阶段+第一+的+宣誓+	3	7
926	搞+所以+你+不+要+错+逻辑+这个+	5	8
927	说+你+得+	1	3
927	对+	1	1
928	在于+不过+问题+	2	3
928	有+尚+未+人+	2	4
928	取消+资格+他+的+	3	4
928	是+	1	1
928	宣誓+他+未+	2	3
929	就座+你+先前+会议+在+上+	4	6
929	有+没+人+	1	3
929	取消+资格+你+的+	3	4
929	有+所以+你+资格+	2	4
929	宣誓+	1	1
930	是+我+主席+	2	3
930	指+	1	1
930	发言+他+	1	2
931	是+不+	1	2
931	取消+资格+	1	2
932	处理+步+下+一+会+的+	3	6
932	问题+这+是+	3	3
933	是+我+只+	2	3
933	提出+	1	1
933	完成+议员+要+宣誓+阶段+第一+的+	4	7
933	有+资格+	1	2
933	进入+才+阶段+第二+	3	4
933	参与+会议+	1	2
934	质疑+你+可以+做法+我+的+	4	6
935	认为+但+我+	2	3
935	宣誓+你们+尚未+	2	3
935	有+已+资格+	1	3
935	就座+程序+按照+刚才+的+会议厅+在+	4	7
935	是+我+	1	2
935	作出+理念+基于+这个+决定+	2	5
936	问+你+我+	1	3
936	什么+是+	1	2
936	作出+理据+我+已+你+向+	4	6
936	解释+	1	1
937	接受+无论+你+	2	3
937	否+与+	1	2
937	对+又+或+决定+我+的+是+	5	7
937	错+或+	1	2
938	视+如果+你+仍+我+	3	5
938	主席+为+	1	2
938	称呼+并+我+	1	3
938	主席+为+	1	2
938	接受+你+便+要+决定+我+的+	5	7
939	当作+除非+你+不+把+我+主席+	5	7
939	理会+那+就+不用+决定+我+这+	5	7
940	继续+梁颂恒+议员+你+是否+要+	4	6
940	发言+	1	1
941	明白+主席+我+	2	3
941	当+你+不+想+丑人+	3	5
941	违反+但+你+不+可以+规则+	5	6
941	议事+	1	1
942	议事+	1	1
942	订明+条+规则+第一+	2	4
942	宣誓+未+	1	2
942	参与+议员+便+不+能+会议+	4	6
943	提出+你+可以+质疑+	2	4
943	作出+但+我+刚才+已+决定+	4	6
944	没有+权+	1	2
944	overrule+规则+	2	2
944	议事+	1	1
944	作出+你+决定+这+	3	4
945	没+你+根本+	2	3
945	有+power+	1	2
945	作出+决定+这+	2	3
946	说+我+已+了+	2	4
947	错+决定+我+的+可以+是+	4	6
947	对+或+	1	2
948	如何+无论+	1	2
948	争论+但+我+今天+不+会+你+跟+	6	8
949	决定+这+是+错+的+	4	5
950	作出+你+是否+要+	3	4
950	违反+决定+规则+的+	3	4
950	议事+	1	1
951	作出+我+已+决定+	2	4
952	同意+如果+你+不+决定+我+的+	5	7
952	提出+可以+法庭+向+质疑+	2	5
953	说+为何+话+你+这些+不+他们+跟+	5	8
954	叫+为何+你+不+他们+	3	5
954	提出+法庭+向+	1	3
954	执行+要+决定+你+的+	3	5
955	是+我+不+吗+	3	4
955	决定+已+了+	1	3
956	说+为何+话+你+这些+只+我+对+	5	8
956	说+却+人+对+身旁+不+你+的+	5	8
957	作出+我+已经+决定+让+他+	3	6
957	发言+	1	1
958	这样+梁耀忠+为何+要+呢+	3	5
959	保持+你+可否+中立+公正+和+	3	6
959	议事+	1	1
959	来+规则+按照+	2	3
959	办事+	1	1
960	知道+我+	1	2
960	当+你+不+会+丑人+	3	5
960	为难+也+不+想+你+	3	5
961	议事+	1	1
961	可以+你+只+需+规则+按照+便+	6	7
962	作+我+的+	1	3
962	决定+规则+根据+议事+决定+便+是+最终+	6	8
963	问题+主席+规程+	2	3
964	请+大家+	1	2
964	坐+先+下+	1	3
965	问题+规程+	1	2
965	地方+主席+立法会+是+庄严+的+	5	6
966	希望+	1	1
966	请+你+议员+那些+身旁+你+在+的+	4	8
966	返回+座位+	1	2
967	请+大家+并+	2	3
967	坐+下+	1	2
967	保持+	1	1
967	肃静+	1	1
968	批准+梁美芬+议员+我+还+未+你+	4	7
968	发言+	1	1
968	请+	1	1
968	坐+下+	1	2
969	是+我+不+主席+	3	4
969	插队+	1	1
969	发言+	1	1
970	希望+我+议员+身旁+你+在+的+	3	7
970	返回+可以+座位+	1	3
970	感到+因为+我们+	2	3
970	骚扰+很+	1	2
971	希望+我们+	1	2
971	主持+主席+人+你+一+个+会议+	5	7
972	有+不+应+人+五+个+	4	6
972	垂帘听政+	1	1
973	需要+你+不+人+这些+	3	5
973	保护+来+	1	2
973	对+吗+	1	2
974	梁美芬+教授+	1	2
975	感到+我们+	1	2
975	骚扰+非常+	1	2
976	希望+我+	1	2
976	裁决+主席+	1	2
977	请+议员+这+五+位+	4	5
977	返回+座位+	1	2
977	规则+因为+立法会+议事+	3	4
978	进行+会议+刚才+的+本来+得+	3	6
978	好+很+	1	2
979	订+第四十二+条+清楚+明+	2	5
980	是+只+	1	2
980	提出+你们+问题+这些+	2	4
980	进行+会议+便+不+能+	4	5
981	希望+主席+我+	2	3
981	要求+你+议员+那+五+位+	4	6
981	返回+座位+	1	2
982	叫唤+梁美芬+议员+我+还+未+你+	4	7
982	发言+	1	1
983	请+你+	1	2
983	坐+先+下+	1	3
984	陈志全+议员+位+下+一+是+	4	6
985	说+梁颂恒+议员+尚+未+完+	3	6
986	坐+梁颂恒+议员+你+刚才+下来+	3	6
987	以为+我+	1	2
987	发言+你+已+完毕+	2	4
988	请+你+	1	2
988	继续+	1	1
989	忘记+主席+我+	2	3
989	说+哪里+到+	2	3
990	混乱+刚才+较为+	2	3
991	选举+其实+在+中+	2	4
992	请+议员+	1	2
992	坐+下+	1	2
993	叫唤+在+我+议员+前+	3	5
993	发言+	1	1
993	请+	1	1
993	坐+先+下+	1	3
994	请+梁颂恒+议员+	2	3
994	继续+	1	1
994	发言+	1	1
995	资格+选举+在+任何+中+点+重要+最+的+两+就+是+候选人+	7	13
995	基础+及+选民+	2	3
996	出现+现在+了+问题+两+个+	3	6
997	成疑+第一+候选人+的+资格+	3	5
998	说+刚才+议员+多+位+已+过+点+这+	5	9
998	详述+我+不+	2	3
999	是+问题+第二+个+资格+关于+投票人+的+	5	8
999	订+规则+议事+明+的+	2	5
999	完成+程序+上+一+项+根本+未+	5	7
1000	开始+如何+步+下+一+会议+	4	6
1000	选举+主席+的+	2	3
1001	议事+	1	1
1001	订+规则+已+清楚+明+程序+至+	5	7
1001	宣誓+由+议员+的+	3	4
1001	选举+主席+	1	2
1002	有+条+在+第十二+会议+任期+每+届+的+首+次+已+规定+明确+	8	14
1003	请+所以+主席+你+	2	4
1003	看看+先+规则+	2	3
1003	议事+	1	1
1003	决定+以+次序+事项+各+的+先后+	3	7
1004	让+应该+议员+每+位+	3	5
1004	出席+会议+的+	2	3
1004	作+出+式+宗教+式+或+非宗教+宣誓+后+	6	9
1004	议事+	1	1
1004	进行+再+条+按照+规则+第四+程序+	5	7
1004	选举+主席+的+	2	3
