sent_id	word_sound	upos	character_token_n	sound_n
M020068	['d#']	v	1	2
M020068	['ta']	r	1	2
M020068	['de']	u	1	2
M020068	['zi']	n	1	2
M020068	['$uaŋ', '$i']	n	2	6
M020068	['yi', 'jjəŋ']	d	2	6
M020068	['noŋ']	v	1	3
M020068	['h#']	a	1	2
M020068	['bjəŋ', 'qie']	c	2	7
M020068	['zuo']	v	1	3
M020068	['guo']	v	1	3
M020068	['ti#', '$i']	vn	2	5
M020068	['jie', '$#']	c	2	5
M020068	['ta']	r	1	2
M020068	['jiu']	d	1	3
M020068	['l#']	v	1	2
M020068	['baŋ']	v	1	3
M020068	['wo']	r	1	2
M020068	['$i', 'yan']	vn	2	5
M020068	['ju', 'bian']	vn	2	6
M020068	['fa', 'doŋ', 'ji']	n	3	7
M020068	['ta']	r	1	2
M020068	['zuo']	v	1	3
M020068	['le']	u	1	2
M020068	['hen']	d	1	3
M020068	['$oŋ', 'y#']	a	2	5
M020068	['de']	u	1	2
M020068	['g#', 'jin']	vn	2	5
M020069	['$uo']	v	1	3
M020069	['ba']	y	1	2
M020069	['ta', 'men']	r	2	5
M020069	['z#']	v	1	2
M020069	['$u']	v	1	2
M020069	['$uan', '$aŋ']	n	2	7
M020069	['$i']	n	1	2
M020069	['$wən', 'b#']	v	2	6
M020069	['xia', 'lie']	b	2	6
M020069	['d#']	v	1	2
M020069	['caŋ']	n	1	3
M020070	['mwo', 'ran']	d	2	6
M020070	['njəŋ']	nr	1	4
M020070	['$i', 'g#']	nr	2	4
M020070	['bwo', 'ran', 'da', 'nu']	i	4	10
M020070	['qi', 'ji', 'b#', 'hu#']	i	4	9
M020070	['di']	u	1	2
M020070	['$uo']	v	1	3
M020070	['jjəŋ', 'w#']	n	2	6
M020070	['d#']	v	1	2
M020070	['na', 'li']	r	2	4
M020070	['qu']	v	1	2
M020070	['le']	y	1	2
M020071	['$e', 'li']	r	2	4
M020071	['yiŋ', 'g#']	v	2	5
M020071	['xi#', '$i']	n	2	5
M020071	['$i', 'ban']	vn	2	5
M020071	['de']	u	1	2
M020072	['ta']	r	1	2
M020072	['xiaŋ']	v	1	4
M020072	['tui', 'k#']	v	2	5
M020072	['caŋ', 'men']	n	2	6
M020072	['fa', 'xian']	v	2	6
M020072	['caŋ', 'men']	n	2	6
M020072	['jin']	d	1	3
M020072	['bi']	v	1	2
M020072	['wu', 'fa']	vd	2	4
M020072	['da', 'k#']	v	2	4
M020073	['li']	nr	1	2
M020073	['han', 'xun']	nr	2	6
M020073	['$uo']	v	1	3
M020073	['coŋ']	p	1	3
M020073	['li', 'bian']	f	2	6
M020073	['fan', 'suo']	v	2	6
M020073	['le']	y	1	2
M020073	['ni']	r	1	2
M020073	['y#']	v	1	2
M020073	['y#', '$i']	n	2	4
M020073	['ma']	y	1	2
M020074	['njəŋ']	nr	1	4
M020074	['$i', 'g#']	nr	2	4
M020074	['yi', '$i']	n	2	4
M020074	['d#']	v	1	2
M020074	['qjəŋ', 'kuaŋ']	n	2	8
M020074	['bu', 'mi#']	a	2	5
M020074	['qu']	v	1	2
M020074	['b#', 'yoŋ']	vn	2	5
M020074	['y#', '$i']	n	2	4
M020074	['yi', 'jjəŋ']	d	2	6
M020074	['l#', 'bu', 'ji']	v	3	6
M020074	['le']	y	1	2
M020074	['ta']	r	1	2
M020074	['li', 'ji']	d	2	4
M020074	['ba']	v	1	2
M020074	['$u']	v	1	2
M020074	['$#', 'qiaŋ']	n	2	6
M020074	['$#']	tg	1	2
M020074	['suo', 'koŋ']	n	2	6
M020074	['k#']	v	1	2
M020074	['le']	u	1	2
M020074	['yi']	m	1	2
M020074	['qiaŋ']	n	1	4
M020074	['dan']	c	1	3
M020074	['ji', 'caŋ']	n	2	5
M020074	['men']	n	1	3
M020074	['reŋ']	d	1	3
M020074	['da']	v	1	2
M020074	['bu']	d	1	2
M020074	['k#']	v	1	2
M020074	['li', 'mian']	f	2	6
M020074	['y#']	v	1	2
M020074	['doŋ', 'xi']	n	2	5
M020074	['du', '$u']	v	2	4
M020074	['daŋ']	p	1	3
M020074	['ta']	r	1	2
M020074	['fen', 'li']	d	2	5
M020074	['ba', 'men']	v	2	5
M020074	['tui', 'k#']	v	2	5
M020074	['$i']	ng	1	2
M020074	['$i', 'jian']	v	2	6
M020074	['$uan']	v	1	4
M020074	['lan']	a	1	3
M020074	['$i', 'fu']	n	2	4
M020074	['de']	u	1	2
M020074	['jjəŋ', 'w#']	n	2	6
M020074	['de']	u	1	2
M020074	['$i', 'ti']	n	2	4
M020074	['d#']	d	1	2
M020074	['z#']	p	1	2
M020074	['di', '$aŋ']	s	2	5
M020075	['ke', 'l#', 'yin']	nr	3	7
M020075	['ji#', '$#']	n	2	5
M020076	['njəŋ']	nr	1	4
M020076	['$i', 'g#']	nr	2	4
M020076	['ti#']	v	1	3
M020076	['guo']	u	1	3
M020076	['jjəŋ', 'w#']	n	2	6
M020076	['de']	u	1	2
M020076	['$i', 'ti']	n	2	4
M020076	['da']	d	1	2
M020076	['ji#']	v	1	3
M020076	['d#']	v	1	2
M020076	['$e', '$i']	r	2	4
M020076	['qian', 'mian']	f	2	8
M020076	['$uan', 'l#']	v	2	6
M020076	['san']	m	1	3
M020076	['$eŋ']	q	1	3
M020076	['qiaŋ']	n	1	4
M020076	['xiaŋ']	v	1	4
M020077	['ni', 'men']	r	2	5
M020077	['bie']	d	1	3
M020077	['guo', 'l#']	v	2	5
M020078	['ta']	r	1	2
M020078	['jiu', 'di']	d	2	5
M020078	['yi']	m	1	2
M020078	['gwən']	ng	1	4
M020078	['ti#']	v	1	3
M020078	['qi', 'l#']	v	2	4
M020078	['xiaŋ', 'qian']	v	2	8
M020078	['$oŋ']	v	1	3
M020078	['guo', 'qu']	v	2	5
M020079	['luo']	nr	1	3
M020079	['mu', '$eŋ']	nr	2	5
M020079	['y#', 'yu']	an	2	4
M020079	['w#']	d	1	2
M020079	['doŋ']	v	1	3
M020079	['dan']	c	1	3
M020079	['li']	nr	1	2
M020079	['han', 'xun']	nr	2	6
M020079	['wen']	v	1	3
M020079	['$eŋ']	ng	1	3
M020079	['$oŋ']	v	1	3
M020079	['le']	u	1	2
M020079	['guo', 'qu']	v	2	5
M020079	['ke', 'l#', 'yin']	nr	3	7
M020079	['ne']	y	1	2
M020080	['ta']	r	1	2
M020080	['ti#']	v	1	3
M020080	['qi', 'l#']	v	2	4
M020080	['xiaŋ']	v	1	4
M020080	['tui', 'k#']	v	2	5
M020080	['ji', 'caŋ']	n	2	5
M020080	['toŋ', 'xiaŋ']	v	2	7
M020080	['$uan']	n	1	4
M020080	['w#']	f	1	2
M020080	['de']	u	1	2
M020080	['qi']	n	1	2
M020080	['suo']	v	1	3
M020080	['n#']	f	1	2
M020080	['men']	n	1	3
M020080	['men']	n	1	3
M020080	['yi']	d	1	2
M020080	['guan', '$aŋ']	v	2	7
M020081	['njəŋ']	nr	1	4
M020081	['$i', 'g#']	nr	2	4
M020081	['$uo']	v	1	3
M020081	['ta']	r	1	2
M020081	['b#']	p	1	2
M020081	['liaŋ']	m	1	4
M020081	['ge']	q	1	2
M020081	['jia', 'huo']	n	2	6
M020081	['jia']	v	1	3
M020081	['z#']	v	1	2
M020081	['le']	u	1	2
M020081	['wo']	r	1	2
M020081	['kan', 'jian']	v	2	7
M020081	['ta', 'men']	r	2	5
M020081	['d#']	v	1	2
M020081	['wu', 'qi']	n	2	4
M020081	['de']	u	1	2
M020081	['ta']	r	1	2
M020081	['coŋ']	p	1	3
M020081	['k#', 'd#']	n	2	4
M020081	['li']	f	1	2
M020081	['qu', '$u']	v	2	4
M020081	['bu', 'hua', 'ji']	n	3	7
M020081	['dan']	c	1	3
M020081	['wu', 'fa']	v	2	4
M020081	['tjəŋ']	v	1	4
M020081	['qjəŋ']	tg	1	4
M020082	['$e', 'er']	r	2	4
M020082	['quan']	d	1	4
M020082	['$i']	v	1	2
M020082	['jin', '$u']	n	2	5
M020082	['mi', 'feŋ']	vn	2	5
M020082	['de']	u	1	2
M020082	['bu', 'hua', 'ji']	n	3	7
M020082	['de']	u	1	2
M020082	['wu', 'xian', 'dian', 'bwo']	n	4	13
M020082	['$uan', 'd#']	v	2	6
M020082	['bu']	a	1	2
M020082	['$u', 'qu']	v	2	4
M020082	['luo']	nr	1	3
M020082	['mu', '$eŋ']	nr	2	5
M020082	['gan', 'l#']	v	2	5
M020082	['$uo']	v	1	3
M020082	['$aŋ']	f	1	3
M020082	['jia', 'ban']	n	2	6
M020082	['ba']	y	1	2
M020083	['njəŋ']	nr	1	4
M020083	['$i', 'g#']	nr	2	4
M020083	['f#', 'ku#']	z	2	5
M020083	['$uan', 'guo']	v	2	7
M020083	['qi']	n	1	2
M020083	['suo']	n	1	3
M020083	['men']	n	1	3
M020083	['$aŋ']	v	1	3
M020083	['le']	u	1	2
M020083	['jia', 'ban']	n	2	6
M020083	['yoŋ']	p	1	3
M020083	['bu', 'hua', 'ji']	n	3	7
M020083	['xia', 'da']	v	2	5
M020083	['le']	u	1	2
M020083	['jin', 'ji']	a	2	5
M020083	['mjəŋ', 'ljəŋ']	n	2	8
M020084	['$a', 'na', 'jian']	t	3	8
M020084	['$uan', 'wu']	n	2	6
M020084	['suo', 'y#']	b	2	5
M020084	['de']	u	1	2
M020084	['deŋ']	n	1	3
M020084	['d#']	d	1	2
M020084	['da', 'k#']	v	2	4
M020084	['le']	u	1	2
M020084	['tan', '$#', 'deŋ']	n	3	8
M020084	['he']	c	1	2
M020084	['di#']	v	1	3
M020084	['z#']	p	1	2
M020084	['qi', '$oŋ', 'ji']	n	3	7
M020084	['$aŋ']	f	1	3
M020084	['de']	u	1	2
M020084	['$e', 'deŋ']	n	2	5
M020084	['$#', 'y#']	v	2	4
M020084	['de']	u	1	2
M020084	['ru', 'toŋ']	v	2	5
M020084	['b#', '$#']	n	2	4
M020085	['jjəŋ', 'b#']	n	2	6
M020085	['$eŋ']	ng	1	3
M020085	['bu', 'jue', 'yu', 'er']	l	4	9
M020085	['h#', 'gaŋ']	n	2	5
M020085	['$aŋ']	f	1	3
M020085	['de']	u	1	2
M020085	['tan', '$#', 'deŋ']	n	3	8
M020085	['z#']	p	1	2
M020085	['h#', 'an']	a	2	4
M020085	['de']	u	1	2
M020085	['$ui', 'mian']	n	2	7
M020085	['$aŋ']	f	1	3
M020085	['l#', 'hui']	vd	2	5
M020085	['s#', '$e']	v	2	4
M020085	['$#']	u	1	2
M020085	['toŋ', '$i']	c	2	5
M020085	['liaŋ']	m	1	4
M020085	['s#']	q	1	2
M020085	['jjəŋ', '$a']	n	2	6
M020085	['ku#', 'tjəŋ']	n	2	7
M020085	['li', 'ji']	d	2	4
M020085	['qi', 'doŋ']	v	2	5
M020085	['le']	u	1	2
M020086	['$e', 'bian']	r	2	6
M020086	['li']	nr	1	2
M020086	['han', 'xun']	nr	2	6
M020086	['xun', 'su']	ad	2	5
M020086	['ti#']	v	1	3
M020086	['xia', '$uan']	v	2	7
M020086	['gu#']	v	1	3
M020086	['d#']	v	1	2
M020086	['$uan']	n	1	4
M020086	['$#']	m	1	2
M020086	['de']	u	1	2
M020086	['yi', 'ce']	f	2	4
M020086	['ta']	r	1	2
M020086	['yi']	m	1	2
M020086	['ba']	q	1	2
M020086	['la']	v	1	2
M020086	['$u']	v	1	2
M020086	['$en', 'bian']	s	2	7
M020086	['p#', 'd#']	n	2	4
M020086	['de']	u	1	2
M020086	['jjəŋ', '$a']	n	2	6
M020086	['dui']	p	1	3
M020086	['ta']	r	1	2
M020086	['$uo']	v	1	3
M020086	['ni']	r	1	2
M020086	['y#']	v	1	2
M020086	['bu', 'hua', 'ji']	n	3	7
M020086	['ma']	r	1	2
M020087	['h#']	a	1	2
M020087	['g#', 'su']	v	2	4
M020087	['njəŋ']	nr	1	4
M020087	['$i', 'g#']	nr	2	4
M020087	['ta', 'men']	r	2	5
M020087	['z#']	u	1	2
M020087	['waŋ']	p	1	3
M020087	['h#', 'bian']	s	2	6
M020087	['p#']	v	1	2
M020087	['qu']	v	1	2
M020087	['ken', 'djəŋ']	v	2	7
M020087	['ta', 'men']	r	2	5
M020087	['y#']	v	1	2
M020087	['ti#']	q	1	3
M020087	['$uan']	n	1	4
M020088	['ni']	r	1	2
M020088	['bie']	d	1	3
M020088	['k#', 'qiaŋ']	v	2	6
M020088	['na', 'er']	r	2	4
M020088	['y#']	v	1	2
M020088	['liaŋ']	m	1	4
M020088	['ge']	q	1	2
M020088	['$i', 'qiaŋ']	v	2	6
M020088	['de']	u	1	2
M020088	['jia', 'huo']	n	2	6
M020088	['lu']	vg	1	2
M020088	['z#']	v	1	2
M020088	['le']	u	1	2
M020088	['ke', 'l#', 'yin']	nr	3	7
M020088	['ji#', '$#']	n	2	5
M020088	['jue', 'dui']	d	2	6
M020088	['bu', 'neŋ']	v	2	5
M020088	['wu', '$aŋ']	v	2	5
M020088	['le']	u	1	2
M020088	['ji#', '$#']	n	2	5
M020089	['na']	r	1	2
M020089	['jjəŋ', '$a']	n	2	6
M020089	['dian', 'dian', 't#']	v	3	10
M020089	['li', 'ji']	d	2	4
M020089	['xiaŋ']	p	1	4
M020089	['njəŋ']	nr	1	4
M020089	['$i', 'g#']	nr	2	4
M020089	['b#', 'g#']	n	2	4
M020089	['njəŋ']	nr	1	4
M020089	['$i', 'g#']	nr	2	4
M020089	['yi', 'bian']	d	2	6
M020089	['p#']	v	1	2
M020089	['bian']	k	1	4
M020089	['jiaŋ']	p	1	4
M020089	['li']	nr	1	2
M020089	['han', 'xun']	nr	2	6
M020089	['de']	u	1	2
M020089	['k#', 'xin']	n	2	5
M020089	['xiaŋ']	p	1	4
M020089	['ta']	r	1	2
M020089	['de']	u	1	2
M020089	['bu', 'xia']	n	2	5
M020089	['zuo']	v	1	3
M020089	['le']	u	1	2
M020089	['$uan', 'da']	v	2	6
M020089	['y#', 'qiu']	v	2	5
M020089	['ta', 'men']	r	2	5
M020089	['wu', 'bi']	d	2	4
M020089	['bu', 'neŋ']	v	2	5
M020089	['$aŋ', 'h#']	v	2	5
M020089	['le']	u	1	2
M020089	['ke', 'l#', 'yin']	nr	3	7
M020090	['dan', '$i']	c	2	5
M020090	['lu']	vg	1	2
M020090	['z#']	v	1	2
M020090	['ke', 'l#', 'yin']	nr	3	7
M020090	['ji#', '$#']	n	2	5
M020090	['de']	u	1	2
M020090	['f#', 'tu']	n	2	4
M020090	['que']	d	1	3
M020090	['coŋ']	p	1	3
M020090	['yi']	m	1	2
M020090	['dui']	q	1	3
M020090	['gaŋ', 'ban']	n	2	6
M020090	['h#']	f	1	2
M020090	['mian', 'xiaŋ']	v	2	8
M020090	['jjəŋ', '$a']	n	2	6
M020090	['$e', 'ji']	v	2	4
M020090	['le']	u	1	2
M020091	['yi', 'd#']	m	2	4
M020091	['hoŋ', 'guaŋ']	n	2	7
M020091	['$an']	v	1	3
M020091	['guo']	v	1	3
M020091	['yi']	m	1	2
M020091	['mjəŋ']	q	1	4
M020091	['jjəŋ', 'w#']	n	2	6
M020091	['b#']	p	1	2
M020091	['ji', '$oŋ']	v	2	5
M020091	['qi', 'yu']	r	2	4
M020091	['de']	u	1	2
M020091	['jjəŋ', '$a']	n	2	6
M020091	['li', 'ji']	d	2	4
M020091	['ju']	v	1	2
M020091	['qiaŋ']	n	1	4
M020091	['$wən', 'b#']	v	2	6
M020091	['huan', 'ji']	v	2	6
M020092	['bu', 'y#']	d	2	4
M020092	['k#', 'qiaŋ']	v	2	6
M020093	['njəŋ']	nr	1	4
M020093	['$i', 'g#']	nr	2	4
M020093	['li', '$eŋ']	d	2	5
M020093	['han']	v	1	3
M020093	['d#']	q	1	2
M020093	['ba']	p	1	2
M020093	['deŋ']	n	1	3
M020093	['$e']	v	1	2
M020093	['xiaŋ']	p	1	4
M020093	['na', 'bian']	r	2	6
M020094	['f#', 'tu']	n	2	4
M020094	['yin', 'bi']	a	2	5
M020094	['$i']	u	1	2
M020094	['$u']	n	1	2
M020094	['b#']	p	1	2
M020094	['deŋ', 'guaŋ']	n	2	7
M020094	['$#']	v	1	2
M020094	['de']	u	1	2
M020094	['ru', 'toŋ']	v	2	5
M020094	['b#', '$#']	n	2	4
M020095	['$e', '$i']	r	2	4
M020095	['$i', 'jian']	v	2	6
M020095	['yi', 'ge']	m	2	4
M020095	['quan', '$en']	n	2	7
M020095	['$uan']	v	1	4
M020095	['h#', 'se']	n	2	4
M020095	['yi', 'fu']	n	2	4
M020095	['t#']	q	1	2
M020095	['$aŋ']	f	1	3
M020095	['meŋ']	v	1	3
M020095	['$#']	u	1	2
M020095	['h#']	a	1	2
M020095	['t#', '$#']	n	2	4
M020095	['de']	u	1	2
M020095	['nan', 'ren']	n	2	6
M020095	['yi', 'bian']	d	2	6
M020095	['yoŋ']	p	1	3
M020095	['$#']	n	1	2
M020095	['daŋ', '$u']	v	2	5
M020095	['ci', 'mu']	v	2	4
M020095	['de']	u	1	2
M020095	['deŋ', 'guaŋ']	n	2	7
M020095	['yi', 'bian']	d	2	6
M020095	['ju', 'qi']	v	2	4
M020095	['$#', 'qiaŋ']	n	2	6
M020095	['$#']	p	1	2
M020095	['njəŋ']	nr	1	4
M020095	['$i', 'g#']	nr	2	4
M020095	['de']	u	1	2
M020095	['faŋ', 'xiaŋ']	n	2	7
M020095	['k#']	v	1	2
M020095	['le']	u	1	2
M020095	['liaŋ']	m	1	4
M020095	['qiaŋ']	q	1	4
M020096	['b#', 'an']	b	2	4
M020096	['guan']	n	1	4
M020096	['$en', 'djəŋ']	a	2	7
M020096	['di']	u	1	2
M020096	['ju', 'qi']	v	2	4
M020096	['qiaŋ']	n	1	4
M020096	['man', 'man']	d	2	6
M020096	['di']	u	1	2
M020096	['mi#', '$wən']	v	2	7
M020096	['mu', 'bi#']	n	2	5
M020097	['ji', 'hu']	d	2	4
M020097	['$i']	v	1	2
M020097	['toŋ', '$i']	n	2	5
M020097	['$uaŋ', 'faŋ']	n	2	7
M020097	['de']	u	1	2
M020097	['qiaŋ']	n	1	4
M020097	['d#']	d	1	2
M020097	['xiaŋ']	v	1	4
M020097	['le']	u	1	2
M020097	['na', 'ge']	r	2	4
M020097	['h#', 'yi']	n	2	4
M020097	['ren']	n	1	3
M020097	['yiŋ', '$eŋ']	v	2	6
M020097	['d#']	v	1	2
M020097	['di']	u	1	2
M020097	['ta']	r	1	2
M020097	['de']	u	1	2
M020097	['wu', 'qi']	n	2	4
M020097	['coŋ']	p	1	3
M020097	['$#', '$oŋ']	s	2	5
M020097	['di#']	v	1	3
M020097	['xia', 'l#']	v	2	5
M020098	['njəŋ']	nr	1	4
M020098	['$i', 'g#']	nr	2	4
M020098	['hui', '$#']	vd	2	5
M020098	['ji#']	v	1	3
M020098	['liaŋ']	m	1	4
M020098	['mjəŋ']	q	1	4
M020098	['jjəŋ', '$a']	n	2	6
M020098	['qu']	v	1	2
M020098	['jian', '$a']	v	2	6
M020098	['ji', '$oŋ']	v	2	5
M020098	['de']	u	1	2
M020098	['f#', 'tu']	n	2	4
M020098	['zi', 'ji']	r	2	4
M020098	['ji', 'xu']	v	2	4
M020098	['xiaŋ', 'qian']	v	2	8
M020098	['$ui', 'gan']	v	2	6
M020099	['ta', 'men']	r	2	5
M020099	['z#']	p	1	2
M020099	['na', 'bian']	r	2	6
M020100	['tu', 'ran']	ad	2	5
M020100	['y#', 'ren']	r	2	5
M020100	['ji#', 'han']	vn	2	6
M020100	['tan', '$#', 'deŋ']	n	3	8
M020100	['de']	u	1	2
M020100	['xue', 'liaŋ']	z	2	7
M020100	['deŋ', 'guaŋ']	n	2	7
M020100	['$oŋ']	f	1	3
M020100	['ljəŋ']	r	1	4
M020100	['yi', 'ge']	m	2	4
M020100	['h#', 'yi']	n	2	4
M020100	['f#', 'tu']	n	2	4
M020100	['yi', '$#']	m	2	4
M020100	['jia']	v	1	3
M020100	['$#']	u	1	2
M020100	['bu', 'xjəŋ', 'ren', '$i']	i	4	11
M020100	['de']	u	1	2
M020100	['ke', 'l#', 'yin']	nr	3	7
M020100	['ljəŋ']	r	1	4
M020100	['yi']	m	1	2
M020100	['$i']	q	1	2
M020100	['$#']	n	1	2
M020100	['yoŋ']	p	1	3
M020100	['qiaŋ', 'k#']	n	2	6
M020100	['djəŋ', '$u']	v	2	6
M020100	['ji#', '$#']	n	2	5
M020100	['de']	u	1	2
M020100	['t#']	n	1	2
M020101	['bie']	d	1	3
M020101	['z#', 'guo']	v	2	5
M020101	['l#']	f	1	2
M020101	['f#', 'ze']	c	2	4
M020101	['wo']	r	1	2
M020101	['jiu']	d	1	3
M020101	['$a', 'si']	v	2	4
M020101	['ta']	r	1	2
M020102	['h#', 'yi']	n	2	4
M020102	['f#', 'tu']	n	2	4
M020102	['bian']	k	1	4
M020102	['w#', 'xie']	v	2	5
M020102	['bian']	k	1	4
M020102	['xiaŋ']	p	1	4
M020102	['an', 'bian']	s	2	6
M020102	['yi', 'doŋ']	vn	2	5
M020103	['njəŋ']	nr	1	4
M020103	['$i', 'g#']	nr	2	4
M020103	['$#', 'zu', 'wu', 'cuo']	i	4	9
M020103	['suo', 'y#']	b	2	5
M020103	['de']	u	1	2
M020103	['jjəŋ', 'ɥæn']	n	2	7
M020103	['ye']	d	1	2
M020103	['$an', '$u']	v	2	5
M020103	['bu']	d	1	2
M020103	['doŋ']	v	1	3
M030001	['coŋ']	p	1	3
M030001	['xia', 'wu']	t	2	5
M030001	['liaŋ', 'dian']	t	2	8
M030001	['qi']	f	1	2
M030001	['xu', 'duo']	m	2	5
M030001	['ren']	n	1	3
M030001	['jiu']	d	1	3
M030001	['yi', '$i']	d	2	4
M030001	['z#']	u	1	2
M030001	['guan', 'kan']	v	2	7
M030001	['dian', '$i']	n	2	6
M030001	['$i', 'bwo']	vn	2	5
M030002	['wan', '$aŋ']	t	2	6
M030002	['geŋ']	d	1	3
M030002	['duo']	a	1	3
M030002	['de']	u	1	2
M030002	['ren', 'men']	n	2	6
M030002	['hu#']	v	1	3
M030002	['$#']	u	1	2
M030002	['ji', 'da']	a	2	4
M030002	['de']	u	1	2
M030002	['xjəŋ', 'qu']	n	2	6
M030002	['ju', 'ji']	v	2	4
M030002	['z#']	p	1	2
M030002	['dian', '$i', 'ji']	n	3	8
M030002	['qian']	f	1	4
M030003	['guan', '$oŋ']	n	2	7
M030003	['peŋ', 'y#']	n	2	5
M030003	['men']	k	1	3
M030003	['f#', 'ren']	nz	2	5
M030003	['tan', 'xian', 'dui']	n	3	10
M030003	['jjəŋ', 'guo']	p	2	7
M030003	['ge']	q	1	2
M030003	['xi#', '$i']	n	2	5
M030003	['de']	u	1	2
M030003	['f#', 'xjəŋ']	vn	2	6
M030003	['yi', 'jjəŋ']	d	2	6
M030003	['$wən', 'li']	ad	2	6
M030003	['wan', '$eŋ']	v	2	6
M030003	['huan', 'r#']	v	2	6
M030003	['$i', 'd#']	n	2	4
M030003	['de']	u	1	2
M030003	['f#', 'xjəŋ']	vn	2	6
M030003	['bjəŋ']	c	1	4
M030003	['yi', 'jjəŋ']	d	2	6
M030003	['$uan', 'ɥe']	v	2	6
M030003	['nan', 'm#']	ns	2	5
M030003	['da', 'lu']	n	2	4
M030003	['kua', 'guo']	v	2	6
M030003	['nan', 'ji', '$#']	ns	3	7
M030003	['xiaŋ']	p	1	4
M030003	['b#']	f	1	2
M030003	['ɥe', 'guo']	v	2	5
M030003	['da', 'yaŋ', '$#']	ns	3	7
M030003	['daŋ']	p	1	3
M030003	['ta', 'men']	r	2	5
M030003	['z#', 'ci']	d	2	4
M030003	['f#', 'guo']	v	2	5
M030003	['b#', 'jjəŋ']	ns	2	6
M030003	['$i']	ng	1	2
M030003	['$#', 'd#']	v	2	4
M030003	['le']	u	1	2
M030003	['guo', 'jia']	n	2	6
M030003	['$u', 'xi']	n	2	4
M030003	['de']	u	1	2
M030003	['qin', 'qie']	a	2	6
M030003	['wen', 'h#']	vn	2	5
M030003	['he']	c	1	2
M030003	['gu', 'li']	v	2	4
M030004	['b#', 'jjəŋ']	ns	2	6
M030004	['$i', 'jian']	n	2	6
M030004	['dian']	t	1	4
M030004	['ta', 'men']	r	2	5
M030004	['ɥe', 'guo']	v	2	5
M030004	['b#', 'ji']	n	2	4
M030004	['yan']	p	1	3
M030004	['xi', 'jjəŋ']	b	2	6
M030004	['du']	q	1	2
M030004	['$uan', 'ɥe']	v	2	6
M030004	['b#', 'm#']	ns	2	4
M030004	['xiaŋ']	p	1	4
M030004	['nan']	f	1	3
M030004	['f#', 'xjəŋ']	vn	2	6
M030005	['qjəŋ']	v	1	4
M030005	['da', 'jia']	r	2	5
M030005	['guan', 'kan']	v	2	7
M030005	['$i', 'kuaŋ']	n	2	6
M030005	['lu', 'xiaŋ']	n	2	6
M030006	['bwo', 'yin', 'ɥæn']	n	3	9
M030006	['jie', '$uo']	v	2	6
M030006	['$#']	u	1	2
M030007	['ren', 'men']	n	2	6
M030007	['xin', '$aŋ']	v	2	6
M030007	['$#']	u	1	2
M030007	['ge', 'di']	r	2	4
M030007	['de']	u	1	2
M030007	['feŋ', 'guaŋ']	n	2	7
M030008	['zui', 'xin']	a	2	6
M030008	['xi#', 'xi']	n	2	5
M030008	['zui', 'xin']	a	2	6
M030008	['xi#', 'xi']	n	2	5
M030008	['f#', 'ren']	nz	2	5
M030008	['tan', 'xian', 'dui']	n	3	10
M030008	['z#']	p	1	2
M030008	['f#', 'ɥe']	v	2	4
M030008	['b#', 'mu', 'da']	ns	3	6
M030008	['h#', 'yu']	n	2	4
M030008	['$i']	ng	1	2
M030008	['$u', 'xian']	v	2	6
M030008	['$i', 'gu']	n	2	4
M030008	['zoŋ', 'bu']	n	2	5
M030008	['yu']	p	1	2
M030008	['si']	m	1	2
M030008	['ren']	n	1	3
M030008	['$i', 'qu']	v	2	4
M030008	['lian', 'ji']	v	2	6
M030008	['$aŋ', 'da']	v	2	5
M030008	['$i']	m	1	2
M030008	['fen', '$oŋ']	q	2	6
M030008	['$i']	u	1	2
M030008	['jiu']	ng	1	3
M030008	['sui', 'h#']	d	2	5
M030008	['z#']	p	1	2
M030008	['h#', 'mian']	n	2	6
M030008	['$aŋ']	f	1	3
M030008	['$i']	d	1	2
M030008	['$#', 'd#']	v	2	4
M030008	['le']	u	1	2
M030008	['f#', 'ren']	nz	2	5
M030008	['er']	m	1	2
M030008	['h#']	q	1	2
M030008	['san']	m	1	3
M030008	['h#']	q	1	2
M030008	['si']	m	1	2
M030008	['h#']	q	1	2
M030008	['san']	m	1	3
M030008	['ren']	n	1	3
M030008	['yi', 'qie']	r	2	5
M030008	['an', 'h#']	a	2	4
M030008	['dan']	c	1	3
M030008	['f#', 'ren']	nz	2	5
M030008	['yi']	m	1	2
M030008	['h#']	q	1	2
M030008	['$i', 'zoŋ']	v	2	5
M030008	['xia', 'luo', 'bu', 'mjəŋ']	l	4	12
M030009	['mu', 'qian']	t	2	6
M030009	['xian', 'feŋ']	nz	2	7
M030009	['liu']	m	1	3
M030009	['h#']	q	1	2
M030009	['f#', 'yi', 'tjəŋ']	n	3	8
M030009	['he']	c	1	2
M030009	['tan', 'xian', 'dui']	n	3	10
M030009	['dui', 'ɥæn']	n	2	6
M030009	['$eŋ', 'z#']	u	2	5
M030009	['$u', '$i']	v	2	4
M030009	['h#', 'yu']	n	2	4
M030009	['xun', '$#']	v	2	5
M030009	['f#', 'ren']	nz	2	5
M030009	['yi']	m	1	2
M030009	['h#']	q	1	2
M030010	['dian', '$i']	n	2	6
M030010	['$aŋ']	f	1	3
M030010	['fan', 'fu']	d	2	5
M030010	['bwo', 'faŋ']	v	2	6
M030010	['$#']	u	1	2
M030010	['$u', '$i']	v	2	4
M030010	['qian', 'h#']	f	2	6
M030010	['na', 'duan']	r	2	6
M030010	['er']	ng	1	2
