sent_id	word_char	upos	character_token_n	component_n
M020057	有	v	1	2
M020057	办公室	n	3	6
M020057	客厅	n	2	5
M020057	还有	v	2	4
M020057	里外	n	2	4
M020057	间	f	1	2
M020057	的	u	1	3
M020057	卧室	n	2	5
M020057	桌上	s	2	4
M020057	摆	v	1	4
M020057	着	u	1	2
M020057	各种	r	2	4
M020057	仪器	n	2	4
M020057	和	c	1	2
M020057	通讯	n	2	6
M020057	机	ng	1	2
M020058	这	r	1	2
M020058	同	p	1	2
M020058	驾驶	v	2	5
M020058	是	v	1	2
M020058	不大	d	2	2
M020058	相同	a	2	4
M020058	的	u	1	3
M020058	甚至	d	2	5
M020058	同	p	1	2
M020058	空军	n	2	5
M020058	飞机	n	2	3
M020058	也	d	1	1
M020058	不	d	1	1
M020058	一样	a	2	3
M020059	说	v	1	3
M020060	机器	n	2	4
M020060	方面	n	2	2
M020060	安装	v	2	5
M020060	得	u	1	2
M020060	怎样	r	2	4
M020060	了	y	1	1
M020061	问	v	1	2
M020062	聚变	vn	2	8
M020062	发动机	n	3	8
M020062	已经	d	2	3
M020062	运	v	1	3
M020062	上	f	1	1
M020062	船	n	1	3
M020062	调试	v	2	6
M020062	过	v	1	2
M020062	了	u	1	1
M020063	答道	v	2	5
M020063	字	n	1	2
M020063	装置	n	2	6
M020063	是	v	1	2
M020063	在	p	1	2
M020063	原子能	n	3	5
M020063	学院	n	2	6
M020063	里	f	1	2
M020063	装配	v	2	5
M020063	的	u	1	3
M020063	只有	c	2	4
M020063	到	v	1	3
M020063	最后	f	2	5
M020063	才	d	1	1
M020063	运	v	1	3
M020063	上来	v	2	2
M020063	安装	v	2	5
M020064	高	ad	1	4
M020064	搭腔	v	2	8
M020064	道	j	1	2
M020064	最后	f	2	5
M020064	那	r	1	2
M020064	东西	n	2	2
M020064	是	v	1	2
M020064	最	d	1	3
M020064	重要	a	2	3
M020064	的	u	1	3
M020064	我们	r	2	3
M020064	得	v	1	2
M020064	非常	d	2	3
M020064	小心	a	2	2
M020064	我	r	1	1
M020064	不	d	1	1
M020064	希望	v	2	6
M020064	引起	v	2	5
M020064	间谍	n	2	5
M020064	注意	v	2	5
M020064	所以	c	2	4
M020064	大学	n	2	3
M020064	里	f	1	2
M020064	已	d	1	1
M020064	布置	v	2	5
M020064	了	u	1	1
M020064	森严	a	2	4
M020064	的	u	1	3
M020064	警卫	vn	2	7
M020065	呢	y	1	3
M020066	又	d	1	1
M020066	问	v	1	2
M020067	两	m	1	1
M020067	个	q	1	2
M020067	星期	n	2	5
M020067	以来	f	2	3
M020067	他	r	1	2
M020067	都	d	1	3
M020067	住	v	1	3
M020067	在	p	1	2
M020067	船上	s	2	4
M020068	道	v	1	2
M020068	他	r	1	2
M020068	的	u	1	3
M020068	字	n	1	2
M020068	装置	n	2	6
M020068	已经	d	2	3
M020068	弄	v	1	2
M020068	好	a	1	2
M020068	并且	c	2	5
M020068	作	v	1	2
M020068	过	v	1	2
M020068	调试	vn	2	6
M020068	接着	c	2	5
M020068	他	r	1	2
M020068	就	d	1	4
M020068	来	v	1	1
M020068	帮	v	1	3
M020068	我	r	1	1
M020068	试验	vn	2	7
M020068	聚变	vn	2	8
M020068	发动机	n	3	8
M020068	他	r	1	2
M020068	作	v	1	2
M020068	了	u	1	1
M020068	很	d	1	2
M020068	重要	a	2	3
M020068	的	u	1	3
M020068	改进	vn	2	4
M020069	说	v	1	3
M020069	罢	y	1	3
M020069	他们	r	2	4
M020069	走	v	1	2
M020069	出	v	1	2
M020069	船长	n	2	4
M020069	室	n	1	3
M020069	准备	v	2	4
M020069	下列	b	2	3
M020069	到	v	1	3
M020069	舱	n	1	3
M020070	蓦然	d	2	6
M020070	勃然大怒	i	4	9
M020070	气急败坏	i	4	10
M020070	地	u	1	2
M020070	说	v	1	3
M020070	警卫	n	2	7
M020070	到	v	1	3
M020070	哪里	r	2	5
M020070	去	v	1	2
M020070	了	y	1	1
M020071	这里	r	2	4
M020071	应该	v	2	7
M020071	小时	n	2	3
M020071	值班	vn	2	6
M020071	的	u	1	3
M020072	他	r	1	2
M020072	想	v	1	3
M020072	推开	v	2	4
M020072	舱门	n	2	4
M020072	发现	v	2	5
M020072	舱门	n	2	4
M020072	紧	d	1	2
M020072	闭	v	1	2
M020072	无法	vd	2	4
M020072	打开	v	2	4
M020073	说	v	1	3
M020073	从	p	1	2
M020073	里边	f	2	4
M020073	反锁	v	2	4
M020073	了	y	1	1
M020073	你	r	1	3
M020073	有	v	1	2
M020073	钥匙	n	2	5
M020073	吗	y	1	2
M020074	意识	n	2	5
M020074	到	v	1	3
M020074	情况	n	2	5
M020074	不妙	a	2	4
M020074	取	v	1	2
M020074	备用	vn	2	3
M020074	钥匙	n	2	5
M020074	已经	d	2	3
M020074	来不及	v	3	3
M020074	了	y	1	1
M020074	他	r	1	2
M020074	立即	d	2	3
M020074	拔	v	1	2
M020074	出	v	1	2
M020074	手枪	n	2	4
M020074	朝	tg	1	2
M020074	锁孔	n	2	4
M020074	开	v	1	2
M020074	了	u	1	1
M020074	一	m	1	1
M020074	枪	n	1	3
M020074	但	c	1	3
M020074	机舱	n	2	5
M020074	门	n	1	1
M020074	仍	d	1	2
M020074	打	v	1	2
M020074	不	d	1	1
M020074	开	v	1	2
M020074	里面	f	2	3
M020074	有	v	1	2
M020074	东西	n	2	2
M020074	堵住	v	2	6
M020074	当	p	1	2
M020074	他	r	1	2
M020074	奋力	d	2	3
M020074	把门	v	2	3
M020074	推开	v	2	4
M020074	时	ng	1	2
M020074	只见	v	2	3
M020074	穿	v	1	3
M020074	蓝	a	1	3
M020074	制服	n	2	4
M020074	的	u	1	3
M020074	警卫	n	2	7
M020074	的	u	1	3
M020074	尸体	n	2	3
M020074	倒	d	1	4
M020074	在	p	1	2
M020074	地上	s	2	3
M020075	教授	n	2	6
M020076	跳	v	1	2
M020076	过	u	1	2
M020076	警卫	n	2	7
M020076	的	u	1	3
M020076	尸体	n	2	3
M020076	大	d	1	1
M020076	叫	v	1	2
M020076	道	v	1	2
M020076	这时	r	2	4
M020076	前面	f	2	4
M020076	传来	v	2	3
M020076	三	m	1	1
M020076	声	q	1	2
M020076	枪	n	1	3
M020076	响	v	1	3
M020077	你们	r	2	5
M020077	别	d	1	3
M020077	过来	v	2	3
M020078	他	r	1	2
M020078	就地	d	2	6
M020078	一	m	1	1
M020078	滚	ng	1	4
M020078	跳	v	1	2
M020078	起来	v	2	4
M020078	向前	v	2	5
M020078	冲	v	1	2
M020078	过去	v	2	4
M020079	犹豫	an	2	5
M020079	未	d	1	1
M020079	动	v	1	3
M020079	但	c	1	3
M020079	闻	v	1	2
M020079	声	ng	1	2
M020079	冲	v	1	2
M020079	了	u	1	1
M020079	过去	v	2	4
M020079	呢	y	1	3
M020080	他	r	1	2
M020080	跳	v	1	2
M020080	起来	v	2	4
M020080	想	v	1	3
M020080	推开	v	2	4
M020080	机舱	n	2	5
M020080	通向	v	2	5
M020080	船	n	1	3
M020080	外	f	1	2
M020080	的	u	1	3
M020080	气	n	1	3
M020080	锁	v	1	2
M020080	内	f	1	1
M020080	门	n	1	1
M020080	门	n	1	1
M020080	已	d	1	1
M020080	关上	v	2	5
M020081	说	v	1	3
M020081	他	r	1	2
M020081	被	p	1	2
M020081	两	m	1	1
M020081	个	q	1	2
M020081	家伙	n	2	4
M020081	架	v	1	3
M020081	走	v	1	2
M020081	了	u	1	1
M020081	我	r	1	1
M020081	看见	v	2	3
M020081	他们	r	2	4
M020081	带	v	1	3
M020081	武器	n	2	4
M020081	的	u	1	3
M020081	他	r	1	2
M020081	从	p	1	2
M020081	口袋	n	2	4
M020081	里	f	1	2
M020081	取出	v	2	4
M020081	步话机	n	3	6
M020081	但	c	1	3
M020081	无法	v	2	4
M020081	听	v	1	2
M020081	清	tg	1	2
M020082	这儿	r	2	3
M020082	全	d	1	2
M020082	是	v	1	2
M020082	金属	n	2	3
M020082	密封	vn	2	6
M020082	的	u	1	3
M020082	步话机	n	3	6
M020082	的	u	1	3
M020082	无线电波	n	4	6
M020082	传导	v	2	4
M020082	不	a	1	1
M020082	出去	v	2	4
M020082	赶来	v	2	4
M020082	说	v	1	3
M020082	上	f	1	1
M020082	甲板	n	2	4
M020082	吧	y	1	2
M020083	飞快	z	2	3
M020083	穿过	v	2	5
M020083	气	n	1	3
M020083	锁	n	1	2
M020083	门	n	1	1
M020083	上	v	1	1
M020083	了	u	1	1
M020083	甲板	n	2	4
M020083	用	p	1	1
M020083	步话机	n	3	6
M020083	下达	v	2	3
M020083	了	u	1	1
M020083	紧急	a	2	5
M020083	命令	n	2	7
M020084	刹那间	t	3	7
M020084	船坞	n	2	6
M020084	所有	b	2	4
M020084	的	u	1	3
M020084	灯	n	1	2
M020084	都	d	1	3
M020084	打开	v	2	4
M020084	了	u	1	1
M020084	探照灯	n	3	9
M020084	和	c	1	2
M020084	吊	v	1	2
M020084	在	p	1	2
M020084	起重机	n	3	6
M020084	上	f	1	1
M020084	的	u	1	3
M020084	射灯	n	2	4
M020084	照耀	v	2	9
M020084	得	u	1	2
M020084	如同	v	2	4
M020084	白昼	n	2	4
M020085	警报	n	2	7
M020085	声	ng	1	2
M020085	不绝于耳	l	4	5
M020085	海港	n	2	7
M020085	上	f	1	1
M020085	的	u	1	3
M020085	探照灯	n	3	9
M020085	在	p	1	2
M020085	黑暗	a	2	3
M020085	的	u	1	3
M020085	水面	n	2	2
M020085	上	f	1	1
M020085	来回	vd	2	3
M020085	扫射	v	2	4
M020085	着	u	1	2
M020085	同时	c	2	4
M020085	两	m	1	1
M020085	艘	q	1	3
M020085	警察	n	2	8
M020085	快艇	n	2	5
M020085	立即	d	2	3
M020085	启动	v	2	5
M020085	了	u	1	1
M020086	这边	r	2	4
M020086	迅速	ad	2	5
M020086	跳	v	1	2
M020086	下船	v	2	4
M020086	拐	v	1	3
M020086	到	v	1	3
M020086	船	n	1	3
M020086	首	m	1	1
M020086	的	u	1	3
M020086	一侧	f	2	4
M020086	他	r	1	2
M020086	一	m	1	1
M020086	把	q	1	2
M020086	拉	v	1	2
M020086	住	v	1	3
M020086	身边	s	2	3
M020086	跑道	n	2	5
M020086	的	u	1	3
M020086	警察	n	2	8
M020086	对	p	1	2
M020086	他	r	1	2
M020086	说	v	1	3
M020086	你	r	1	3
M020086	有	v	1	2
M020086	步话机	n	3	6
M020086	吗	r	1	2
M020087	好	a	1	2
M020087	告诉	v	2	4
M020087	他们	r	2	4
M020087	在	u	1	2
M020087	往	p	1	3
M020087	海边	s	2	5
M020087	跑	v	1	3
M020087	去	v	1	2
M020087	肯定	v	2	4
M020087	他们	r	2	4
M020087	有	v	1	2
M020087	条	q	1	2
M020087	船	n	1	3
M020088	你	r	1	3
M020088	别	d	1	3
M020088	开枪	v	2	5
M020088	那儿	r	2	3
M020088	有	v	1	2
M020088	两	m	1	1
M020088	个	q	1	2
M020088	持枪	v	2	6
M020088	的	u	1	3
M020088	家伙	n	2	4
M020088	掳	vg	1	3
M020088	走	v	1	2
M020088	了	u	1	1
M020088	教授	n	2	6
M020088	绝对	d	2	4
M020088	不能	v	2	3
M020088	误伤	v	2	7
M020088	了	u	1	1
M020088	教授	n	2	6
M020089	那	r	1	2
M020089	警察	n	2	8
M020089	点点头	v	3	7
M020089	立即	d	2	3
M020089	向	p	1	2
M020089	报告	n	2	4
M020089	一边	d	2	3
M020089	跑	v	1	3
M020089	边	k	1	2
M020089	将	p	1	3
M020089	的	u	1	3
M020089	口信	n	2	3
M020089	向	p	1	2
M020089	他	r	1	2
M020089	的	u	1	3
M020089	部下	n	2	4
M020089	作	v	1	2
M020089	了	u	1	1
M020089	转达	v	2	4
M020089	要求	v	2	3
M020089	他们	r	2	4
M020089	务必	d	2	3
M020089	不能	v	2	3
M020089	伤害	v	2	5
M020089	了	u	1	1
M020090	但是	c	2	5
M020090	掳	vg	1	3
M020090	走	v	1	2
M020090	教授	n	2	6
M020090	的	u	1	3
M020090	匪徒	n	2	5
M020090	却	d	1	3
M020090	从	p	1	2
M020090	一	m	1	1
M020090	堆	q	1	2
M020090	钢板	n	2	6
M020090	后	f	1	2
M020090	面向	v	2	3
M020090	警察	n	2	8
M020090	射击	v	2	4
M020090	了	u	1	1
M020091	一道	m	2	3
M020091	红光	n	2	5
M020091	闪	v	1	2
M020091	过	v	1	2
M020091	一	m	1	1
M020091	名	q	1	2
M020091	警卫	n	2	7
M020091	被	p	1	2
M020091	击中	v	2	3
M020091	其余	r	2	4
M020091	的	u	1	3
M020091	警察	n	2	8
M020091	立即	d	2	3
M020091	举	v	1	3
M020091	枪	n	1	3
M020091	准备	v	2	4
M020091	还击	v	2	4
M020092	不要	d	2	3
M020092	开枪	v	2	5
M020093	厉声	d	2	4
M020093	喊	v	1	4
M020093	道	q	1	2
M020093	把	p	1	2
M020093	灯	n	1	2
M020093	射	v	1	2
M020093	向	p	1	2
M020093	那边	r	2	4
M020094	匪徒	n	2	5
M020094	隐蔽	a	2	7
M020094	之	u	1	1
M020094	处	n	1	2
M020094	被	p	1	2
M020094	灯光	n	2	5
M020094	照	v	1	4
M020094	得	u	1	2
M020094	如同	v	2	4
M020094	白昼	n	2	4
M020095	这时	r	2	4
M020095	只见	v	2	3
M020095	一个	m	2	3
M020095	全身	n	2	3
M020095	穿	v	1	3
M020095	黑色	n	2	2
M020095	衣服	n	2	3
M020095	头	q	1	1
M020095	上	f	1	1
M020095	蒙	v	1	4
M020095	着	u	1	2
M020095	黑	a	1	1
M020095	头罩	n	2	5
M020095	的	u	1	3
M020095	男人	n	2	3
M020095	一边	d	2	3
M020095	用	p	1	1
M020095	手	n	1	1
M020095	挡住	v	2	6
M020095	刺目	v	2	3
M020095	的	u	1	3
M020095	灯光	n	2	5
M020095	一边	d	2	3
M020095	举起	v	2	6
M020095	手枪	n	2	4
M020095	朝	p	1	2
M020095	的	u	1	3
M020095	方向	n	2	3
M020095	开	v	1	2
M020095	了	u	1	1
M020095	两	m	1	1
M020095	枪	q	1	3
M020096	保安	b	2	5
M020096	官	n	1	2
M020096	镇定	a	2	6
M020096	地	u	1	2
M020096	举起	v	2	6
M020096	枪	n	1	3
M020096	慢慢	d	2	6
M020096	地	u	1	2
M020096	瞄准	v	2	5
M020096	目标	n	2	3
M020097	几乎	d	2	2
M020097	是	v	1	2
M020097	同时	n	2	4
M020097	双方	n	2	3
M020097	的	u	1	3
M020097	枪	n	1	3
M020097	都	d	1	3
M020097	响	v	1	3
M020097	了	u	1	1
M020097	那个	r	2	4
M020097	黑衣	n	2	2
M020097	人	n	1	1
M020097	应声	v	2	5
M020097	倒	v	1	4
M020097	地	u	1	2
M020097	他	r	1	2
M020097	的	u	1	3
M020097	武器	n	2	4
M020097	从	p	1	2
M020097	手中	s	2	2
M020097	掉	v	1	4
M020097	下来	v	2	2
M020098	挥手	vd	2	4
M020098	叫	v	1	2
M020098	两	m	1	1
M020098	名	q	1	2
M020098	警察	n	2	8
M020098	去	v	1	2
M020098	检查	v	2	7
M020098	击中	v	2	3
M020098	的	u	1	3
M020098	匪徒	n	2	5
M020098	自己	r	2	2
M020098	继续	v	2	7
M020098	向前	v	2	5
M020098	追赶	v	2	5
M020099	他们	r	2	4
M020099	在	p	1	2
M020099	那边	r	2	4
M020100	突然	ad	2	5
M020100	有人	r	2	3
M020100	叫喊	vn	2	6
M020100	探照灯	n	3	9
M020100	的	u	1	3
M020100	雪亮	z	2	6
M020100	灯光	n	2	5
M020100	中	f	1	1
M020100	另	r	1	2
M020100	一个	m	2	3
M020100	黑衣	n	2	2
M020100	匪徒	n	2	5
M020100	一手	m	2	2
M020100	夹	v	1	1
M020100	着	u	1	2
M020100	不省人事	i	4	6
M020100	的	u	1	3
M020100	另	r	1	2
M020100	一	m	1	1
M020100	只	q	1	2
M020100	手	n	1	1
M020100	用	p	1	1
M020100	枪口	n	2	4
M020100	顶住	v	2	5
M020100	教授	n	2	6
M020100	的	u	1	3
M020100	头	n	1	1
M020101	别	d	1	3
M020101	走过	v	2	4
M020101	来	f	1	1
M020101	否则	c	2	4
M020101	我	r	1	1
M020101	就	d	1	4
M020101	杀死	v	2	4
M020101	他	r	1	2
M020102	黑衣	n	2	2
M020102	匪徒	n	2	5
M020102	边	k	1	2
M020102	威胁	v	2	5
M020102	边	k	1	2
M020102	向	p	1	2
M020102	岸边	s	2	5
M020102	移动	vn	2	6
M020103	手足无措	i	4	8
M020103	所有	b	2	4
M020103	的	u	1	3
M020103	警员	n	2	7
M020103	也	d	1	1
M020103	站住	v	2	6
M020103	不	d	1	1
M020103	动	v	1	3
M030001	从	p	1	2
M030001	下午	t	2	3
M030001	两点	t	2	4
M030001	起	f	1	3
M030001	许多	m	2	5
M030001	人	n	1	1
M030001	就	d	1	4
M030001	一直	d	2	3
M030001	在	u	1	2
M030001	观看	v	2	4
M030001	电视	n	2	3
M030001	直播	vn	2	5
M030002	晚上	t	2	4
M030002	更	d	1	1
M030002	多	a	1	2
M030002	的	u	1	3
M030002	人们	n	2	3
M030002	怀	v	1	2
M030002	着	u	1	2
M030002	极大	a	2	3
M030002	的	u	1	3
M030002	兴趣	n	2	6
M030002	聚集	v	2	5
M030002	在	p	1	2
M030002	电视机	n	3	5
M030002	前	f	1	3
M030003	观众	n	2	5
M030003	朋友	n	2	4
M030003	们	k	1	2
M030003	探险队	n	3	9
M030003	经过	p	2	4
M030003	２４	m	2	0
M030003	个	q	1	2
M030003	小时	n	2	3
M030003	的	u	1	3
M030003	飞行	vn	2	4
M030003	已经	d	2	3
M030003	顺利	ad	2	4
M030003	完成	v	2	5
M030003	环绕	v	2	5
M030003	赤道	n	2	3
M030003	的	u	1	3
M030003	飞行	vn	2	4
M030003	并	c	1	4
M030003	已经	d	2	3
M030003	穿越	v	2	6
M030003	大陆	n	2	4
M030003	跨过	v	2	6
M030003	向	p	1	2
M030003	北	f	1	2
M030003	越过	v	2	5
M030003	当	p	1	2
M030003	他们	r	2	4
M030003	再次	d	2	4
M030003	飞过	v	2	3
M030003	时	ng	1	2
M030003	受到	v	2	5
M030003	了	u	1	1
M030003	国家	n	2	4
M030003	主席	n	2	4
M030003	的	u	1	3
M030003	亲切	a	2	4
M030003	问候	vn	2	5
M030003	和	c	1	2
M030003	鼓励	v	2	9
M030004	时间	n	2	4
M030004	１５	m	2	0
M030004	点	t	1	3
M030004	２３分	t	3	0
M030004	他们	r	2	4
M030004	越过	v	2	5
M030004	北极	n	2	4
M030004	沿	p	1	3
M030004	西经	b	2	3
M030004	６４	m	2	0
M030004	度	q	1	2
M030004	穿越	v	2	6
M030004	向	p	1	2
M030004	南	f	1	2
M030004	飞行	vn	2	4
M030005	请	v	1	2
M030005	大家	r	2	3
M030005	观看	v	2	4
M030005	实况	n	2	5
M030005	录像	n	2	5
M030006	播音员	n	3	6
M030006	解说	v	2	5
M030006	着	u	1	2
M030007	人们	n	2	3
M030007	欣赏	v	2	4
M030007	着	u	1	2
M030007	各地	r	2	4
M030007	的	u	1	3
M030007	风光	n	2	4
M030008	最新	a	2	6
M030008	消息	n	2	5
M030008	最新	a	2	6
M030008	消息	n	2	5
M030008	探险队	n	3	9
M030008	在	p	1	2
M030008	飞越	v	2	4
M030008	海域	n	2	6
M030008	时	ng	1	2
M030008	出现	v	2	4
M030008	事故	n	2	4
M030008	总部	n	2	7
M030008	与	p	1	2
M030008	四	m	1	1
M030008	人	n	1	1
M030008	失去	v	2	4
M030008	联系	v	2	7
M030008	长达	v	2	3
M030008	十	m	1	1
M030008	分钟	q	2	4
M030008	之	u	1	1
M030008	久	ng	1	1
M030008	随后	d	2	6
M030008	在	p	1	2
M030008	海面	n	2	4
M030008	上	f	1	1
M030008	只	d	1	2
M030008	找到	v	2	5
M030008	了	u	1	1
M030008	二	m	1	1
M030008	号	q	1	2
M030008	三	m	1	1
M030008	号	q	1	2
M030008	四	m	1	1
M030008	号	q	1	2
M030008	三	m	1	1
M030008	人	n	1	1
M030008	一切	r	2	3
M030008	安好	a	2	4
M030008	但	c	1	3
M030008	一	m	1	1
M030008	号	q	1	2
M030008	失踪	v	2	5
M030008	下落不明	l	4	8
M030009	目前	t	2	4
M030009	六	m	1	2
M030009	号	q	1	2
M030009	飞翼艇	n	3	8
M030009	和	c	1	2
M030009	探险队	n	3	9
M030009	队员	n	2	4
M030009	正在	u	2	4
M030009	出事	v	2	3
M030009	海域	n	2	6
M030009	寻找	v	2	4
M030009	一	m	1	1
M030009	号	q	1	2
M030010	电视	n	2	3
M030010	上	f	1	1
M030010	反复	d	2	4
M030010	播放	v	2	5
M030010	着	u	1	2
M030010	出事	v	2	3
M030010	前后	f	2	5
M030010	那段	r	2	5
M030010	儿	ng	1	1
M030010	录像	n	2	5
M030011	人们	n	2	3
M030011	刚才	t	2	4
M030011	还	d	1	2
M030011	欢快	a	2	4
M030011	的	u	1	3
M030011	心	n	1	1
M030011	一下子	m	3	3
M030011	全	d	1	2
M030011	吊	v	1	2
M030011	了	u	1	1
M030011	起来	v	2	4
M030011	议论纷纷	i	4	11
M030011	再	d	1	2
M030011	不能	v	2	3
M030011	安心	ad	2	3
M030011	欣赏	v	2	4
M030011	环球	n	2	4
M030011	各地	r	2	4
M030011	的	u	1	3
M030011	迷人	a	2	3
M030011	风光	n	2	4
M030012	时间	n	2	4
M030012	慢慢	d	2	6
M030012	地	u	1	2
M030012	流淌	v	2	6
M030012	人们	n	2	3
M030012	注视	v	2	5
M030012	着	u	1	2
M030012	屏幕	n	2	9
M030012	上	f	1	1
M030012	茫然	ad	2	5
M030012	搜索	v	2	5
M030012	海域	n	2	6
M030012	的	u	1	3
M030012	飞翼艇	n	3	8
M030013	晚上	t	2	4
M030013	９	m	1	0
M030013	点	t	1	3
M030013	０５分	t	3	0
M030013	飞翼艇	n	3	8
M030013	上	f	1	1
M030013	一片	m	2	2
M030013	欢腾	vn	2	5
M030014	找到	v	2	5
M030014	了	y	1	1
M030015	找到	v	2	5
M030015	了	y	1	1
M030016	三	m	1	1
M030016	个	q	1	2
M030016	和	c	1	2
M030016	总部	n	2	7
M030016	同时	c	2	4
M030016	收到	v	2	5
M030016	了	u	1	1
M030016	发出	v	2	5
M030016	的	u	1	3
M030016	信号	n	2	4
M030017	此时	r	2	4
M030017	他	r	1	2
M030017	正	d	1	2
M030017	漂	v	1	3
M030017	在	p	1	2
M030017	离	v	1	2
M030017	飞翼艇	n	3	8
M030017	不	d	1	1
M030017	远	a	1	3
M030017	的	u	1	3
M030017	海面	n	2	4
M030017	上	f	1	1
M030018	刚才	t	2	4
M030018	怎么	r	2	4
M030018	没有	d	2	5
M030018	发现	v	2	5
M030018	他	r	1	2
M030018	呢	y	1	3
M030019	三	m	1	1
M030019	人	n	1	1
M030019	把	p	1	2
M030019	架	v	1	3
M030019	到	v	1	3
M030019	飞翼艇	n	3	8
M030019	上	f	1	1
M030020	慢慢	d	2	6
M030020	睁	v	1	3
M030020	开	v	1	2
M030020	了	u	1	1
M030020	眼睛	n	2	4
M030020	犹如	v	2	4
M030020	大梦初醒	l	4	9
M030021	一	m	1	1
M030021	号	q	1	2
M030021	一	m	1	1
M030021	号	q	1	2
M030022	听到	v	2	5
M030022	请	v	1	2
M030022	回答	v	2	5
M030023	总	d	1	4
M030023	控	v	1	4
M030023	室	n	1	3
M030023	里	f	1	2
M030023	大家	r	2	3
M030023	都	d	1	3
M030023	站	v	1	3
M030023	了	u	1	1
M030023	起来	v	2	4
M030024	报告	n	2	4
M030024	总部	n	2	7
M030024	一	m	1	1
M030024	号	q	1	2
M030024	一切	r	2	3
M030024	正常	a	2	4
M030025	已经	d	2	3
M030025	恢复	v	2	5
M030025	了	u	1	1
M030025	过来	v	2	3
M030026	快	a	1	2
M030026	报告	n	2	4
M030026	事故	n	2	4
M030026	经过	n	2	4
M030027	讲	v	1	2
M030027	了	u	1	1
M030027	起来	v	2	4
M030027	刚才	t	2	4
M030027	那	r	1	2
M030027	一	m	1	1
M030027	幕	q	1	4
M030027	又	d	1	1
M030027	浮现	v	2	5
M030027	在	p	1	2
M030027	眼前	t	2	5
M030028	在	p	1	2
M030028	海面	n	2	4
M030028	上	f	1	1
M030028	失去	v	2	4
M030028	了	u	1	1
M030028	知觉	n	2	4
M030028	等	v	1	3
M030028	他	r	1	2
M030028	醒	v	1	3
M030028	后	f	1	2
M030028	自己	r	2	2
M030028	已经	d	2	3
M030028	躺	v	1	4
M030028	在	p	1	2
M030028	一个	m	2	3
M030028	陌生	a	2	4
M030028	的	u	1	3
M030028	地方	n	2	3
M030029	你好	l	2	5
M030029	先生	n	2	3
M030030	他	r	1	2
M030030	抬头	v	2	4
M030030	一	m	1	1
M030030	看	v	1	2
M030030	一个	m	2	3
M030030	周身	n	2	3
M030030	放	v	1	2
M030030	着	u	1	2
M030030	的	u	1	3
M030030	人	n	1	1
M030030	站	v	1	3
M030030	在	p	1	2
M030030	面前	f	2	4
M030031	那	r	1	2
M030031	人	n	1	1
M030031	和	c	1	2
M030031	普通人	n	3	7
M030031	大致	d	2	4
M030031	相似	a	2	5
M030031	可是	c	2	4
M030031	周身	n	2	3
M030031	模糊	a	2	8
M030031	眼睛	n	2	4
M030031	射	v	1	2
M030031	出	v	1	2
M030031	的	u	1	3
M030031	蓝	a	1	3
M030031	光	n	1	3
M030031	令	v	1	3
M030031	他	r	1	2
M030031	十分	d	2	3
M030031	不安	a	2	3
M030032	他	r	1	2
M030032	盯	v	1	2
M030032	着	u	1	2
M030032	那	r	1	2
M030032	人	n	1	1
M030032	拍	v	1	2
M030032	了	u	1	1
M030032	拍	v	1	2
M030032	自己	r	2	2
M030032	的	u	1	3
M030032	脑袋	n	2	5
M030032	站	v	1	3
M030032	起身	v	2	4
M030032	慢慢	d	2	6
M030032	镇定	a	2	6
M030032	了	u	1	1
M030032	下来	v	2	2
M030033	他	r	1	2
M030033	说	v	1	3
M030033	你好	l	2	5
M030034	请问	v	2	4
M030034	这	r	1	2
M030034	是	v	1	2
M030034	什么	r	2	4
M030034	地方	n	2	3
M030035	你	r	1	3
M030035	你	r	1	3
M030035	是	v	1	2
M030035	什么	r	2	4
M030035	人	n	1	1
M030036	这里	r	2	4
M030036	是	v	1	2
M030036	星系	n	2	4
M030036	海底	n	2	6
M030036	基地	n	2	5
M030036	你	r	1	3
M030036	可以	v	2	4
M030036	叫	v	1	2
M030036	我	r	1	1
M030037	欢迎	v	2	5
M030037	你	r	1	3
M030037	我	r	1	1
M030037	的	u	1	3
M030037	客人	n	2	4
M030038	的	u	1	3
M030038	眼光	n	2	5
M030038	柔和	an	2	4
M030038	觉得	v	2	4
M030038	不	d	1	1
M030038	那么	r	2	4
M030038	可怕	a	2	4
M030038	了	y	1	1
M030039	你	r	1	3
M030039	为什么	r	3	5
M030039	把	p	1	2
M030039	我	r	1	1
M030039	带到	v	2	6
M030039	这里	r	2	4
M030039	呢	y	1	3
M030039	你们	r	2	5
M030039	为什么	r	3	5
M030039	在	p	1	2
M030039	地球	n	2	4
M030039	上	f	1	1
M030039	设立	v	2	4
M030039	基地	n	2	5
M030039	呢	y	1	3
M030040	友善	a	2	5
M030040	地	u	1	2
M030040	笑	v	1	3
M030040	了	u	1	1
M030040	笑	v	1	3
M030040	我	r	1	1
M030040	的	u	1	3
M030040	使命	n	2	6
M030040	是	v	1	2
M030040	监测	vn	2	5
M030040	地球	n	2	4
M030040	了解	v	2	3
M030040	地球	n	2	4
M030040	人	n	1	1
M030040	的	u	1	3
M030040	科技	n	2	5
M030040	水平	n	2	2
M030040	和	c	1	2
M030040	文明	a	2	3
M030040	程度	n	2	5
M030041	镇定	a	2	6
M030041	了	u	1	1
M030041	下来	v	2	2
M030042	人类	n	2	3
M030042	一直	d	2	3
M030042	在	u	1	2
M030042	寻找	v	2	4
M030042	外星	n	2	4
M030042	文明	n	2	3
