sent_id	word_char	upos	character_token_n	component_n
M020097	掉	v	1	2
M020098	挥手	vd	2	3
M020098	继续	v	2	5
M020098	追赶	v	2	4
M020100	叫喊	vn	2	4
M020100	雪亮	z	2	6
M020100	另	r	1	2
M020100	一手	m	2	2
M020100	不省人事	i	4	5
M020100	枪口	n	2	3
M020100	顶住	v	2	4
M020101	走过	v	2	4
M020101	否则	c	2	4
M020102	威胁	v	2	4
M020102	岸边	s	2	4
M020102	移动	vn	2	4
M020103	手足无措	i	4	6
M020103	警员	n	2	4
M020103	站住	v	2	4
M030001	下午	t	2	3
M030001	两点	t	2	3
M030001	一直	d	2	3
M030001	观看	v	2	4
M030001	电视	n	2	3
M030001	直播	vn	2	4
M030002	晚上	t	2	3
M030002	怀	v	1	2
M030002	极大	a	2	3
M030002	聚集	v	2	4
M030002	电视机	n	3	5
M030002	前	f	1	3
M030003	观众	n	2	4
M030003	探险队	n	3	6
M030003	经过	p	2	4
M030003	２４	m	2	0
M030003	顺利	ad	2	4
M030003	完成	v	2	4
M030003	环绕	v	2	4
M030003	赤道	n	2	3
M030003	穿越	v	2	4
M030003	大陆	n	2	3
M030003	跨过	v	2	4
M030003	北	f	1	2
M030003	越过	v	2	4
M030003	飞过	v	2	3
M030003	受到	v	2	4
M030003	国家	n	2	4
M030003	主席	n	2	4
M030003	亲切	a	2	4
M030003	问候	vn	2	5
M030003	鼓励	v	2	4
M030004	１５	m	2	0
M030004	２３分	t	3	0
M030004	北极	n	2	4
M030004	沿	p	1	3
M030004	西经	b	2	3
M030004	６４	m	2	0
M030004	度	q	1	2
M030004	南	f	1	2
M030005	请	v	1	2
M030005	实况	n	2	4
M030005	录像	n	2	4
M030006	播音员	n	3	5
M030006	解说	v	2	4
M030007	欣赏	v	2	4
M030007	各地	r	2	4
M030007	风光	n	2	4
M030008	最新	a	2	4
M030008	飞越	v	2	3
M030008	海域	n	2	4
M030008	出现	v	2	4
M030008	事故	n	2	3
M030008	总部	n	2	5
M030008	四	m	1	1
M030008	失去	v	2	4
M030008	联系	v	2	4
M030008	长达	v	2	3
M030008	十	m	1	1
M030008	分钟	q	2	4
M030008	久	ng	1	1
M030008	随后	d	2	4
M030008	海面	n	2	3
M030008	找到	v	2	4
M030008	二	m	1	1
M030008	一切	r	2	3
M030008	安好	a	2	4
M030008	失踪	v	2	4
M030008	下落不明	l	4	6
M030009	目前	t	2	4
M030009	六	m	1	2
M030009	飞翼艇	n	3	5
M030009	队员	n	2	4
M030009	出事	v	2	3
M030009	寻找	v	2	4
M030010	反复	d	2	4
M030010	播放	v	2	4
M030010	前后	f	2	5
M030010	那段	r	2	4
M030010	儿	ng	1	1
M030011	欢快	a	2	4
M030011	心	n	1	1
M030011	一下子	m	3	3
M030011	议论纷纷	i	4	8
M030011	安心	ad	2	3
M030011	环球	n	2	4
M030011	迷人	a	2	3
M030012	流淌	v	2	4
M030012	注视	v	2	4
M030012	屏幕	n	2	4
M030012	茫然	ad	2	4
M030012	搜索	v	2	4
M030013	９	m	1	0
M030013	０５分	t	3	0
M030013	一片	m	2	2
M030013	欢腾	vn	2	5
M030016	收到	v	2	4
M030016	发出	v	2	5
M030016	信号	n	2	4
M030017	漂	v	1	2
M030017	离	v	1	2
M030020	睁	v	1	2
M030020	眼睛	n	2	4
M030020	犹如	v	2	4
M030020	大梦初醒	l	4	7
M030023	总	d	1	3
M030023	控	v	1	2
M030025	恢复	v	2	4
M030026	快	a	1	2
M030027	讲	v	1	2
M030027	幕	q	1	2
M030027	浮现	v	2	4
M030028	知觉	n	2	4
M030028	醒	v	1	2
M030028	陌生	a	2	3
M030029	你好	l	2	4
M030030	抬头	v	2	3
M030030	周身	n	2	3
M030030	放	v	1	2
M030031	普通人	n	3	5
M030031	大致	d	2	3
M030031	相似	a	2	4
M030031	模糊	a	2	4
M030031	令	v	1	2
M030031	不安	a	2	3
M030032	盯	v	1	2
M030032	拍	v	1	2
M030032	脑袋	n	2	4
M030034	请问	v	2	4
M030036	星系	n	2	4
M030036	海底	n	2	4
M030036	基地	n	2	4
M030037	欢迎	v	2	4
M030037	客人	n	2	3
M030038	眼光	n	2	5
M030038	柔和	an	2	4
M030038	那么	r	2	4
M030038	可怕	a	2	4
M030039	地球	n	2	4
M030039	设立	v	2	3
M030040	友善	a	2	5
M030040	监测	vn	2	4
M030040	科技	n	2	4
M030040	水平	n	2	2
M030040	文明	a	2	3
M030042	外星	n	2	4
M030042	进展	vn	2	4
M030043	难得	ad	2	4
M030043	机会	n	2	4
M030043	亲自	d	2	3
M030043	外星人	n	3	5
M030043	评价	v	2	4
M030044	甚	dg	1	2
M030044	标准	n	2	4
M030044	显	v	1	2
M030044	呆板	a	2	4
M030044	美丽	a	2	7
M030044	不愧为	v	3	4
M030044	高度	n	2	6
M030044	智慧	n	2	4
M030044	生命	n	2	3
M030045	尤其	d	2	3
M030045	近	v	1	2
M030045	２００年	t	4	0
M030045	基础	n	2	4
M030045	物理	n	2	4
M030045	生物	n	2	3
M030045	工程	n	2	3
M030045	能源	n	2	4
M030045	科学	n	2	4
M030045	航空	n	2	4
M030045	航天	n	2	4
M030045	领域	n	2	4
M030045	取得	v	2	4
M030045	成就	n	2	4
M030046	相称	a	2	4
M030047	瞪	v	1	2
M030048	按照	p	2	4
M030048	观点	n	2	4
M030048	等于	v	2	3
M030049	纵观	v	2	4
M030049	历史	n	2	3
M030049	经常	d	2	4
M030049	像	v	1	2
M030049	低	a	1	2
M030049	那样	r	2	4
M030049	自相残杀	i	4	7
M030050	突破	v	2	4
M030050	率先	d	2	3
M030050	用于	v	2	2
M030050	军事	n	2	3
M030050	掠夺	v	2	4
M030050	争霸	v	2	4
M030050	残杀	v	2	4
M030050	同类	n	2	4
M030051	即使	c	2	4
M030051	起色	n	2	3
M030051	人群	n	2	3
M030051	充满	v	2	4
M030051	敌意	n	2	4
M030052	占有	v	2	4
M030052	狂	dg	1	2
M030052	争斗	vn	2	3
M030052	理解	v	2	4
M030053	广阔	a	2	3
M030053	宇宙	n	2	4
M030053	交	v	1	2
M030053	不少	m	2	3
M030054	生灵	n	2	3
M030054	互相	d	2	3
M030054	信任	v	2	4
M030054	同舟共济	i	4	7
M030055	神圣	a	2	4
M030055	崇拜	v	2	4
M030055	事业	n	2	2
M030055	便是	v	2	4
M030055	追求	vn	2	3
M030055	探索	v	2	4
M030055	造福	v	2	4
M030056	订立	v	2	3
M030056	公约	n	2	4
M030056	原则	n	2	4
M030056	和睦相处	i	4	8
M030056	财富	n	2	4
M030056	公有	b	2	4
M030056	共同	d	2	4
M030056	维护	v	2	4
M030056	依法	d	2	4
M030056	阻止	v	2	3
M030056	及	c	1	1
M030056	惩罚	v	2	5
M030056	侵犯	v	2	4
M030056	集体	n	2	4
M030056	行为	n	2	3
M030057	珍视	v	2	4
M030057	友谊	n	2	4
M030057	信赖	v	2	4
M030058	２亿年	t	3	0
M030058	先人	n	2	3
M030058	勘测	vn	2	4
M030058	预计	v	2	4
M030058	建立	v	2	3
M030058	用以	d	2	3
M030058	反馈	v	2	4
M030059	迄今为止	l	4	6
M030060	均	d	1	2
M030060	因	p	1	2
M030060	发达	a	2	5
M030060	自我	r	2	2
M030060	毁灭	v	2	5
M030060	道路	n	2	4
M030060	带来	v	2	4
M030060	空前	a	2	5
M030060	劫难	n	2	4
M030061	歪曲	v	2	3
M030061	悲惨	a	2	4
M030061	结局	n	2	4
M030061	深表	v	2	4
M030061	痛惜	v	2	4
M030062	现代	t	2	4
M030062	严格	ad	2	3
M030062	说来	v	2	3
M030062	６０００年	t	5	0
M030062	年轻	a	2	3
M030062	进步	vn	2	4
M030062	速度	n	2	4
M030062	远远	d	2	4
M030062	超过	v	2	4
M030063	危险	a	2	4
M030063	分成	v	2	4
M030063	小集团	n	3	5
M030063	发展	vn	2	5
M030063	１亿年	t	3	0
M030063	自诩	v	2	3
M030065	意义	n	2	3
M030066	心情	n	2	3
M030066	沉重	a	2	3
M030066	低下	v	2	3
M030067	啊	e	1	2
M030067	怪圈	n	2	4
M030067	蹒跚	v	2	4
M030067	前行	v	2	5
M030067	么	y	1	2
M030068	民族	n	2	3
M030068	全人类	n	3	5
M030068	幸福	an	2	4
M030068	奋斗	v	2	3
M030070	拥有	v	2	4
M030070	全球	n	2	4
M030070	或	c	1	2
M030070	明	ag	1	2
M030070	暗	a	1	2
M030070	加强	v	2	4
M030070	军备	n	2	4
M030071	与此同时	c	4	8
M030071	呼声	n	2	4
M030071	日益	d	2	3
M030071	高涨	a	2	6
M030072	国际	n	2	4
M030072	合作	vn	2	4
M030072	各国	r	2	4
M030072	利益	n	2	4
M030072	紧紧	d	2	4
M030072	联在	v	2	4
M030072	需要	v	2	4
M030072	协作	vn	2	4
M030072	努力	an	2	3
M030074	解释	v	2	4
M030074	原因	n	2	4
M030075	单人	b	2	3
M030075	起飞	vn	2	3
M030075	重大	a	2	2
M030076	珠峰	j	2	4
M030076	视察	v	2	4
M030076	以便	d	2	4
M030076	实情	n	2	4
M030076	没	d	1	2
M030076	想到	v	2	4
M030076	躲	v	1	2
M030077	经	p	1	2
M030077	迎来	v	2	3
M030079	不用	d	2	2
M030079	火箭	n	2	3
M030079	自由	ad	2	2
M030079	邀	v	1	2
M030079	游	v	1	2
M030079	技术	n	2	4
M030080	超越	v	2	4
M030080	阶段	n	2	4
M030080	着急	a	2	4
M030080	中心	n	2	2
M030080	汇报	v	2	4
M030081	您	r	1	2
M030083	泛	h	1	2
M030083	屏障	n	2	4
M030083	屋子	n	2	3
M030084	那些	r	2	4
M030084	名字	n	2	4
M030084	连用	v	2	3
M030084	材料	n	2	4
M030084	做	v	1	2
M030085	看看	v	2	4
M030085	台	q	1	2
M030085	质量	n	2	5
M030085	仪	ng	1	2
M030086	接过	v	2	4
M030086	表	n	1	2
M030086	测量	vn	2	4
M030087	显示屏	n	3	5
M030087	显示	v	2	3
M030087	５０．４３８７２６	m	9	0
M030087	克	vg	1	2
M030087	小数点	n	3	5
M030087	３５	m	2	0
M030087	有效	a	2	4
M030087	数字	n	2	4
M030088	诧异	a	2	4
M030088	精确	a	2	4
M030089	引力	n	2	3
M030089	常数	n	2	4
M030089	１６	m	2	0
M030091	各式各样	l	4	8
M030091	天平	n	2	3
M030091	测	v	1	2
M030091	物体	n	2	4
M030091	重量	n	2	3
M030091	即	v	1	2
M030091	受	v	1	2
M030091	万有引力	n	4	6
M030091	转化	v	2	4
M030091	电	n	1	1
M030091	磁	ng	1	2
M030091	长度	n	2	3
M030091	物理量	n	3	6
M030091	量	n	1	2
M030091	换算	v	2	5
M030091	大小	n	2	2
M030092	研究	v	2	4
M030092	反	h	1	2
M030092	理论	n	2	4
M030092	未能	v	2	3
M030092	在于	v	2	3
M030092	通过	p	2	4
M030093	试想	v	2	4
M030093	假如	c	2	4
M030093	存在	v	2	4
M030093	结构	n	2	4
M030093	某种	r	2	4
M030093	产生	v	2	3
M030093	表现	v	2	4
M030093	乘	v	1	1
M030093	重力	n	2	2
M030093	加速度	n	3	6
M030094	如果	c	2	3
M030094	正确	ad	2	4
M030094	测出	v	2	4
M030094	不难	d	2	3
M030095	反过来	d	3	5
M030095	只怕	d	2	4
M030095	永远	d	2	3
M030095	不到	v	2	3
M030096	有所	v	2	4
M030096	领悟	v	2	4
M030097	方法	n	2	3
M030098	根据	p	2	4
M030098	物质	n	2	5
M030098	基本	a	2	3
M030098	离子	n	2	3
M030098	辐射	v	2	4
M030098	波	n	1	2
M030099	中微子	n	3	5
M030099	类似	v	2	4
M030100	唉	e	1	2
M030101	拿出	v	2	4
M030101	亮闪闪	z	3	8
M030101	递给	v	2	4
M030102	惊叫	v	2	4
M030102	一点儿	m	3	4
M030103	劲儿	n	2	3
M030103	捏	v	1	2
M030103	硬硬	a	2	4
M030104	超	h	1	2
M030104	具有	v	2	4
M030105	虽然	c	2	4
M030105	由于	p	2	2
M030105	自身	r	2	2
M030105	克服	v	2	4
M030105	相当于	v	3	5
M030106	凛然	z	2	4
M030106	心动	v	2	3
M030106	意味	v	2	4
M030106	控制	v	2	4
M030106	不必	d	2	2
M030106	费尽心机	i	4	7
M030107	调整	v	2	4
M030107	即可	v	2	4
M030107	实现	v	2	4
M030107	星际	n	2	4
M030108	加速	v	2	4
M030108	软着陆	l	3	6
M030109	早就	d	2	4
M030109	利用	v	2	3
M030109	幻想	n	2	4
M030110	抖	v	1	2
M030110	力	n	1	1
M030110	匀速	d	2	4
M030110	斜	ad	1	2
M030110	碰	v	1	2
M030110	折	v	1	2
M030111	自豪	a	2	5
M030111	天然	b	2	4
M030111	整个	b	2	4
M030111	难	ad	1	2
M030112	１３亿年	t	4	0
M030112	合成	v	2	4
M030112	从此	d	2	4
M030112	摆脱	v	2	4
M030112	束缚	vn	2	3
M030112	开始	v	2	4
M030112	往来	v	2	3
M030112	于	p	1	1
M030113	气功师	n	3	7
M030113	练	v	1	2
M030113	轻	a	1	2
M030113	功	n	1	2
M030113	处于	v	2	3
M030113	状态	n	2	4
M030114	不觉	d	2	3
M030114	脱口而出	i	4	6
M030115	或许	d	2	4
M030116	郑重	a	2	3
M030116	关注	v	2	4
M030116	行动	vn	2	4
M030117	不久	m	2	2
M030117	对外	vn	2	4
M030117	影响	vn	2	4
M040001	时空	n	2	4
M040001	转换器	n	3	6
M040002	转眼间	t	3	6
M040002	４０	m	2	0
M040002	老年	t	2	2
M040002	谢世	v	2	3
M040002	中年	t	2	2
M040002	变成	v	2	4
M040002	８０	m	2	0
M040002	老者	n	2	3
M040003	全心全意	i	4	7
M040003	石头	n	2	2
M040004	这块	r	2	4
M040004	远古	t	2	4
M040004	文物	n	2	3
M040004	同位素	n	3	6
M040004	分析	vn	2	4
M040004	表明	v	2	4
M040004	它们	r	2	4
M040004	年龄	n	2	3
M040004	的确	d	2	4
M040004	３亿年	t	3	0
M040004	左右	m	2	4
M040005	结论	n	2	4
M040005	初步	d	2	4
M040005	弄清	v	2	4
M040005	来自	v	2	2
M040005	前人类	n	3	6
M040005	某	r	1	2
M040005	巨型	b	2	3
M040005	核爆炸	n	3	6
M040006	篇	q	1	2
M040006	著名	a	2	4
M040006	论文	n	2	3
M040006	论述	v	2	4
M040007	推测	v	2	4
M040007	４６亿年	t	4	0
M040007	推算	v	2	5
M040007	３０亿年	t	4	0
M040008	三叶虫	n	3	4
M040008	鱼类	n	2	3
M040008	时代	n	2	4
M040008	进化	v	2	4
M040008	至	d	1	2
M040008	高级	a	2	6
M040008	哺乳动物	l	4	8
M040008	只用	v	2	3
M040008	不足	a	2	3
M040008	１０００	m	4	0
M040008	万	m	1	1
M040009	２６亿年	t	4	0
M040009	漫长	a	2	3
M040009	岁月	n	2	3
M040009	空白	n	2	3
M040009	段	q	1	2
M040009	期	q	1	2
M040010	过程	n	2	4
M040010	前进	v	2	5
M040010	原地	n	2	4
M040010	踏步	v	2	4
M040010	重演	v	2	3
M040012	充分	a	2	4
M040012	需	v	1	2
M040012	２亿	m	2	0
M040012	多年	m	2	3
M040012	轮回	vn	2	4
M040012	板块	n	2	4
M040012	解体	v	2	4
M040012	面积	n	2	3
M040012	相对	d	2	4
M040012	稳定	an	2	4
M040012	海水	n	2	3
M040012	温度	n	2	4
M040012	温箱	n	2	4
M040012	效应	n	2	5
M040012	使得	v	2	4
M040012	缩短	v	2	4
M040013	由此	d	2	3
M040013	设想	vn	2	4
M040013	灾变	n	2	4
M040013	哺乳类	n	3	6
M040013	动物	n	2	4
M040013	尽数	d	2	4
M040013	灭绝	v	2	4
M040014	保存	v	2	4
M040014	幸存	v	2	4
M040014	勇敢	a	2	4
M040014	陆地	n	2	4
M040014	终于	d	2	3
M040014	重新	d	2	3
M040014	直至	v	2	4
M040015	上演	v	2	3
M040015	两三	m	2	2
M040016	不可企及	i	4	6
M040016	隔	v	1	2
M040016	代	q	1	2
M040016	祖先	n	2	4
M040017	假设	v	2	4
M040017	从容	a	2	4
M040017	来历	n	2	3
M040017	本	q	1	1
M040017	仅	d	1	2
M040017	存	v	1	2
M040017	见证	n	2	3
M040018	遗物	n	2	4
M040018	看出	v	2	4
M040018	生存	v	2	3
M040018	皮鞋	n	2	3
M040018	戴	v	1	2
M040018	精美	a	2	4
M040018	首饰	n	2	3
M040018	货币	n	2	4
M040018	采石场	n	3	5
M040019	为何	r	2	3
M040019	现存	v	2	4
M040019	深刻	a	2	4
M040019	教训	n	2	4
M040020	证明	v	2	4
M040020	最好	d	2	4
M040020	办法	n	2	3
M040020	距	p	1	2
M040020	３亿	m	2	0
M040020	亲身	d	2	3
M040020	领略	v	2	4
M040020	一番	m	2	3
M040022	遗憾	a	2	4
M040022	写道	v	2	4
M040024	帮助	v	2	4
M040025	发表	v	2	5
M040025	３	m	1	0
M040025	月	n	1	1
M040025	发明家	n	3	7
M040025	封	q	1	2
M040025	回信	n	2	4
M040026	发明	v	2	5
M040026	转换	vn	2	4
M040027	项	q	1	2
M040027	工作	vn	2	3
M040027	场长	n	2	3
M040027	达	v	1	2
M040027	实验	vn	2	4
M040027	无数	m	2	3
M040027	失败	vn	2	4
M040027	７０	m	2	0
M040027	成功	a	2	4
M040027	制造	v	2	4
M040028	足	d	1	2
M040028	宽	a	1	3
M040028	主要	b	2	4
M040028	功能	n	2	4
M040028	重返	v	2	3
M040028	选定	v	2	4
M040028	某个	r	2	4
M040028	按	p	1	2
M040028	按钮	n	2	4
M040028	１	m	1	0
M040028	进入	v	2	3
M040028	年代	n	2	3
M040028	景色	n	2	3
M040029	停留	v	2	4
M040029	必须	d	2	3
M040029	化为	v	2	3
M040029	团	q	1	2
M040029	烟雾	n	2	4
M040029	消失	v	2	4
M040030	足够	v	2	4
M040031	深情	n	2	4
M040031	心血	n	2	3
M040031	得到	v	2	4
M040031	这部	r	2	4
M040032	定位	v	2	4
M040033	坚信	v	2	4
M040034	科学家	n	3	6
M040034	社会	n	2	4
M040034	征求	v	2	3
M040034	聪明	a	2	4
M040034	青年人	n	3	3
M040034	使者	n	2	4
M040035	亲眼	d	2	4
M040036	适合	v	2	4
M040036	出访	v	2	4
M040036	繁复	a	2	4
M040036	青年	n	2	2
M040036	３０	m	2	0
M040036	丰富	a	2	3
M040036	探险	vn	2	4
M040036	经验	n	2	4
M040036	大量	m	2	3
M040036	古人类学	n	4	7
M040036	知识	n	2	4
M040036	头脑	n	2	3
M040036	灵活	a	2	4
M040036	无畏	v	2	4
M040036	精神	n	2	4
M040036	献身	v	2	3
M040036	未婚	v	2	3
M040037	场	q	1	2
M040037	从未	d	2	3
M040037	将要	d	2	5
M040037	想象	v	2	4
M040037	险情	n	2	4
M040037	就此	d	2	4
M040037	留	v	1	2
M040037	具	vg	1	2
M040037	化石	n	2	3
M040038	总之	c	2	4
M040038	未知	vn	2	3
M040038	新奇	a	2	4
M040038	刺激	v	2	4
M040038	挑战性	n	3	6
M040039	广告	n	2	3
M040039	播发	v	2	5
M040039	当地	s	2	4
M040039	电视台	n	3	5
M040039	黄金时间	n	4	6
M040039	年轻人	n	3	4
M040039	热门	a	2	3
M040039	话题	n	2	4
M040040	之内	f	2	2
M040040	３０００	m	4	0
M040040	报名	v	2	4
M040040	应征	vn	2	5
M040040	接待	vn	2	4
M040040	忙	v	1	2
M040040	头昏脑胀	i	4	7
M040041	感动	v	2	4
M040041	本着	p	2	3
M040041	定下	v	2	3
M040041	热衷	v	2	4
M040041	挑选	v	2	4
M040042	办公桌	n	3	5
M040042	堆积	v	2	4
M040042	表格	n	2	4
M040042	深夜	t	2	5
M040043	天下	n	2	3
M040043	大雨	n	2	2
M040043	哗哗	a	2	4
M040043	雨声	n	2	3
M040043	淹没	v	2	4
M040043	窗外	s	2	4
M040044	助手	n	2	3
M040044	下班	v	2	3
M040044	独身	n	2	3
M040044	老	a	1	1
M040044	翻看	v	2	4
M040045	正当	p	2	4
M040045	埋头	vd	2	3
M040045	思考	v	2	4
M040045	一阵	m	2	3
M040045	低低	a	2	4
M040045	敲门声	n	3	5
M040045	长长的	z	3	4
M040045	身影	n	2	3
M040045	投	v	1	2
M040046	扶	v	1	2
M040046	下滑	v	2	3
M040046	眼镜	n	2	4
M040046	抬	v	1	2
M040046	布满	v	2	4
M040046	疲倦	a	2	4
M040046	脸	n	1	2
M040046	打量	v	2	4
M040046	低沉	a	2	4
M040046	嗓音	n	2	3
M040046	的话	u	2	4
M040047	喜欢	v	2	4
M040048	来人	n	2	2
M040048	探险家	n	3	6
M040048	森林	n	2	4
M040048	归来	v	2	3
M040048	兴奋	v	2	4
M040048	异常	a	2	4
M040048	冒雨	vd	2	3
M040048	工作室	n	3	5
M040048	站立	v	2	3
M040048	不一会儿	l	4	5
M040048	积存	v	2	4
M040048	摊	q	1	2
M040048	水	n	1	1
M040049	热情洋溢	l	4	8
M040049	放出	v	2	4
M040050	３３	m	2	0
M040050	毕业生	n	3	4
M040050	８	m	1	0
M040050	多次	m	2	4
M040050	协助	v	2	4
M040050	学者	n	2	4
M040050	考查	v	2	4
M040050	地带	n	2	5
M040050	足迹	n	2	4
M040050	遍布	v	2	4
M040051	考察	vn	2	4
M040051	裂谷	n	2	3
M040051	写	v	1	2
M040051	书商	n	2	3
M040051	发横财	l	3	7
M040051	小说	n	2	3
M040052	以往	t	2	4
M040052	提供	v	2	4
M040052	资料	n	2	4
M040053	完	v	1	2
M040053	迫不及待	i	4	6
M040053	抢	v	1	2
M040053	话头	n	2	3
M040053	渴望	v	2	5
M040054	踏上	v	2	3
M040054	征程	n	2	4
M040055	选中	v	2	3
M040055	培训	vn	2	4
M040056	语言	n	2	3
M040056	沟通	v	2	4
M040056	样子	n	2	3
M040057	掌握	v	2	4
M040057	应付	v	2	5
M040057	意外	an	2	4
M040057	熟悉	v	2	4
M040057	植物	n	2	4
M040057	习性	n	2	3
M040057	对付	v	2	4
M040057	动植物	j	3	6
M040057	遇到	v	2	4
M040057	敌害	n	2	4
M040058	最最	d	2	4
M040058	基因	n	2	4
M040058	分化	v	2	4
M040058	消散	v	2	5
M040058	组合	v	2	4
M040058	模样	n	2	4
M040059	也就是说	l	4	7
M040059	形体	n	2	4
M040059	估计	v	2	4
M040060	值得	v	2	4
M040060	庆幸	v	2	4
M040060	形态	n	2	4
M040060	虽	c	1	2
M040060	变化	vn	2	4
M040060	保留	v	2	4
M040060	思维	n	2	4
M040061	巨大	a	2	2
M040061	困难	an	2	4
M040061	精心	ad	2	3
M040062	设计	vn	2	4
M040062	服装	n	2	4
M040062	行囊	n	2	6
M040062	药品	n	2	4
M040062	食品	n	2	4
M040062	虚无	b	2	3
M040062	海市蜃楼	i	4	8
M040062	难以	d	2	4
M040062	捉摸	v	2	4
M040063	此行	r	2	4
M040063	难度	n	2	4
M040063	还是	d	2	4
M040063	一无所知	i	4	6
M040064	细菌	n	2	4
M040065	行走	v	2	4
M040065	返回	v	2	4
M040066	越是	d	2	4
M040066	临近	v	2	4
M040066	出发	v	2	5
M040066	日子	n	2	2
M040066	越	d	1	2
M040067	发挥	v	2	5
M040067	才能	n	2	3
M040067	担心	v	2	3
M040067	多余	a	2	4
M040068	信心	n	2	3
M040068	十足	z	2	3
M040068	摩拳擦掌	i	4	8
M040068	等待	v	2	4
M040068	到来	v	2	3
M040069	很快	d	2	4
M040069	秋天	t	2	4
M040069	阳光	n	2	5
M040069	明媚	a	2	4
M040069	轻型	b	2	4
M040069	直升飞机	n	4	7
M040069	小组	n	2	3
M040069	送到	v	2	4
M040069	丛林	n	2	4
M040069	旁	f	1	2
M040071	融铸	v	2	4
M040071	唯一	b	2	3
M040071	遗迹	n	2	4
M040071	只能	v	2	4
M040072	空中	s	2	3
M040072	望去	v	2	5
M040072	历经	v	2	4
M040072	变迁	vn	2	4
M040072	乌金	n	2	3
M040072	似	d	1	2
M040072	光芒	n	2	5
M040072	深藏	v	2	4
M040072	山林	n	2	3
M040072	巨人	n	2	2
M040072	沉睡	v	2	4
M040072	莽莽	z	2	6
M040072	林海	n	2	4
M040072	怀抱	n	2	4
M040073	玻璃	n	2	4
M040073	原产地	n	3	6
M040073	脚下	f	2	3
M050001	小心翼翼	i	4	6
M050001	伸	v	1	2
M050001	展开	v	2	4
M050001	八	m	1	1
M050001	脚爪	n	2	3
M050001	牢牢	d	2	4
M050001	吸附	v	2	4
M050001	光滑	a	2	5
M050001	墙上	s	2	3
M050002	非凡	z	2	3
M050002	亘绵	v	2	4
M050002	上面	f	2	2
M050002	置身	v	2	3
M050002	无比	z	2	2
M050002	洞穴	n	2	4
M050002	微微	d	2	6
M050002	透出	v	2	4
M050002	天光	n	2	5
M050002	弯	ng	1	2
M050002	悬崖	n	2	5
M050002	般	u	1	2
M050002	白色	n	2	2
M050002	墙壁	n	2	4
M050002	围绕	v	2	4
M050002	宏伟	a	2	4
M050002	弧形	n	2	4
M050002	剧场	n	2	4
M050003	潮湿	a	2	4
M050003	厚厚的	z	3	6
M050003	红土	n	2	3
M050003	构成	v	2	4
M050003	严	ad	1	1
M050003	不得	v	2	3
M050003	土地	n	2	3
M050003	上去	v	2	3
M050003	来说	u	2	3
M050003	死亡	v	2	3
M050003	使用	v	2	3
M050003	吸盘	n	2	4
M050003	坚硬	a	2	4
M050003	光洁	a	2	5
M050003	眨眼	v	2	4
M050003	工夫	n	2	2
M050003	泛滋	a	2	4
M050003	洪水	n	2	3
M050003	深处	s	2	4
M050003	吞噬	v	2	4
M050003	不可捉摸	i	4	7
M050003	深渊	n	2	4
M050004	转动	v	2	4
M050004	体内	s	2	3
M050004	精细	a	2	4
M050004	平衡	a	2	3
M050004	器	ng	1	2
M050004	更加	d	2	3
M050004	靠近	v	2	4
M050004	绝壁	n	2	4
M050004	垢斑	n	2	4
M050005	钻头	n	2	3
M050005	滑	v	1	2
M050005	仔细	a	2	4
M050005	清除	v	2	4
M050005	浮渣	n	2	4
M050005	状	ng	1	2
M050006	特殊	a	2	4
M050006	坚固	a	2	4
M050006	覆盖	v	2	4
M050006	外表	n	2	4
M050006	正是	v	2	4
M050006	层	q	1	2
M050006	特有	b	2	4
M050006	光亮	n	2	7
M050006	色泽	n	2	3
M050007	然而	c	2	3
M050007	保护	v	2	4
M050007	罩	v	1	2
M050007	抵抗	v	2	4
M050007	不住	d	2	3
M050007	经年累月	i	4	6
M050007	侵蚀	vn	2	4
M050008	处理	v	2	4
M050008	有机	b	2	4
M050008	原料	n	2	4
M050008	有害	a	2	4
M050008	总是	d	2	5
M050008	残存	v	2	4
M050008	缝隙	n	2	4
M050008	召	vg	1	2
M050008	成群	v	2	4
M050008	食	ng	1	2
M050008	腐	vg	1	2
M050009	每日	r	2	3
M050009	扫除	v	2	4
M050009	废物	n	2	4
M050009	运转	vn	2	4
M050009	全部	m	2	4
M050010	七	m	1	1
M050010	兄弟	n	2	4
M050010	少	ad	1	2
M050010	不但	c	2	3
M050010	各自	r	2	3
M050010	负担	n	2	4
M050010	区间	n	2	4
M050010	检修	vn	2	4
M050010	躲避	v	2	4
M050010	各	r	1	2
M050010	侵袭	vn	2	4
M050010	开动	v	2	4
M050011	曾经	d	2	4
M050011	突如其来	i	4	7
M050011	轰鸣声	n	3	6
M050011	来得及	v	3	4
M050011	进去	v	2	4
M050011	短促	a	2	4
M050011	尖厉	a	2	4
M050011	叫声	n	2	4
M050011	发狂	v	2	5
M050011	摔	v	1	2
M050011	高高的	z	3	10
M050011	底下	f	2	3
M050011	松软	a	2	4
M050011	汹涌	a	2	4
M050011	垃圾	n	2	4
M050011	组成	v	2	4
M050011	潮水	n	2	3
M050011	立刻	d	2	3
M050012	轻微	a	2	5
M050012	哀伤	an	2	5
M050012	眼睁睁	z	3	6
M050013	变动	vn	2	4
M050014	照旧	d	2	4
M050014	定期	d	2	4
M050014	有机物	n	3	6
M050014	照样	d	2	4
M050015	面对	v	2	3
M050016	顶替	v	2	4
M050017	永恒	z	2	3
