sent_id	word_sound	upos	character_token_n	sound_n
M020036	['bu', 'toŋ']	a	2	5
M020037	['zen']	r	1	3
M020038	['xin', '$i']	a	2	5
M020038	['qi', 'dian', '$uan']	n	3	10
M020039	['bu', 'jie']	v	2	5
M020040	['xi#', 'xi#']	v	2	6
M020040	['xuan', 'y#']	v	2	6
M020040	['heŋ', 'du']	v	2	5
M020040	['yiŋ', 'ji', 'li']	ns	3	7
M020040	['h#', 'xia']	n	2	5
M020040	['du', 'lwən']	n	2	6
M020040	['h#', 'y#']	d	2	4
M020041	['xi#', '$i']	n	2	5
M020041	['bu', 'tjəŋ']	v	2	6
M020041	['mjəŋ', 'mjəŋ']	v	2	8
M020041	['jia', 'la', 'xi', 'ya']	nz	4	9
M020042	['dwən']	v	1	4
M020042	['h#', 'tu']	n	2	4
M020042	['haŋ', 'xjəŋ']	v	2	7
M020042	['h#', 'yaŋ']	n	2	5
M020043	['jia', 'huo']	n	2	6
M020043	['f#']	v	1	2
M020044	['dwən', '$i']	d	2	6
M020044	['$e', 'er']	r	2	4
M020044	['mu', 'di']	n	2	4
M020045	['bu', 'cuo']	a	2	5
M020045	['ɥe', 'qiu']	n	2	5
M020045	['huo', 'xjəŋ']	n	2	7
M020045	['qi', 'ta']	r	2	4
M020045	['xjəŋ', 'qiu']	n	2	7
M020046	['xjəŋ', 'qi']	n	2	6
M020046	['yi', 'h#']	f	2	4
M020046	['ren', 'l#']	n	2	5
M020046	['$en', '$eŋ']	b	2	6
M020046	['t#', 'koŋ', '$uan']	n	3	9
M020046	['jiu', 'y#']	d	2	5
M020046	['ju', 'xjəŋ']	v	2	6
M020046	['xia', '$ui']	v	2	6
M020046	['dian', 'li']	n	2	6
M020047	['da', 'jia']	r	2	5
M020047	['xuan', 'bu']	v	2	6
M020047	['xi#', 'xi']	n	2	5
M020047	['$eŋ', 'fu']	n	2	5
M020047	['ben', 'ren']	r	2	6
M020047	['ren', 'mjəŋ']	v	2	7
M020047	['bu', '$aŋ']	n	2	5
M020048	['jin', 'tian']	t	2	7
M020048	['koŋ', 'jun']	n	2	6
M020048	['$uan', 'di#']	v	2	7
M020048	['$i', 'hui', 'guan']	n	3	9
M020048	['yi', 'jian']	n	2	6
M020048	['ru', 'he']	r	2	4
M020049	['toŋ', 'yi']	v	2	5
M020050	['m#', 'zi']	n	2	4
M020050	['guaŋ']	n	1	4
M020050	['pi#', 'liaŋ']	a	2	7
M020051	['ku#', 'y#']	d	2	5
M020051	['wan', 'goŋ']	v	2	6
M020051	['ban']	v	1	3
M020051	['tuo']	a	1	3
M020051	['di#']	v	1	3
M020051	['$#', 'xu']	n	2	4
M020052	['p#', 'toŋ']	vn	2	5
M020052	['l#', 'd#']	v	2	4
M020052	['deŋ', '$aŋ']	v	2	6
M020052	['h#', 'hua']	a	2	5
M020053	['yi', 'd#']	d	2	4
M020053	['$aŋ', 'l#']	v	2	5
M020053	['yan', '$#']	p	2	5
M020053	['pu']	v	1	2
M020053	['di', 'tan']	n	2	5
M020053	['guo', 'd#']	n	2	5
M020053	['men', 'k#']	s	2	5
M020054	['xian', 'jin']	a	2	7
M020055	['$uan', '$aŋ']	n	2	7
M020055	['bi#', 'mjəŋ']	v	2	7
M020055	['toŋ', 'p#']	n	2	5
M020056	['bu', 'yi']	v	2	4
M020057	['xiaŋ', 'daŋ']	d	2	7
M020057	['kuan', '$aŋ']	a	2	7
M020057	['ke', 'tjəŋ']	n	2	6
M020057	['li', 'w#']	n	2	4
M020057	['wo', '$i']	n	2	4
M020057	['$uo', '$aŋ']	s	2	6
M020057	['ge', '$oŋ']	r	2	5
M020057	['toŋ', 'xun']	n	2	6
M020058	['jia', '$i']	v	2	5
M020058	['bwo', 'yin']	nz	2	6
M020058	['bu', 'da']	d	2	4
M020058	['xiaŋ', 'toŋ']	a	2	7
M020058	['f#', 'ji']	n	2	4
M020060	['faŋ', 'mian']	n	2	7
M020060	['an', '$uaŋ']	v	2	6
M020060	['zen', 'yaŋ']	r	2	6
M020062	['ju', 'bian']	vn	2	6
M020062	['fa', 'doŋ', 'ji']	n	3	7
M020062	['yun']	v	1	3
M020062	['ti#', '$i']	v	2	5
M020063	['$uaŋ', '$i']	n	2	6
M020063	['ɥæn', 'zi', 'neŋ']	n	3	8
M020063	['xue', 'ɥæn']	n	2	6
M020063	['$uaŋ', 'p#']	v	2	6
M020063	['c#']	d	1	2
M020064	['njəŋ', '$i']	nr	2	6
M020064	['da', 'qiaŋ']	v	2	6
M020064	['doŋ', 'xi']	n	2	5
M020064	['zui']	d	1	3
M020064	['xi#', 'xin']	a	2	6
M020064	['da', 'xue']	n	2	5
M020064	['bu', '$i']	v	2	4
M020067	['yi', 'l#']	f	2	4
M020068	['noŋ']	v	1	3
M020068	['$i', 'yan']	vn	2	5
M020068	['g#', 'jin']	vn	2	5
M020069	['xia', 'lie']	b	2	6
M020070	['mwo', 'ran']	d	2	6
M020070	['bwo', 'ran', 'da', 'nu']	i	4	10
M020070	['qi', 'ji', 'b#', 'hu#']	i	4	9
M020071	['$e', 'li']	r	2	4
M020071	['yiŋ', 'g#']	v	2	5
M020071	['$i', 'ban']	vn	2	5
M020072	['tui', 'k#']	v	2	5
M020072	['caŋ', 'men']	n	2	6
M020072	['wu', 'fa']	vd	2	4
M020073	['li', 'bian']	f	2	6
M020073	['fan', 'suo']	v	2	6
M020074	['qjəŋ', 'kuaŋ']	n	2	8
M020074	['bu', 'mi#']	a	2	5
M020074	['b#', 'yoŋ']	vn	2	5
M020074	['l#', 'bu', 'ji']	v	3	6
M020074	['li', 'ji']	d	2	4
M020074	['$#', 'qiaŋ']	n	2	6
M020074	['suo', 'koŋ']	n	2	6
M020074	['qiaŋ']	n	1	4
M020074	['ji', 'caŋ']	n	2	5
M020074	['reŋ']	d	1	3
M020074	['li', 'mian']	f	2	6
M020074	['du', '$u']	v	2	4
M020074	['fen', 'li']	d	2	5
M020074	['ba', 'men']	v	2	5
M020074	['lan']	a	1	3
M020074	['$i', 'fu']	n	2	4
M020074	['$i', 'ti']	n	2	4
M020074	['di', '$aŋ']	s	2	5
M020075	['ji#', '$#']	n	2	5
M020076	['$uan', 'l#']	v	2	6
M020078	['jiu', 'di']	d	2	5
M020078	['gwən']	ng	1	4
M020078	['guo', 'qu']	v	2	5
M020079	['y#', 'yu']	an	2	4
M020079	['doŋ']	v	1	3
M020080	['toŋ', 'xiaŋ']	v	2	7
M020080	['guan', '$aŋ']	v	2	7
M020081	['kan', 'jian']	v	2	7
M020081	['wu', 'qi']	n	2	4
M020081	['k#', 'd#']	n	2	4
M020081	['qu', '$u']	v	2	4
M020081	['bu', 'hua', 'ji']	n	3	7
M020082	['quan']	d	1	4
M020082	['jin', '$u']	n	2	5
M020082	['mi', 'feŋ']	vn	2	5
M020082	['wu', 'xian', 'dian', 'bwo']	n	4	13
M020082	['$uan', 'd#']	v	2	6
M020082	['gan', 'l#']	v	2	5
M020082	['jia', 'ban']	n	2	6
M020083	['f#', 'ku#']	z	2	5
M020083	['xia', 'da']	v	2	5
M020083	['jin', 'ji']	a	2	5
M020083	['mjəŋ', 'ljəŋ']	n	2	8
M020084	['$a', 'na', 'jian']	t	3	8
M020084	['tan', '$#', 'deŋ']	n	3	8
M020084	['qi', '$oŋ', 'ji']	n	3	7
M020084	['$e', 'deŋ']	n	2	5
M020084	['$#', 'y#']	v	2	4
M020084	['ru', 'toŋ']	v	2	5
M020084	['b#', '$#']	n	2	4
M020085	['jjəŋ', 'b#']	n	2	6
M020085	['bu', 'jue', 'yu', 'er']	l	4	9
M020085	['h#', 'gaŋ']	n	2	5
M020085	['h#', 'an']	a	2	4
M020085	['$ui', 'mian']	n	2	7
M020085	['l#', 'hui']	vd	2	5
M020085	['s#', '$e']	v	2	4
M020085	['toŋ', '$i']	c	2	5
M020085	['jjəŋ', '$a']	n	2	6
M020085	['ku#', 'tjəŋ']	n	2	7
M020085	['qi', 'doŋ']	v	2	5
M020086	['$e', 'bian']	r	2	6
M020086	['xia', '$uan']	v	2	7
M020086	['gu#']	v	1	3
M020086	['yi', 'ce']	f	2	4
M020086	['p#', 'd#']	n	2	4
M020087	['waŋ']	p	1	3
M020087	['p#']	v	1	2
M020087	['ken', 'djəŋ']	v	2	7
M020088	['k#', 'qiaŋ']	v	2	6
M020088	['na', 'er']	r	2	4
M020088	['$i', 'qiaŋ']	v	2	6
M020088	['wu', '$aŋ']	v	2	5
M020089	['b#', 'g#']	n	2	4
M020089	['yi', 'bian']	d	2	6
M020089	['k#', 'xin']	n	2	5
M020089	['bu', 'xia']	n	2	5
M020089	['$uan', 'da']	v	2	6
M020089	['y#', 'qiu']	v	2	5
M020089	['wu', 'bi']	d	2	4
M020089	['$aŋ', 'h#']	v	2	5
M020090	['f#', 'tu']	n	2	4
M020090	['gaŋ', 'ban']	n	2	6
M020090	['mian', 'xiaŋ']	v	2	8
M020090	['$e', 'ji']	v	2	4
M020091	['hoŋ', 'guaŋ']	n	2	7
M020091	['ji', '$oŋ']	v	2	5
M020091	['huan', 'ji']	v	2	6
M020093	['li', '$eŋ']	d	2	5
M020093	['han']	v	1	3
M020093	['na', 'bian']	r	2	6
M020094	['yin', 'bi']	a	2	5
M020094	['deŋ', 'guaŋ']	n	2	7
M020095	['quan', '$en']	n	2	7
M020095	['h#', 'se']	n	2	4
M020095	['yi', 'fu']	n	2	4
M020095	['meŋ']	v	1	3
M020095	['t#', '$#']	n	2	4
M020095	['nan', 'ren']	n	2	6
M020095	['daŋ', '$u']	v	2	5
M020095	['ci', 'mu']	v	2	4
M020095	['ju', 'qi']	v	2	4
M020095	['faŋ', 'xiaŋ']	n	2	7
M020096	['$en', 'djəŋ']	a	2	7
M020096	['man', 'man']	d	2	6
M020096	['mi#', '$wən']	v	2	7
M020097	['ji', 'hu']	d	2	4
M020097	['$uaŋ', 'faŋ']	n	2	7
M020097	['yiŋ', '$eŋ']	v	2	6
M020097	['$#', '$oŋ']	s	2	5
M020098	['hui', '$#']	vd	2	5
M020098	['ji', 'xu']	v	2	4
M020098	['$ui', 'gan']	v	2	6
M020100	['ji#', 'han']	vn	2	6
M020100	['xue', 'liaŋ']	z	2	7
M020100	['yi', '$#']	m	2	4
M020100	['bu', 'xjəŋ', 'ren', '$i']	i	4	11
M020100	['qiaŋ', 'k#']	n	2	6
M020100	['djəŋ', '$u']	v	2	6
M020101	['z#', 'guo']	v	2	5
M020101	['f#', 'ze']	c	2	4
M020102	['w#', 'xie']	v	2	5
M020102	['an', 'bian']	s	2	6
M020102	['yi', 'doŋ']	vn	2	5
M020103	['$#', 'zu', 'wu', 'cuo']	i	4	9
M020103	['jjəŋ', 'ɥæn']	n	2	7
M020103	['$an', '$u']	v	2	5
M030001	['xia', 'wu']	t	2	5
M030001	['liaŋ', 'dian']	t	2	8
M030001	['guan', 'kan']	v	2	7
M030001	['dian', '$i']	n	2	6
M030001	['$i', 'bwo']	vn	2	5
M030002	['wan', '$aŋ']	t	2	6
M030002	['hu#']	v	1	3
M030002	['ji', 'da']	a	2	4
M030002	['ju', 'ji']	v	2	4
M030002	['dian', '$i', 'ji']	n	3	8
M030002	['qian']	f	1	4
M030003	['guan', '$oŋ']	n	2	7
M030003	['f#', 'ren']	nz	2	5
M030003	['tan', 'xian', 'dui']	n	3	10
M030003	['jjəŋ', 'guo']	p	2	7
M030003	['$wən', 'li']	ad	2	6
M030003	['wan', '$eŋ']	v	2	6
M030003	['huan', 'r#']	v	2	6
M030003	['$uan', 'ɥe']	v	2	6
M030003	['nan', 'm#']	ns	2	5
M030003	['da', 'lu']	n	2	4
M030003	['kua', 'guo']	v	2	6
M030003	['nan', 'ji', '$#']	ns	3	7
M030003	['ɥe', 'guo']	v	2	5
M030003	['da', 'yaŋ', '$#']	ns	3	7
M030003	['f#', 'guo']	v	2	5
M030003	['$#', 'd#']	v	2	4
M030003	['guo', 'jia']	n	2	6
M030003	['$u', 'xi']	n	2	4
M030003	['qin', 'qie']	a	2	6
M030003	['wen', 'h#']	vn	2	5
M030003	['gu', 'li']	v	2	4
M030004	['b#', 'ji']	n	2	4
M030004	['yan']	p	1	3
M030004	['xi', 'jjəŋ']	b	2	6
M030004	['du']	q	1	2
M030004	['b#', 'm#']	ns	2	4
M030004	['nan']	f	1	3
M030005	['$i', 'kuaŋ']	n	2	6
M030005	['lu', 'xiaŋ']	n	2	6
M030006	['bwo', 'yin', 'ɥæn']	n	3	9
M030006	['jie', '$uo']	v	2	6
M030007	['xin', '$aŋ']	v	2	6
M030007	['ge', 'di']	r	2	4
M030007	['feŋ', 'guaŋ']	n	2	7
M030008	['zui', 'xin']	a	2	6
M030008	['f#', 'ɥe']	v	2	4
M030008	['b#', 'mu', 'da']	ns	3	6
M030008	['h#', 'yu']	n	2	4
M030008	['$u', 'xian']	v	2	6
M030008	['$i', 'gu']	n	2	4
M030008	['zoŋ', 'bu']	n	2	5
M030008	['si']	m	1	2
M030008	['$i', 'qu']	v	2	4
M030008	['lian', 'ji']	v	2	6
M030008	['$aŋ', 'da']	v	2	5
M030008	['fen', '$oŋ']	q	2	6
M030008	['sui', 'h#']	d	2	5
M030008	['yi', 'qie']	r	2	5
M030008	['an', 'h#']	a	2	4
M030008	['$i', 'zoŋ']	v	2	5
M030008	['xia', 'luo', 'bu', 'mjəŋ']	l	4	12
M030009	['mu', 'qian']	t	2	6
M030009	['xian', 'feŋ']	nz	2	7
M030009	['liu']	m	1	3
M030009	['f#', 'yi', 'tjəŋ']	n	3	8
M030009	['dui', 'ɥæn']	n	2	6
M030009	['$u', '$i']	v	2	4
M030009	['xun', '$#']	v	2	5
M030010	['fan', 'fu']	d	2	5
M030010	['bwo', 'faŋ']	v	2	6
M030010	['qian', 'h#']	f	2	6
M030010	['na', 'duan']	r	2	6
M030011	['huan', 'ku#']	a	2	7
M030011	['yi', 'xia', 'zi']	m	3	7
M030011	['yi', 'lwən', 'fen', 'fen']	i	4	12
M030011	['an', 'xin']	ad	2	5
M030011	['huan', 'qiu']	n	2	7
M030011	['mi', 'ren']	a	2	5
M030012	['liu', 'taŋ']	v	2	6
M030012	['pjəŋ', 'mu']	n	2	6
M030012	['maŋ', 'ran']	ad	2	6
M030012	['s#', 'suo']	v	2	5
M030013	['yi', 'pian']	m	2	6
M030013	['huan', 'teŋ']	vn	2	7
M030016	['$i', 'bin']	nr	2	5
M030016	['fa', '$u']	v	2	4
M030016	['xin', 'h#']	n	2	5
M030017	['pi#']	v	1	3
M030020	['yan', 'jjəŋ']	n	2	7
M030020	['y#', 'ru']	v	2	4
M030020	['da', 'meŋ', '$u', 'xjəŋ']	l	4	11
M030023	['zoŋ']	d	1	3
M030025	['hui', 'fu']	v	2	5
M030027	['fu', 'xian']	v	2	6
M030028	['$i', 'jue']	n	2	5
M030028	['xjəŋ']	v	1	4
M030028	['mwo', '$eŋ']	a	2	6
M030029	['ni', 'h#']	l	2	4
M030030	['t#', 't#']	v	2	4
M030030	['$#', '$en']	n	2	5
M030030	['faŋ']	v	1	3
M030030	['lan', 'guaŋ']	nr	2	7
M030031	['pu', 'toŋ', 'ren']	n	3	8
M030031	['da', '$i']	d	2	4
M030031	['xiaŋ', 'si']	a	2	6
M030031	['mwo', 'hu']	a	2	5
M030031	['bu', 'an']	a	2	4
M030032	['n#', 'd#']	n	2	4
M030034	['qjəŋ', 'wen']	v	2	7
M030036	['xjəŋ', 'xi']	n	2	6
M030036	['h#', 'di']	n	2	4
M030036	['ji', 'di']	n	2	4
M030036	['bi', 'er']	nr	2	4
M030037	['huan', 'yiŋ']	v	2	7
M030037	['ke', 'ren']	n	2	5
M030038	['yan', 'guaŋ']	n	2	7
M030038	['r#', 'he']	an	2	4
M030038	['na', 'me']	r	2	4
M030038	['ke', 'pa']	a	2	4
M030039	['di', 'qiu']	n	2	5
M030040	['y#', '$an']	a	2	5
M030040	['jian', 'ce']	vn	2	6
M030040	['ke', 'ji']	n	2	4
M030040	['$ui', 'pjəŋ']	n	2	7
M030040	['wen', 'mjəŋ']	a	2	7
M030042	['w#', 'xjəŋ']	n	2	6
M030042	['jin', '$an']	vn	2	6
M030043	['nan', 'de']	ad	2	5
M030043	['ji', 'hui']	n	2	5
M030043	['qin', 'zi']	d	2	5
M030043	['w#', 'xjəŋ', 'ren']	n	3	9
M030043	['pjəŋ', 'jia']	v	2	7
M030044	['bi#', '$wən']	n	2	7
M030044	['d#', 'ban']	a	2	5
M030044	['han', 'yu']	nz	2	5
M030044	['m#', 'li']	a	2	4
M030044	['bu', 'kui', 'w#']	v	3	7
M030044	['g#', 'du']	n	2	4
M030044	['$i', 'hui']	n	2	5
M030044	['$eŋ', 'mjəŋ']	n	2	7
M030045	['y#', 'qi']	d	2	4
M030045	['wu', 'li']	n	2	4
M030045	['$eŋ', 'wu']	n	2	5
M030045	['goŋ', '$eŋ']	n	2	6
M030045	['neŋ', 'ɥæn']	n	2	6
M030045	['ke', 'xue']	n	2	5
M030045	['haŋ', 'koŋ']	n	2	6
M030045	['haŋ', 'tian']	n	2	7
M030045	['ljəŋ', 'yu']	n	2	6
M030045	['qu', 'de']	v	2	4
M030045	['$eŋ', 'jiu']	n	2	6
M030046	['xiaŋ', '$en']	a	2	7
M030048	['an', '$#']	p	2	4
M030048	['guan', 'dian']	n	2	8
M030048	['deŋ', 'yu']	v	2	5
M030049	['zoŋ', 'guan']	v	2	7
M030049	['li', '$i']	n	2	4
M030049	['jjəŋ', '$aŋ']	d	2	7
M030049	['na', 'yaŋ']	r	2	5
M030049	['zi', 'xiaŋ', 'can', '$a']	i	4	11
M030050	['tu', 'pwo']	v	2	5
M030050	['$u#', 'xian']	d	2	7
M030050	['yoŋ', 'yu']	v	2	5
M030050	['jun', '$i']	n	2	5
M030050	['lue', 'duo']	v	2	6
M030050	['$eŋ', 'ba']	v	2	5
M030050	['can', '$a']	v	2	5
M030050	['toŋ', 'l#']	n	2	5
M030051	['ji', '$i']	c	2	4
M030051	['qi', 'se']	n	2	4
M030051	['ren', 'qun']	n	2	6
M030051	['$oŋ', 'man']	v	2	6
M030052	['$an', 'y#']	v	2	5
M030052	['kuaŋ']	dg	1	4
M030052	['$eŋ', 'd#']	vn	2	5
M030052	['li', 'jie']	v	2	5
M030053	['guaŋ', 'kuo']	a	2	7
M030053	['yu', '$#']	n	2	4
M030053	['bu', '$#']	m	2	4
M030054	['$eŋ', 'ljəŋ']	n	2	7
M030054	['hu', 'xiaŋ']	d	2	6
M030054	['xin', 'ren']	v	2	6
M030054	['toŋ', '$#', 'goŋ', 'ji']	i	4	10
M030055	['$oŋ', 'b#']	v	2	5
M030055	['bian', '$i']	v	2	6
M030055	['$ui', 'qiu']	vn	2	6
M030055	['tan', 'suo']	v	2	6
M030055	['z#', 'fu']	v	2	4
M030056	['djəŋ', 'li']	v	2	6
M030056	['goŋ', 'ɥe']	n	2	5
M030056	['ɥæn', 'ze']	n	2	5
M030056	['he', 'mu', 'xiaŋ', '$u']	i	4	10
M030056	['c#', 'fu']	n	2	4
M030056	['goŋ', 'y#']	b	2	5
M030056	['goŋ', 'toŋ']	d	2	6
M030056	['w#', 'hu']	v	2	4
M030056	['yi', 'fa']	d	2	4
M030056	['zu', '$i']	v	2	4
M030056	['$eŋ', 'fa']	v	2	5
M030056	['qin', 'fan']	v	2	6
M030056	['ji', 'ti']	n	2	4
M030056	['xjəŋ', 'w#']	n	2	6
M030057	['xin', 'l#']	v	2	5
M030058	['xian', 'ren']	n	2	7
M030058	['kan', 'ce']	vn	2	5
M030058	['yu', 'ji']	v	2	4
M030058	['jian', 'li']	v	2	6
M030058	['yoŋ', 'yi']	d	2	5
M030058	['fan', 'kui']	v	2	6
M030059	['qi', 'jin', 'w#', '$i']	l	4	9
M030060	['jun']	d	1	3
M030060	['yin']	p	1	3
M030060	['fa', 'da']	a	2	4
M030060	['zi', 'wo']	r	2	4
M030060	['hui', 'mie']	v	2	6
M030060	['d#', 'lu']	n	2	4
M030060	['d#', 'l#']	v	2	4
M030060	['koŋ', 'qian']	a	2	7
M030060	['jie', 'nan']	n	2	6
M030061	['w#', 'qu']	v	2	4
M030061	['b#', 'can']	a	2	5
M030061	['jie', 'ju']	n	2	5
M030061	['$en', 'bi#']	v	2	6
M030061	['toŋ', 'xi']	v	2	5
M030062	['xian', 'd#']	t	2	6
M030062	['yan', 'ge']	ad	2	5
M030062	['$uo', 'l#']	v	2	5
M030062	['nian', 'qjəŋ']	a	2	8
M030062	['jin', 'bu']	vn	2	5
M030062	['su', 'du']	n	2	4
M030062	['ɥæn', 'ɥæn']	d	2	6
M030062	['$#', 'guo']	v	2	5
M030063	['w#', 'xian']	a	2	6
M030063	['fen', '$eŋ']	v	2	6
M030063	['xi#', 'ji', 'tuan']	n	3	9
M030063	['fa', '$an']	vn	2	5
M030063	['zi', 'xu']	v	2	4
M030065	['yi', 'yi']	n	2	4
M030066	['xin', 'qjəŋ']	n	2	7
M030066	['di', 'xia']	v	2	5
M030067	['a']	e	1	1
M030067	['gu#', 'quan']	n	2	7
M030067	['man', '$an']	v	2	6
M030067	['qian', 'xjəŋ']	v	2	8
M030067	['me']	y	1	2
M030068	['min', 'zu']	n	2	5
M030068	['quan', 'ren', 'l#']	n	3	9
M030068	['xjəŋ', 'fu']	an	2	6
M030068	['fen', 'd#']	v	2	5
M030070	['yoŋ', 'y#']	v	2	5
M030070	['quan', 'qiu']	n	2	7
M030070	['huo']	c	1	3
M030070	['an']	a	1	2
M030070	['jia', 'qiaŋ']	v	2	7
M030070	['jun', 'b#']	n	2	5
M030071	['yu', 'ci', 'toŋ', '$i']	c	4	9
M030071	['hu', '$eŋ']	n	2	5
M030071	['ri', 'yi']	d	2	4
M030071	['g#', '$aŋ']	a	2	5
M030072	['guo', 'ji']	n	2	5
M030072	['he', 'zuo']	vn	2	5
M030072	['ge', 'guo']	r	2	5
M030072	['li', 'yi']	n	2	4
M030072	['jin', 'jin']	d	2	6
M030072	['lian', 'z#']	v	2	6
M030072	['xu', 'y#']	v	2	4
M030072	['xie', 'zuo']	vn	2	6
M030072	['nu', 'li']	an	2	4
M030074	['jie', '$i']	v	2	5
M030074	['ɥæn', 'yin']	n	2	6
M030075	['dan', 'ren']	b	2	6
M030075	['qi', 'f#']	vn	2	4
M030075	['$oŋ', 'da']	a	2	5
M030076	['$u', 'feŋ']	j	2	5
M030076	['$i', '$a']	v	2	4
M030076	['xiaŋ', 'd#']	v	2	6
M030077	['yiŋ', 'l#']	v	2	5
M030079	['bu', 'yoŋ']	d	2	5
M030079	['huo', 'jian']	n	2	7
M030079	['zi', 'y#']	ad	2	4
M030080	['$#', 'ɥe']	v	2	4
M030080	['jie', 'duan']	n	2	7
M030080	['$#', 'ji']	a	2	4
M030080	['$oŋ', 'xin']	n	2	6
M030080	['hui', 'b#']	v	2	5
M030081	['nin']	r	1	3
M030083	['pjəŋ', '$aŋ']	n	2	7
M030083	['wu', 'zi']	n	2	4
M030084	['na', 'xie']	r	2	5
M030084	['mjəŋ', 'zi']	n	2	6
M030084	['lian', 'yoŋ']	v	2	7
M030084	['c#', 'li#']	n	2	5
M030085	['kan', 'kan']	v	2	6
M030085	['$i', 'liaŋ']	n	2	6
M030086	['bi#']	n	1	3
M030086	['ce', 'liaŋ']	vn	2	6
M030087	['xian', '$i', 'pjəŋ']	n	3	10
M030087	['xian', '$i']	v	2	6
M030087	['xi#', '$u', 'dian']	n	3	9
M030087	['y#', 'xi#']	a	2	5
M030087	['$u', 'zi']	n	2	4
M030088	['$a', 'yi']	a	2	4
M030088	['jjəŋ', 'que']	a	2	7
M030089	['yin', 'li']	n	2	5
M030089	['$aŋ', '$u']	n	2	5
M030091	['ge', '$i', 'ge', 'yaŋ']	l	4	9
M030091	['tian', 'pjəŋ']	n	2	8
M030091	['ce']	v	1	2
M030091	['wu', 'ti']	n	2	4
M030091	['$oŋ', 'liaŋ']	n	2	7
M030091	['wan', 'y#', 'yin', 'li']	n	4	10
M030091	['$uan', 'hua']	v	2	7
M030091	['$aŋ', 'du']	n	2	5
M030091	['wu', 'li', 'liaŋ']	n	3	8
M030091	['huan', 'suan']	v	2	8
M030091	['da', 'xi#']	n	2	5
M030092	['yan', 'jiu']	v	2	6
M030092	['li', 'lwən']	n	2	6
M030092	['w#', 'neŋ']	v	2	5
M030092	['z#', 'yu']	v	2	4
M030092	['toŋ', 'guo']	p	2	6
M030093	['$i', 'xiaŋ']	v	2	6
M030093	['jia', 'ru']	c	2	5
M030093	['cwən', 'z#']	v	2	6
M030093	['jie', 'g#']	n	2	5
M030093	['m#', '$oŋ']	r	2	5
M030093	['$an', '$eŋ']	v	2	6
M030093	['bi#', 'xian']	v	2	7
M030093	['$oŋ', 'li']	n	2	5
M030093	['jia', 'su', 'du']	n	3	7
M030094	['ru', 'guo']	c	2	5
M030094	['$eŋ', 'que']	ad	2	6
M030094	['ce', '$u']	v	2	4
M030094	['bu', 'nan']	d	2	5
M030095	['fan', 'guo', 'l#']	d	3	8
M030095	['$i', 'pa']	d	2	4
M030095	['yoŋ', 'ɥæn']	d	2	6
M030095	['bu', 'd#']	v	2	4
M030096	['y#', 'suo']	v	2	5
M030096	['ljəŋ', 'wu']	v	2	6
M030097	['faŋ', 'fa']	n	2	5
M030098	['gen', 'ju']	p	2	5
M030098	['wu', '$i']	n	2	4
M030098	['ji', 'ben']	a	2	5
M030098	['li', 'zi']	n	2	4
M030098	['fu', '$e']	v	2	4
M030098	['bwo']	n	1	3
M030099	['$oŋ', 'w#', 'zi']	n	3	7
M030099	['l#', 'si']	v	2	4
M030100	['#']	e	1	1
M030101	['na', '$u']	v	2	4
M030101	['liaŋ', '$an', '$an']	z	3	10
M030101	['di', 'g#']	v	2	4
M030102	['jjəŋ', 'ji#']	v	2	7
M030102	['yi', 'dian', 'er']	m	3	8
M030103	['jin', 'er']	n	2	5
M030103	['nie']	v	1	3
M030103	['yiŋ', 'yiŋ']	a	2	6
M030104	['ju', 'y#']	v	2	4
M030105	['sui', 'ran']	c	2	6
M030105	['zi', '$en']	r	2	5
M030105	['ke', 'fu']	v	2	4
M030105	['xiaŋ', 'daŋ', 'yu']	v	3	9
M030106	['lin', 'ran']	z	2	6
M030106	['xin', 'doŋ']	v	2	6
M030106	['koŋ', '$i']	v	2	5
M030106	['bu', 'bi']	d	2	4
M030106	['f#', 'jin', 'xin', 'ji']	i	4	10
M030107	['ti#', '$eŋ']	v	2	6
M030107	['ji', 'ke']	v	2	4
M030107	['xjəŋ', 'ji']	n	2	6
M030108	['jia', 'su']	v	2	5
M030108	['ruan', '$#', 'lu']	l	3	8
M030109	['z#', 'jiu']	d	2	5
M030109	['li', 'yoŋ']	v	2	5
M030109	['huan', 'xiaŋ']	n	2	8
M030110	['yun', 'su']	d	2	5
M030110	['peŋ']	v	1	3
M030111	['zi', 'h#']	a	2	4
M030111	['tian', 'ran']	b	2	7
M030111	['$eŋ', 'ge']	b	2	5
M030112	['he', '$eŋ']	v	2	5
M030112	['coŋ', 'ci']	d	2	5
M030112	['b#', 'tuo']	v	2	5
M030112	['$u', 'fu']	vn	2	4
M030112	['k#', '$i']	v	2	4
M030112	['waŋ', 'l#']	v	2	5
M030113	['qi', 'goŋ', '$i']	n	3	7
M030113	['lian']	v	1	4
M030113	['$u', 'yu']	v	2	4
M030113	['$uaŋ', 't#']	n	2	6
M030114	['bu', 'jue']	d	2	5
M030114	['tuo', 'k#', 'er', '$u']	i	4	9
M030115	['huo', 'xu']	d	2	5
M030116	['$eŋ', '$oŋ']	a	2	6
M030116	['guan', '$u']	v	2	6
M030116	['xjəŋ', 'doŋ']	vn	2	7
M030117	['bu', 'jiu']	m	2	5
M030117	['dui', 'w#']	vn	2	5
M030117	['yiŋ', 'xiaŋ']	vn	2	7
M040001	['$i', 'koŋ']	n	2	5
