sent_id	word_char	character_token_n	stroke_n
n01114012	为	1	4
n01114012	他们	2	10
n01114012	自己	2	9
n01114012	的	1	8
n01114012	健康	2	21
n01114012	承担	2	16
n01114012	更多	2	13
n01114012	的	1	8
n01114012	责任	2	14
n01114025	十	1	2
n01114025	个	1	3
n01114025	成年人	3	14
n01114025	中	1	4
n01114025	有	1	6
n01114025	四	1	5
n01114025	个	1	3
n01114025	曾	1	12
n01114025	因	1	6
n01114025	糟糕	2	33
n01114025	的	1	8
n01114025	天气	2	8
n01114025	而	1	6
n01114025	受伤	2	14
n01114025	而	1	6
n01114025	十	1	2
n01114025	个	1	3
n01114025	中	1	4
n01114025	有	1	6
n01114025	九	1	2
n01114025	个	1	3
n01114025	低估	2	14
n01114025	了	1	2
n01114025	英国	2	16
n01114025	冬天	2	9
n01114025	的	1	8
n01114025	寒冷	2	19
n01114025	程度	2	21
n01115005	他们	2	10
n01115005	将	1	9
n01115005	会	1	6
n01115005	在	1	6
n01115005	六	1	4
n01115005	月	1	4
n01115005	十	1	2
n01115005	日	1	4
n01115005	周六	2	12
n01115005	演出	2	19
n01115013	去年	2	11
n01115013	是	1	9
n01115013	不可思议	4	23
n01115013	的	1	8
n01115013	一	1	1
n01115013	年	1	6
n01115013	我	1	7
n01115013	已经	2	11
n01115013	准备	2	18
n01115013	好	1	6
n01115013	我们	2	12
n01115013	在	1	6
n01115013	年	1	6
n01115013	更好	2	13
n01115013	地	1	6
n01115013	回归	2	11
n01116009	在	1	6
n01116009	六十	2	6
n01116009	年代	2	11
n01116009	中期	2	16
n01116009	她	1	6
n01116009	开始	2	12
n01116009	在	1	6
n01116009	马拉	2	11
n01116009	萨德	2	26
n01116009	这	1	7
n01116009	部	1	10
n01116009	电影	2	20
n01116009	中	1	4
n01116009	扮演	2	21
n01116009	精神病	3	33
n01116009	病人	2	12
n01116014	裙子	2	15
n01116014	很	1	9
n01116014	现代化	3	17
n01116018	她	1	6
n01116018	所有	2	14
n01116018	的	1	8
n01116018	精力	2	16
n01116018	都是	2	19
n01116018	从	1	4
n01116018	哪儿	2	11
n01116018	来	1	7
n01116018	的	1	8
n01116018	或者	2	16
n01116018	那	1	6
n01116018	种	1	9
n01116018	能	1	10
n01116018	引发	2	9
n01116018	冲击波	3	19
n01116018	的	1	8
n01116018	吼声	2	14
n01116018	是	1	9
n01116018	从	1	4
n01116018	哪儿	2	11
n01116018	来	1	7
n01116018	的	1	8
n01116021	对峙	2	14
n01116021	时	1	7
n01116021	她	1	6
n01116021	脖子	2	14
n01116021	前伸	2	16
n01116021	青筋	2	20
n01116021	暴起	2	25
n01116021	手	1	4
n01116021	不断	2	15
n01116021	抖动	2	13
n01116035	但是	2	16
n01116035	谁	1	10
n01116035	能	1	10
n01116035	挑剔	2	19
n01116035	格伦达	3	22
n01116035	的	1	8
n01116035	精彩	2	25
n01116035	表现	2	16
n01117007	数十	2	15
n01117007	年	1	6
n01117007	来	1	7
n01117007	他	1	5
n01117007	一直	2	9
n01117007	在	1	6
n01117007	从事	2	12
n01117007	广播	2	18
n01117007	和	1	8
n01117007	电视	2	13
n01117007	的	1	8
n01117007	新闻	2	21
n01117007	及	1	3
n01117007	时事	2	15
n01117007	工作	2	10
n01117014	理论	2	17
n01117014	上	1	3
n01117014	如果	2	14
n01117014	做	1	11
n01117014	的	1	8
n01117014	对	1	5
n01117014	的话	2	16
n01117014	就	1	12
n01117014	检测	2	20
n01117014	不	1	4
n01117014	到	1	8
n01118003	放下	2	11
n01118003	麦克风	3	18
n01118010	根据	2	21
n01118010	导演	2	20
n01118010	自己	2	9
n01118010	的	1	8
n01118010	统计	2	13
n01118010	到	1	8
n01118010	目前	2	14
n01118010	为	1	4
n01118010	止	1	4
n01118010	他	1	5
n01118010	已经	2	11
n01118010	拍	1	8
n01118010	了	1	2
n01118010	八	1	2
n01118010	部	1	10
n01118010	剧情片	3	25
n01118017	电影院	3	29
n01118017	发生	2	10
n01118017	了	1	2
n01118017	如此	2	12
n01118017	巨变	2	12
n01118017	以至	2	10
n01118017	于	1	3
n01118017	好莱坞	3	23
n01118017	已经	2	11
n01118017	疏远	2	19
n01118017	了	1	2
n01118017	家庭	2	19
n01118017	观众	2	12
n01119011	从	1	4
n01119011	导演	2	20
n01119011	的	1	8
n01119011	角度	2	16
n01119011	来	1	7
n01119011	看	1	9
n01119011	这	1	7
n01119011	部	1	10
n01119011	电影	2	20
n01119011	处	1	5
n01119011	在	1	6
n01119011	欢乐	2	11
n01119011	的	1	8
n01119011	家庭	2	19
n01119011	闹剧	2	18
n01119011	和	1	8
n01119011	沈重	2	16
n01119011	的	1	8
n01119011	社会	2	13
n01119011	戏剧	2	16
n01119011	之间	2	10
n01119011	的	1	8
n01119011	的	1	8
n01119011	不	1	4
n01119011	稳定	2	22
n01119011	平衡	2	21
n01119012	从	1	4
n01119012	某种	2	18
n01119012	层面	2	16
n01119012	上	1	3
n01119012	来	1	7
n01119012	说	1	9
n01119012	它	1	5
n01119012	和蔼可亲	4	36
n01119012	含蓄	2	20
n01119012	谦逊	2	21
n01119012	暖	1	13
n01119012	人	1	2
n01119012	心房	2	12
n01119012	似乎	2	12
n01119012	为	1	4
n01119012	周日	2	12
n01119012	下午	2	7
n01119012	的	1	8
n01119012	观赏	2	18
n01119012	而	1	6
n01119012	特制	2	18
n01119017	当然	2	18
n01119017	有	1	6
n01119017	鲍勃	2	22
n01119017	在	1	6
n01119017	他	1	5
n01119017	是	1	9
n01119017	一	1	1
n01119017	个	1	3
n01119017	永	1	15
n01119017	不	1	4
n01119017	停歇	2	24
n01119017	的	1	8
n01119017	欢乐	2	11
n01119017	制造机	3	24
n01119019	当然	2	18
n01119019	结果	2	17
n01119019	并	1	6
n01119019	没	1	7
n01119019	那么	2	9
n01119019	绝妙	2	16
n01120008	大部分	3	17
n01120008	的	1	8
n01120008	现代	2	13
n01120008	观众	2	12
n01120008	在	1	6
n01120008	前线	2	17
n01120008	作战	2	16
n01120008	方面	2	13
n01120008	都	1	10
n01120008	缺乏	2	14
n01120008	经验	2	18
n01120008	对	1	5
n01120008	他们	2	10
n01120008	来	1	7
n01120008	说	1	9
n01120008	多斯	2	18
n01120008	的	1	8
n01120008	功绩	2	16
n01120008	令	1	5
n01120008	人	1	2
n01120008	难	1	10
n01120008	以	1	4
n01120008	想像	2	26
n01120010	多斯	2	18
n01120010	故事	2	17
n01120010	的	1	8
n01120010	另	1	5
n01120010	一	1	1
n01120010	个	1	3
n01120010	令	1	5
n01120010	人	1	2
n01120010	难以置信	4	36
n01120010	的	1	8
n01120010	特点	2	19
n01120010	使	1	8
n01120010	其	1	8
n01120010	更	1	7
n01120010	有	1	6
n01120010	吸引力	3	12
n01120020	所有	2	14
n01120020	的	1	8
n01120020	医护	2	14
n01120020	人员	2	9
n01120020	都	1	10
n01120020	全副	2	17
n01120020	武装	2	20
n01120020	除	1	9
n01120020	了	1	2
n01120020	我	1	7
n01121032	美利肯	3	24
n01121032	死	1	6
n01121032	的	1	8
n01121032	时候	2	17
n01121032	我们	2	12
n01121032	也	1	3
n01121032	都	1	10
n01121032	认为	2	8
n01121032	那	1	6
n01121032	会	1	6
n01121032	是	1	9
n01121032	我们	2	12
n01121032	最后	2	18
n01121032	一	1	1
n01121032	次	1	6
n01121032	看到	2	17
n01121032	疯狂	2	16
n01121032	又	1	2
n01121032	古怪	2	13
n01121032	的	1	8
n01121051	第二	2	13
n01121051	季	1	8
n01121051	目前	2	14
n01121051	还	1	7
n01121051	在	1	6
n01121051	进行	2	13
n01121051	中	1	4
n01121051	吗	1	6
n01122024	就	1	12
n01122024	像	1	13
n01122024	超级	2	18
n01122024	英雄	2	20
n01122024	一样	2	11
n01122024	这	1	7
n01122024	已经	2	11
n01122024	超越	2	24
n01122024	了	1	2
n01122024	人类	2	11
n01122024	经验	2	18
n01122024	的	1	8
n01122024	范畴	2	20
n01122024	所以	2	12
n01122024	我	1	7
n01122024	就	1	12
n01122024	像	1	13
n01122024	对待	2	14
n01122024	戏剧	2	16
n01122024	一样	2	11
n01122024	对待	2	14
n01122024	这	1	7
n01122024	件	1	6
n01122024	事	1	8
n01122024	吉玛	2	13
n01122024	说	1	9
n01123010	由于	2	8
n01123010	对	1	5
n01123010	杀戮	2	21
n01123010	的	1	8
n01123010	某种	2	18
n01123010	强烈	2	22
n01123010	欲望	2	22
n01123010	克顿	2	17
n01123010	的	1	8
n01123010	黑暗	2	25
n01123010	行为	2	10
n01123010	并	1	6
n01123010	没有	2	13
n01123010	发生	2	10
n01123012	年	1	6
n01123012	月	1	4
n01123012	日	1	4
n01123012	克顿	2	17
n01123012	生	1	5
n01123012	于	1	3
n01123012	桑德兰	3	30
n01123012	附近	2	14
n01123012	的	1	8
n01123012	一	1	1
n01123012	个	1	3
n01123012	小镇	2	18
n01123012	里	1	7
n01123024	或许	2	14
n01123024	这	1	7
n01123024	并	1	6
n01123024	不	1	4
n01123024	重要	2	18
n01123024	因为	2	10
n01123024	离	1	10
n01123024	我	1	7
n01123024	摆脱	2	24
n01123024	困扰	2	14
n01123024	的	1	8
n01123024	日子	2	7
n01123024	不远	2	11
n01123024	了	1	2
n01125009	再	1	6
n01125009	也	1	3
n01125009	不会	2	10
n01125009	倒退	2	19
n01125009	回	1	6
n01125009	七十	2	4
n01125009	年代	2	11
n01125009	短绒	2	21
n01125009	加	1	5
n01125009	一	1	1
n01125009	个	1	3
n01125009	外层	2	12
n01125009	在	1	6
n01125009	表面	2	17
n01125009	是	1	9
n01125009	重要	2	18
n01125009	的	1	8
n01125009	又	1	2
n01125009	再次	2	12
n01125009	流行	2	16
n01125009	起来	2	17
n01125016	伦敦	2	18
n01125016	的	1	8
n01125016	地标	2	15
n01125016	建筑	2	20
n01125016	南银	2	20
n01125016	大厦	2	15
n01125016	聘请	2	23
n01125016	了	1	2
n01125016	室内	2	13
n01125016	设计师	3	16
n01125016	瑞秋	2	22
n01125016	温汉	2	17
n01125016	来	1	7
n01125016	设计	2	10
n01125016	其	1	8
n01125016	展览	2	19
n01125016	公寓	2	16
n01125030	当然	2	18
n01125030	我们	2	12
n01125030	对	1	5
n01125030	制造	2	18
n01125030	东西	2	11
n01125030	越来越	3	31
n01125030	痴迷	2	22
n01125030	这	1	7
n01125030	与	1	3
n01125030	可	1	5
n01125030	触	1	13
n01125030	产品	2	15
n01125030	的	1	8
n01125030	流行	2	16
n01125030	紧密	2	21
n01125030	相关	2	15
n01127008	两	1	7
n01127008	年	1	6
n01127008	后	1	6
n01127008	岁	1	6
n01127008	的	1	8
n01127008	朱婷	2	18
n01127008	到	1	8
n01127008	香港	2	21
n01127008	最高	2	22
n01127008	法庭	2	17
n01127008	受审	2	16
n01127008	她	1	6
n01127008	被	1	10
n01127008	指控	2	20
n01127008	两	1	7
n01127008	起	1	10
n01127008	谋杀罪	3	30
n01127008	和	1	8
n01127008	一	1	1
n01127008	起	1	10
n01127008	扰乱	2	14
n01127008	合法	2	14
n01127008	葬礼	2	17
n01127008	罪	1	13
n01127089	我	1	7
n01127089	不	1	4
n01127089	知道	2	22
n01127089	为	1	4
n01127089	什么	2	7
n01127089	我	1	7
n01127089	会	1	6
n01127089	选	1	9
n01127089	她	1	6
n01127130	两	1	7
n01127130	年	1	6
n01127130	后	1	6
n01127130	在	1	6
n01127130	香港	2	21
n01127130	高等	2	22
n01127130	法院	2	17
n01127130	上	1	3
n01127130	朱婷	2	18
n01127130	表现	2	16
n01127130	得	1	11
n01127130	十分	2	6
n01127130	镇定	2	23
n01128017	毕竟	2	17
n01128017	我们	2	12
n01128017	的	1	8
n01128017	组织	2	16
n01128017	绩效	2	21
n01128017	并	1	6
n01128017	不是	2	13
n01128017	靠	1	15
n01128017	我们	2	12
n01128017	有	1	6
n01128017	多	1	6
n01128017	安全	2	12
n01128017	和	1	8
n01128017	遵守	2	21
n01128017	了	1	2
n01128017	多少	2	10
n01128017	法规	2	16
n01128017	这	1	7
n01128017	两	1	7
n01128017	方面	2	13
n01128017	来	1	7
n01128017	衡量	2	28
n01128017	的	1	8
n01128021	所以	2	12
n01128021	很多	2	15
n01128021	人	1	2
n01128021	会	1	6
n01128021	快速	2	17
n01128021	地	1	6
n01128021	打开	2	9
n01128021	电子	2	8
n01128021	邮件	2	13
n01128021	或者	2	16
n01128021	盲目	2	13
n01128021	点开	2	13
n01128021	链接	2	23
n01128021	和	1	8
n01128021	附件	2	13
n01128021	根本	2	15
n01128021	没	1	7
n01128021	想	1	13
n01128021	过	1	6
n01128021	其	1	8
n01128021	后果	2	14
n01128025	首先	2	15
n01128025	我们	2	12
n01128025	必须	2	14
n01128025	教	1	11
n01128025	人们	2	7
n01128025	如何	2	13
n01128025	在	1	6
n01128025	网上	2	9
n01128025	更好	2	13
n01128025	地	1	6
n01128025	保护	2	16
n01128025	自己	2	9
n01128033	最后	2	18
n01128033	我们	2	12
n01128033	必须	2	14
n01128033	使	1	8
n01128033	人们	2	7
n01128033	更	1	7
n01128033	容易	2	17
n01128033	报告	2	14
n01128033	可疑	2	22
n01128033	的	1	8
n01128033	漏洞	2	23
n01128033	和	1	8
n01128033	恶意	2	23
n01128033	的	1	8
n01128033	电子	2	8
n01128033	邮件	2	13
n01129006	白色	2	11
n01129006	恐怖	2	18
n01129006	底下	2	11
n01129006	选举	2	18
n01129006	已经	2	11
n01129006	变成	2	14
n01129006	了	1	2
n01129006	容易	2	17
n01129006	攻击	2	12
n01129006	的	1	8
n01129006	新目标	3	26
n01129010	这	1	7
n01129010	是	1	9
n01129010	最	1	12
n01129010	常见	2	15
n01129010	的	1	8
n01129010	国土	2	11
n01129010	安全	2	12
n01129010	问题	2	21
n01129017	周	1	8
n01129017	二	1	2
n01129017	是	1	9
n01129017	动员	2	13
n01129017	投票	2	18
n01129017	的	1	8
n01129017	日子	2	7
n01129017	但	1	7
n01129017	如果	2	14
n01129017	已	1	3
n01129017	登记	2	17
n01129017	的	1	8
n01129017	选民	2	14
n01129017	不	1	4
n01129017	在	1	6
n01129017	名单	2	14
n01129017	上	1	3
n01129017	就	1	12
n01129017	毫无	2	15
n01129017	意义	2	16
n01129017	了	1	2
n01129021	在	1	6
n01129021	竞争	2	16
n01129021	激烈	2	26
n01129021	的	1	8
n01129021	地区	2	10
n01129021	那些	2	14
n01129021	在	1	6
n01129021	选举	2	18
n01129021	当天	2	10
n01129021	会	1	6
n01129021	引发	2	9
n01129021	混乱	2	18
n01129021	的	1	8
n01129021	人	1	2
n01129021	已经	2	11
n01129021	够多	2	17
n01129021	了	1	2
n01130003	此次	2	12
n01130003	选举	2	18
n01130003	中	1	4
n01130003	北卡罗来纳州	6	45
n01130003	的	1	8
n01130003	投票数	3	31
n01130003	达到	2	14
n01130003	有史	2	11
n01130003	以来	2	11
n01130003	最低	2	19
n01130025	唐纳德	3	32
n01130025	特朗普	3	32
n01130025	是	1	9
n01130025	一	1	1
n01130025	个	1	3
n01130025	自负	2	12
n01130025	傲慢	2	26
n01130025	有权	2	12
n01130025	有势	2	14
n01130025	的	1	8
n01130025	人	1	2
n01130025	他	1	5
n01130025	只	1	5
n01130025	关心	2	10
n01130025	他	1	5
n01130025	自己	2	9
n01130025	他	1	5
n01130025	那	1	6
n01130025	种	1	9
n01130025	喜怒无常	4	36
n01130025	的	1	8
n01130025	性格	2	18
n01130025	对	1	5
n01130025	美国	2	17
n01130025	有害	2	16
n01130025	无益	2	14
n01131007	大约	2	9
n01131007	在	1	6
n01131007	提前	2	21
n01131007	开始	2	12
n01131007	投票	2	18
n01131007	的	1	8
n01131007	两	1	7
n01131007	周	1	8
n01131007	后	1	6
n01131007	佛罗里达州	5	34
n01131007	已	1	3
n01131007	有	1	6
n01131007	超过	2	18
n01131007	的	1	8
n01131007	选民	2	14
n01131007	投	1	7
n01131007	了	1	2
n01131007	票	1	11
n01131013	美国	2	17
n01131013	共和党	3	24
n01131013	之所以	3	15
n01131013	领先	2	17
n01131013	是	1	9
n01131013	因为	2	10
n01131013	有	1	6
n01131013	很多	2	15
n01131013	缺席	2	20
n01131013	的	1	8
n01131013	人	1	2
n01131013	他们	2	10
n01131013	的	1	8
n01131013	整体	2	23
n01131013	优势	2	14
n01131013	在	1	6
n01131013	于	1	3
n01131013	这	1	7
n01131013	周	1	8
n01131013	早些	2	20
n01131013	时候	2	17
n01131013	大概	2	16
n01131013	有	1	6
n01131013	人	1	2
n01131013	缺席	2	20
n01132006	当然	2	18
n01132006	这	1	7
n01132006	是	1	9
n01132006	选举	2	18
n01132006	不是	2	13
n01132006	权力	2	8
n01132006	的	1	8
n01132006	游戏	2	18
n01132013	马丁	2	5
n01132013	还	1	7
n01132013	没	1	7
n01132013	写完	2	12
n01132013	其	1	8
n01132013	广受	2	11
n01132013	好评	2	13
n01132013	的	1	8
n01132013	系列	2	13
n01132013	丛书	2	9
n01132013	中	1	4
n01132013	的	1	8
n01132013	最后	2	18
n01132013	两	1	7
n01132013	本	1	5
n01132013	这	1	7
n01132013	两	1	7
n01132013	本	1	5
n01132013	书	1	4
n01132013	现	1	8
n01132013	被	1	10
n01132013	称	1	10
n01132013	为	1	4
n01132013	凛冬	2	20
n01132013	的	1	8
n01132013	寒风	2	16
n01132013	和	1	8
n01132013	春晓	2	19
n01132013	的	1	8
n01132013	梦想	2	24
n01133014	荷兰	2	15
n01133014	学生	2	13
n01133014	还	1	7
n01133014	没	1	7
n01133014	决定	2	14
n01133014	是否	2	16
n01133014	要	1	9
n01133014	将	1	9
n01133014	电动	2	11
n01133014	摩托车	3	25
n01133014	商业化	3	20
n01133022	哈雷	2	22
n01133022	戴维森	3	40
n01133022	公司	2	9
n01133022	的	1	8
n01133022	发言人	3	14
n01133022	称	1	10
n01133022	在	1	6
n01133022	媒体	2	19
n01133022	间	1	7
n01133022	盛传	2	17
n01133022	的	1	8
n01133022	大事	2	11
n01133022	年表	2	14
n01133022	或	1	8
n01133022	年	1	6
n01133022	并	1	6
n01133022	不	1	4
n01133022	准确	2	22
n01134005	美国	2	17
n01134005	股票	2	19
n01134005	期货	2	20
n01134005	不断	2	15
n01134005	上涨	2	13
n01134005	升幅	2	16
n01134005	超过	2	18
n01134005	一	1	1
n01134005	个	1	3
n01134005	百分点	3	19
n01134005	与	1	3
n01134005	欧洲	2	17
n01134005	市场	2	11
n01134005	齐平	2	11
n01134007	投资人	3	19
n01134007	把	1	7
n01134007	政府	2	17
n01134007	债券	2	18
n01134007	全部	2	16
n01134007	售出	2	16
n01134007	美国	2	17
n01134007	债券	2	18
n01134007	和	1	8
n01134007	澳大利亚	4	31
n01134007	债券	2	18
n01134007	受到	2	16
n01134007	的	1	8
n01134007	影响	2	24
n01134007	最大	2	15
n01134015	他	1	5
n01134015	被	1	10
n01134015	认为	2	8
n01134015	能	1	10
n01134015	鼎力	2	14
n01134015	协助	2	13
n01134015	处理	2	16
n01134015	中国	2	12
n01134015	地方	2	10
n01134015	政府	2	17
n01134015	累积如山	4	35
n01134015	般	1	10
n01134015	的	1	8
n01134015	债务	2	15
n01134020	但是	2	16
n01134020	只有	2	11
n01134020	在	1	6
n01134020	美国	2	17
n01134020	国家	2	18
n01134020	环境	2	22
n01134020	保护局	3	23
n01134020	就	1	12
n01134020	该	1	8
n01134020	问题	2	21
n01134020	向	1	6
n01134020	全	1	6
n01134020	世界	2	14
n01134020	提出	2	17
n01134020	警告	2	26
n01134020	后	1	6
n01134020	它	1	5
n01134020	才	1	3
n01134020	浮出	2	15
n01134020	水面	2	13
n01135002	中国人	3	14
n01135002	对	1	5
n01135002	炸鸡	2	16
n01135002	永	1	15
n01135002	不	1	4
n01135002	满足	2	20
n01135002	的	1	8
n01135002	胃口	2	12
n01135002	曾	1	12
n01135002	是	1	9
n01135002	投资者	3	25
n01135002	喜爱	2	22
n01135002	百胜	2	15
n01135002	餐饮	2	23
n01135002	集团	2	18
n01135002	肯德基	3	34
n01135002	的	1	8
n01135002	母	1	5
n01135002	公司	2	9
n01135002	的	1	8
n01135002	主要	2	14
n01135002	原因	2	16
n01136005	在	1	6
n01136005	美国	2	17
n01136005	公民	2	9
n01136005	自由	2	11
n01136005	联盟	2	25
n01136005	的	1	8
n01136005	帮助	2	16
n01136005	下	1	3
n01136005	他们	2	10
n01136005	最终	2	20
n01136005	挑战	2	18
n01136005	了	1	2
n01136005	该州	2	14
n01136005	最后	2	18
n01136005	将	1	9
n01136005	该案	2	18
n01136005	打到	2	13
n01136005	了	1	2
n01136005	美国	2	17
n01136005	的	1	8
n01136005	最高	2	22
n01136005	法庭	2	17
n01136006	正	1	5
n01136006	如	1	6
n01136006	电影	2	20
n01136006	所	1	8
n01136006	展示	2	15
n01136006	的	1	8
n01136006	那样	2	16
n01136006	深爱	2	21
n01136006	夫妇	2	10
n01136006	特别	2	17
n01136006	是	1	9
n01136006	理查德	3	35
n01136006	是	1	9
n01136006	历史	2	9
n01136006	上	1	3
n01136006	很	1	9
n01136006	勉强	2	21
n01136006	的	1	8
n01136006	参与者	3	19
n01136010	在	1	6
n01136010	电影	2	20
n01136010	爱侣	2	18
n01136010	中	1	4
n01136010	理查德	3	35
n01136010	和	1	8
n01136010	米尔德里德	5	48
n01136010	开始	2	12
n01136010	就	1	12
n01136010	已经	2	11
n01136010	是	1	9
n01136010	一	1	1
n01136010	对	1	5
n01136010	情侣	2	19
n01136010	了	1	2
n01136010	电影	2	20
n01136010	省略	2	20
n01136010	了	1	2
n01136010	本	1	5
n01136010	会	1	6
n01136010	看	1	9
n01136010	起来	2	17
n01136010	很	1	9
n01136010	有趣	2	21
n01136010	的	1	8
n01136010	求婚	2	18
n01136010	即使	2	15
n01136010	非常	2	19
n01136010	简短	2	25
n01137003	在	1	6
n01137003	这	1	7
n01137003	个	1	3
n01137003	假期	2	23
n01137003	很多	2	15
n01137003	名人	2	8
n01137003	粉丝	2	15
n01137003	甚至	2	15
n01137003	的	1	8
n01137003	记者	2	13
n01137003	都	1	10
n01137003	穿戴	2	26
n01137003	得	1	11
n01137003	像	1	13
n01137003	怪奇	2	16
n01137003	物语	2	17
n01137003	里面	2	16
n01137003	的	1	8
n01137003	人物	2	10
n01137003	一样	2	11
n01137010	我	1	7
n01137010	没看	2	16
n01137010	几	1	2
n01137010	集	1	12
n01137010	手机	2	10
n01137010	就	1	12
n01137010	响	1	9
n01137010	了	1	2
n01138007	作	1	7
n01138007	为	1	4
n01138007	尼根	2	15
n01138007	由	1	5
n01138007	杰弗里	3	20
n01138007	迪恩	2	18
n01138007	摩根	2	25
n01138007	饰演	2	22
n01138007	最	1	12
n01138007	优秀	2	13
n01138007	的	1	8
n01138007	助手	2	11
n01138007	之	1	3
n01138007	一	1	1
n01138007	他	1	5
n01138007	被	1	10
n01138007	给予	2	13
n01138007	了	1	2
n01138007	些许	2	14
n01138007	自由	2	11
n01138017	诺曼	2	21
n01138017	是	1	9
n01138017	我	1	7
n01138017	的	1	8
n01138017	好朋友	3	18
n01138017	之	1	3
n01138017	一	1	1
n01138017	所以	2	12
n01138017	当	1	6
n01138017	我	1	7
n01138017	看到	2	17
n01138017	他	1	5
n01138017	情感	2	24
n01138017	状态	2	14
n01138017	不佳	2	12
n01138017	时	1	7
n01138017	我	1	7
n01138017	很	1	9
n01138017	难受	2	18
n01138026	脱口秀	3	21
n01138026	闲话	2	15
n01138026	行尸	2	9
n01138026	之后	2	9
n01138026	紧接	2	21
n01138026	着	1	11
n01138026	的	1	8
n01138026	是	1	9
n01138026	新	1	12
n01138026	的	1	8
n01138026	一	1	1
n01138026	集	1	12
n01139006	在	1	6
n01139006	已	1	3
n01139006	开展	2	14
n01139006	了	1	2
n01139006	工作	2	10
n01139006	的	1	8
n01139006	城市	2	14
n01139006	或	1	8
n01139006	正	1	5
n01139006	在	1	6
n01139006	建设	2	14
n01139006	中	1	4
n01139006	的	1	8
n01139006	城市	2	14
n01139006	里	1	7
n01139006	我们	2	12
n01139006	会	1	6
n01139006	继续	2	21
n01139006	工作	2	10
n01139006	巴拉特	3	22
n01139006	说道	2	23
n01139016	据说	2	20
n01139016	互联网	3	22
n01139016	的	1	8
n01139016	成果	2	14
n01139016	是	1	9
n01139016	该	1	8
n01139016	单位	2	15
n01139016	资本	2	15
n01139016	支出	2	9
n01139016	的	1	8
n01139016	主要	2	14
n01139016	驱动力	3	15
n01139027	目前	2	14
n01139027	分析	2	12
n01139027	人士	2	5
n01139027	在	1	6
n01139027	犹豫	2	22
n01139027	要不要	3	22
n01139027	为	1	4
n01139027	过世	2	11
n01139027	的	1	8
n01139027	人	1	2
n01139027	注销	2	20
n01139027	服务	2	13
n01140012	在	1	6
n01140012	荷兰	2	15
n01140012	当局	2	13
n01140012	用	1	5
n01140012	技术	2	12
n01140012	含量	2	19
n01140012	较低	2	17
n01140012	的	1	8
n01140012	方法	2	12
n01140012	来	1	7
n01140012	追踪	2	24
n01140012	无人机	3	12
n01141002	微软	2	21
n01141002	在	1	6
n01141002	周	1	8
n01141002	三	1	3
n01141002	公布	2	9
n01141002	了	1	2
n01141002	一	1	1
n01141002	个	1	3
n01141002	新	1	12
n01141002	的	1	8
n01141002	工作	2	10
n01141002	环境	2	22
n01141002	下	1	3
n01141002	用	1	5
n01141002	的	1	8
n01141002	聊天	2	15
n01141002	软件	2	14
n01141002	准备	2	18
n01141002	随时	2	18
n01141002	和	1	8
n01141002	工业界	3	17
n01141002	的	1	8
n01141002	宠儿	2	10
n01141002	展开	2	14
n01141002	较量	2	22
n01141007	还	1	7
n01141007	可以	2	9
n01141007	选择	2	17
n01141007	通过	2	16
n01141007	平台	2	10
n01141007	发送	2	14
n01141007	表情	2	19
n01141007	动态图	3	22
n01141007	定制	2	16
n01141007	的	1	8
n01141007	迷因	2	15
n01141007	和	1	8
n01141007	贴纸	2	16
n01141007	并	1	6
n01141007	连接	2	18
n01141007	到	1	8
n01141007	你	1	7
n01141007	的	1	8
n01141007	推特	2	21
n01141007	简讯	2	18
n01141007	上	1	3
n01141020	此	1	6
n01141020	举动	2	15
n01141020	强调	2	22
n01141020	了	1	2
n01141020	公司	2	9
n01141020	对	1	5
n01141020	用户	2	9
n01141020	的	1	8
n01141020	期望	2	23
n01141020	希望	2	18
n01141020	用户	2	9
n01141020	不要	2	13
n01141020	只	1	5
n01141020	把	1	7
n01141020	其	1	8
n01141020	产品	2	15
n01141020	当作	2	13
n01141020	提高	2	22
n01141020	生产率	3	22
n01141020	的	1	8
n01141020	工具	2	11
n01141022	但	1	7
n01141022	它	1	5
n01141022	最近	2	19
n01141022	在	1	6
n01141022	工作	2	10
n01141022	场所	2	14
n01141022	聊天	2	15
n01141022	游戏	2	18
n01141022	方面	2	13
n01141022	的	1	8
n01141022	努力	2	9
n01141022	是	1	9
n01141022	科技	2	16
n01141022	公司	2	9
n01141022	的	1	8
n01141022	更大	2	10
n01141022	趋势	2	20
n01141022	中	1	4
n01141022	的	1	8
n01141022	一	1	1
n01141022	部分	2	14
n01142007	曾	1	12
n01142007	发挥	2	14
n01142007	出	1	5
n01142007	个人	2	5
n01142007	最高	2	22
n01142007	水平	2	9
n01142007	把	1	7
n01142007	比赛	2	18
n01142007	打成	2	11
n01142007	平局	2	12
n01142007	并	1	6
n01142007	成功	2	11
n01142007	挺进	2	16
n01142007	决定性	3	22
n01142007	一	1	1
n01142007	局	1	7
n01142007	的	1	8
n01142007	伊斯内尔	4	27
n01142007	也	1	3
n01142007	向	1	6
n01142007	其	1	8
n01142007	致敬	2	22
n01142008	我	1	7
n01142008	必须	2	14
n01142008	向	1	6
n01142008	安迪	2	14
n01142008	道贺	2	23
n01142008	成	1	6
n01142008	为	1	4
n01142008	世界	2	14
n01142008	冠军	2	15
n01142008	是	1	9
n01142008	一	1	1
n01142008	个	1	3
n01142008	令	1	5
n01142008	人	1	2
n01142008	难以置信	4	36
n01142008	的	1	8
