sent_id	word_sound	upos	character_token_n	sound_n
A230022	['w#', 'ɥæn', 'hui']	n	3	8
A230022	['$eŋ', 'ɥæn', 'guo']	n	3	9
A230022	['mwo', 'luo', 'ge']	ns	3	8
A230022	['a', 'er', 'ji', 'li', 'ya']	ns	5	9
A230022	['xun', 'qiu']	v	2	6
A230022	['jiaŋ', 'ju']	n	2	6
A230023	['b#', 'ɥe']	j	2	4
A230023	['doŋ', '#']	ns	2	4
A230024	['fa', 'yan', 'ren']	n	3	8
A230024	['na', 'ru']	v	2	4
A230024	['c#', 'jun']	vn	2	5
A230024	['fan', 'w#']	n	2	5
A230025	['ji', 'da']	a	2	4
A230025	['xioŋ', 'ya', 'li']	ns	3	8
A230025	['#', '$#']	ns	2	3
A230025	['w#', 'xie']	vn	2	5
A230026	['ɥe', '$u', 'li']	n	3	6
A230026	['he', '$a']	vn	2	4
A230026	['jun', 'b#']	n	2	5
A230028	['n#', 'm#', 'te']	nr	3	6
A230029	['$i', 'jian', 'bi#']	n	3	9
A230030	['mi', 'te', 'laŋ']	nr	3	7
A230030	['lian', 'meŋ']	n	2	7
A230031	['fa', 'guo']	ns	2	5
A230033	['#', 'goŋ', 'ti']	j	3	6
A230033	['geŋ', 'w#']	d	2	5
A230034	['n#', 'bu']	f	2	4
A230034	['tuan', 'jie']	an	2	7
A230034	['xie', 'ti#']	vn	2	6
A230036	['h#', 'di']	ns	2	4
A230037	['t#', 'zi', 'gaŋ']	n	3	7
A230037	['a', 'fu', 'li', 'er']	ns	4	7
A230038	['$aŋ', '$u']	b	2	5
A230039	['$eŋ', 'guo']	n	2	6
A230040	['n#', 'fu', 'tu', 'n#']	nr	4	8
A230040	['an', '$a']	vn	2	4
A230041	['fan', 'dui', 'p#']	n	3	8
A230041	['s#', 'bu']	v	2	4
A230041	['faŋ', '$u']	v	2	5
A230042	['$i', 'f#']	v	2	4
A230042	['liu', 'waŋ']	v	2	6
A230042	['hui', 'guo']	v	2	6
A230043	['la', 'm#']	j	2	4
A230043	['xiu', 'bu']	v	2	5
A230044	['te', 'gu', 'xi', 'jia', 'er', 'ba']	ns	6	13
A230044	['kui', 'er']	nr	2	5
A230044	['m#', 'jun']	j	2	5
A230044	['ru', 'qin']	v	2	5
A230044	['ba', 'na', 'ma']	ns	3	6
A230045	['hoŋ', 'du', 'la', 'si']	ns	4	9
A230045	['g#', '$an']	v	2	5
A230047	['w#', 'di', 'ma', 'la']	ns	4	8
A230047	['s#', 'l#', 'suo']	ns	3	7
A230047	['xin', 'wen', 'jie']	n	3	9
A230047	['hui', 'jian']	v	2	7
A230047	['sa', 'er', 'wa', 'duo']	ns	4	9
A230047	['ke', 'li', 'si', 'di', 'ya', 'ni']	nr	6	12
A230050	['xjəŋ', 'qi', 'yi']	t	3	8
A230050	['si', 'xia']	d	2	5
A230050	['xie', '$aŋ']	v	2	6
A230050	['d#', 'qian']	v	2	6
A230051	['min', '$u']	an	2	5
A230051	['ni', 'jia', 'la', 'gua']	ns	4	10
A230051	['gu', 'ba']	ns	2	4
A230052	['ci', 'xjəŋ']	r	2	6
A230052	['ya', 'm#', 'jia']	ns	3	7
A230053	['ba', 'jie', 'zu', '$i']	nt	4	9
A230054	['ba', 'le', 'si', 'tan']	ns	4	9
A230054	['tu', 'ni', 'si']	ns	3	6
A230054	['$en', 'ya']	vn	2	5
A230055	['$oŋ', 'doŋ', 'di', 'qu']	n	4	10
A230056	['suo', 'bu', 'qin', 'ke']	nr	4	10
A230057	['la', 'w#']	nr	2	4
A230057	['ni', 'yi']	v	2	4
A230057	['dui', 'hua']	v	2	6
A230057	['ke', 'neŋ', 'xjəŋ']	n	3	9
A230058	['mwo', 'xi', 'ge']	ns	3	7
A230058	['pu', 't#', 'ya']	ns	3	6
A230059	['duo', 'ɥæn', 'hua']	vn	3	9
A230059	['faŋ', '$en']	n	2	6
A230059	['goŋ', 'toŋ', 'ti']	n	3	8
A230060	['lin', 'ye']	n	2	5
A230061	['yan', 'hui']	n	2	6
A230063	['li', 'si', 'ben']	ns	3	7
A230064	['ci', 'ci']	r	2	4
A230064	['yiŋ', 'guo']	ns	2	6
A230064	['xi', 'de']	n	2	4
A230064	['bi', 'li', '$i']	ns	3	6
A230067	['xian', 'nian']	n	2	8
A230067	['da', 'xuan']	v	2	6
A230068	['ka', 'lie', 'ha', 'si']	nr	4	9
A230068	['jin', 'goŋ']	v	2	6
A230068	['$oŋ', 'm#', '$#']	ns	3	7
A230069	['xue', 'jian']	v	2	7
A230071	['ren', 'k#']	n	2	5
A230071	['wen', 'maŋ']	n	2	6
A230071	['zoŋ', 'ren', 'k#']	n	3	8
A230071	['b#', 'fen', '$i', 'si', '$i', 'yi']	m	6	13
A230072	['xin', 'ren']	b	2	6
A230072	['ɥe', 'dan']	ns	2	5
A230073	['waŋ', 'h#']	n	2	5
A230073	['te', 'mjəŋ']	vn	2	6
A230073	['de', 'liaŋ']	nr	2	6
A230074	['$aŋ', 'kwən']	nr	2	7
A230074	['faŋ', 'hua']	vn	2	6
A230074	['y#', 'qjəŋ']	vn	2	6
A230075	['h#', 's#', 'yin']	nr	3	7
A230077	['an', 'man']	ns	2	5
A230078	['yin', 'du']	ns	2	5
A230078	['ke', '$en', 'mi', 'er']	ns	4	9
A230079	['si', 'li', 'na', 'jia']	ns	4	9
A230080	['he', '$oŋ', 'guo']	n	3	8
A230080	['lan', 'di']	nr	2	5
A230081	['liu', 'xia', 'l#']	v	3	8
A230082	['$en', 'yan']	n	2	6
A230082	['fa', 'xin', '$e']	nt	3	7
A230083	['kua', '$aŋ']	v	2	6
A230083	['yiŋ', 'he']	v	2	5
A230083	['ji', 'de', 'li', 'yi']	n	4	8
A230084	['mu', 'si', 'lin']	nz	3	7
A230084	['xian', 'qi']	v	2	6
A230084	['lian', 'baŋ']	n	2	7
A230085	['e', 'hua']	v	2	4
A230086	['si', 'li', 'na', 'jia', '$i']	ns	5	11
A240001	['ye', 'ti']	n	2	4
A240001	['y#', '$an']	ns	2	5
A240002	['$u', 'ju', 'gui', 'mwo']	l	4	10
A240003	['xin', 'jia', 'pwo']	ns	3	9
A240003	['$oŋ', '$uan']	vd	2	7
A240003	['n#', 'meŋ', 'gu']	ns	3	7
A240003	['hu', 'b#']	ns	2	4
A240003	['ji', 'san']	vn	2	5
A240003	['ji', 'di']	n	2	4
A240004	['doŋ', 'h#']	ns	2	5
A240004	['yoŋ', 'jiaŋ']	ns	2	7
A240004	['$uan', 'bwo']	n	2	7
A240004	['dan', 'fu']	v	2	5
A240004	['jia', 'ben']	n	2	6
A240004	['yi', 'jia', 'ben']	n	3	8
A240004	['jia', '$wən']	n	2	7
A240004	['liu', 'suan']	n	2	7
A240004	['$uaŋ', '$uan']	v	2	8
A240004	['$u', 'cwən']	v	2	6
A240004	['twən', 'tu']	vn	2	6
A240004	['tie', 'lu', 'xian']	n	3	9
A240004	['gan', 'xian']	n	2	7
A240005	['kuo', 'jian']	vn	2	7
A240006	['hu', 'nan', '$eŋ']	ns	3	8
A240008	['hu', 'nan']	ns	2	5
A240008	['zoŋ', '$an', 'liaŋ']	n	3	10
A240008	['jin', 'ci', 'yu']	v	3	7
A240008	['b#', 'fen', '$i', 'si', '$i']	m	5	11
A240009	['bu', 'jjəŋ', 'qi']	a	3	8
A240009	['jian', '$an']	v	2	7
A240011	['guo', '$a']	n	2	5
A240011	['gan', 'ju']	n	2	5
A240011	['noŋ', 'ye', 'bu']	nt	3	7
A240011	['pjəŋ', '$u']	v	2	6
A240011	['mi', 'gan']	n	2	5
A240011	['qi', '$eŋ']	n	2	5
A240011	['bjəŋ', 'taŋ']	n	2	7
A240011	['di', '$an']	b	2	5
A240012	['dan', 'yi', 'hua']	v	3	8
A240012	['$oŋ', 'l#']	n	2	5
A240012	['bu', 'ju']	n	2	4
A240013	['p#', 'hu#']	v	2	5
A240013	['$a', 'ɥæn']	n	2	5
A240013	['hen', '$ua']	v	2	6
A240013	['mjəŋ', '$a']	n	2	6
A240014	['y#', 'qian', '$u']	n	3	8
A240014	['da', 'mian', 'ji']	d	3	8
A240016	['li#', 'xi']	s	2	5
A240016	['zeŋ', '$#']	v	2	5
A240019	['cu', 'faŋ']	vn	2	5
A240019	['$aŋ', 'qi', 'yi', 'l#']	l	4	9
A240019	['guo', 'pin']	n	2	6
A240021	['fu', 'pin']	vn	2	5
A240022	['fu', 'wu', 'dui']	n	3	7
A240022	['$aŋ', '$an']	v	2	6
A240022	['$uan', '$#']	v	2	6
A240022	['fan', 'g#']	v	2	5
A240022	['fen', 'qi']	d	2	5
A240022	['fen', 'pi']	d	2	5
A240023	['hua', 'zuo']	v	2	6
A240024	['ji', '$en']	v	2	5
A240025	['guo', 'noŋ']	n	2	6
A240026	['$aŋ', 'qjəŋ']	nz	2	7
A240026	['huaŋ', '$an']	n	2	7
A240027	['guaŋ', 'doŋ', '$eŋ']	ns	3	10
A240027	['$e', 'hui', 'hua']	vn	3	8
A240027	['lian', '$an', '$eŋ', 'b#']	l	4	12
A240027	['yi', 'tuo']	v	2	5
A240027	['lu', 'zi']	n	2	4
A240028	['jjəŋ', 'yan']	n	2	7
A240028	['jjəŋ', 'ji', 'xue', 'jie']	n	4	12
A240029	['mjəŋ', 'y#']	j	2	6
A240032	['lian', 'jiaŋ', 'xian']	ns	3	12
A240032	['yoŋ', 'goŋ']	vn	2	6
A240032	['gu', 'djəŋ']	a	2	6
A240032	['$#', 'pin']	vn	2	5
A240032	['k#', 'liaŋ']	n	2	6
A240033	['nian', '$#', 'ru']	n	3	8
A240034	['guo', '$aŋ']	n	2	6
A240034	['huaŋ', 'pwo']	n	2	7
A240035	['suo', 'y#', '$i']	n	3	7
A240035	['qian', 'ti']	n	2	6
A240035	['l#', 'li']	n	2	4
A240035	['$aŋ', 'pin', '$eŋ', '$an']	l	4	12
A240039	['$u', '$u']	n	2	4
A240039	['b#', '$an']	vn	2	5
A240039	['$#', '$an']	vn	2	5
A240039	['$i', 'jia']	n	2	5
A240040	['$oŋ', 'liaŋ']	v	2	7
A240040	['ku', 'qu']	n	2	4
A240040	['pin', 'lin']	v	2	6
A240040	['d#', 'bi']	v	2	4
A240040	['jia', 'goŋ']	vn	2	6
A240040	['yi', 'ti#', 'loŋ']	n	3	8
A240041	['guo', 'yan']	n	2	6
A240042	['xuan', 'soŋ']	v	2	7
A240042	['da', '$uan', 'ɥæn', 'xi#']	j	4	12
A240042	['p#', 'xun']	v	2	5
A240042	['pu', 'bian']	ad	2	6
A240043	['jjəŋ', 'f#']	n	2	6
A240044	['ban', 'qi']	v	2	5
A240046	['k#', 'fa', 'xjəŋ']	n	3	8
A240047	['zi', 'ran', 'zi', 'ɥæn']	l	4	10
A240047	['$oŋ', 'yaŋ', 'ye']	j	3	8
A240049	['su', '$#', '$i']	ns	3	6
A240049	['qjəŋ', 'goŋ', 'ye']	n	3	9
A240049	['yiŋ', 'xi#']	vn	2	6
A240050	['xia', '$u']	vn	2	5
A240050	['su', '$#']	ns	2	4
A240051	['qjəŋ', 'goŋ']	n	2	7
A240051	['dian', '$an']	n	2	7
A240051	['xue', 'h#']	n	2	5
A240051	['xi', '$en', 'qi']	n	3	7
A240051	['wu', 'qian', 'wan']	m	3	9
A240053	['ji', 'tuan']	n	2	6
A240054	['xiaŋ', 'y#']	v	2	6
A240054	['pjəŋ', 'heŋ']	an	2	7
A240054	['yun', '$uan']	v	2	7
A240054	['bu', 'ljəŋ']	a	2	6
A240054	['p#', '$u']	v	2	4
A240054	['dwən', 'dian']	v	2	8
A240054	['li', '$wən']	v	2	6
A240054	['xioŋ', 'h#']	a	2	6
A240055	['djəŋ', 'huo', 'hui']	n	3	10
A240055	['ren', 'lin']	nr	2	6
A240055	['jjəŋ', 'mjəŋ', 'qiaŋ', 'gan']	i	4	15
A240055	['d#', 'w#']	v	2	4
A240055	['ke', 'hu']	n	2	4
A240055	['$u', 'qu', 'd#']	n	3	6
A240056	['que', '$#']	v	2	5
A240056	['roŋ', 'toŋ']	vn	2	6
A240056	['ran', 'm#', '$i', 'ji']	i	4	9
A240057	['qu', 'd#']	n	2	4
A240057	['roŋ', 'zi']	vd	2	5
A240057	['ɥæn', '$u', 'bi']	n	3	7
A240057	['ya', 'yan']	v	2	5
A240058	['ban', 'tjəŋ', '$an']	vn	3	10
A240058	['b#', 'fen', '$i', 'ba', '$i']	m	5	11
A240058	['nan', 'du']	n	2	5
A240058	['mjəŋ', 'xian']	a	2	8
A240060	['fa', 'yun']	v	2	5
A240060	['m#', 'tan']	n	2	5
A240060	['liaŋ', 'yi']	m	2	6
A240061	['koŋ', '$e']	n	2	5
A240061	['b#', 'he']	v	2	4
A240062	['fa', 'soŋ']	v	2	5
A240062	['b#', 'fen', '$i', 'jiu']	m	4	10
A240062	['b#', 'fen', '$i', '$i', 'dian', 'ba']	m	6	15
A240063	['yun', 'liaŋ']	j	2	7
A240064	['wa', 'qian']	v	2	6
A240064	['kuo', 'neŋ']	v	2	6
A240064	['qian', 'yin']	v	2	7
A240064	['$oŋ', 'z#']	vn	2	5
A240064	['zu', 'he']	vn	2	4
A240064	['xi#', 'luu']	n	2	6
A240065	['da', 'toŋ']	ns	2	5
A240065	['fen', 'ju']	n	2	5
A240065	['da', 'qin', 'xian']	j	3	9
A240065	['yun', 'yiŋ']	vn	2	6
A250001	['la', 'sa']	ns	2	4
A250002	['xjəŋ', 'yun']	nr	2	7
A250004	['la', 'sa', '$i']	ns	3	6
A250004	['$i', 'm#']	n	2	4
A250004	['da', 'qjəŋ']	ns	2	6
A250004	['$eŋ', 'xie']	j	2	6
A250004	['yi', 'wu', 'l#', 'doŋ']	l	4	9
A250004	['liaŋ', 'qian']	m	2	8
A250004	['bu', 'da', 'la', 'goŋ']	ns	4	9
A250004	['$oŋ', 'lu']	nz	2	5
A250004	['yan', 'he']	ns	2	5
A250004	['pjəŋ', '$eŋ']	a	2	7
A250005	['re', 'di']	nr	2	4
A250005	['jiaŋ', 'cwən', 'luo', 'bu']	nr	4	13
A250005	['ru', 'bwo']	nr	2	5
A250005	['han', '$aŋ']	nr	2	6
A250005	['bu', 'duo', 'ji']	nr	3	7
A250005	['pu', 'qioŋ']	nr	2	6
A250006	['ge', 'wu', 'tuan']	n	3	8
A250006	['k#', '$#']	n	2	4
A250006	['c#', 'm#']	n	2	4
A250006	['$i', 'ku#']	n	2	5
A250006	['yun', 'waŋ']	v	2	6
A250007	['g#', 'g#']	d	2	4
A250007	['yaŋ', 'qi']	v	2	5
A250007	['$en', 'tu']	n	2	5
A250007	['t#', 'jin']	n	2	5
A250007	['gu', '$eŋ']	n	2	5
A250007	['h#', 'bu', 'z#', 'hu']	l	4	8
A250008	['$oŋ', 'zi', 'goŋ', 'si']	n	4	10
A250008	['xi#', 'qi']	v	2	5
A250009	['liaŋ', 'bian']	f	2	8
A250009	['wu', 'yiŋ', 'wu', 'zoŋ']	i	4	10
A250009	['he', 'bian']	s	2	6
A250009	['heŋ', 'qi', '$u', 'ba']	i	4	9
A250009	['luan', '$i']	n	2	6
A250009	['keŋ', 'wa']	n	2	5
A250009	['pjəŋ', '$an']	a	2	7
A250011	['ji#', 'xie']	n	2	6
A250011	['xian', '$#', 't#']	n	3	8
A250011	['he', 'se']	n	2	4
A250012	['$uan', '$uan']	v	2	8
A250012	['han', '$u']	n	2	5
A250013	['luo', 'bu']	ns	2	5
A250014	['m#', 'roŋ']	vn	2	5
A250014	['yi', 'bu', 'roŋ', 'ci']	i	4	9
A250015	['l#', 'toŋ', '$i']	n	3	7
A250015	['b#', 'xin']	n	2	5
A250017	['hua', 'fen']	vn	2	6
A250017	['jjəŋ', '$aŋ', 'hua']	v	3	10
A250018	['b#', 'zeŋ']	v	2	5
A250019	['ri', 'b#', '$e']	n	3	6
A250020	['$eŋ', 'wu']	t	2	5
A250020	['$an', 'lan', 'guan']	n	3	10
A250020	['$i', 'zi', 'lu', 'k#']	l	4	8
A250020	['ji#', 'toŋ', 'tjəŋ']	n	3	10
A250020	['jue', 'da', 'bu', 'fen']	m	4	10
A250022	['zi', 'roŋ']	n	2	5
A250023	['xjəŋ', 'ji']	b	2	6
A250024	['xjəŋ', '$wən']	nr	2	8
A250025	['roŋ', 'huo']	v	2	6
A250025	['guo', 'jia', 'ji']	b	3	8
A250025	['hwən', 'jiaŋ']	ns	2	8
A250025	['ji', 'm#', '$i', '$aŋ']	n	4	9
A250025	['ge', 'ti']	n	2	4
A250025	['jjəŋ', 'yiŋ', '$e']	n	3	9
A250025	['mu', 'mjəŋ']	v	2	6
A250026	['yiŋ', 'ru', 'yan', 'lian']	l	4	12
A250026	['san', 'xjəŋ', 'ji']	b	3	9
A250026	['er', 'xjəŋ', 'ji']	b	3	8
A250026	['c#', 'se']	b	2	4
A250028	['w#', 'lie']	b	2	5
A250028	['jia', 'm#']	vn	2	5
A250028	['ka']	n	1	2
A250029	['pjəŋ', 'yi']	vn	2	6
A250030	['xian', 'ji']	b	2	6
A250030	['yi', 'xjəŋ', 'ji']	b	3	8
A250032	['$aŋ', 'san']	m	2	6
A250032	['bian', 'hua']	vn	2	7
A250033	['yiŋ', 'ye', 'e']	n	3	6
A250034	['fu', 'qian']	v	2	6
A250034	['di', 'gu']	v	2	4
A250035	['reŋ', 'xia']	v	2	6
A250038	['kan', 'yaŋ', 'zi']	v	3	8
A250039	['quan', 'min']	n	2	7
A250040	['niu']	nr	1	3
A250040	['wen', 'xin']	nr	2	6
A250042	['doŋ', 'si']	ns	2	5
A250042	['b#', 'da', 'jie']	ns	3	7
A250042	['lu', 'duan']	n	2	6
A250042	['man', 'xjəŋ']	v	2	7
A250042	['jue', 'dui']	a	2	6
A250044	['wu', 'lwən']	c	2	6
A250046	['he', 'gu']	r	2	4
A250047	['lian', 'jia']	ad	2	7
A250047	['ji#', 'm#']	v	2	5
A250048	['bu', 'suan']	v	2	6
A250048	['$aŋ', 'liaŋ']	v	2	7
A250048	['$u', 'lian', 'bi', 'he']	i	4	10
A250050	['$i', '$uaŋ']	a	2	6
A250050	['toŋ', 'ku#']	a	2	6
A250055	['ku', 'li']	nr	2	4
A250055	['dui', 'ji', 'ru', '$an']	i	4	10
A250055	['feŋ', 'nian', 'guo', 'jie']	l	4	13
A250058	['ku', '$oŋ']	n	2	5
A250058	['toŋ', 'g#', 'toŋ', 'xi#']	l	4	11
A250058	['zi', 'xi#']	vn	2	5
A250059	['kuan', '$i']	n	2	6
A250059	['gui', 'ge']	n	2	5
A250060	['mjəŋ', 'wen', 'gui', 'djəŋ']	l	4	14
A250060	['jjəŋ', 'xi#']	v	2	7
A250061	['wu', 'n#']	an	2	4
A250062	['wo', '$aŋ']	n	2	5
A250063	['cuo', '$#', 'bu', 'ji']	i	4	9
A250064	['ren', 'ma']	n	2	5
A250064	['w#', 'bian']	f	2	6
A250064	['bu', 'jie']	v	2	5
A250064	['qian', 'kuan']	n	2	8
A250064	['k#', 'goŋ']	v	2	5
A250066	['cui', 'mjəŋ']	nr	2	7
A250068	['t#', 'qian']	s	2	6
A250068	['g#', 'han']	v	2	5
A250069	['ti', 'yi']	n	2	4
A250069	['yin', 'de']	v	2	5
A250069	['man', 'taŋ', 'he', 'c#']	i	4	10
A250069	['qi', '$ua', '$ua']	z	3	8
A250069	['guan', 's#']	v	2	6
A250069	['yu', 'hu#']	nr	2	5
A250070	['ke', 'ji', 'xjəŋ', 'noŋ']	l	4	11
A250071	['si', 'suo']	v	2	5
A250072	['yu', 'ci', '$i']	ns	3	6
A250072	['cwən', 'noŋ', 'min']	n	3	10
A250072	['wan', 'xi']	nr	2	5
A250073	['he', 'dui']	v	2	5
A250073	['bu', 'ya', 'yu']	v	3	6
A250076	['da', 'dui']	v	2	5
A250076	['ji', 'nian', 'pin']	n	3	9
A250078	['xun', '$aŋ']	a	2	6
A250078	['tie', 'qi#']	n	2	6
A250079	['he', 'xi']	ns	2	4
A250079	['jian', '$a', 'ɥæn']	n	3	9
A250079	['goŋ', 'jian']	vn	2	7
A250082	['xian', 'jjəŋ']	a	2	8
A250083	['$aŋ', 'wo']	v	2	5
A250086	['$u', 'duo']	m	2	5
A250086	['tan', 'wu']	v	2	5
A250086	['hui', 'lu']	v	2	5
A250086	['fan', 'zui', 'fen', 'zi']	n	4	11
A250086	['jiaŋ', 'li']	vn	2	6
A250087	['y#', 'goŋ']	vn	2	5
A250088	['dui', 'w#', 'm#', 'yi']	l	4	9
A250088	['jjəŋ', 'ji', 'ren']	n	3	9
A250088	['yoŋ', 'jin']	n	2	6
A250089	['zeŋ', 'soŋ']	v	2	6
A250090	['ye', 'wu']	n	2	4
A250091	['gu', 'wen']	n	2	5
A250091	['hoŋ', 'b#']	n	2	5
A250091	['$a', '$aŋ']	v	2	5
A250091	['qu', '$eŋ']	v	2	5
A250092	['qie', '$i']	ad	2	5
A250092	['b#', 'hu']	v	2	4
A250092	['wu', 'g#']	v	2	4
A250092	['qin', 'quan']	vn	2	7
A250092	['an', 'jian']	n	2	6
A250093	['huan', 'xin', 'gu', 'wu']	i	4	11
A250093	['hu', 'haŋ']	vn	2	5
A260001	['zui', 'g#', 'dian']	n	3	9
A260001	['fa', '$e', 'ta']	n	3	6
A260001	['goŋ', 'di']	n	2	5
A260004	['b#', 'xue']	n	2	5
A260004	['b#', 'jjəŋ', '$eŋ']	n	3	9
A260004	['ben', 'z#']	v	2	5
A260004	['xi', 'qi', 'yaŋ', 'yaŋ']	i	4	10
A260005	['jjəŋ', 'xi']	ns	2	6
A260005	['ba', 'yi']	m	2	4
A260005	['hu', 'pan']	n	2	5
A260005	['guaŋ', 'jjəŋ']	n	2	8
A260005	['ci', 'gu']	z	2	4
A260005	['yaŋ', 'hu']	v	2	5
A260005	['yu', 'm#', 'jian']	n	3	8
A260006	['zoŋ', 'goŋ', '$eŋ', '$i']	n	4	11
A260006	['gui', 'qi']	nr	2	5
A260006	['re', 're', 'n#', 'n#']	z	4	8
A260006	['he', 'jia', 'tuan', 'ɥæn']	i	4	12
A260006	['dian', '$i', 'ta']	n	3	8
A260006	['$e', 'nian']	t	2	6
A260007	['$eŋ', 'ɥe']	t	2	5
A260007	['$u', 'er']	n	2	4
A260007	['ji#', 'luo']	n	2	6
A260008	['nian', 'jie']	t	2	7
A260011	['$e', 'y#']	v	2	4
A260011	['w#', 'bwo']	n	2	5
A260011	['luu', 'y#']	vn	2	5
A260011	['guan', 'guaŋ']	vn	2	8
A260011	['goŋ', 'guan']	vn	2	7
A260013	['goŋ', 'zuo', 'mian']	n	3	10
A260013	['gan', 'huo']	v	2	6
A260015	['$i', 'ren']	n	2	5
A260015	['liaŋ', 'xiaŋ']	v	2	8
A260017	['wu', 'xia']	d	2	5
A260017	['faŋ', 'y#']	v	2	5
A260017	['jian', '$e', '$e']	n	3	8
A260018	['feŋ', 'xiaŋ']	n	2	7
A260019	['tui', 'jian']	v	2	7
A260019	['yiŋ', 'pian']	n	2	7
A260020	['yi', '$u']	n	2	4
A260020	['yu', 'ji#', 'yu', 'le']	l	4	9
A260021	['$e', 'hui', 'xi#', 'yi']	n	4	10
A260022	['fu', 'coŋ']	v	2	5
A260023	['xjəŋ', 'xiaŋ', 'hua']	vn	3	11
A260023	['yu', '$ui', 'qjəŋ']	n	3	9
A260023	['hui', 'gu', '$an']	n	3	8
A260023	['$eŋ', 'xiaŋ']	n	2	7
A260023	['ren', 'ci']	q	2	5
A260024	['yiŋ', '$u']	v	2	5
A260024	['duo', 'faŋ', 'mian']	n	3	10
A260024	['$uan', 'ti']	n	2	6
A260025	['can', '$#']	v	2	5
A260025	['ge', 'xian']	r	2	6
A260025	['ji#', 'yu', 'ju']	n	3	7
A260025	['ji#', 'wu', '$u']	n	3	7
A260025	['zu', 'jia']	n	2	5
A260025	['y#', 'deŋ']	b	2	5
A260026	['ti', 'c#']	n	2	4
A260026	['pi#', 'jia']	n	2	6
A260026	['$#', 'nian', 'er', 'toŋ']	l	4	11
A260027	['m#', '$#']	r	2	4
A260027	['m#', '$u', 'pian']	n	3	8
A260027	['$aŋ', 'zuo', 'luu']	n	3	9
A260027	['b#', 'fen', '$i', 'liu', '$i']	m	5	12
A260028	['duan', 'pian']	n	2	8
A260028	['$aŋ', 'ci']	n	2	5
A260028	['qian', 'lie']	n	2	7
A260029	['qian', 'yan']	s	2	7
A260029	['pin']	dg	1	3
A260030	['g#', 'feŋ']	n	2	5
A260030	['jin', 'jun']	v	2	6
A260030	['feŋ', '$uo']	a	2	6
A260031	['ljəŋ', 'xian']	vn	2	8
A260031	['$#', 'qu', 'yi', '$i']	i	4	8
A260032	['guo', 'n#', 'w#']	s	3	7
A260032	['jian', 'xi#']	v	2	7
A260033	['$#', 'd#', 'ti']	n	3	6
A260033	['dian', 'zu']	n	2	6
A260034	['jia', 'su', 'qi']	n	3	7
A260034	['han', 'jian']	a	2	7
A260035	['$#', 'wa']	q	2	4
A260035	['ti#', 'xie']	a	2	6
A260035	['ke', 'xue', 'ɥæn']	n	3	8
A260036	['gen', 'zoŋ']	vd	2	6
A260036	['$i', 'jue']	n	2	5
A260036	['f#', 'xian', 'xjəŋ']	b	3	10
A260036	['jin', '$an']	vn	2	6
A260037	['tan', 'mjəŋ']	v	2	7
A260037	['xi', 'kuaŋ']	n	2	6
A260037	['yin', 'fu']	v	2	5
A260037	['m#', 'ceŋ']	n	2	5
A260038	['xiaŋ', 'guan']	v	2	8
A260040	['jian', 'guo']	v	2	7
A260040	['ɥæn', 'da']	a	2	5
A260042	['da', 'dan']	ad	2	5
A260042	['ren', 'c#']	n	2	5
A260042	['pwo', 'ge']	vd	2	5
A260042	['$oŋ', 'qjəŋ', 'nian']	j	3	11
A260042	['fu', 'ji#', '$#']	n	3	7
A260043	['li', 'wen']	nr	2	5
A260043	['pu', 't#', 'taŋ']	n	3	7
A260043	['dan', 'b#', '$i']	n	3	7
A260043	['$oŋ', 'ke', 'ɥæn']	j	3	8
A260044	['yoŋ', 'coŋ']	nr	2	6
A260046	['jjəŋ', 'pin']	n	2	7
A260046	['xin', 'l#']	vn	2	5
A260046	['ju', 'tuan']	n	2	6
A260048	['jjəŋ', 'ju']	n	2	6
A260048	['kwən', 'qu']	n	2	6
A260048	['hu', 'ju']	n	2	4
A260048	['hu#', 'ju']	n	2	5
A260048	['xi', 'qu']	n	2	4
A260048	['yin', 'ɥe']	n	2	5
A260048	['ge', 'ju']	n	2	4
A260048	['wu', 'd#']	n	2	4
A260048	['ba', 'l#', 'wu']	n	3	6
A260049	['$uan', 'ye']	n	2	6
A260050	['wen', 'hua', 'ju']	n	3	8
A260050	['$#', 'bi#']	v	2	5
A260050	['pin', 'ren']	v	2	6
A260051	['suo', 'y#', 'quan']	n	3	9
A260051	['jjəŋ', 'yiŋ', 'quan']	n	3	11
A260051	['fa', 'ljəŋ']	n	2	6
A260053	['di', 'ji']	a	2	4
A260053	['yoŋ', 'su']	a	2	5
A260055	['g#', 'e']	b	2	3
A260056	['da', 'duo']	d	2	5
A260058	['du', 'hui']	n	2	5
A260058	['jia', 'yi']	v	2	5
A260059	['ju', 'ɥæn']	n	2	5
A260059	['ɥe', 'tuan']	n	2	6
A260059	['ji#', 'xiaŋ', 'ɥe', 'tuan']	n	4	13
A260059	['ba', 'l#', 'wu', 'tuan']	n	4	10
A260059	['$i', 'ɥæn']	vn	2	5
A260060	['mian', 'xiaŋ']	v	2	8
A260061	['ti#', 'ji']	vn	2	5
A260061	['$an', 'xi#', 'hui']	n	3	9
A260062	['yi', '$u', 'jie']	n	3	7
A260063	['qia', 'tan']	v	2	6
A260064	['k#', 'tuo']	v	2	5
A260065	['h#', 'pjəŋ']	n	2	6
A260066	['fen', 'fan']	a	2	6
A260066	['h#', 'hu#']	n	2	5
A260067	['jia', 'xjəŋ']	ns	2	7
